,zerohop,onehop,twohop,connecting
0,"[['/m/07ssc', 'gdp nominal currency', '/m/09nqf']]","[['/m/0fpv_3_', 'film release regions', '/m/07ssc'], ['/m/05b4w', 'military conflicts with', '/m/07ssc'], ['/m/01zpmq', 'phone service location', '/m/07ssc'], ['/m/06pwq', 'domestic tuition currency', '/m/09nqf'], ['/m/056ws9', 'revenue currency', '/m/09nqf'], ['/m/027s39y', 'estimated budget currency', '/m/09nqf']]","[['/m/0f_nbyh', 'nomination', '/m/0fpv_3_'], ['/m/0fpv_3_', 'film release regions', '/m/0j1z8'], ['/m/018wdw', 'nomination', '/m/0fpv_3_'], ['/m/0dscrwf', 'film release regions', '/m/07ssc'], ['/m/0ddbjy4', 'film release regions', '/m/05b4w'], ['/m/0gvrws1', 'film release regions', '/m/05b4w'], ['/m/07jnt', 'film release regions', '/m/05b4w'], ['/m/0ggbhy7', 'film country of origin', '/m/07ssc'], ['/m/07ssc', 'contains the administrative territorial entity', '/m/03x3l'], ['/m/09d6p2', 'companies with this job', '/m/01zpmq'], ['/m/01zpmq', 'operating income currency', '/m/09nqf'], ['/m/01zpmq', 'phone service location', '/m/09c7w0'], ['/m/06pwq', 'notable alumini', '/m/03l3ln'], ['/m/01ync', 'school of draft pick', '/m/06pwq'], ['/m/0512p', 'school of draft pick', '/m/06pwq'], ['/m/035s95', 'estimated budget currency', '/m/09nqf'], ['/m/02grjf', 'local tuition currency', '/m/09nqf'], ['/m/029qzx', 'endowment currency', '/m/09nqf'], ['/m/01xbxn', 'production company', '/m/056ws9'], ['/m/056ws9', 'headquarters citytown', '/m/0k_q_'], ['/m/01sbv9', 'production company', '/m/056ws9'], ['/m/09b3v', 'films with this genre', '/m/027s39y'], ['/m/027s39y', 'film genre', '/m/06cvj'], ['/m/0p9sw', 'nomination', '/m/027s39y']]","[['/m/0j1z8', 'gdp nominal per capita currency', '/m/09nqf'], ['/m/0j1z8', 'gdp real currency', '/m/09nqf'], ['/m/0j1z8', 'gni per capita in ppp dollars currency', '/m/09nqf'], ['/m/0j1z8', 'gdp nominal currency', '/m/09nqf'], ['/m/0ddbjy4', 'estimated budget currency', '/m/09nqf'], ['/m/05b4w', 'gdp nominal currency', '/m/09nqf'], ['/m/05b4w', 'gni per capita in ppp dollars currency', '/m/09nqf'], ['/m/0ddbjy4', 'film country of origin', '/m/07ssc'], ['/m/0gvrws1', 'film release regions', '/m/07ssc'], ['/m/07jnt', 'film release regions', '/m/07ssc'], ['/m/07jnt', 'estimated budget currency', '/m/09nqf'], ['/m/01zpmq', 'revenue currency', '/m/09nqf'], ['/m/01zpmq', 'assets currency', '/m/09nqf'], ['/m/09c7w0', 'gdp real currency', '/m/09nqf'], ['/m/09c7w0', 'gdp nominal per capita currency', '/m/09nqf'], ['/m/09c7w0', 'gni per capita in ppp dollars currency', '/m/09nqf'], ['/m/09c7w0', 'exported to', '/m/07ssc'], ['/m/06pwq', 'endowment currency', '/m/09nqf'], ['/m/06pwq', 'local tuition currency', '/m/09nqf'], ['/m/01xbxn', 'distribution region', '/m/07ssc'], ['/m/01xbxn', 'estimated budget currency', '/m/09nqf'], ['/m/056ws9', 'operating income currency', '/m/09nqf'], ['/m/01sbv9', 'estimated budget currency', '/m/09nqf'], ['/m/09b3v', 'operating income currency', '/m/09nqf'], ['/m/09b3v', 'revenue currency', '/m/09nqf']]"
1,"[['/m/09pmkv', 'gdp nominal currency', '/m/09nqf']]","[['/m/01fmys', 'film release regions', '/m/09pmkv'], ['/m/0bh8tgs', 'film release regions', '/m/09pmkv'], ['/m/03nm_fh', 'film release regions', '/m/09pmkv'], ['/m/06pwq', 'domestic tuition currency', '/m/09nqf'], ['/m/02grjf', 'local tuition currency', '/m/09nqf'], ['/m/027s39y', 'estimated budget currency', '/m/09nqf']]","[['/m/01fmys', 'film release regions', '/m/02k54'], ['/m/01fmys', 'film release regions', '/m/06bnz'], ['/m/01f5q5', 'cast member of', '/m/01fmys'], ['/m/0872p_c', 'film release regions', '/m/09pmkv'], ['/m/0bh8tgs', 'film release regions', '/m/0161c'], ['/m/05b1610', 'nomination', '/m/0bh8tgs'], ['/m/0bh8tgs', 'film release regions', '/m/06bnz'], ['/m/0gz6b6g', 'film release regions', '/m/09pmkv'], ['/m/03g90h', 'film release regions', '/m/09pmkv'], ['/m/03nm_fh', 'film release regions', '/m/0chghy'], ['/m/03nm_fh', 'film release regions', '/m/02k54'], ['/m/03nm_fh', 'filming location', '/m/05kj_'], ['/m/06pwq', 'notable alumini', '/m/03l3ln'], ['/m/01ync', 'school of draft pick', '/m/06pwq'], ['/m/0512p', 'school of draft pick', '/m/06pwq'], ['/m/035s95', 'estimated budget currency', '/m/09nqf'], ['/m/029qzx', 'endowment currency', '/m/09nqf'], ['/m/04rrx', 'contains the administrative territorial entity', '/m/02grjf'], ['/m/02grjf', 'education institution official color', '/m/01l849'], ['/m/02grjf', 'campus of', '/m/02grjf'], ['/m/056ws9', 'revenue currency', '/m/09nqf'], ['/m/09b3v', 'films with this genre', '/m/027s39y'], ['/m/027s39y', 'film genre', '/m/06cvj'], ['/m/0p9sw', 'nomination', '/m/027s39y']]","[['/m/02k54', 'gdp nominal per capita currency', '/m/09nqf'], ['/m/01fmys', 'estimated budget currency', '/m/09nqf'], ['/m/02k54', 'gdp real currency', '/m/09nqf'], ['/m/02k54', 'gni per capita in ppp dollars currency', '/m/09nqf'], ['/m/06bnz', 'gdp nominal currency', '/m/09nqf'], ['/m/06bnz', 'gdp real currency', '/m/09nqf'], ['/m/06bnz', 'gni per capita in ppp dollars currency', '/m/09nqf'], ['/m/01f5q5', 'networth currency', '/m/09nqf'], ['/m/0161c', 'gdp nominal per capita currency', '/m/09nqf'], ['/m/0161c', 'gni per capita in ppp dollars currency', '/m/09nqf'], ['/m/0bh8tgs', 'estimated budget currency', '/m/09nqf'], ['/m/0161c', 'gdp real currency', '/m/09nqf'], ['/m/0chghy', 'gni per capita in ppp dollars currency', '/m/09nqf'], ['/m/0chghy', 'gdp nominal per capita currency', '/m/09nqf'], ['/m/03nm_fh', 'estimated budget currency', '/m/09nqf'], ['/m/0chghy', 'gdp nominal currency', '/m/09nqf'], ['/m/05kj_', 'gdp nominal currency', '/m/09nqf'], ['/m/06pwq', 'endowment currency', '/m/09nqf'], ['/m/06pwq', 'local tuition currency', '/m/09nqf'], ['/m/02grjf', 'assets currency', '/m/09nqf'], ['/m/02grjf', 'revenue currency', '/m/09nqf'], ['/m/02grjf', 'domestic tuition currency', '/m/09nqf'], ['/m/04rrx', 'gdp nominal currency', '/m/09nqf'], ['/m/09b3v', 'operating income currency', '/m/09nqf'], ['/m/09b3v', 'revenue currency', '/m/09nqf']]"
2,"[['/m/0rh6k', 'gdp nominal currency', '/m/09nqf']]","[['/m/0rh6k', 'taxonomy entry of', '/m/04n6k'], ['/m/0gj8nq2', 'filming location', '/m/0rh6k'], ['/m/07k5l', 'headquarters citytown', '/m/0rh6k'], ['/m/035s95', 'estimated budget currency', '/m/09nqf'], ['/m/02grjf', 'local tuition currency', '/m/09nqf'], ['/m/029qzx', 'endowment currency', '/m/09nqf']]","[['/m/0rh6k', 'religion', '/m/05w5d'], ['/m/05_61y', 'filming location', '/m/0rh6k'], ['/m/03s5t', 'taxonomy entry of', '/m/04n6k'], ['/m/0gj8nq2', 'film release regions', '/m/02k8k'], ['/m/0gj8nq2', 'film release regions', '/m/0jgd'], ['/m/0gj8nq2', 'film crew role', '/m/02r96rf'], ['/m/024l2y', 'filming location', '/m/0rh6k'], ['/m/07k5l', 'webpage category', '/m/08mbj5d'], ['/m/014g22', 'cast member of', '/m/035s95'], ['/m/035s95', 'webpage category', '/m/08mbj5d'], ['/m/016ks_', 'cast member of', '/m/035s95'], ['/m/06pwq', 'domestic tuition currency', '/m/09nqf'], ['/m/04rrx', 'contains the administrative territorial entity', '/m/02grjf'], ['/m/02grjf', 'education institution official color', '/m/01l849'], ['/m/02grjf', 'campus of', '/m/02grjf'], ['/m/056ws9', 'revenue currency', '/m/09nqf'], ['/m/027s39y', 'estimated budget currency', '/m/09nqf'], ['/m/013kcv', 'contains the administrative territorial entity', '/m/029qzx'], ['/m/029qzx', 'domestic tuition currency', '/m/09nqf'], ['/m/05mph', 'contains the administrative territorial entity', '/m/029qzx']]","[['/m/03s5t', 'gdp nominal currency', '/m/09nqf'], ['/m/02k8k', 'gdp nominal per capita currency', '/m/09nqf'], ['/m/0gj8nq2', 'estimated budget currency', '/m/09nqf'], ['/m/02k8k', 'gni per capita in ppp dollars currency', '/m/09nqf'], ['/m/0jgd', 'gdp real currency', '/m/09nqf'], ['/m/0jgd', 'gdp nominal per capita currency', '/m/09nqf'], ['/m/0jgd', 'gni per capita in ppp dollars currency', '/m/09nqf'], ['/m/0jgd', 'gdp nominal currency', '/m/09nqf'], ['/m/02grjf', 'assets currency', '/m/09nqf'], ['/m/02grjf', 'revenue currency', '/m/09nqf'], ['/m/02grjf', 'domestic tuition currency', '/m/09nqf'], ['/m/04rrx', 'gdp nominal currency', '/m/09nqf'], ['/m/05mph', 'gdp nominal currency', '/m/09nqf']]"
3,"[['/m/05mph', 'gdp nominal currency', '/m/09nqf']]","[['/m/05mph', 'contains the administrative territorial entity', '/m/0z4_0'], ['/m/05mph', 'contains the administrative territorial entity', '/m/0kpw3'], ['/m/05mph', 'contains the administrative territorial entity', '/m/029qzx'], ['/m/06pwq', 'domestic tuition currency', '/m/09nqf'], ['/m/02grjf', 'local tuition currency', '/m/09nqf'], ['/m/029qzx', 'endowment currency', '/m/09nqf']]","[['/m/015lhm', 'residence', '/m/05mph'], ['/m/0z4_0', 'country', '/m/09c7w0'], ['/m/05mph', 'religion', '/m/01lp8'], ['/m/05fjy', 'contains the administrative territorial entity', '/m/0kpw3'], ['/m/05mph', 'religion', '/m/021_0p'], ['/m/013kcv', 'contains the administrative territorial entity', '/m/029qzx'], ['/m/029qzx', 'domestic tuition currency', '/m/09nqf'], ['/m/06pwq', 'notable alumini', '/m/03l3ln'], ['/m/01ync', 'school of draft pick', '/m/06pwq'], ['/m/0512p', 'school of draft pick', '/m/06pwq'], ['/m/035s95', 'estimated budget currency', '/m/09nqf'], ['/m/04rrx', 'contains the administrative territorial entity', '/m/02grjf'], ['/m/02grjf', 'education institution official color', '/m/01l849'], ['/m/02grjf', 'campus of', '/m/02grjf'], ['/m/056ws9', 'revenue currency', '/m/09nqf'], ['/m/027s39y', 'estimated budget currency', '/m/09nqf']]","[['/m/09c7w0', 'gdp real currency', '/m/09nqf'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/05mph'], ['/m/09c7w0', 'gdp nominal per capita currency', '/m/09nqf'], ['/m/09c7w0', 'gni per capita in ppp dollars currency', '/m/09nqf'], ['/m/05fjy', 'shares border with', '/m/05mph'], ['/m/05fjy', 'gdp nominal currency', '/m/09nqf'], ['/m/013kcv', 'located in state', '/m/05mph'], ['/m/029qzx', 'headquarters state/province/region', '/m/05mph'], ['/m/06pwq', 'endowment currency', '/m/09nqf'], ['/m/06pwq', 'local tuition currency', '/m/09nqf'], ['/m/02grjf', 'assets currency', '/m/09nqf'], ['/m/02grjf', 'revenue currency', '/m/09nqf'], ['/m/02grjf', 'domestic tuition currency', '/m/09nqf'], ['/m/04rrx', 'gdp nominal currency', '/m/09nqf']]"
4,"[['/m/03ryn', 'gdp nominal currency', '/m/09nqf']]","[['/m/017jd9', 'film release regions', '/m/03ryn'], ['/m/0gmcwlb', 'film release regions', '/m/03ryn'], ['/m/0dzlbx', 'film release regions', '/m/03ryn'], ['/m/06pwq', 'domestic tuition currency', '/m/09nqf'], ['/m/056ws9', 'revenue currency', '/m/09nqf'], ['/m/027s39y', 'estimated budget currency', '/m/09nqf']]","[['/m/05bm4sm', 'nominated for work', '/m/017jd9'], ['/m/017jd9', 'film release regions', '/m/0ctw_b'], ['/m/017jd9', 'award won', '/m/0gs9p'], ['/m/03ryn', 'shares border with', '/m/0chghy'], ['/m/03nm_fh', 'film release regions', '/m/03ryn'], ['/m/0hr6lkl', 'award winning works', '/m/0gmcwlb'], ['/m/0gmcwlb', 'film release regions', '/m/05r4w'], ['/m/0gmcwlb', 'award won', '/m/02qvyrt'], ['/m/0dzlbx', 'film genre', '/m/082gq'], ['/m/0dzlbx', 'film release regions', '/m/06mkj'], ['/m/0dzlbx', 'film release regions', '/m/01crd5'], ['/m/02h40lc', 'spoken in country', '/m/03ryn'], ['/m/06pwq', 'notable alumini', '/m/03l3ln'], ['/m/01ync', 'school of draft pick', '/m/06pwq'], ['/m/0512p', 'school of draft pick', '/m/06pwq'], ['/m/035s95', 'estimated budget currency', '/m/09nqf'], ['/m/02grjf', 'local tuition currency', '/m/09nqf'], ['/m/029qzx', 'endowment currency', '/m/09nqf'], ['/m/01xbxn', 'production company', '/m/056ws9'], ['/m/056ws9', 'headquarters citytown', '/m/0k_q_'], ['/m/01sbv9', 'production company', '/m/056ws9'], ['/m/09b3v', 'films with this genre', '/m/027s39y'], ['/m/027s39y', 'film genre', '/m/06cvj'], ['/m/0p9sw', 'nomination', '/m/027s39y']]","[['/m/017jd9', 'estimated budget currency', '/m/09nqf'], ['/m/0ctw_b', 'gdp nominal per capita currency', '/m/09nqf'], ['/m/0ctw_b', 'gdp nominal currency', '/m/09nqf'], ['/m/0ctw_b', 'gdp real currency', '/m/09nqf'], ['/m/0ctw_b', 'gni per capita in ppp dollars currency', '/m/09nqf'], ['/m/05r4w', 'gdp nominal currency', '/m/09nqf'], ['/m/05r4w', 'gni per capita in ppp dollars currency', '/m/09nqf'], ['/m/05r4w', 'gdp nominal per capita currency', '/m/09nqf'], ['/m/0dzlbx', 'estimated budget currency', '/m/09nqf'], ['/m/06mkj', 'gdp nominal per capita currency', '/m/09nqf'], ['/m/06mkj', 'gdp nominal currency', '/m/09nqf'], ['/m/06mkj', 'gdp real currency', '/m/09nqf'], ['/m/01crd5', 'gni per capita in ppp dollars currency', '/m/09nqf'], ['/m/01crd5', 'gdp nominal per capita currency', '/m/09nqf'], ['/m/01crd5', 'gdp real currency', '/m/09nqf'], ['/m/01crd5', 'gdp nominal currency', '/m/09nqf'], ['/m/06pwq', 'endowment currency', '/m/09nqf'], ['/m/06pwq', 'local tuition currency', '/m/09nqf'], ['/m/01xbxn', 'estimated budget currency', '/m/09nqf'], ['/m/056ws9', 'operating income currency', '/m/09nqf'], ['/m/01sbv9', 'estimated budget currency', '/m/09nqf'], ['/m/09b3v', 'operating income currency', '/m/09nqf'], ['/m/09b3v', 'revenue currency', '/m/09nqf']]"
5,"[['/m/03_xj', 'gdp nominal currency', '/m/09nqf']]","[['/m/01vh096', 'residence', '/m/03_xj'], ['/m/03_xj', 'gdp nominal per capita currency', '/m/09nqf'], ['/m/02h40lc', 'spoken in country', '/m/03_xj'], ['/m/06pwq', 'domestic tuition currency', '/m/09nqf'], ['/m/056ws9', 'revenue currency', '/m/09nqf'], ['/m/027s39y', 'estimated budget currency', '/m/09nqf']]","[['/m/01vh096', 'occupation', '/m/0dxtg'], ['/m/0dq9p', 'notable people died in this manner', '/m/01vh096'], ['/m/01vh096', 'marital status', '/m/04ztj'], ['/m/03_xj', 'basic form of government', '/m/01q20'], ['/m/01gglm', 'language of film', '/m/02h40lc'], ['/m/0dl6fv', 'language of tv program', '/m/02h40lc'], ['/m/01kff7', 'language of film', '/m/02h40lc'], ['/m/03_xj', 'official language', '/m/02h40lc'], ['/m/06pwq', 'notable alumini', '/m/03l3ln'], ['/m/01ync', 'school of draft pick', '/m/06pwq'], ['/m/0512p', 'school of draft pick', '/m/06pwq'], ['/m/035s95', 'estimated budget currency', '/m/09nqf'], ['/m/02grjf', 'local tuition currency', '/m/09nqf'], ['/m/029qzx', 'endowment currency', '/m/09nqf'], ['/m/01xbxn', 'production company', '/m/056ws9'], ['/m/056ws9', 'headquarters citytown', '/m/0k_q_'], ['/m/01sbv9', 'production company', '/m/056ws9'], ['/m/09b3v', 'films with this genre', '/m/027s39y'], ['/m/027s39y', 'film genre', '/m/06cvj'], ['/m/0p9sw', 'nomination', '/m/027s39y']]","[['/m/04ztj', 'ceremony location', '/m/03_xj'], ['/m/01gglm', 'estimated budget currency', '/m/09nqf'], ['/m/01kff7', 'estimated budget currency', '/m/09nqf'], ['/m/06pwq', 'endowment currency', '/m/09nqf'], ['/m/06pwq', 'local tuition currency', '/m/09nqf'], ['/m/01xbxn', 'estimated budget currency', '/m/09nqf'], ['/m/056ws9', 'operating income currency', '/m/09nqf'], ['/m/01sbv9', 'estimated budget currency', '/m/09nqf'], ['/m/09b3v', 'operating income currency', '/m/09nqf'], ['/m/09b3v', 'revenue currency', '/m/09nqf']]"
6,"[['/m/0fv4v', 'gdp nominal currency', '/m/09nqf']]","[['/m/0fv4v', 'member of organization', '/m/041288'], ['/m/0w0d', 'countries playing this sport', '/m/0fv4v'], ['/m/04v09', 'shares border with', '/m/0fv4v'], ['/m/06pwq', 'domestic tuition currency', '/m/09nqf'], ['/m/056ws9', 'revenue currency', '/m/09nqf'], ['/m/027s39y', 'estimated budget currency', '/m/09nqf']]","[['/m/0fv4v', 'gni per capita in ppp dollars currency', '/m/09nqf'], ['/m/0fv4v', 'member of organization', '/m/0b6css'], ['/m/027jk', 'member of organization', '/m/041288'], ['/m/03548', 'member of organization', '/m/041288'], ['/m/01nyl', 'member of organization', '/m/041288'], ['/m/0w0d', 'countries playing this sport', '/m/01ls2'], ['/m/0w0d', 'countries playing this sport', '/m/06m_5'], ['/m/0w0d', 'countries playing this sport', '/m/015qh'], ['/m/085h1', 'organization has members', '/m/04v09'], ['/m/0dg3n1', 'contains the administrative territorial entity', '/m/04v09'], ['/m/0dg3n1', 'countries within this continent', '/m/04v09'], ['/m/0fv4v', 'location', '/m/02j71'], ['/m/06pwq', 'notable alumini', '/m/03l3ln'], ['/m/01ync', 'school of draft pick', '/m/06pwq'], ['/m/0512p', 'school of draft pick', '/m/06pwq'], ['/m/035s95', 'estimated budget currency', '/m/09nqf'], ['/m/02grjf', 'local tuition currency', '/m/09nqf'], ['/m/029qzx', 'endowment currency', '/m/09nqf'], ['/m/01xbxn', 'production company', '/m/056ws9'], ['/m/056ws9', 'headquarters citytown', '/m/0k_q_'], ['/m/01sbv9', 'production company', '/m/056ws9'], ['/m/09b3v', 'films with this genre', '/m/027s39y'], ['/m/027s39y', 'film genre', '/m/06cvj'], ['/m/0p9sw', 'nomination', '/m/027s39y']]","[['/m/027jk', 'gdp real currency', '/m/09nqf'], ['/m/027jk', 'gdp nominal currency', '/m/09nqf'], ['/m/027jk', 'gdp nominal per capita currency', '/m/09nqf'], ['/m/03548', 'gdp real currency', '/m/09nqf'], ['/m/03548', 'gdp nominal per capita currency', '/m/09nqf'], ['/m/03548', 'gdp nominal currency', '/m/09nqf'], ['/m/03548', 'gni per capita in ppp dollars currency', '/m/09nqf'], ['/m/01nyl', 'gni per capita in ppp dollars currency', '/m/09nqf'], ['/m/01nyl', 'gdp real currency', '/m/09nqf'], ['/m/01nyl', 'gdp nominal currency', '/m/09nqf'], ['/m/01ls2', 'gdp real currency', '/m/09nqf'], ['/m/01ls2', 'gdp nominal per capita currency', '/m/09nqf'], ['/m/01ls2', 'gdp nominal currency', '/m/09nqf'], ['/m/06m_5', 'gni per capita in ppp dollars currency', '/m/09nqf'], ['/m/06m_5', 'gdp nominal per capita currency', '/m/09nqf'], ['/m/06m_5', 'gdp real currency', '/m/09nqf'], ['/m/015qh', 'gdp real currency', '/m/09nqf'], ['/m/015qh', 'gni per capita in ppp dollars currency', '/m/09nqf'], ['/m/04v09', 'gdp nominal per capita currency', '/m/09nqf'], ['/m/04v09', 'gni per capita in ppp dollars currency', '/m/09nqf'], ['/m/085h1', 'organization has members', '/m/0fv4v'], ['/m/04v09', 'gdp nominal currency', '/m/09nqf'], ['/m/0dg3n1', 'contains the administrative territorial entity', '/m/0fv4v'], ['/m/0dg3n1', 'countries within this continent', '/m/0fv4v'], ['/m/06pwq', 'endowment currency', '/m/09nqf'], ['/m/06pwq', 'local tuition currency', '/m/09nqf'], ['/m/01xbxn', 'estimated budget currency', '/m/09nqf'], ['/m/056ws9', 'operating income currency', '/m/09nqf'], ['/m/01sbv9', 'estimated budget currency', '/m/09nqf'], ['/m/09b3v', 'operating income currency', '/m/09nqf'], ['/m/09b3v', 'revenue currency', '/m/09nqf']]"
7,"[['/m/026mj', 'gdp nominal currency', '/m/09nqf']]","[['/m/01swxv', 'headquarters state/province/region', '/m/026mj'], ['/m/05rrw9', 'includes representatives from', '/m/026mj'], ['/m/070m6c', 'includes representatives from', '/m/026mj'], ['/m/06pwq', 'domestic tuition currency', '/m/09nqf'], ['/m/02grjf', 'local tuition currency', '/m/09nqf'], ['/m/027s39y', 'estimated budget currency', '/m/09nqf']]","[['/m/09c7w0', 'contains the administrative territorial entity', '/m/01swxv'], ['/m/01swxv', 'academic discipline', '/m/062z7'], ['/m/02h4rq6', 'insitutions offering this academic degree', '/m/01swxv'], ['/m/026mj', 'religion', '/m/072w0'], ['/m/05rrw9', 'includes representatives from', '/m/07z1m'], ['/m/05rrw9', 'includes representatives from', '/m/06yxd'], ['/m/05rrw9', 'includes representatives from', '/m/04rrd'], ['/m/03rl1g', 'includes representatives from', '/m/026mj'], ['/m/01gstn', 'includes representatives from', '/m/026mj'], ['/m/070m6c', 'includes representatives from', '/m/0gyh'], ['/m/070m6c', 'includes representatives from', '/m/03v0t'], ['/m/070m6c', 'includes representatives from', '/m/0498y'], ['/m/06pwq', 'notable alumini', '/m/03l3ln'], ['/m/01ync', 'school of draft pick', '/m/06pwq'], ['/m/0512p', 'school of draft pick', '/m/06pwq'], ['/m/035s95', 'estimated budget currency', '/m/09nqf'], ['/m/029qzx', 'endowment currency', '/m/09nqf'], ['/m/04rrx', 'contains the administrative territorial entity', '/m/02grjf'], ['/m/02grjf', 'education institution official color', '/m/01l849'], ['/m/02grjf', 'campus of', '/m/02grjf'], ['/m/056ws9', 'revenue currency', '/m/09nqf'], ['/m/09b3v', 'films with this genre', '/m/027s39y'], ['/m/027s39y', 'film genre', '/m/06cvj'], ['/m/0p9sw', 'nomination', '/m/027s39y']]","[['/m/01swxv', 'local tuition currency', '/m/09nqf'], ['/m/09c7w0', 'gdp real currency', '/m/09nqf'], ['/m/01swxv', 'endowment currency', '/m/09nqf'], ['/m/09c7w0', 'gdp nominal per capita currency', '/m/09nqf'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/026mj'], ['/m/01swxv', 'assets currency', '/m/09nqf'], ['/m/01swxv', 'domestic tuition currency', '/m/09nqf'], ['/m/01swxv', 'operating income currency', '/m/09nqf'], ['/m/09c7w0', 'gni per capita in ppp dollars currency', '/m/09nqf'], ['/m/07z1m', 'gdp nominal currency', '/m/09nqf'], ['/m/04rrd', 'gdp nominal currency', '/m/09nqf'], ['/m/03v0t', 'gdp nominal currency', '/m/09nqf'], ['/m/0498y', 'gdp nominal currency', '/m/09nqf'], ['/m/06pwq', 'endowment currency', '/m/09nqf'], ['/m/06pwq', 'local tuition currency', '/m/09nqf'], ['/m/02grjf', 'assets currency', '/m/09nqf'], ['/m/02grjf', 'revenue currency', '/m/09nqf'], ['/m/02grjf', 'domestic tuition currency', '/m/09nqf'], ['/m/04rrx', 'gdp nominal currency', '/m/09nqf'], ['/m/09b3v', 'operating income currency', '/m/09nqf'], ['/m/09b3v', 'revenue currency', '/m/09nqf']]"
8,"[['/m/0156q', 'gdp nominal currency', '/m/02l6h']]","[['/m/09rwjly', 'location of event', '/m/0156q'], ['/m/0661m4p', 'film release regions', '/m/0156q'], ['/m/0156q', 'shares border with', '/m/0d331'], ['/m/01fy2s', 'local tuition currency', '/m/02l6h'], ['/m/02nq10', 'international tuition currency', '/m/02l6h'], ['/m/0dy04', 'domestic tuition currency', '/m/02l6h']]","[['/m/011ysn', 'participated in film festival', '/m/09rwjly'], ['/m/04q00lw', 'participated in film festival', '/m/09rwjly'], ['/m/0jqj5', 'participated in film festival', '/m/09rwjly'], ['/m/03cp4cn', 'film release regions', '/m/0156q'], ['/m/0661m4p', 'film release regions', '/m/077qn'], ['/m/086nl7', 'cast member of', '/m/0661m4p'], ['/m/0gps0z', 'cast member of', '/m/0661m4p'], ['/m/0156q', 'touring months', '/m/040fb'], ['/m/0156q', 'contains the administrative territorial entity', '/m/01stzp'], ['/m/0d331', 'capital of', '/m/017wh'], ['/m/027gy0k', 'filming location', '/m/0d331'], ['/m/0d331', 'shares border with', '/m/0156q'], ['/m/01fy2s', 'headquarters citytown', '/m/07sb1'], ['/m/0hm4q', 'organizations with this leadership', '/m/01fy2s'], ['/m/01fy2s', 'education institution official color', '/m/083jv'], ['/m/06w92', 'gdp nominal per capita currency', '/m/02l6h'], ['/m/01trxd', 'domestic tuition currency', '/m/02l6h'], ['/m/02nq10', 'domestic tuition currency', '/m/02l6h'], ['/m/02nq10', 'academic discipline', '/m/01540'], ['/m/02nq10', 'endowment currency', '/m/02l6h'], ['/m/0c7hq', 'gdp nominal per capita currency', '/m/02l6h'], ['/m/0h7x', 'contains the administrative territorial entity', '/m/0dy04'], ['/m/02_xgp2', 'insitutions offering this academic degree', '/m/0dy04'], ['/m/0dy04', 'academic discipline', '/m/05b6c']]","[['/m/017wh', 'shares border with', '/m/0156q'], ['/m/01fy2s', 'domestic tuition currency', '/m/02l6h'], ['/m/0dy04', 'international tuition currency', '/m/02l6h']]"
9,"[['/m/04ly1', 'gdp nominal currency', '/m/09nqf']]","[['/m/077g7n', 'includes representatives from', '/m/04ly1'], ['/m/04ly1', 'contains the administrative territorial entity', '/m/0tk02'], ['/m/03x23q', 'headquarters state/province/region', '/m/04ly1'], ['/m/06pwq', 'domestic tuition currency', '/m/09nqf'], ['/m/02grjf', 'local tuition currency', '/m/09nqf'], ['/m/027s39y', 'estimated budget currency', '/m/09nqf']]","[['/m/077g7n', 'includes representatives from', '/m/07srw'], ['/m/077g7n', 'includes representatives from', '/m/03gh4'], ['/m/077g7n', 'includes representatives from', '/m/01x73'], ['/m/04ly1', 'religion', '/m/019cr'], ['/m/04twmk', 'residence', '/m/04ly1'], ['/m/03x23q', 'webpage category', '/m/08mbj5d'], ['/m/03x23q', 'type of education institution', '/m/05jxkf'], ['/m/03x23q', 'endowment currency', '/m/09nqf'], ['/m/06pwq', 'notable alumini', '/m/03l3ln'], ['/m/01ync', 'school of draft pick', '/m/06pwq'], ['/m/0512p', 'school of draft pick', '/m/06pwq'], ['/m/035s95', 'estimated budget currency', '/m/09nqf'], ['/m/029qzx', 'endowment currency', '/m/09nqf'], ['/m/04rrx', 'contains the administrative territorial entity', '/m/02grjf'], ['/m/02grjf', 'education institution official color', '/m/01l849'], ['/m/02grjf', 'campus of', '/m/02grjf'], ['/m/056ws9', 'revenue currency', '/m/09nqf'], ['/m/09b3v', 'films with this genre', '/m/027s39y'], ['/m/027s39y', 'film genre', '/m/06cvj'], ['/m/0p9sw', 'nomination', '/m/027s39y']]","[['/m/03gh4', 'gdp nominal currency', '/m/09nqf'], ['/m/03x23q', 'local tuition currency', '/m/09nqf'], ['/m/03x23q', 'domestic tuition currency', '/m/09nqf'], ['/m/06pwq', 'endowment currency', '/m/09nqf'], ['/m/06pwq', 'local tuition currency', '/m/09nqf'], ['/m/02grjf', 'assets currency', '/m/09nqf'], ['/m/02grjf', 'revenue currency', '/m/09nqf'], ['/m/02grjf', 'domestic tuition currency', '/m/09nqf'], ['/m/04rrx', 'gdp nominal currency', '/m/09nqf'], ['/m/09b3v', 'operating income currency', '/m/09nqf'], ['/m/09b3v', 'revenue currency', '/m/09nqf']]"
