,zerohop,onehop,twohop,connecting
0,"[['/m/0971v', 'nutrient', '/m/0f4kp']]","[['/m/0971v', 'nutrient', '/m/0h1vg'], ['/m/0971v', 'nutrient', '/m/025sf8g'], ['/m/0971v', 'nutrient', '/m/0fzjh'], ['/m/0hkxq', 'nutrient', '/m/0f4kp'], ['/m/0fbdb', 'nutrient', '/m/0f4kp'], ['/m/0cxn2', 'nutrient', '/m/0f4kp']]","[['/m/0971v', 'nutrient', '/m/07hnp'], ['/m/0fj52s', 'nutrient', '/m/0h1vg'], ['/m/061_f', 'nutrient', '/m/0h1vg'], ['/m/0hkxq', 'nutrient', '/m/0h1vg'], ['/m/0971v', 'nutrient', '/m/025rsfk'], ['/m/0hkxq', 'nutrient', '/m/025sf8g'], ['/m/0fbw6', 'nutrient', '/m/025sf8g'], ['/m/0frq6', 'nutrient', '/m/025sf8g'], ['/m/0971v', 'nutrient', '/m/0h1zw'], ['/m/07j87', 'nutrient', '/m/0fzjh'], ['/m/0frq6', 'nutrient', '/m/0fzjh'], ['/m/0fbdb', 'nutrient', '/m/0fzjh'], ['/m/0hkxq', 'nutrient', '/m/01sh2'], ['/m/0hkxq', 'nutrient', '/m/02y_3rt'], ['/m/0hkxq', 'nutrient', '/m/0dcfv'], ['/m/061_f', 'nutrient', '/m/0f4kp'], ['/m/0fbdb', 'nutrient', '/m/025sqz8'], ['/m/0fbdb', 'nutrient', '/m/06x4c'], ['/m/0fbdb', 'nutrient', '/m/08lb68'], ['/m/0cxn2', 'nutrient', '/m/0hqw8p_'], ['/m/0cxn2', 'nutrient', '/m/0f4l5'], ['/m/0cxn2', 'nutrient', '/m/025tkqy'], ['/m/014j1m', 'nutrient', '/m/0f4kp']]","[['/m/0fj52s', 'nutrient', '/m/0f4kp'], ['/m/0fbw6', 'nutrient', '/m/0f4kp'], ['/m/0frq6', 'nutrient', '/m/0f4kp'], ['/m/07j87', 'nutrient', '/m/0f4kp']]"
1,"[['/m/0hkxq', 'nutrient', '/m/06x4c']]","[['/m/0hkxq', 'nutrient', '/m/01sh2'], ['/m/0hkxq', 'nutrient', '/m/02y_3rt'], ['/m/0hkxq', 'nutrient', '/m/0dcfv'], ['/m/04zpv', 'nutrient', '/m/06x4c'], ['/m/061_f', 'nutrient', '/m/06x4c'], ['/m/0fjfh', 'nutrient', '/m/06x4c']]","[['/m/0hkxq', 'nutrient', '/m/03d49'], ['/m/0hkxq', 'nutrient', '/m/0h1vz'], ['/m/0dj75', 'nutrient', '/m/01sh2'], ['/m/014j1m', 'nutrient', '/m/01sh2'], ['/m/0fjfh', 'nutrient', '/m/02y_3rt'], ['/m/0fj52s', 'nutrient', '/m/02y_3rt'], ['/m/0hkxq', 'nutrient', '/m/0d9t0'], ['/m/0fbw6', 'nutrient', '/m/0dcfv'], ['/m/0dcfv', 'nutrient', '/m/06x4c'], ['/m/0fbdb', 'nutrient', '/m/0dcfv'], ['/m/04zpv', 'nutrient', '/m/025sf0_'], ['/m/04zpv', 'nutrient', '/m/0g5gq'], ['/m/04zpv', 'nutrient', '/m/02kcv4x'], ['/m/0dj75', 'nutrient', '/m/06x4c'], ['/m/061_f', 'nutrient', '/m/04kl74p'], ['/m/061_f', 'nutrient', '/m/0h1yy'], ['/m/061_f', 'nutrient', '/m/014yzm'], ['/m/01nkt', 'nutrient', '/m/06x4c'], ['/m/0fjfh', 'nutrient', '/m/09gwd'], ['/m/0fjfh', 'nutrient', '/m/04kl74p'], ['/m/0fjfh', 'nutrient', '/m/03d49'], ['/m/06x4c', 'taxonomy entry of', '/m/04n6k']]","[['/m/014j1m', 'nutrient', '/m/06x4c'], ['/m/0fj52s', 'nutrient', '/m/06x4c'], ['/m/0fbdb', 'nutrient', '/m/06x4c']]"
2,"[['/m/09728', 'nutrient', '/m/014d7f']]","[['/m/09728', 'nutrient', '/m/0h1sg'], ['/m/09728', 'nutrient', '/m/09gvd'], ['/m/09728', 'nutrient', '/m/025rw19'], ['/m/061_f', 'nutrient', '/m/014d7f'], ['/m/01nkt', 'nutrient', '/m/014d7f'], ['/m/01645p', 'nutrient', '/m/014d7f']]","[['/m/09728', 'nutrient', '/m/0h1yy'], ['/m/09728', 'nutrient', '/m/02kc008'], ['/m/09728', 'nutrient', '/m/01n78x'], ['/m/01645p', 'nutrient', '/m/09gvd'], ['/m/061_f', 'nutrient', '/m/025rw19'], ['/m/061_f', 'nutrient', '/m/02kd0rh'], ['/m/061_f', 'nutrient', '/m/08lb68'], ['/m/061_f', 'nutrient', '/m/014yzm'], ['/m/01nkt', 'nutrient', '/m/0dcfv'], ['/m/01nkt', 'nutrient', '/m/025s7j4'], ['/m/01nkt', 'nutrient', '/m/0fzjh'], ['/m/0fbw6', 'nutrient', '/m/014d7f'], ['/m/01645p', 'nutrient', '/m/0h1vz'], ['/m/01645p', 'nutrient', '/m/02kc008'], ['/m/01645p', 'nutrient', '/m/0h1sg'], ['/m/06x4c', 'nutrient', '/m/014d7f']]","[['/m/0dcfv', 'nutrient', '/m/014d7f']]"
3,"[['/m/0hkxq', 'nutrient', '/m/025rsfk']]","[['/m/0hkxq', 'nutrient', '/m/03d49'], ['/m/0hkxq', 'nutrient', '/m/0h1vz'], ['/m/0hkxq', 'nutrient', '/m/0dcfv'], ['/m/0fbdb', 'nutrient', '/m/025rsfk'], ['/m/0cxn2', 'nutrient', '/m/025rsfk'], ['/m/0dj75', 'nutrient', '/m/025rsfk']]","[['/m/0hkxq', 'nutrient', '/m/01sh2'], ['/m/0fbdb', 'nutrient', '/m/03d49'], ['/m/014j1m', 'nutrient', '/m/03d49'], ['/m/0hkxq', 'nutrient', '/m/02y_3rt'], ['/m/07j87', 'nutrient', '/m/0h1vz'], ['/m/0f25w9', 'nutrient', '/m/0h1vz'], ['/m/0hkxq', 'nutrient', '/m/0d9t0'], ['/m/0fbw6', 'nutrient', '/m/0dcfv'], ['/m/0fbdb', 'nutrient', '/m/0dcfv'], ['/m/0fbdb', 'nutrient', '/m/025sqz8'], ['/m/0fbdb', 'nutrient', '/m/06x4c'], ['/m/0fbdb', 'nutrient', '/m/08lb68'], ['/m/05z55', 'nutrient', '/m/025rsfk'], ['/m/0971v', 'nutrient', '/m/025rsfk'], ['/m/0cxn2', 'nutrient', '/m/02kc5rj'], ['/m/0cxn2', 'nutrient', '/m/04kl74p'], ['/m/0cxn2', 'nutrient', '/m/025tkqy'], ['/m/0f25w9', 'nutrient', '/m/025rsfk'], ['/m/0dj75', 'nutrient', '/m/0838f'], ['/m/0dj75', 'nutrient', '/m/0hqw8p_'], ['/m/0dj75', 'nutrient', '/m/02kc008']]","[['/m/014j1m', 'nutrient', '/m/025rsfk'], ['/m/07j87', 'nutrient', '/m/025rsfk'], ['/m/0fbw6', 'nutrient', '/m/025rsfk']]"
4,"[['/m/033cnk', 'nutrient', '/m/0h1sz']]","[['/m/033cnk', 'nutrient', '/m/0h1tz'], ['/m/033cnk', 'nutrient', '/m/0838f'], ['/m/033cnk', 'nutrient', '/m/075pwf'], ['/m/0fbdb', 'nutrient', '/m/0h1sz'], ['/m/05z55', 'nutrient', '/m/0h1sz'], ['/m/0f25w9', 'nutrient', '/m/0h1sz']]","[['/m/033cnk', 'nutrient', '/m/05gh50'], ['/m/0971v', 'nutrient', '/m/0h1tz'], ['/m/0fbdb', 'nutrient', '/m/0h1tz'], ['/m/033cnk', 'nutrient', '/m/0f4l5'], ['/m/037ls6', 'nutrient', '/m/0838f'], ['/m/033cnk', 'nutrient', '/m/025rw19'], ['/m/037ls6', 'nutrient', '/m/075pwf'], ['/m/0cxn2', 'nutrient', '/m/075pwf'], ['/m/0fbdb', 'nutrient', '/m/025sqz8'], ['/m/0fbdb', 'nutrient', '/m/06x4c'], ['/m/0fbdb', 'nutrient', '/m/08lb68'], ['/m/014j1m', 'nutrient', '/m/0h1sz'], ['/m/05z55', 'nutrient', '/m/01sh2'], ['/m/05z55', 'nutrient', '/m/0f4hc'], ['/m/05z55', 'nutrient', '/m/0h1vg'], ['/m/0f25w9', 'nutrient', '/m/04kl74p'], ['/m/0f25w9', 'nutrient', '/m/01w_3'], ['/m/0f25w9', 'nutrient', '/m/0h1yf'], ['/m/0fbw6', 'nutrient', '/m/0h1sz']]","[['/m/0971v', 'nutrient', '/m/0h1sz'], ['/m/037ls6', 'nutrient', '/m/0h1sz'], ['/m/0cxn2', 'nutrient', '/m/0h1sz']]"
5,"[['/m/07j87', 'nutrient', '/m/0h1yf']]","[['/m/07j87', 'nutrient', '/m/07q0m'], ['/m/07j87', 'nutrient', '/m/02kd0rh'], ['/m/07j87', 'nutrient', '/m/0g5gq'], ['/m/0fbdb', 'nutrient', '/m/0h1yf'], ['/m/0cxn2', 'nutrient', '/m/0h1yf'], ['/m/0971v', 'nutrient', '/m/0h1yf']]","[['/m/07j87', 'nutrient', '/m/025s7j4'], ['/m/07j87', 'nutrient', '/m/0q01m'], ['/m/07j87', 'nutrient', '/m/07zqy'], ['/m/033cnk', 'nutrient', '/m/07q0m'], ['/m/04zpv', 'nutrient', '/m/07q0m'], ['/m/014j1m', 'nutrient', '/m/07q0m'], ['/m/05z55', 'nutrient', '/m/02kd0rh'], ['/m/0fjfh', 'nutrient', '/m/02kd0rh'], ['/m/01645p', 'nutrient', '/m/02kd0rh'], ['/m/033cnk', 'nutrient', '/m/0g5gq'], ['/m/0fjfh', 'nutrient', '/m/0g5gq'], ['/m/0fbdb', 'nutrient', '/m/025sqz8'], ['/m/0fbdb', 'nutrient', '/m/06x4c'], ['/m/0fbdb', 'nutrient', '/m/08lb68'], ['/m/014j1m', 'nutrient', '/m/0h1yf'], ['/m/0cxn2', 'nutrient', '/m/02kc5rj'], ['/m/0cxn2', 'nutrient', '/m/04kl74p'], ['/m/0cxn2', 'nutrient', '/m/025tkqy'], ['/m/01645p', 'nutrient', '/m/0h1yf'], ['/m/0971v', 'nutrient', '/m/0h1vg'], ['/m/0971v', 'nutrient', '/m/025sf8g'], ['/m/0971v', 'nutrient', '/m/0fzjh'], ['/m/0fj52s', 'nutrient', '/m/0h1yf']]","[['/m/033cnk', 'nutrient', '/m/0h1yf'], ['/m/04zpv', 'nutrient', '/m/0h1yf'], ['/m/05z55', 'nutrient', '/m/0h1yf'], ['/m/0fjfh', 'nutrient', '/m/0h1yf']]"
6,"[['/m/04zpv', 'nutrient', '/m/025s0zp']]","[['/m/04zpv', 'nutrient', '/m/025sf0_'], ['/m/04zpv', 'nutrient', '/m/0g5gq'], ['/m/04zpv', 'nutrient', '/m/025rw19'], ['/m/05z55', 'nutrient', '/m/025s0zp'], ['/m/09728', 'nutrient', '/m/025s0zp'], ['/m/0hkxq', 'nutrient', '/m/025s0zp']]","[['/m/04zpv', 'nutrient', '/m/09gvd'], ['/m/0dj75', 'nutrient', '/m/025sf0_'], ['/m/061_f', 'nutrient', '/m/025sf0_'], ['/m/0f25w9', 'nutrient', '/m/025sf0_'], ['/m/04zpv', 'nutrient', '/m/02p0tjr'], ['/m/033cnk', 'nutrient', '/m/0g5gq'], ['/m/0fjfh', 'nutrient', '/m/0g5gq'], ['/m/01nkt', 'nutrient', '/m/0g5gq'], ['/m/04zpv', 'nutrient', '/m/02kcv4x'], ['/m/0f25w9', 'nutrient', '/m/025rw19'], ['/m/061_f', 'nutrient', '/m/025rw19'], ['/m/05z55', 'nutrient', '/m/025sf0_'], ['/m/05z55', 'nutrient', '/m/01w_3'], ['/m/05z55', 'nutrient', '/m/0f4k5'], ['/m/014j1m', 'nutrient', '/m/025s0zp'], ['/m/09728', 'nutrient', '/m/0h1sg'], ['/m/09728', 'nutrient', '/m/09gvd'], ['/m/09728', 'nutrient', '/m/025rw19'], ['/m/0dj75', 'nutrient', '/m/025s0zp'], ['/m/0hkxq', 'nutrient', '/m/01sh2'], ['/m/0hkxq', 'nutrient', '/m/02y_3rt'], ['/m/0hkxq', 'nutrient', '/m/0dcfv'], ['/m/01645p', 'nutrient', '/m/025s0zp']]","[['/m/061_f', 'nutrient', '/m/025s0zp'], ['/m/0f25w9', 'nutrient', '/m/025s0zp'], ['/m/033cnk', 'nutrient', '/m/025s0zp'], ['/m/0fjfh', 'nutrient', '/m/025s0zp'], ['/m/01nkt', 'nutrient', '/m/025s0zp']]"
7,"[['/m/04zpv', 'nutrient', '/m/025tkqy']]","[['/m/04zpv', 'nutrient', '/m/025sf0_'], ['/m/04zpv', 'nutrient', '/m/0g5gq'], ['/m/04zpv', 'nutrient', '/m/025rw19'], ['/m/0fbw6', 'nutrient', '/m/025tkqy'], ['/m/01645p', 'nutrient', '/m/025tkqy'], ['/m/037ls6', 'nutrient', '/m/025tkqy']]","[['/m/04zpv', 'nutrient', '/m/09gvd'], ['/m/0dj75', 'nutrient', '/m/025sf0_'], ['/m/061_f', 'nutrient', '/m/025sf0_'], ['/m/04zpv', 'nutrient', '/m/02p0tjr'], ['/m/033cnk', 'nutrient', '/m/0g5gq'], ['/m/01nkt', 'nutrient', '/m/0g5gq'], ['/m/04zpv', 'nutrient', '/m/02kcv4x'], ['/m/0dcfv', 'nutrient', '/m/025rw19'], ['/m/061_f', 'nutrient', '/m/025rw19'], ['/m/0fbw6', 'nutrient', '/m/025rw19'], ['/m/0fbw6', 'nutrient', '/m/04k8n'], ['/m/0fbw6', 'nutrient', '/m/01n78x'], ['/m/06x4c', 'nutrient', '/m/025tkqy'], ['/m/01645p', 'nutrient', '/m/025s7j4'], ['/m/01645p', 'nutrient', '/m/02kc4sf'], ['/m/01645p', 'nutrient', '/m/025s0zp'], ['/m/033cnk', 'nutrient', '/m/025tkqy'], ['/m/037ls6', 'nutrient', '/m/07zqy'], ['/m/037ls6', 'nutrient', '/m/07hnp'], ['/m/037ls6', 'nutrient', '/m/05wvs'], ['/m/09728', 'nutrient', '/m/025tkqy']]","[['/m/0dj75', 'nutrient', '/m/025tkqy'], ['/m/061_f', 'nutrient', '/m/025tkqy'], ['/m/01nkt', 'nutrient', '/m/025tkqy'], ['/m/0dcfv', 'nutrient', '/m/025tkqy']]"
8,"[['/m/014j1m', 'nutrient', '/m/05gh50']]","[['/m/014j1m', 'nutrient', '/m/0g5gq'], ['/m/014j1m', 'nutrient', '/m/0hqw8p_'], ['/m/014j1m', 'nutrient', '/m/061xhr'], ['/m/0f25w9', 'nutrient', '/m/05gh50'], ['/m/01645p', 'nutrient', '/m/05gh50'], ['/m/0dj75', 'nutrient', '/m/05gh50']]","[['/m/014j1m', 'nutrient', '/m/0h1yy'], ['/m/033cnk', 'nutrient', '/m/0g5gq'], ['/m/0fjfh', 'nutrient', '/m/0g5gq'], ['/m/01nkt', 'nutrient', '/m/0g5gq'], ['/m/014j1m', 'nutrient', '/m/025sqz8'], ['/m/0hkxq', 'nutrient', '/m/0hqw8p_'], ['/m/09728', 'nutrient', '/m/0hqw8p_'], ['/m/0cxn2', 'nutrient', '/m/0hqw8p_'], ['/m/014j1m', 'nutrient', '/m/014d7f'], ['/m/05z55', 'nutrient', '/m/061xhr'], ['/m/07j87', 'nutrient', '/m/061xhr'], ['/m/037ls6', 'nutrient', '/m/061xhr'], ['/m/0f25w9', 'nutrient', '/m/04kl74p'], ['/m/0f25w9', 'nutrient', '/m/01w_3'], ['/m/0f25w9', 'nutrient', '/m/0h1yf'], ['/m/07j87', 'nutrient', '/m/05gh50'], ['/m/01645p', 'nutrient', '/m/025s7j4'], ['/m/01645p', 'nutrient', '/m/02kc4sf'], ['/m/01645p', 'nutrient', '/m/025s0zp'], ['/m/0hkxq', 'nutrient', '/m/05gh50'], ['/m/0dj75', 'nutrient', '/m/0838f'], ['/m/0dj75', 'nutrient', '/m/0hqw8p_'], ['/m/0dj75', 'nutrient', '/m/02kc008']]","[['/m/033cnk', 'nutrient', '/m/05gh50'], ['/m/0fjfh', 'nutrient', '/m/05gh50'], ['/m/01nkt', 'nutrient', '/m/05gh50'], ['/m/09728', 'nutrient', '/m/05gh50'], ['/m/0cxn2', 'nutrient', '/m/05gh50'], ['/m/05z55', 'nutrient', '/m/05gh50'], ['/m/037ls6', 'nutrient', '/m/05gh50']]"
9,"[['/m/061_f', 'nutrient', '/m/09gwd']]","[['/m/061_f', 'nutrient', '/m/04kl74p'], ['/m/061_f', 'nutrient', '/m/0h1yy'], ['/m/061_f', 'nutrient', '/m/014yzm'], ['/m/0cxn2', 'nutrient', '/m/09gwd'], ['/m/0frq6', 'nutrient', '/m/09gwd'], ['/m/0dj75', 'nutrient', '/m/09gwd']]","[['/m/061_f', 'nutrient', '/m/02kd0rh'], ['/m/037ls6', 'nutrient', '/m/04kl74p'], ['/m/061_f', 'nutrient', '/m/08lb68'], ['/m/0971v', 'nutrient', '/m/0h1yy'], ['/m/037ls6', 'nutrient', '/m/0h1yy'], ['/m/061_f', 'nutrient', '/m/07q0m'], ['/m/0frq6', 'nutrient', '/m/014yzm'], ['/m/09728', 'nutrient', '/m/014yzm'], ['/m/01nkt', 'nutrient', '/m/014yzm'], ['/m/0cxn2', 'nutrient', '/m/0hqw8p_'], ['/m/0cxn2', 'nutrient', '/m/0f4l5'], ['/m/0cxn2', 'nutrient', '/m/025tkqy'], ['/m/0frq6', 'nutrient', '/m/01n78x'], ['/m/0frq6', 'nutrient', '/m/0h1yy'], ['/m/033cnk', 'nutrient', '/m/09gwd'], ['/m/0dj75', 'nutrient', '/m/0838f'], ['/m/0dj75', 'nutrient', '/m/0hqw8p_'], ['/m/0dj75', 'nutrient', '/m/02kc008'], ['/m/0971v', 'nutrient', '/m/09gwd']]","[['/m/037ls6', 'nutrient', '/m/09gwd'], ['/m/09728', 'nutrient', '/m/09gwd'], ['/m/01nkt', 'nutrient', '/m/09gwd']]"
