,zerohop,onehop,twohop,connecting
0,"[['/m/03l2n', 'webpage category', '/m/08mbj5d']]","[['/m/02h3tp', 'place of birth', '/m/03l2n'], ['/m/02h3tp', 'residence', '/m/03l2n'], ['/m/09f0bj', 'place of birth', '/m/03l2n'], ['/m/02rn_bj', 'webpage category', '/m/08mbj5d'], ['/m/015401', 'webpage category', '/m/08mbj5d'], ['/m/027pfg', 'webpage category', '/m/08mbj5d']]","[['/m/02h3tp', 'cast member of', '/m/0fvr1'], ['/m/02h3tp', 'religion or worldview', '/m/0c8wxp'], ['/m/02h3tp', 'cast member of', '/m/0y_pg'], ['/m/03l2n', 'county place', '/m/03l2n'], ['/m/03l2n', 'contains the administrative territorial entity', '/m/02ngbs'], ['/m/05xpms', 'residence', '/m/03l2n'], ['/m/09f0bj', 'occupation', '/m/02krf9'], ['/m/09f0bj', 'occupation', '/m/02hrh1q'], ['/m/09f0bj', 'award shared with', '/m/034x61'], ['/m/02rn_bj', 'occupation', '/m/039v1'], ['/m/02rn_bj', 'residence', '/m/030qb3t'], ['/m/02rn_bj', 'place of birth', '/m/059rby'], ['/m/01zmqw', 'webpage category', '/m/08mbj5d'], ['/m/02d6ph', 'webpage category', '/m/08mbj5d'], ['/m/01rzxl', 'webpage category', '/m/08mbj5d'], ['/m/015401', 'notable alumini', '/m/023t0q'], ['/m/015401', 'type of education institution', '/m/05jxkf'], ['/m/019v9k', 'insitutions offering this academic degree', '/m/015401'], ['/m/027pfg', 'film release regions', '/m/077qn'], ['/m/027pfg', 'film genre', '/m/04xvlr'], ['/m/02bh9', 'nominated for work', '/m/027pfg']]","[['/m/059rby', 'webpage category', '/m/08mbj5d']]"
1,"[['/m/01qscs', 'webpage category', '/m/08mbj5d']]","[['/m/01qscs', 'nominated alongside', '/m/01tnxc'], ['/m/01qscs', 'nominated alongside', '/m/02p65p'], ['/m/07vjm', 'notable alumini', '/m/01qscs'], ['/m/01zmqw', 'webpage category', '/m/08mbj5d'], ['/m/02d6ph', 'webpage category', '/m/08mbj5d'], ['/m/01rzxl', 'webpage category', '/m/08mbj5d']]","[['/m/013knm', 'award shared with', '/m/01qscs'], ['/m/01zg98', 'award shared with', '/m/01tnxc'], ['/m/03vgp7', 'nominated alongside', '/m/01tnxc'], ['/m/01tnxc', 'nominated alongside', '/m/02p65p'], ['/m/0gqy2', 'award received by', '/m/01qscs'], ['/m/01zg98', 'nominated alongside', '/m/01qscs'], ['/m/04sx9_', 'award shared with', '/m/02p65p'], ['/m/09qvms', 'award winners', '/m/02p65p'], ['/m/02p65p', 'award shared with', '/m/0k9j_'], ['/m/07vjm', 'academic discipline', '/m/01lhf'], ['/m/07vjm', 'notable alumini', '/m/07zl1'], ['/m/0l2rj', 'contains the administrative territorial entity', '/m/07vjm'], ['/m/0m2fr', 'contains the administrative territorial entity', '/m/01zmqw'], ['/m/01hbq0', 'residence', '/m/01zmqw'], ['/m/0hnjt', 'residence', '/m/01zmqw'], ['/m/02rn_bj', 'webpage category', '/m/08mbj5d'], ['/m/02d6ph', 'industry', '/m/029g_vk'], ['/m/0dq_5', 'organizations with this leadership', '/m/02d6ph'], ['/m/02d6ph', 'revenue currency', '/m/09nqf'], ['/m/015401', 'webpage category', '/m/08mbj5d'], ['/m/027pfg', 'webpage category', '/m/08mbj5d'], ['/m/01rzxl', 'regularly appeared on tv programs', '/m/070ltt'], ['/m/074j87', 'tv program cast member', '/m/01rzxl'], ['/m/02skyy', 'tv program cast member', '/m/01rzxl']]","[['/m/01tnxc', 'nominated alongside', '/m/01qscs'], ['/m/01tnxc', 'award shared with', '/m/01qscs'], ['/m/01zg98', 'award shared with', '/m/01qscs'], ['/m/03vgp7', 'webpage category', '/m/08mbj5d'], ['/m/02p65p', 'nominated alongside', '/m/01qscs'], ['/m/02p65p', 'award shared with', '/m/01qscs'], ['/m/04sx9_', 'nominated alongside', '/m/01qscs'], ['/m/04sx9_', 'award shared with', '/m/01qscs'], ['/m/07vjm', 'webpage category', '/m/08mbj5d'], ['/m/07zl1', 'webpage category', '/m/08mbj5d'], ['/m/09nqf', 'webpage category', '/m/08mbj5d'], ['/m/074j87', 'webpage category', '/m/08mbj5d']]"
2,"[['/m/02_cx_', 'webpage category', '/m/08mbj5d']]","[['/m/016t_3', 'insitutions offering this academic degree', '/m/02_cx_'], ['/m/02_cx_', 'education institution official color', '/m/02rnmb'], ['/m/02_cx_', 'headquarters state/province/region', '/m/07h34'], ['/m/02rn_bj', 'webpage category', '/m/08mbj5d'], ['/m/02d6ph', 'webpage category', '/m/08mbj5d'], ['/m/027pfg', 'webpage category', '/m/08mbj5d']]","[['/m/016t_3', 'insitutions offering this academic degree', '/m/0ym1n'], ['/m/016t_3', 'insitutions offering this academic degree', '/m/01n6r0'], ['/m/016t_3', 'insitutions offering this academic degree', '/m/01l8t8'], ['/m/060c4', 'organizations with this leadership', '/m/02_cx_'], ['/m/051vz', 'sports team official color', '/m/02rnmb'], ['/m/03dkx', 'sports team official color', '/m/02rnmb'], ['/m/02_cx_', 'education institution official color', '/m/067z2v'], ['/m/01gstn', 'includes representatives from', '/m/07h34'], ['/m/07h34', 'contains the administrative territorial entity', '/m/0_xdd'], ['/m/05jbn', 'capital of', '/m/07h34'], ['/m/02rn_bj', 'occupation', '/m/039v1'], ['/m/02rn_bj', 'residence', '/m/030qb3t'], ['/m/02rn_bj', 'place of birth', '/m/059rby'], ['/m/01zmqw', 'webpage category', '/m/08mbj5d'], ['/m/01rzxl', 'webpage category', '/m/08mbj5d'], ['/m/02d6ph', 'industry', '/m/029g_vk'], ['/m/0dq_5', 'organizations with this leadership', '/m/02d6ph'], ['/m/02d6ph', 'revenue currency', '/m/09nqf'], ['/m/015401', 'webpage category', '/m/08mbj5d'], ['/m/027pfg', 'film release regions', '/m/077qn'], ['/m/027pfg', 'film genre', '/m/04xvlr'], ['/m/02bh9', 'nominated for work', '/m/027pfg']]","[['/m/01n6r0', 'webpage category', '/m/08mbj5d'], ['/m/01l8t8', 'webpage category', '/m/08mbj5d'], ['/m/051vz', 'webpage category', '/m/08mbj5d'], ['/m/03dkx', 'webpage category', '/m/08mbj5d'], ['/m/07h34', 'contains the administrative territorial entity', '/m/02_cx_'], ['/m/07h34', 'webpage category', '/m/08mbj5d'], ['/m/05jbn', 'webpage category', '/m/08mbj5d'], ['/m/059rby', 'webpage category', '/m/08mbj5d'], ['/m/09nqf', 'webpage category', '/m/08mbj5d']]"
3,"[['/m/011lvx', 'webpage category', '/m/08mbj5d']]","[['/m/011lvx', 'award received', '/m/01c4_6'], ['/m/011lvx', 'instrument played', '/m/0l14v3'], ['/m/011lvx', 'country of citizenship', '/m/09c7w0'], ['/m/01zmqw', 'webpage category', '/m/08mbj5d'], ['/m/02d6ph', 'webpage category', '/m/08mbj5d'], ['/m/01rzxl', 'webpage category', '/m/08mbj5d']]","[['/m/07y_7', 'notable people playing this instrument', '/m/011lvx'], ['/m/0b1zz', 'award received', '/m/01c4_6'], ['/m/07r1_', 'award received', '/m/01c4_6'], ['/m/0l12d', 'award received', '/m/01c4_6'], ['/m/0l14md', 'instrument plays alongside', '/m/0l14v3'], ['/m/011lvx', 'occupation', '/m/09jwl'], ['/m/034ls', 'applies to jurisdiction', '/m/09c7w0'], ['/m/0m2fr', 'contains the administrative territorial entity', '/m/01zmqw'], ['/m/01hbq0', 'residence', '/m/01zmqw'], ['/m/0hnjt', 'residence', '/m/01zmqw'], ['/m/02rn_bj', 'webpage category', '/m/08mbj5d'], ['/m/02d6ph', 'industry', '/m/029g_vk'], ['/m/0dq_5', 'organizations with this leadership', '/m/02d6ph'], ['/m/02d6ph', 'revenue currency', '/m/09nqf'], ['/m/015401', 'webpage category', '/m/08mbj5d'], ['/m/027pfg', 'webpage category', '/m/08mbj5d'], ['/m/01rzxl', 'regularly appeared on tv programs', '/m/070ltt'], ['/m/074j87', 'tv program cast member', '/m/01rzxl'], ['/m/02skyy', 'tv program cast member', '/m/01rzxl']]","[['/m/0b1zz', 'webpage category', '/m/08mbj5d'], ['/m/07r1_', 'webpage category', '/m/08mbj5d'], ['/m/0l12d', 'webpage category', '/m/08mbj5d'], ['/m/0l14md', 'notable people playing this instrument', '/m/011lvx'], ['/m/034ls', 'webpage category', '/m/08mbj5d'], ['/m/09nqf', 'webpage category', '/m/08mbj5d'], ['/m/074j87', 'webpage category', '/m/08mbj5d']]"
4,"[['/m/0bz5v2', 'webpage category', '/m/08mbj5d']]","[['/m/0bz5v2', 'cast member of', '/m/07x4qr'], ['/m/0bz5v2', 'sex or gender', '/m/05zppz'], ['/m/0bz5v2', 'occupation', '/m/018gz8'], ['/m/01zmqw', 'webpage category', '/m/08mbj5d'], ['/m/02d6ph', 'webpage category', '/m/08mbj5d'], ['/m/01rzxl', 'webpage category', '/m/08mbj5d']]","[['/m/01xdf5', 'nominated alongside', '/m/0bz5v2'], ['/m/01j7rd', 'nominated alongside', '/m/0bz5v2'], ['/m/05pzdk', 'nominated alongside', '/m/0bz5v2'], ['/m/01v3s2_', 'cast member of', '/m/07x4qr'], ['/m/03y82t6', 'nominated for work', '/m/07x4qr'], ['/m/0fpj9pm', 'sex or gender', '/m/05zppz'], ['/m/01900g', 'occupation', '/m/018gz8'], ['/m/0m2fr', 'contains the administrative territorial entity', '/m/01zmqw'], ['/m/01hbq0', 'residence', '/m/01zmqw'], ['/m/0hnjt', 'residence', '/m/01zmqw'], ['/m/02rn_bj', 'webpage category', '/m/08mbj5d'], ['/m/02d6ph', 'industry', '/m/029g_vk'], ['/m/0dq_5', 'organizations with this leadership', '/m/02d6ph'], ['/m/02d6ph', 'revenue currency', '/m/09nqf'], ['/m/015401', 'webpage category', '/m/08mbj5d'], ['/m/027pfg', 'webpage category', '/m/08mbj5d'], ['/m/01rzxl', 'regularly appeared on tv programs', '/m/070ltt'], ['/m/074j87', 'tv program cast member', '/m/01rzxl'], ['/m/02skyy', 'tv program cast member', '/m/01rzxl']]","[['/m/01v3s2_', 'webpage category', '/m/08mbj5d'], ['/m/03y82t6', 'webpage category', '/m/08mbj5d'], ['/m/0fpj9pm', 'webpage category', '/m/08mbj5d'], ['/m/01900g', 'webpage category', '/m/08mbj5d'], ['/m/09nqf', 'webpage category', '/m/08mbj5d'], ['/m/074j87', 'webpage category', '/m/08mbj5d']]"
5,"[['/m/01_ztw', 'webpage category', '/m/08mbj5d']]","[['/m/01_ztw', 'spouse', '/m/0167v4'], ['/m/02hhtj', 'dated', '/m/01_ztw'], ['/m/02y21l', 'artist signed to this record label', '/m/01_ztw'], ['/m/02rn_bj', 'webpage category', '/m/08mbj5d'], ['/m/02d6ph', 'webpage category', '/m/08mbj5d'], ['/m/027pfg', 'webpage category', '/m/08mbj5d']]","[['/m/01_ztw', 'friendship', '/m/02bc74'], ['/m/01t110', 'friendship', '/m/01_ztw'], ['/m/0ggx5q', 'notable musical genre artists', '/m/01_ztw'], ['/m/0167v4', 'country of origin', '/m/0fvyg'], ['/m/0167v4', 'occupation', '/m/016z4k'], ['/m/02qx69', 'dated', '/m/0167v4'], ['/m/02hhtj', 'canoodled', '/m/033wx9'], ['/m/02hhtj', 'friendship', '/m/01_ztw'], ['/m/023v4_', 'dated', '/m/02hhtj'], ['/m/02y21l', 'artist signed to this record label', '/m/033s6'], ['/m/02y21l', 'artist signed to this record label', '/m/0dm5l'], ['/m/02y21l', 'artist signed to this record label', '/m/07yg2'], ['/m/02rn_bj', 'occupation', '/m/039v1'], ['/m/02rn_bj', 'residence', '/m/030qb3t'], ['/m/02rn_bj', 'place of birth', '/m/059rby'], ['/m/01zmqw', 'webpage category', '/m/08mbj5d'], ['/m/01rzxl', 'webpage category', '/m/08mbj5d'], ['/m/02d6ph', 'industry', '/m/029g_vk'], ['/m/0dq_5', 'organizations with this leadership', '/m/02d6ph'], ['/m/02d6ph', 'revenue currency', '/m/09nqf'], ['/m/015401', 'webpage category', '/m/08mbj5d'], ['/m/027pfg', 'film release regions', '/m/077qn'], ['/m/027pfg', 'film genre', '/m/04xvlr'], ['/m/02bh9', 'nominated for work', '/m/027pfg']]","[['/m/0167v4', 'dated', '/m/01_ztw'], ['/m/0fvyg', 'webpage category', '/m/08mbj5d'], ['/m/0167v4', 'spouse', '/m/01_ztw'], ['/m/0167v4', 'sexual relationships', '/m/01_ztw'], ['/m/02hhtj', 'sexual relationships', '/m/01_ztw'], ['/m/033wx9', 'webpage category', '/m/08mbj5d'], ['/m/033s6', 'webpage category', '/m/08mbj5d'], ['/m/02y21l', 'webpage category', '/m/08mbj5d'], ['/m/059rby', 'webpage category', '/m/08mbj5d'], ['/m/09nqf', 'webpage category', '/m/08mbj5d']]"
6,"[['/m/0wq36', 'webpage category', '/m/08mbj5d']]","[['/m/023nlj', 'place of birth', '/m/0wq36'], ['/m/0wq36', 'located in time zone', '/m/02fqwt'], ['/m/091n7z', 'place of birth', '/m/0wq36'], ['/m/01zmqw', 'webpage category', '/m/08mbj5d'], ['/m/02d6ph', 'webpage category', '/m/08mbj5d'], ['/m/01rzxl', 'webpage category', '/m/08mbj5d']]","[['/m/023nlj', 'cast member of', '/m/074rg9'], ['/m/023nlj', 'marital status', '/m/04ztj'], ['/m/023nlj', 'residence', '/m/013yq'], ['/m/023nlj', 'residence', '/m/0wq36'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/0wq36'], ['/m/05mph', 'located in time zone', '/m/02fqwt'], ['/m/0fvyz', 'located in time zone', '/m/02fqwt'], ['/m/0b2lw', 'located in time zone', '/m/02fqwt'], ['/m/026q3s3', 'voice actor', '/m/091n7z'], ['/m/05t0zfv', 'voice actor', '/m/091n7z'], ['/m/0dh8v4', 'voice actor', '/m/091n7z'], ['/m/0m2fr', 'contains the administrative territorial entity', '/m/01zmqw'], ['/m/01hbq0', 'residence', '/m/01zmqw'], ['/m/0hnjt', 'residence', '/m/01zmqw'], ['/m/02rn_bj', 'webpage category', '/m/08mbj5d'], ['/m/02d6ph', 'industry', '/m/029g_vk'], ['/m/0dq_5', 'organizations with this leadership', '/m/02d6ph'], ['/m/02d6ph', 'revenue currency', '/m/09nqf'], ['/m/015401', 'webpage category', '/m/08mbj5d'], ['/m/027pfg', 'webpage category', '/m/08mbj5d'], ['/m/01rzxl', 'regularly appeared on tv programs', '/m/070ltt'], ['/m/074j87', 'tv program cast member', '/m/01rzxl'], ['/m/02skyy', 'tv program cast member', '/m/01rzxl']]","[['/m/05mph', 'webpage category', '/m/08mbj5d'], ['/m/0fvyz', 'webpage category', '/m/08mbj5d'], ['/m/0b2lw', 'webpage category', '/m/08mbj5d'], ['/m/091n7z', 'webpage category', '/m/08mbj5d'], ['/m/09nqf', 'webpage category', '/m/08mbj5d'], ['/m/074j87', 'webpage category', '/m/08mbj5d']]"
7,"[['/m/046488', 'webpage category', '/m/08mbj5d']]","[['/m/046488', 'film crew role', '/m/0ch6mp2'], ['/m/0gqyl', 'nomination', '/m/046488'], ['/m/09td7p', 'nomination', '/m/046488'], ['/m/02rn_bj', 'webpage category', '/m/08mbj5d'], ['/m/02d6ph', 'webpage category', '/m/08mbj5d'], ['/m/027pfg', 'webpage category', '/m/08mbj5d']]","[['/m/0lkr7', 'nominated for work', '/m/046488'], ['/m/02qyp19', 'nomination', '/m/046488'], ['/m/046488', 'film genre', '/m/01f9r0'], ['/m/0gqyl', 'part of award ceremony', '/m/050yyb'], ['/m/0gqyl', 'award received by', '/m/01phtd'], ['/m/049xgc', 'award won', '/m/0gqyl'], ['/m/09td7p', 'award received by', '/m/04qsdh'], ['/m/09td7p', 'nomination', '/m/06_x996'], ['/m/09td7p', 'nomination', '/m/0gmcwlb'], ['/m/02rn_bj', 'occupation', '/m/039v1'], ['/m/02rn_bj', 'residence', '/m/030qb3t'], ['/m/02rn_bj', 'place of birth', '/m/059rby'], ['/m/01zmqw', 'webpage category', '/m/08mbj5d'], ['/m/01rzxl', 'webpage category', '/m/08mbj5d'], ['/m/02d6ph', 'industry', '/m/029g_vk'], ['/m/0dq_5', 'organizations with this leadership', '/m/02d6ph'], ['/m/02d6ph', 'revenue currency', '/m/09nqf'], ['/m/015401', 'webpage category', '/m/08mbj5d'], ['/m/027pfg', 'film release regions', '/m/077qn'], ['/m/027pfg', 'film genre', '/m/04xvlr'], ['/m/02bh9', 'nominated for work', '/m/027pfg']]","[['/m/059rby', 'webpage category', '/m/08mbj5d'], ['/m/09nqf', 'webpage category', '/m/08mbj5d']]"
8,"[['/m/05b6s5j', 'webpage category', '/m/08mbj5d']]","[['/m/0kcdl', 'aired tv programs', '/m/05b6s5j'], ['/m/05b6s5j', 'tv program creator', '/m/01s7z0'], ['/m/05b6s5j', 'tv program genre', '/m/02kdv5l'], ['/m/02rn_bj', 'webpage category', '/m/08mbj5d'], ['/m/02d6ph', 'webpage category', '/m/08mbj5d'], ['/m/027pfg', 'webpage category', '/m/08mbj5d']]","[['/m/0kcdl', 'aired tv programs', '/m/02sqkh'], ['/m/0kcdl', 'nominated for work', '/m/02ppg1r'], ['/m/0kcdl', 'aired tv programs', '/m/02ppg1r'], ['/m/05b6s5j', 'language of tv program', '/m/02h40lc'], ['/m/057_yx', 'producer of', '/m/05b6s5j'], ['/m/01s7z0', 'residence', '/m/0rd6b'], ['/m/01s7z0', 'occupation', '/m/01d_h8'], ['/m/01s7z0', 'producer of', '/m/01yb1y'], ['/m/02rn_bj', 'occupation', '/m/039v1'], ['/m/02rn_bj', 'residence', '/m/030qb3t'], ['/m/02rn_bj', 'place of birth', '/m/059rby'], ['/m/01zmqw', 'webpage category', '/m/08mbj5d'], ['/m/01rzxl', 'webpage category', '/m/08mbj5d'], ['/m/02d6ph', 'industry', '/m/029g_vk'], ['/m/0dq_5', 'organizations with this leadership', '/m/02d6ph'], ['/m/02d6ph', 'revenue currency', '/m/09nqf'], ['/m/015401', 'webpage category', '/m/08mbj5d'], ['/m/027pfg', 'film release regions', '/m/077qn'], ['/m/027pfg', 'film genre', '/m/04xvlr'], ['/m/02bh9', 'nominated for work', '/m/027pfg']]","[['/m/02sqkh', 'webpage category', '/m/08mbj5d'], ['/m/02ppg1r', 'webpage category', '/m/08mbj5d'], ['/m/0rd6b', 'webpage category', '/m/08mbj5d'], ['/m/01s7z0', 'producer of', '/m/05b6s5j'], ['/m/059rby', 'webpage category', '/m/08mbj5d'], ['/m/09nqf', 'webpage category', '/m/08mbj5d']]"
9,"[['/m/08809', 'webpage category', '/m/08mbj5d']]","[['/m/08809', 'county place', '/m/08809'], ['/m/08809', 'mortage estimation source', '/m/0jbk9'], ['/m/0wh3', 'shares border with', '/m/08809'], ['/m/01zmqw', 'webpage category', '/m/08mbj5d'], ['/m/02d6ph', 'webpage category', '/m/08mbj5d'], ['/m/01rzxl', 'webpage category', '/m/08mbj5d']]","[['/m/0232lm', 'residence', '/m/08809'], ['/m/0n5fl', 'mortage estimation source', '/m/0jbk9'], ['/m/0m2by', 'mortage estimation source', '/m/0jbk9'], ['/m/0n1v8', 'mortage estimation source', '/m/0jbk9'], ['/m/0wh3', 'county seat of', '/m/0nj0m'], ['/m/01pbxb', 'residence', '/m/0wh3'], ['/m/0wh3', 'located in time zone', '/m/02hcv8'], ['/m/01whg97', 'residence', '/m/08809'], ['/m/0m2fr', 'contains the administrative territorial entity', '/m/01zmqw'], ['/m/01hbq0', 'residence', '/m/01zmqw'], ['/m/0hnjt', 'residence', '/m/01zmqw'], ['/m/02rn_bj', 'webpage category', '/m/08mbj5d'], ['/m/02d6ph', 'industry', '/m/029g_vk'], ['/m/0dq_5', 'organizations with this leadership', '/m/02d6ph'], ['/m/02d6ph', 'revenue currency', '/m/09nqf'], ['/m/015401', 'webpage category', '/m/08mbj5d'], ['/m/027pfg', 'webpage category', '/m/08mbj5d'], ['/m/01rzxl', 'regularly appeared on tv programs', '/m/070ltt'], ['/m/074j87', 'tv program cast member', '/m/01rzxl'], ['/m/02skyy', 'tv program cast member', '/m/01rzxl']]","[['/m/0jbk9', 'webpage category', '/m/08mbj5d'], ['/m/0nj0m', 'contains the administrative territorial entity', '/m/08809'], ['/m/01pbxb', 'webpage category', '/m/08mbj5d'], ['/m/09nqf', 'webpage category', '/m/08mbj5d'], ['/m/074j87', 'webpage category', '/m/08mbj5d']]"
