,zerohop,onehop,twohop,connecting
0,"[['/m/03_87', 'sex or gender', '/m/05zppz']]","[['/m/073bb', 'influenced by', '/m/03_87'], ['/m/080r3', 'influenced by', '/m/03_87'], ['/m/03_87', 'place of death', '/m/08966'], ['/m/03nqbvz', 'sex or gender', '/m/05zppz'], ['/m/0fpj9pm', 'sex or gender', '/m/05zppz'], ['/m/0135nb', 'sex or gender', '/m/05zppz']]","[['/m/07hwkr', 'notable people of this ethnicity', '/m/073bb'], ['/m/073bb', 'country of citizenship', '/m/09c7w0'], ['/m/073bb', 'influenced by', '/m/041_y'], ['/m/03_87', 'country of citizenship', '/m/03rt9'], ['/m/03_87', 'influenced by', '/m/05np2'], ['/m/0gd_s', 'influenced by', '/m/080r3'], ['/m/0mb0', 'influenced by', '/m/080r3'], ['/m/06z5s', 'notable people died in this manner', '/m/080r3'], ['/m/017r2', 'influenced by', '/m/03_87'], ['/m/0bk5r', 'place of death', '/m/08966'], ['/m/03nqbvz', 'country of citizenship', '/m/09c7w0'], ['/m/0yyn5', 'film editor', '/m/03nqbvz'], ['/m/02ptczs', 'film editor', '/m/03nqbvz'], ['/m/01zwy', 'sex or gender', '/m/05zppz'], ['/m/07_3qd', 'sex or gender', '/m/05zppz'], ['/m/0fpj9pm', 'dietary practice', '/m/07_hy'], ['/m/0g768', 'artist signed to this record label', '/m/0fpj9pm'], ['/m/0fpj9pm', 'instrument played', '/m/0342h'], ['/m/0135nb', 'current member of sports team', '/m/0fvly'], ['/m/0135nb', 'current member of sports team', '/m/0182r9'], ['/m/0135nb', 'country of citizenship', '/m/07ssc'], ['/m/013qvn', 'sex or gender', '/m/05zppz']]","[['/m/0gd_s', 'sex or gender', '/m/05zppz'], ['/m/0gd_s', 'influenced by', '/m/03_87'], ['/m/0bk5r', 'sex or gender', '/m/05zppz']]"
1,"[['/m/0bt23', 'sex or gender', '/m/05zppz']]","[['/m/0bt23', 'place of birth', '/m/0d6lp'], ['/m/01tf_6', 'notable people died in this manner', '/m/0bt23'], ['/m/0bt23', 'occupation', '/m/0kyk'], ['/m/03nqbvz', 'sex or gender', '/m/05zppz'], ['/m/0fpj9pm', 'sex or gender', '/m/05zppz'], ['/m/0135nb', 'sex or gender', '/m/05zppz']]","[['/m/0bt23', 'influenced by', '/m/01lwx'], ['/m/01tf_6', 'notable people died in this manner', '/m/01vsy3q'], ['/m/01tf_6', 'notable people died in this manner', '/m/01w9ph_'], ['/m/01tf_6', 'notable people died in this manner', '/m/015076'], ['/m/0gd5z', 'influenced by', '/m/0bt23'], ['/m/034bs', 'influenced by', '/m/0bt23'], ['/m/07cbs', 'occupation', '/m/0kyk'], ['/m/0b78hw', 'occupation', '/m/0kyk'], ['/m/03nqbvz', 'country of citizenship', '/m/09c7w0'], ['/m/0yyn5', 'film editor', '/m/03nqbvz'], ['/m/02ptczs', 'film editor', '/m/03nqbvz'], ['/m/01zwy', 'sex or gender', '/m/05zppz'], ['/m/07_3qd', 'sex or gender', '/m/05zppz'], ['/m/0fpj9pm', 'dietary practice', '/m/07_hy'], ['/m/0g768', 'artist signed to this record label', '/m/0fpj9pm'], ['/m/0fpj9pm', 'instrument played', '/m/0342h'], ['/m/0135nb', 'current member of sports team', '/m/0fvly'], ['/m/0135nb', 'current member of sports team', '/m/0182r9'], ['/m/0135nb', 'country of citizenship', '/m/07ssc'], ['/m/013qvn', 'sex or gender', '/m/05zppz']]","[['/m/01vsy3q', 'sex or gender', '/m/05zppz'], ['/m/01w9ph_', 'sex or gender', '/m/05zppz'], ['/m/07cbs', 'sex or gender', '/m/05zppz'], ['/m/0b78hw', 'sex or gender', '/m/05zppz']]"
2,"[['/m/049g_xj', 'sex or gender', '/m/02zsn']]","[['/m/06mfvc', 'friendship', '/m/049g_xj'], ['/m/03q3sy', 'nominated alongside', '/m/049g_xj'], ['/m/049g_xj', 'dated', '/m/06mfvc'], ['/m/030b93', 'sex or gender', '/m/02zsn'], ['/m/06mnbn', 'sex or gender', '/m/02zsn'], ['/m/01gbbz', 'sex or gender', '/m/02zsn']]","[['/m/06mfvc', 'award shared with', '/m/0382m4'], ['/m/06mfvc', 'nominated for work', '/m/01g03q'], ['/m/06mfvc', 'award shared with', '/m/06151l'], ['/m/03q3sy', 'influenced by', '/m/081lh'], ['/m/03q3sy', 'nominated for work', '/m/02hct1'], ['/m/03q3sy', 'nominated alongside', '/m/01pcz9'], ['/m/049g_xj', 'award received', '/m/0c422z4'], ['/m/049g_xj', 'award received', '/m/05pcn59'], ['/m/06151l', 'nominated alongside', '/m/06mfvc'], ['/m/02w29z', 'nominated alongside', '/m/06mfvc'], ['/m/01fx1l', 'nominee of work', '/m/030b93'], ['/m/030b93', 'nominated alongside', '/m/037gjc'], ['/m/030b93', 'occupation', '/m/02jknp'], ['/m/01csvq', 'sex or gender', '/m/02zsn'], ['/m/01fwj8', 'sex or gender', '/m/02zsn'], ['/m/0356dp', 'nominated alongside', '/m/06mnbn'], ['/m/0524b41', 'tv program cast member', '/m/06mnbn'], ['/m/06mnbn', 'cast member of', '/m/05z43v'], ['/m/01yhvv', 'sex or gender', '/m/02zsn'], ['/m/01gbbz', 'spouse', '/m/01pcz9'], ['/m/0h53c_5', 'award received by', '/m/01gbbz'], ['/m/01gbbz', 'marital status', '/m/01g63y']]","[['/m/06mfvc', 'dated', '/m/049g_xj'], ['/m/01pcz9', 'sex or gender', '/m/02zsn']]"
3,"[['/m/01xwqn', 'sex or gender', '/m/05zppz']]","[['/m/01xwqn', 'influenced by', '/m/013tjc'], ['/m/01xwqn', 'influenced by', '/m/01wp_jm'], ['/m/01xwqn', 'residence', '/m/02_286'], ['/m/03nqbvz', 'sex or gender', '/m/05zppz'], ['/m/0fpj9pm', 'sex or gender', '/m/05zppz'], ['/m/0135nb', 'sex or gender', '/m/05zppz']]","[['/m/013tjc', 'country of citizenship', '/m/09c7w0'], ['/m/013tjc', 'occupation', '/m/0np9r'], ['/m/013tjc', 'cast member of', '/m/07kb7vh'], ['/m/01xwqn', 'influenced by', '/m/014z8v'], ['/m/0738b8', 'influenced by', '/m/01wp_jm'], ['/m/01wp_jm', 'occupation', '/m/09jwl'], ['/m/01wp_jm', 'occupation', '/m/018gz8'], ['/m/01xwqn', 'native language', '/m/02h40lc'], ['/m/03n0pv', 'country of origin', '/m/02_286'], ['/m/03nqbvz', 'country of citizenship', '/m/09c7w0'], ['/m/0yyn5', 'film editor', '/m/03nqbvz'], ['/m/02ptczs', 'film editor', '/m/03nqbvz'], ['/m/01zwy', 'sex or gender', '/m/05zppz'], ['/m/07_3qd', 'sex or gender', '/m/05zppz'], ['/m/0fpj9pm', 'dietary practice', '/m/07_hy'], ['/m/0g768', 'artist signed to this record label', '/m/0fpj9pm'], ['/m/0fpj9pm', 'instrument played', '/m/0342h'], ['/m/0135nb', 'current member of sports team', '/m/0fvly'], ['/m/0135nb', 'current member of sports team', '/m/0182r9'], ['/m/0135nb', 'country of citizenship', '/m/07ssc'], ['/m/013qvn', 'sex or gender', '/m/05zppz']]","[['/m/013tjc', 'sex or gender', '/m/05zppz'], ['/m/01wp_jm', 'sex or gender', '/m/05zppz'], ['/m/03n0pv', 'sex or gender', '/m/05zppz']]"
4,"[['/m/07s93v', 'sex or gender', '/m/05zppz']]","[['/m/07s93v', 'director of', '/m/04x4vj'], ['/m/07s93v', 'nominated for work', '/m/0dgq_kn'], ['/m/07s93v', 'nominated for work', '/m/0cz_ym'], ['/m/03nqbvz', 'sex or gender', '/m/05zppz'], ['/m/0fpj9pm', 'sex or gender', '/m/05zppz'], ['/m/0135nb', 'sex or gender', '/m/05zppz']]","[['/m/07s93v', 'place of birth', '/m/0mzy7'], ['/m/07s93v', 'award received', '/m/05zx7xk'], ['/m/04x4vj', 'language of film', '/m/02h40lc'], ['/m/0f502', 'cast member of', '/m/04x4vj'], ['/m/05cl2w', 'cast member of', '/m/04x4vj'], ['/m/0dgq_kn', 'filming location', '/m/04jpl'], ['/m/0dgq_kn', 'film crew role', '/m/089fss'], ['/m/018wdw', 'nomination', '/m/0dgq_kn'], ['/m/0cz_ym', 'film written by', '/m/07s93v'], ['/m/04v7kt', 'nominated for work', '/m/0cz_ym'], ['/m/099c8n', 'nomination', '/m/0cz_ym'], ['/m/03n_7k', 'nominated for work', '/m/0cz_ym'], ['/m/03nqbvz', 'country of citizenship', '/m/09c7w0'], ['/m/0yyn5', 'film editor', '/m/03nqbvz'], ['/m/02ptczs', 'film editor', '/m/03nqbvz'], ['/m/01zwy', 'sex or gender', '/m/05zppz'], ['/m/07_3qd', 'sex or gender', '/m/05zppz'], ['/m/0fpj9pm', 'dietary practice', '/m/07_hy'], ['/m/0g768', 'artist signed to this record label', '/m/0fpj9pm'], ['/m/0fpj9pm', 'instrument played', '/m/0342h'], ['/m/0135nb', 'current member of sports team', '/m/0fvly'], ['/m/0135nb', 'current member of sports team', '/m/0182r9'], ['/m/0135nb', 'country of citizenship', '/m/07ssc'], ['/m/013qvn', 'sex or gender', '/m/05zppz']]","[['/m/04x4vj', 'executive producer', '/m/07s93v'], ['/m/04x4vj', 'film written by', '/m/07s93v'], ['/m/0f502', 'sex or gender', '/m/05zppz'], ['/m/0dgq_kn', 'executive producer', '/m/07s93v'], ['/m/04v7kt', 'sex or gender', '/m/05zppz'], ['/m/0cz_ym', 'executive producer', '/m/07s93v'], ['/m/03n_7k', 'sex or gender', '/m/05zppz']]"
5,"[['/m/01ft2l', 'sex or gender', '/m/05zppz']]","[['/m/01ft2l', 'residence', '/m/0fsv2'], ['/m/01ft2l', 'occupation', '/m/0kyk'], ['/m/01ft2l', 'nominated for work', '/m/01s81'], ['/m/03nqbvz', 'sex or gender', '/m/05zppz'], ['/m/07_3qd', 'sex or gender', '/m/05zppz'], ['/m/0135nb', 'sex or gender', '/m/05zppz']]","[['/m/01ft2l', 'dietary practice', '/m/07_jd'], ['/m/01ft2l', 'marital status', '/m/04ztj'], ['/m/058kh7', 'film cast member', '/m/01ft2l'], ['/m/07cbs', 'occupation', '/m/0kyk'], ['/m/0b78hw', 'occupation', '/m/0kyk'], ['/m/01s81', 'award won', '/m/09qvc0'], ['/m/05gnf', 'aired tv programs', '/m/01s81'], ['/m/03wh8pq', 'producer of', '/m/01s81'], ['/m/03nqbvz', 'country of citizenship', '/m/09c7w0'], ['/m/0yyn5', 'film editor', '/m/03nqbvz'], ['/m/02ptczs', 'film editor', '/m/03nqbvz'], ['/m/01zwy', 'sex or gender', '/m/05zppz'], ['/m/07_3qd', 'instrument played', '/m/02fsn'], ['/m/01cl0d', 'artist signed to this record label', '/m/07_3qd'], ['/m/018vs', 'notable people playing this instrument', '/m/07_3qd'], ['/m/0fpj9pm', 'sex or gender', '/m/05zppz'], ['/m/0135nb', 'current member of sports team', '/m/0fvly'], ['/m/0135nb', 'current member of sports team', '/m/0182r9'], ['/m/0135nb', 'country of citizenship', '/m/07ssc'], ['/m/013qvn', 'sex or gender', '/m/05zppz']]","[['/m/07cbs', 'sex or gender', '/m/05zppz'], ['/m/0b78hw', 'sex or gender', '/m/05zppz'], ['/m/01s81', 'nominee of work', '/m/01ft2l']]"
6,"[['/m/05xls', 'sex or gender', '/m/05zppz']]","[['/m/01wg982', 'occupation', '/m/05xls'], ['/m/03nqbvz', 'sex or gender', '/m/05zppz'], ['/m/0fpj9pm', 'sex or gender', '/m/05zppz'], ['/m/0135nb', 'sex or gender', '/m/05zppz']]","[['/m/01wg982', 'residence', '/m/0tz14'], ['/m/01wg982', 'occupation', '/m/0nbcg'], ['/m/05jt_', 'notable musical genre artists', '/m/01wg982'], ['/m/03nqbvz', 'country of citizenship', '/m/09c7w0'], ['/m/0yyn5', 'film editor', '/m/03nqbvz'], ['/m/02ptczs', 'film editor', '/m/03nqbvz'], ['/m/01zwy', 'sex or gender', '/m/05zppz'], ['/m/07_3qd', 'sex or gender', '/m/05zppz'], ['/m/0fpj9pm', 'dietary practice', '/m/07_hy'], ['/m/0g768', 'artist signed to this record label', '/m/0fpj9pm'], ['/m/0fpj9pm', 'instrument played', '/m/0342h'], ['/m/0135nb', 'current member of sports team', '/m/0fvly'], ['/m/0135nb', 'current member of sports team', '/m/0182r9'], ['/m/0135nb', 'country of citizenship', '/m/07ssc'], ['/m/013qvn', 'sex or gender', '/m/05zppz']]","[['/m/01wg982', 'sex or gender', '/m/05zppz']]"
7,"[['/m/04f7c55', 'sex or gender', '/m/05zppz']]","[['/m/04f7c55', 'webpage category', '/m/08mbj5d'], ['/m/04f7c55', 'sibling', '/m/04cr6qv'], ['/m/04f7c55', 'friendship', '/m/0gs6vr'], ['/m/03nqbvz', 'sex or gender', '/m/05zppz'], ['/m/0fpj9pm', 'sex or gender', '/m/05zppz'], ['/m/0135nb', 'sex or gender', '/m/05zppz']]","[['/m/04f7c55', 'sexual relationships', '/m/0bdxs5'], ['/m/04f7c55', 'friendship', '/m/06w2sn5'], ['/m/02wb6yq', 'sexual relationships', '/m/04cr6qv'], ['/m/015_1q', 'artist signed to this record label', '/m/04cr6qv'], ['/m/04cr6qv', 'dated', '/m/02wb6yq'], ['/m/0gs6vr', 'friend', '/m/0dxmyh'], ['/m/03nqbvz', 'country of citizenship', '/m/09c7w0'], ['/m/0yyn5', 'film editor', '/m/03nqbvz'], ['/m/02ptczs', 'film editor', '/m/03nqbvz'], ['/m/01zwy', 'sex or gender', '/m/05zppz'], ['/m/07_3qd', 'sex or gender', '/m/05zppz'], ['/m/0fpj9pm', 'dietary practice', '/m/07_hy'], ['/m/0g768', 'artist signed to this record label', '/m/0fpj9pm'], ['/m/0fpj9pm', 'instrument played', '/m/0342h'], ['/m/0135nb', 'current member of sports team', '/m/0fvly'], ['/m/0135nb', 'current member of sports team', '/m/0182r9'], ['/m/0135nb', 'country of citizenship', '/m/07ssc'], ['/m/013qvn', 'sex or gender', '/m/05zppz']]","[['/m/02wb6yq', 'friendship', '/m/04f7c55'], ['/m/04cr6qv', 'sibling', '/m/04f7c55'], ['/m/0dxmyh', 'friend', '/m/04f7c55'], ['/m/0dxmyh', 'sex or gender', '/m/05zppz']]"
8,"[['/m/03_1pg', 'sex or gender', '/m/02zsn']]","[['/m/03_1pg', 'nominated alongside', '/m/04wf_b'], ['/m/03_1pg', 'nominated alongside', '/m/01yhvv'], ['/m/03_1pg', 'nominated alongside', '/m/03rwng'], ['/m/01csvq', 'sex or gender', '/m/02zsn'], ['/m/06mnbn', 'sex or gender', '/m/02zsn'], ['/m/01fwj8', 'sex or gender', '/m/02zsn']]","[['/m/03_1pg', 'marital status', '/m/04ztj'], ['/m/0x67', 'notable people of this ethnicity', '/m/04wf_b'], ['/m/04wf_b', 'nominated alongside', '/m/01541z'], ['/m/06182p', 'notable alumini', '/m/04wf_b'], ['/m/03_1pg', 'country of citizenship', '/m/09c7w0'], ['/m/01yhvv', 'canoodled', '/m/0227vl'], ['/m/01yhvv', 'nominated alongside', '/m/01l2fn'], ['/m/01yhvv', 'nominated alongside', '/m/05dtwm'], ['/m/03_1pg', 'award received', '/m/0ck27z'], ['/m/03rwng', 'nominated for work', '/m/0330r'], ['/m/03rwng', 'award received', '/m/0bdx29'], ['/m/03rwng', 'place of birth', '/m/0d9jr'], ['/m/01csvq', 'nominated for work', '/m/0c9k8'], ['/m/01csvq', 'award received', '/m/0cqgl9'], ['/m/01csvq', 'award received', '/m/099cng'], ['/m/030b93', 'sex or gender', '/m/02zsn'], ['/m/0356dp', 'nominated alongside', '/m/06mnbn'], ['/m/0524b41', 'tv program cast member', '/m/06mnbn'], ['/m/06mnbn', 'cast member of', '/m/05z43v'], ['/m/01yhvv', 'sex or gender', '/m/02zsn'], ['/m/01gbbz', 'sex or gender', '/m/02zsn'], ['/m/01fwj8', 'award received', '/m/09td7p'], ['/m/01fwj8', 'dated', '/m/0c0k1'], ['/m/03ts0c', 'notable people of this ethnicity', '/m/01fwj8']]","[['/m/04wf_b', 'nominated alongside', '/m/03_1pg'], ['/m/01541z', 'sex or gender', '/m/02zsn'], ['/m/01yhvv', 'nominated alongside', '/m/03_1pg'], ['/m/0227vl', 'sex or gender', '/m/02zsn'], ['/m/05dtwm', 'nominated alongside', '/m/03_1pg'], ['/m/03rwng', 'nominated alongside', '/m/03_1pg']]"
9,"[['/m/0121rx', 'sex or gender', '/m/05zppz']]","[['/m/0121rx', 'nominated for work', '/m/0283_zv'], ['/m/0121rx', 'occupation', '/m/02hrh1q'], ['/m/01n3bm', 'notable people died in this manner', '/m/0121rx'], ['/m/03nqbvz', 'sex or gender', '/m/05zppz'], ['/m/0fpj9pm', 'sex or gender', '/m/05zppz'], ['/m/0135nb', 'sex or gender', '/m/05zppz']]","[['/m/0m7yy', 'award received by', '/m/0121rx'], ['/m/0436kgz', 'occupation', '/m/02hrh1q'], ['/m/0brgy', 'symptons and signs', '/m/01n3bm'], ['/m/01n3bm', 'notable people died in this manner', '/m/0gr36'], ['/m/01n3bm', 'risk factor', '/m/097ns'], ['/m/0121rx', 'award received', '/m/0gqy2'], ['/m/03nqbvz', 'country of citizenship', '/m/09c7w0'], ['/m/0yyn5', 'film editor', '/m/03nqbvz'], ['/m/02ptczs', 'film editor', '/m/03nqbvz'], ['/m/01zwy', 'sex or gender', '/m/05zppz'], ['/m/07_3qd', 'sex or gender', '/m/05zppz'], ['/m/0fpj9pm', 'dietary practice', '/m/07_hy'], ['/m/0g768', 'artist signed to this record label', '/m/0fpj9pm'], ['/m/0fpj9pm', 'instrument played', '/m/0342h'], ['/m/0135nb', 'current member of sports team', '/m/0fvly'], ['/m/0135nb', 'current member of sports team', '/m/0182r9'], ['/m/0135nb', 'country of citizenship', '/m/07ssc'], ['/m/013qvn', 'sex or gender', '/m/05zppz']]","[['/m/0436kgz', 'sex or gender', '/m/05zppz'], ['/m/01n3bm', 'risk factor', '/m/05zppz'], ['/m/0gr36', 'sex or gender', '/m/05zppz']]"
