,zerohop,onehop,twohop,connecting
0,"[['/m/0b_72t', 'participating teams', '/m/091tgz']]","[['/m/0b_72t', 'participating teams', '/m/03y9p40'], ['/m/0b_72t', 'participating teams', '/m/026w398'], ['/m/0b_72t', 'participating teams', '/m/02qk2d5'], ['/m/0bzrsh', 'participating teams', '/m/091tgz'], ['/m/0b_6mr', 'participating teams', '/m/091tgz'], ['/m/091tgz', 'sports team official color', '/m/01g5v']]","[['/m/0b_72t', 'participating teams', '/m/026dqjm'], ['/m/0b_72t', 'instance of recurring event', '/m/02jp2w'], ['/m/0b_75k', 'participating teams', '/m/03y9p40'], ['/m/0b_72t', 'participating teams', '/m/02pqcfz'], ['/m/0bzrsh', 'participating teams', '/m/026w398'], ['/m/0br1x_', 'participating teams', '/m/026w398'], ['/m/0b_6xf', 'participating teams', '/m/026w398'], ['/m/0b_6pv', 'participating teams', '/m/02qk2d5'], ['/m/0cc8q3', 'participating teams', '/m/02qk2d5'], ['/m/0b_6x2', 'participating teams', '/m/02qk2d5'], ['/m/0bzrsh', 'participating teams', '/m/02q4ntp'], ['/m/0bzrsh', 'location of event', '/m/029cr'], ['/m/0bzrsh', 'location of event', '/m/0nbwf'], ['/m/0b_770', 'participating teams', '/m/091tgz'], ['/m/0b_6mr', 'participating teams', '/m/03by7wc'], ['/m/0b_6mr', 'location of event', '/m/013kcv'], ['/m/0b_6mr', 'instance of recurring event', '/m/02jp2w'], ['/m/0b_6xf', 'participating teams', '/m/091tgz'], ['/m/0t6hk', 'sports teams headquatered here', '/m/091tgz']]","[['/m/0b_75k', 'participating teams', '/m/091tgz'], ['/m/0br1x_', 'participating teams', '/m/091tgz'], ['/m/0b_6pv', 'participating teams', '/m/091tgz'], ['/m/0cc8q3', 'participating teams', '/m/091tgz'], ['/m/0b_6x2', 'participating teams', '/m/091tgz']]"
1,"[['/m/0b_6xf', 'participating teams', '/m/02plv57']]","[['/m/0b_6xf', 'participating teams', '/m/03by7wc'], ['/m/0b_6xf', 'location of event', '/m/0d9y6'], ['/m/0b_6xf', 'participating teams', '/m/026wlnm'], ['/m/0b_6zk', 'participating teams', '/m/02plv57'], ['/m/0b_71r', 'participating teams', '/m/02plv57'], ['/m/02plv57', 'sports team official color', '/m/019sc']]","[['/m/0b_6xf', 'location of event', '/m/010h9y'], ['/m/0b_6xf', 'participating teams', '/m/02r2qt7'], ['/m/0b_6zk', 'participating teams', '/m/03by7wc'], ['/m/0b_6qj', 'location of event', '/m/0d9y6'], ['/m/0b_6zk', 'participating teams', '/m/02pjzvh'], ['/m/0b_6zk', 'participating teams', '/m/04088s0'], ['/m/0b_6zk', 'participating teams', '/m/03d555l'], ['/m/0b_756', 'participating teams', '/m/02plv57'], ['/m/0b_6q5', 'participating teams', '/m/02plv57'], ['/m/0b_71r', 'participating teams', '/m/04088s0'], ['/m/0b_71r', 'participating teams', '/m/02pjzvh'], ['/m/0b_71r', 'participating teams', '/m/027yf83']]","[['/m/0b_6qj', 'participating teams', '/m/02plv57']]"
2,"[['/m/0f9rw9', 'participating teams', '/m/02r2qt7']]","[['/m/0f9rw9', 'participating teams', '/m/02plv57'], ['/m/0f9rw9', 'participating teams', '/m/026wlnm'], ['/m/0f9rw9', 'participating teams', '/m/03by7wc'], ['/m/02_ssl', 'sports teams with this position', '/m/02r2qt7'], ['/m/02r2qt7', 'sports team official color', '/m/04mkbj'], ['/m/0ctt4z', 'sports teams with this position', '/m/02r2qt7']]","[['/m/0f9rw9', 'participating teams', '/m/03d555l'], ['/m/0f9rw9', 'instance of recurring event', '/m/02jp2w'], ['/m/0f9rw9', 'participating teams', '/m/02pyyld'], ['/m/0b_6xf', 'participating teams', '/m/026wlnm'], ['/m/0b_6xf', 'participating teams', '/m/03by7wc'], ['/m/0jm6n', 'position played on baskteball team', '/m/02_ssl'], ['/m/01jvgt', 'position played on baskteball team', '/m/02_ssl'], ['/m/02_ssl', 'sports teams with this position', '/m/0jmjr'], ['/m/02r2qt7', 'position played on baskteball team', '/m/0619m3'], ['/m/0bzrxn', 'participating teams', '/m/02r2qt7'], ['/m/02ptzz0', 'position played on baskteball team', '/m/0ctt4z'], ['/m/03d5m8w', 'position played on baskteball team', '/m/0ctt4z'], ['/m/027yf83', 'position played on baskteball team', '/m/0ctt4z'], ['/m/0cc8q3', 'participating teams', '/m/02r2qt7']]","[['/m/0b_6xf', 'participating teams', '/m/02r2qt7']]"
3,"[['/m/0b_72t', 'participating teams', '/m/03y9p40']]","[['/m/0b_72t', 'participating teams', '/m/026dqjm'], ['/m/0b_72t', 'participating teams', '/m/026w398'], ['/m/0b_72t', 'instance of recurring event', '/m/02jp2w'], ['/m/0b_6lb', 'participating teams', '/m/03y9p40'], ['/m/0b_75k', 'participating teams', '/m/03y9p40'], ['/m/03558l', 'sports teams with this position', '/m/03y9p40']]","[['/m/0b_6pv', 'participating teams', '/m/026dqjm'], ['/m/0b_6qj', 'participating teams', '/m/026dqjm'], ['/m/0b_72t', 'participating teams', '/m/02pqcfz'], ['/m/0bzrsh', 'participating teams', '/m/026w398'], ['/m/0br1x_', 'participating teams', '/m/026w398'], ['/m/0b_72t', 'participating teams', '/m/02qk2d5'], ['/m/0b_77q', 'instance of recurring event', '/m/02jp2w'], ['/m/05g_nr', 'instance of recurring event', '/m/02jp2w'], ['/m/0b_6mr', 'instance of recurring event', '/m/02jp2w'], ['/m/0b_6lb', 'participating teams', '/m/026xxv_'], ['/m/0b_6lb', 'participating teams', '/m/02ptzz0'], ['/m/0b_6lb', 'location of event', '/m/0c_m3'], ['/m/0b_75k', 'participating teams', '/m/026xxv_'], ['/m/0b_75k', 'participating teams', '/m/02q4ntp'], ['/m/0b_75k', 'location of event', '/m/0k9p4'], ['/m/0b_6jz', 'participating teams', '/m/03y9p40'], ['/m/05g_nr', 'participating teams', '/m/03y9p40'], ['/m/03558l', 'sports teams with this position', '/m/0jmh7'], ['/m/0jm2v', 'position played on baskteball team', '/m/03558l'], ['/m/026dqjm', 'position played on baskteball team', '/m/03558l']]","[['/m/0b_6pv', 'participating teams', '/m/03y9p40'], ['/m/0b_6qj', 'participating teams', '/m/03y9p40'], ['/m/0bzrsh', 'participating teams', '/m/03y9p40'], ['/m/0br1x_', 'participating teams', '/m/03y9p40'], ['/m/0b_77q', 'participating teams', '/m/03y9p40'], ['/m/0b_6mr', 'participating teams', '/m/03y9p40']]"
4,"[['/m/0br1x_', 'participating teams', '/m/02pyyld']]","[['/m/0br1x_', 'participating teams', '/m/02plv57'], ['/m/0br1x_', 'participating teams', '/m/026xxv_'], ['/m/0br1x_', 'participating teams', '/m/03y9p40'], ['/m/0b_6qj', 'participating teams', '/m/02pyyld'], ['/m/0b_77q', 'participating teams', '/m/02pyyld'], ['/m/0f9rw9', 'participating teams', '/m/02pyyld']]","[['/m/0br1x_', 'participating teams', '/m/02pzy52'], ['/m/0br1x_', 'participating teams', '/m/04088s0'], ['/m/0b_756', 'participating teams', '/m/02plv57'], ['/m/0br1x_', 'participating teams', '/m/026w398'], ['/m/0b_6qj', 'participating teams', '/m/02pzy52'], ['/m/0b_6qj', 'location of event', '/m/0d9y6'], ['/m/0b_6qj', 'location of event', '/m/0fpzwf'], ['/m/0619m3', 'sports teams with this position', '/m/02pyyld'], ['/m/0bqthy', 'participating teams', '/m/02pyyld'], ['/m/0b_77q', 'participating teams', '/m/0263cyj'], ['/m/0b_77q', 'participating teams', '/m/02pzy52'], ['/m/0b_77q', 'participating teams', '/m/03d555l'], ['/m/0f9rw9', 'participating teams', '/m/03d555l'], ['/m/0f9rw9', 'participating teams', '/m/026wlnm'], ['/m/0f9rw9', 'instance of recurring event', '/m/02jp2w']]","[['/m/0b_756', 'participating teams', '/m/02pyyld']]"
5,"[['/m/0b_6jz', 'participating teams', '/m/026xxv_']]","[['/m/0b_6jz', 'participating teams', '/m/026w398'], ['/m/0b_6jz', 'location of event', '/m/0dclg'], ['/m/0b_6jz', 'location of event', '/m/0sqgt'], ['/m/0b_756', 'participating teams', '/m/026xxv_'], ['/m/0bzrxn', 'participating teams', '/m/026xxv_'], ['/m/0b_6lb', 'participating teams', '/m/026xxv_']]","[['/m/0b_6jz', 'location of event', '/m/03l2n'], ['/m/0b_6jz', 'participating teams', '/m/0263cyj'], ['/m/0br1x_', 'participating teams', '/m/026w398'], ['/m/0b_6v_', 'location of event', '/m/0dclg'], ['/m/0b_6jz', 'location of event', '/m/0f__1'], ['/m/0b_756', 'participating teams', '/m/091tgz'], ['/m/0b_756', 'participating teams', '/m/03by7wc'], ['/m/0b_756', 'participating teams', '/m/02pyyld'], ['/m/0b_6rk', 'participating teams', '/m/026xxv_'], ['/m/0bzrxn', 'location of event', '/m/099ty'], ['/m/0bzrxn', 'participating teams', '/m/02r2qt7'], ['/m/0bzrxn', 'participating teams', '/m/04088s0'], ['/m/0cc8q3', 'participating teams', '/m/026xxv_'], ['/m/0b_6lb', 'location of event', '/m/0c_m3'], ['/m/0b_6lb', 'participating teams', '/m/02ptzz0'], ['/m/0b_6lb', 'location of event', '/m/0dclg'], ['/m/0b_6q5', 'participating teams', '/m/026xxv_']]","[['/m/0br1x_', 'participating teams', '/m/026xxv_'], ['/m/0b_6v_', 'participating teams', '/m/026xxv_']]"
6,"[['/m/0bzrsh', 'participating teams', '/m/03y9p40']]","[['/m/0bzrsh', 'participating teams', '/m/026w398'], ['/m/0bzrsh', 'location of event', '/m/0fvvz'], ['/m/0bzrsh', 'location of event', '/m/0nbwf'], ['/m/0b_72t', 'participating teams', '/m/03y9p40'], ['/m/0b_75k', 'participating teams', '/m/03y9p40'], ['/m/03558l', 'sports teams with this position', '/m/03y9p40']]","[['/m/0bzrsh', 'participating teams', '/m/02q4ntp'], ['/m/0br1x_', 'participating teams', '/m/026w398'], ['/m/0b_72t', 'participating teams', '/m/026w398'], ['/m/0bzrsh', 'location of event', '/m/029cr'], ['/m/0bzrsh', 'participating teams', '/m/091tgz'], ['/m/0b_72t', 'participating teams', '/m/026dqjm'], ['/m/0b_72t', 'instance of recurring event', '/m/02jp2w'], ['/m/0b_6lb', 'participating teams', '/m/03y9p40'], ['/m/0b_75k', 'participating teams', '/m/026xxv_'], ['/m/0b_75k', 'participating teams', '/m/02q4ntp'], ['/m/0b_75k', 'location of event', '/m/0k9p4'], ['/m/0b_6jz', 'participating teams', '/m/03y9p40'], ['/m/05g_nr', 'participating teams', '/m/03y9p40'], ['/m/03558l', 'sports teams with this position', '/m/0jmh7'], ['/m/0jm2v', 'position played on baskteball team', '/m/03558l'], ['/m/026dqjm', 'position played on baskteball team', '/m/03558l']]","[['/m/0br1x_', 'participating teams', '/m/03y9p40']]"
7,"[['/m/0br1x_', 'participating teams', '/m/02plv57']]","[['/m/0br1x_', 'participating teams', '/m/02pzy52'], ['/m/0br1x_', 'participating teams', '/m/026xxv_'], ['/m/0br1x_', 'participating teams', '/m/04088s0'], ['/m/0b_6zk', 'participating teams', '/m/02plv57'], ['/m/0b_756', 'participating teams', '/m/02plv57'], ['/m/02plv57', 'sports team official color', '/m/019sc']]","[['/m/0b_6lb', 'participating teams', '/m/02pzy52'], ['/m/0br1x_', 'participating teams', '/m/026w398'], ['/m/0b_6rk', 'participating teams', '/m/026xxv_'], ['/m/0b_6lb', 'participating teams', '/m/026xxv_'], ['/m/0br1x_', 'participating teams', '/m/03y9p40'], ['/m/0b_71r', 'participating teams', '/m/04088s0'], ['/m/0b_6zk', 'participating teams', '/m/04088s0'], ['/m/0b_6zk', 'participating teams', '/m/02pjzvh'], ['/m/0b_6zk', 'participating teams', '/m/03d555l'], ['/m/0b_6q5', 'participating teams', '/m/02plv57'], ['/m/0b_756', 'participating teams', '/m/091tgz'], ['/m/0b_756', 'participating teams', '/m/03by7wc'], ['/m/0b_756', 'participating teams', '/m/02pyyld'], ['/m/0b_71r', 'participating teams', '/m/02plv57']]","[['/m/0b_6lb', 'participating teams', '/m/02plv57'], ['/m/0b_6rk', 'participating teams', '/m/02plv57']]"
8,"[['/m/0b_6v_', 'participating teams', '/m/026dqjm']]","[['/m/0b_6v_', 'location of event', '/m/01snm'], ['/m/0b_6v_', 'participating teams', '/m/03y9p40'], ['/m/0b_6v_', 'participating teams', '/m/027yf83'], ['/m/0b_6pv', 'participating teams', '/m/026dqjm'], ['/m/0b_6qj', 'participating teams', '/m/026dqjm'], ['/m/026dqjm', 'sport', '/m/039yzs']]","[['/m/0b_6v_', 'location of event', '/m/0pc7r'], ['/m/0b_6v_', 'location of event', '/m/0dyl9'], ['/m/0b_72t', 'participating teams', '/m/03y9p40'], ['/m/03558l', 'sports teams with this position', '/m/03y9p40'], ['/m/0b_6pv', 'location of event', '/m/01_d4'], ['/m/0b_6pv', 'location of event', '/m/071cn'], ['/m/0b_6pv', 'participating teams', '/m/03y9p40'], ['/m/0b_6rk', 'participating teams', '/m/026dqjm'], ['/m/0b_6qj', 'participating teams', '/m/02pzy52'], ['/m/0b_6qj', 'location of event', '/m/0d9y6'], ['/m/0b_6qj', 'location of event', '/m/0fpzwf'], ['/m/026dqjm', 'sports team official color', '/m/01l849'], ['/m/012xdf', 'member of sports team', '/m/026dqjm']]","[['/m/0b_72t', 'participating teams', '/m/026dqjm'], ['/m/03558l', 'sports teams with this position', '/m/026dqjm']]"
9,"[['/m/0br1x_', 'participating teams', '/m/02pjzvh']]","[['/m/0br1x_', 'participating teams', '/m/02plv57'], ['/m/0br1x_', 'participating teams', '/m/026xxv_'], ['/m/0br1x_', 'participating teams', '/m/03y9p40'], ['/m/0b_6zk', 'participating teams', '/m/02pjzvh'], ['/m/03558l', 'sports teams with this position', '/m/02pjzvh'], ['/m/0b_6lb', 'participating teams', '/m/02pjzvh']]","[['/m/0br1x_', 'participating teams', '/m/02pzy52'], ['/m/0br1x_', 'participating teams', '/m/04088s0'], ['/m/0b_6zk', 'participating teams', '/m/02plv57'], ['/m/0br1x_', 'participating teams', '/m/026w398'], ['/m/0b_6rk', 'participating teams', '/m/026xxv_'], ['/m/0bzrxn', 'participating teams', '/m/026xxv_'], ['/m/0b_6lb', 'participating teams', '/m/026xxv_'], ['/m/0b_6lb', 'participating teams', '/m/03y9p40'], ['/m/03558l', 'sports teams with this position', '/m/03y9p40'], ['/m/0b_6zk', 'participating teams', '/m/04088s0'], ['/m/0b_6zk', 'participating teams', '/m/03d555l'], ['/m/0f9rw9', 'participating teams', '/m/02pjzvh'], ['/m/03558l', 'sports teams with this position', '/m/0jmh7'], ['/m/0jm4b', 'position played on baskteball team', '/m/03558l'], ['/m/0jmj7', 'position played on baskteball team', '/m/03558l'], ['/m/05g_nr', 'participating teams', '/m/02pjzvh'], ['/m/0b_6lb', 'participating teams', '/m/02ptzz0'], ['/m/0b_6lb', 'location of event', '/m/0c_m3']]","[['/m/0b_6rk', 'participating teams', '/m/02pjzvh'], ['/m/0bzrxn', 'participating teams', '/m/02pjzvh']]"
