,zerohop,onehop,twohop,connecting
0,"[['/m/09x3r', 'participating countries', '/m/03rk0']]","[['/m/09x3r', 'participating countries', '/m/0165b'], ['/m/09x3r', 'includes sports', '/m/0d1t3'], ['/m/09x3r', 'include sports', '/m/03krj'], ['/m/03rk0', 'contains the administrative territorial entity', '/m/019fm7'], ['/m/01c0h6', 'located in country', '/m/03rk0'], ['/m/075mb', 'shares border with', '/m/03rk0']]","[['/m/03_3d', 'participated in', '/m/09x3r'], ['/m/09x3r', 'participating countries', '/m/04g61'], ['/m/0h7x', 'participated in', '/m/09x3r'], ['/m/03krj', 'countries playing this sport', '/m/06c1y'], ['/m/03rk0', 'shares border with', '/m/04xn_'], ['/m/015q43', 'residence', '/m/019fm7'], ['/m/019fm7', 'location', '/m/03rk0'], ['/m/019fm7', 'country', '/m/03rk0'], ['/m/03fwln', 'residence', '/m/01c0h6'], ['/m/03rk0', 'contains the administrative territorial entity', '/m/01c0h6'], ['/m/084z0w', 'residence', '/m/01c0h6'], ['/m/03rk0', 'exported to', '/m/07dzf'], ['/m/05xb7q', 'headquarters state/province/region', '/m/075mb'], ['/m/075mb', 'contains the administrative territorial entity', '/m/04cjn'], ['/m/075mb', 'located in country', '/m/05sb1'], ['/m/05xd8x', 'country of citizenship', '/m/03rk0']]","[['/m/06c1y', 'participated in', '/m/09x3r'], ['/m/015q43', 'place of marriage', '/m/03rk0'], ['/m/019fm7', 'located in country', '/m/03rk0'], ['/m/03fwln', 'country of citizenship', '/m/03rk0'], ['/m/01c0h6', 'location', '/m/03rk0'], ['/m/084z0w', 'country of citizenship', '/m/03rk0'], ['/m/05sb1', 'shares border with', '/m/03rk0']]"
1,"[['/m/0kbws', 'participating countries', '/m/04vs9']]","[['/m/0kbws', 'participating countries', '/m/01p1v'], ['/m/03_3d', 'participated in', '/m/0kbws'], ['/m/0kbws', 'participating countries', '/m/0j4b'], ['/m/04vs9', 'medal won', '/m/02lq67'], ['/m/04vs9', 'member of organization', '/m/0b6css'], ['/m/07rlg', 'countries playing this sport', '/m/04vs9']]","[['/m/0kbws', 'includes sports', '/m/01hp22'], ['/m/09c7w0', 'participated in olympics', '/m/0kbws'], ['/m/0kbws', 'participating countries', '/m/0jt3tjf'], ['/m/0gmcwlb', 'film release regions', '/m/01p1v'], ['/m/045c7b', 'phone service location', '/m/01p1v'], ['/m/0g9wdmc', 'film release regions', '/m/01p1v'], ['/m/03bx2lk', 'film release regions', '/m/03_3d'], ['/m/01fv4z', 'location', '/m/03_3d'], ['/m/03_3d', 'contains the administrative territorial entity', '/m/0g3bw'], ['/m/0j4b', 'administrative area type', '/m/0hzc9wc'], ['/m/0j4b', 'official language', '/m/05zjd'], ['/m/0j4b', 'basic form of government', '/m/06cx9'], ['/m/04vs9', 'gni per capita in ppp dollars currency', '/m/09nqf'], ['/m/04vs9', 'member of organization', '/m/02vk52z'], ['/m/03_3d', 'member of organization', '/m/0b6css'], ['/m/07tp2', 'member of organization', '/m/0b6css'], ['/m/07rlg', 'countries playing this sport', '/m/04w58'], ['/m/07rlg', 'countries playing this sport', '/m/0154j'], ['/m/07rlg', 'countries playing this sport', '/m/0chghy'], ['/m/04vs9', 'gdp real currency', '/m/09nqf']]","[['/m/01p1v', 'participated in olympics', '/m/0kbws'], ['/m/03_3d', 'participated in olympics', '/m/0kbws'], ['/m/0j4b', 'participated in', '/m/0kbws'], ['/m/07tp2', 'participated in olympics', '/m/0kbws'], ['/m/07rlg', 'sport featured in', '/m/0kbws'], ['/m/0154j', 'participated in olympics', '/m/0kbws'], ['/m/0154j', 'participated in', '/m/0kbws'], ['/m/0chghy', 'participated in', '/m/0kbws'], ['/m/0chghy', 'participated in olympics', '/m/0kbws']]"
2,"[['/m/06sks6', 'participating countries', '/m/09c7w0']]","[['/m/03gj2', 'participated in', '/m/06sks6'], ['/m/03548', 'participated in olympics', '/m/06sks6'], ['/m/0154j', 'participated in', '/m/06sks6'], ['/m/034ls', 'applies to jurisdiction', '/m/09c7w0'], ['/m/0ft18', 'film release regions', '/m/09c7w0'], ['/m/0c8tkt', 'film release regions', '/m/09c7w0']]","[['/m/02vp1f_', 'film release regions', '/m/03gj2'], ['/m/03gj2', 'participated in', '/m/018ljb'], ['/m/09_bl', 'countries playing this sport', '/m/03gj2'], ['/m/027nb', 'participated in olympics', '/m/06sks6'], ['/m/0160w', 'participated in', '/m/06sks6'], ['/m/018ctl', 'participating countries', '/m/03548'], ['/m/03548', 'medal won', '/m/02lq5w'], ['/m/03548', 'official language', '/m/064_8sq'], ['/m/0dlngsd', 'film release regions', '/m/0154j'], ['/m/09_bl', 'countries playing this sport', '/m/0154j'], ['/m/0gmgwnv', 'film release regions', '/m/0154j'], ['/m/04xn_', 'participated in olympics', '/m/06sks6'], ['/m/01dw4q', 'friendship', '/m/034ls'], ['/m/034ls', 'government position held', '/m/0dq3c'], ['/m/012jfb', 'film cast member', '/m/034ls'], ['/m/01xhh5', 'geographic distribution', '/m/09c7w0'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/01b7lc'], ['/m/0gqy2', 'nomination', '/m/0ft18'], ['/m/0ft18', 'language of film', '/m/02h40lc'], ['/m/0ft18', 'nominee of work', '/m/086k8'], ['/m/01z4y', 'films with this genre', '/m/0c8tkt'], ['/m/0c8tkt', 'film crew role', '/m/09zzb8'], ['/m/0c8tkt', 'film release regions', '/m/059j2'], ['/m/01wqflx', 'country of citizenship', '/m/09c7w0']]","[['/m/02vp1f_', 'film country of origin', '/m/09c7w0'], ['/m/03gj2', 'participated in olympics', '/m/06sks6'], ['/m/02vp1f_', 'film release regions', '/m/09c7w0'], ['/m/09_bl', 'countries playing this sport', '/m/09c7w0'], ['/m/018ctl', 'participating countries', '/m/09c7w0'], ['/m/0154j', 'military conflicts with', '/m/09c7w0'], ['/m/0dlngsd', 'film country of origin', '/m/09c7w0'], ['/m/0dlngsd', 'film release regions', '/m/09c7w0'], ['/m/0154j', 'participated in olympics', '/m/06sks6'], ['/m/0gmgwnv', 'film country of origin', '/m/09c7w0'], ['/m/01dw4q', 'country of citizenship', '/m/09c7w0'], ['/m/034ls', 'employer', '/m/09c7w0'], ['/m/0dq3c', 'governments with this position', '/m/09c7w0'], ['/m/0dq3c', 'companies with this job', '/m/09c7w0'], ['/m/012jfb', 'film release regions', '/m/09c7w0'], ['/m/012jfb', 'film country of origin', '/m/09c7w0'], ['/m/0ft18', 'film country of origin', '/m/09c7w0'], ['/m/0c8tkt', 'film country of origin', '/m/09c7w0'], ['/m/059j2', 'participated in olympics', '/m/06sks6'], ['/m/059j2', 'participated in', '/m/06sks6'], ['/m/059j2', 'military conflicts with', '/m/09c7w0']]"
3,"[['/m/0lgxj', 'participating countries', '/m/015qh']]","[['/m/03shp', 'participated in', '/m/0lgxj'], ['/m/0lgxj', 'includes sports', '/m/06f41'], ['/m/0lgxj', 'participating countries', '/m/05sb1'], ['/m/059z0', 'military conflicts with', '/m/015qh'], ['/m/024mpp', 'film release regions', '/m/015qh'], ['/m/015qh', 'gni per capita in ppp dollars currency', '/m/09nqf']]","[['/m/03shp', 'shares border with', '/m/0jdd'], ['/m/0p5vf', 'governments with this position', '/m/03shp'], ['/m/0j0k', 'contains the administrative territorial entity', '/m/03shp'], ['/m/0f8l9c', 'participated in olympics', '/m/0lgxj'], ['/m/0lgxj', 'participating countries', '/m/015fr'], ['/m/0l6m5', 'include sports', '/m/06f41'], ['/m/06f41', 'countries playing this sport', '/m/09c7w0'], ['/m/06f41', 'sport featured in', '/m/0jkvj'], ['/m/0lgxj', 'participating countries', '/m/03_3d'], ['/m/071t0', 'countries playing this sport', '/m/05sb1'], ['/m/047vnkj', 'film release regions', '/m/05sb1'], ['/m/05sb1', 'shares border with', '/m/03shp'], ['/m/01h6pn', 'military participant', '/m/059z0'], ['/m/059z0', 'military conflicts with', '/m/059j2'], ['/m/059j2', 'military conflicts with', '/m/059z0'], ['/m/03fyrh', 'countries playing this sport', '/m/015qh'], ['/m/0gxtknx', 'film release regions', '/m/015qh'], ['/m/0blfl', 'participating countries', '/m/015qh'], ['/m/024mpp', 'film crew role', '/m/02r96rf'], ['/m/024mpp', 'film genre', '/m/03k9fj'], ['/m/024mpp', 'film release regions', '/m/06qd3']]","[['/m/06f41', 'countries playing this sport', '/m/015qh'], ['/m/09c7w0', 'participated in olympics', '/m/0lgxj'], ['/m/09c7w0', 'participated in', '/m/0lgxj'], ['/m/071t0', 'countries playing this sport', '/m/015qh'], ['/m/05sb1', 'participated in', '/m/0lgxj'], ['/m/047vnkj', 'film release regions', '/m/015qh'], ['/m/059j2', 'participated in olympics', '/m/0lgxj'], ['/m/06qd3', 'participated in', '/m/0lgxj']]"
4,"[['/m/09n48', 'participating countries', '/m/03rt9']]","[['/m/06mzp', 'participated in', '/m/09n48'], ['/m/09n48', 'participating countries', '/m/015qh'], ['/m/0k6nt', 'participated in olympics', '/m/09n48'], ['/m/0gd0c7x', 'film release regions', '/m/03rt9'], ['/m/017gm7', 'film release regions', '/m/03rt9'], ['/m/09g7vfw', 'film release regions', '/m/03rt9']]","[['/m/01f85k', 'film release regions', '/m/06mzp'], ['/m/0ddj0x', 'film release regions', '/m/06mzp'], ['/m/06mzp', 'participated in', '/m/016r9z'], ['/m/09n48', 'includes sports', '/m/01yfj'], ['/m/09n48', 'participating countries', '/m/01ppq'], ['/m/09n48', 'medal awarded', '/m/02lq67'], ['/m/059z0', 'military conflicts with', '/m/015qh'], ['/m/024mpp', 'film release regions', '/m/015qh'], ['/m/0blfl', 'participating countries', '/m/015qh'], ['/m/04w7rn', 'film release regions', '/m/0k6nt'], ['/m/06mvq', 'geographic distribution', '/m/0k6nt'], ['/m/0bs8hvm', 'film release regions', '/m/0k6nt'], ['/m/0gd0c7x', 'film release regions', '/m/06bnz'], ['/m/0gd0c7x', 'film release regions', '/m/07t21'], ['/m/0gd0c7x', 'film release regions', '/m/03rjj'], ['/m/0g57wgv', 'film release regions', '/m/03rt9'], ['/m/085h1', 'organization has members', '/m/03rt9'], ['/m/03ym1', 'nominated for work', '/m/017gm7'], ['/m/02bfmn', 'nominated for work', '/m/017gm7'], ['/m/017gm7', 'film genre', '/m/01hmnh'], ['/m/09g7vfw', 'film crew role', '/m/09vw2b7'], ['/m/09g7vfw', 'film release regions', '/m/06npd'], ['/m/09g7vfw', 'film crew role', '/m/02r96rf'], ['/m/03rt9', 'member of organization', '/m/01rz1']]","[['/m/06mzp', 'participated in olympics', '/m/09n48'], ['/m/0ddj0x', 'film country of origin', '/m/03rt9'], ['/m/015qh', 'participated in', '/m/09n48'], ['/m/024mpp', 'film release regions', '/m/03rt9'], ['/m/06bnz', 'participated in', '/m/09n48'], ['/m/06bnz', 'participated in olympics', '/m/09n48'], ['/m/07t21', 'participated in olympics', '/m/09n48'], ['/m/03rjj', 'participated in', '/m/09n48'], ['/m/03rjj', 'participated in olympics', '/m/09n48'], ['/m/06npd', 'participated in olympics', '/m/09n48']]"
5,"[['/m/0jdk_', 'participating countries', '/m/035qy']]","[['/m/016wzw', 'participated in', '/m/0jdk_'], ['/m/07rlg', 'sport featured in', '/m/0jdk_'], ['/m/01pj7', 'participated in', '/m/0jdk_'], ['/m/05qhw', 'military conflicts with', '/m/035qy'], ['/m/09gkx35', 'film release regions', '/m/035qy'], ['/m/02t_st', 'residence', '/m/035qy']]","[['/m/0ch26b_', 'film release regions', '/m/016wzw'], ['/m/0cc97st', 'film release regions', '/m/016wzw'], ['/m/016wzw', 'participated in', '/m/0jhn7'], ['/m/0jdk_', 'includes sports', '/m/0bynt'], ['/m/07rlg', 'countries playing this sport', '/m/04w58'], ['/m/07rlg', 'countries playing this sport', '/m/0154j'], ['/m/07rlg', 'countries playing this sport', '/m/0chghy'], ['/m/0jdk_', 'include sports', '/m/01cgz'], ['/m/0cc97st', 'film release regions', '/m/01pj7'], ['/m/05qbckf', 'film release regions', '/m/01pj7'], ['/m/02yvct', 'film release regions', '/m/01pj7'], ['/m/0d060g', 'participated in olympics', '/m/0jdk_'], ['/m/05qhw', 'participated in', '/m/0l6mp'], ['/m/03hr1p', 'countries playing this sport', '/m/05qhw'], ['/m/0hz6mv2', 'film release regions', '/m/05qhw'], ['/m/04jpk2', 'film release regions', '/m/035qy'], ['/m/045j3w', 'film release regions', '/m/035qy'], ['/m/09gkx35', 'film country of origin', '/m/03rt9'], ['/m/09gkx35', 'executive producer', '/m/040rjq'], ['/m/09gkx35', 'production company', '/m/05mgj0'], ['/m/064lsn', 'film release regions', '/m/035qy'], ['/m/04t2l2', 'award shared with', '/m/02t_st'], ['/m/02t_st', 'award shared with', '/m/01_p6t'], ['/m/02t_st', 'cast member of', '/m/014zwb']]","[['/m/0ch26b_', 'film release regions', '/m/035qy'], ['/m/0154j', 'participated in', '/m/0jdk_'], ['/m/0154j', 'participated in olympics', '/m/0jdk_'], ['/m/0154j', 'military conflicts with', '/m/035qy'], ['/m/0chghy', 'participated in', '/m/0jdk_'], ['/m/0chghy', 'military conflicts with', '/m/035qy'], ['/m/0chghy', 'participated in olympics', '/m/0jdk_'], ['/m/05qbckf', 'film release regions', '/m/035qy'], ['/m/02yvct', 'film release regions', '/m/035qy'], ['/m/05qhw', 'participated in olympics', '/m/0jdk_'], ['/m/05qhw', 'participated in', '/m/0jdk_'], ['/m/03hr1p', 'countries playing this sport', '/m/035qy'], ['/m/03hr1p', 'sport featured in', '/m/0jdk_'], ['/m/0hz6mv2', 'film release regions', '/m/035qy']]"
6,"[['/m/0blfl', 'participating countries', '/m/0d0vqn']]","[['/m/0154j', 'participated in', '/m/0blfl'], ['/m/0blfl', 'participating countries', '/m/0k6nt'], ['/m/0blfl', 'includes sports', '/m/09_9n'], ['/m/0d0vqn', 'gdp nominal currency', '/m/09nqf'], ['/m/04fjzv', 'film release regions', '/m/0d0vqn'], ['/m/0d0vqn', 'participated in', '/m/0jdk_']]","[['/m/06zn2v2', 'film release regions', '/m/0154j'], ['/m/09_bl', 'countries playing this sport', '/m/0154j'], ['/m/0gmgwnv', 'film release regions', '/m/0154j'], ['/m/09wz9', 'sport featured in', '/m/0blfl'], ['/m/0blfl', 'includes sports', '/m/06zgc'], ['/m/04w7rn', 'film release regions', '/m/0k6nt'], ['/m/06mvq', 'geographic distribution', '/m/0k6nt'], ['/m/0blfl', 'participating countries', '/m/06c1y'], ['/m/09_9n', 'countries playing this sport', '/m/06mzp'], ['/m/0h95927', 'film release regions', '/m/0d0vqn'], ['/m/0gj8nq2', 'film release regions', '/m/0d0vqn'], ['/m/0kj34', 'country of citizenship', '/m/0d0vqn'], ['/m/04fjzv', 'film release regions', '/m/0154j'], ['/m/04fjzv', 'film story by', '/m/0jt90f5'], ['/m/04fjzv', 'film producer', '/m/06mn7'], ['/m/07rlg', 'sport featured in', '/m/0jdk_']]","[['/m/0154j', 'participated in olympics', '/m/0blfl'], ['/m/0gmgwnv', 'film release regions', '/m/0d0vqn'], ['/m/04w7rn', 'film release regions', '/m/0d0vqn'], ['/m/06mvq', 'geographic distribution', '/m/0d0vqn'], ['/m/06mzp', 'participated in olympics', '/m/0blfl'], ['/m/06mzp', 'participated in', '/m/0blfl'], ['/m/07rlg', 'countries playing this sport', '/m/0d0vqn']]"
7,"[['/m/09n48', 'participating countries', '/m/0154j']]","[['/m/06mzp', 'participated in', '/m/09n48'], ['/m/09n48', 'participating countries', '/m/01ppq'], ['/m/0k6nt', 'participated in olympics', '/m/09n48'], ['/m/06zn2v2', 'film release regions', '/m/0154j'], ['/m/09_bl', 'countries playing this sport', '/m/0154j'], ['/m/0gmgwnv', 'film release regions', '/m/0154j']]","[['/m/01f85k', 'film release regions', '/m/06mzp'], ['/m/0ddj0x', 'film release regions', '/m/06mzp'], ['/m/06mzp', 'participated in', '/m/016r9z'], ['/m/09n48', 'includes sports', '/m/01yfj'], ['/m/09n48', 'medal awarded', '/m/02lq67'], ['/m/09n48', 'participating countries', '/m/015qh'], ['/m/03g90h', 'film release regions', '/m/01ppq'], ['/m/064_8sq', 'spoken in country', '/m/01ppq'], ['/m/04w7rn', 'film release regions', '/m/0k6nt'], ['/m/06mvq', 'geographic distribution', '/m/0k6nt'], ['/m/0bs8hvm', 'film release regions', '/m/0k6nt'], ['/m/06zn2v2', 'composer', '/m/0b6yp2'], ['/m/06zn2v2', 'film release regions', '/m/035qy'], ['/m/02dbn2', 'cast member of', '/m/06zn2v2'], ['/m/0dlngsd', 'film release regions', '/m/0154j'], ['/m/09_bl', 'countries playing this sport', '/m/059j2'], ['/m/09_bl', 'countries playing this sport', '/m/03gj2'], ['/m/09n48', 'include sports', '/m/09_bl'], ['/m/03cw411', 'film release regions', '/m/0154j'], ['/m/031k24', 'cast member of', '/m/0gmgwnv'], ['/m/0k611', 'nomination', '/m/0gmgwnv'], ['/m/06pj8', 'director of', '/m/0gmgwnv'], ['/m/0gy7bj4', 'film release regions', '/m/0154j']]","[['/m/06mzp', 'participated in olympics', '/m/09n48'], ['/m/01f85k', 'film release regions', '/m/0154j'], ['/m/016r9z', 'participating countries', '/m/0154j'], ['/m/03g90h', 'film release regions', '/m/0154j'], ['/m/064_8sq', 'spoken in country', '/m/0154j'], ['/m/04w7rn', 'film release regions', '/m/0154j'], ['/m/035qy', 'military conflicts with', '/m/0154j'], ['/m/059j2', 'participated in olympics', '/m/09n48'], ['/m/059j2', 'military conflicts with', '/m/0154j'], ['/m/059j2', 'participated in', '/m/09n48'], ['/m/059j2', 'shares border with', '/m/0154j'], ['/m/09_bl', 'sport featured in', '/m/09n48'], ['/m/03gj2', 'participated in olympics', '/m/09n48']]"
8,"[['/m/0blfl', 'participating countries', '/m/015qh']]","[['/m/09wz9', 'sport featured in', '/m/0blfl'], ['/m/0blfl', 'includes sports', '/m/06zgc'], ['/m/0blfl', 'includes sports', '/m/09_9n'], ['/m/059z0', 'military conflicts with', '/m/015qh'], ['/m/024mpp', 'film release regions', '/m/015qh'], ['/m/015qh', 'gni per capita in ppp dollars currency', '/m/09nqf']]","[['/m/09wz9', 'countries playing this sport', '/m/06qd3'], ['/m/09wz9', 'countries playing this sport', '/m/04g5k'], ['/m/09wz9', 'countries playing this sport', '/m/03_3d'], ['/m/0154j', 'participated in', '/m/0blfl'], ['/m/0blfl', 'participating countries', '/m/0k6nt'], ['/m/09n48', 'includes sports', '/m/06zgc'], ['/m/0blfl', 'participating countries', '/m/06c1y'], ['/m/09_9n', 'countries playing this sport', '/m/06mzp'], ['/m/01h6pn', 'military participant', '/m/059z0'], ['/m/059z0', 'military conflicts with', '/m/059j2'], ['/m/059j2', 'military conflicts with', '/m/059z0'], ['/m/03fyrh', 'countries playing this sport', '/m/015qh'], ['/m/0gxtknx', 'film release regions', '/m/015qh'], ['/m/024mpp', 'film crew role', '/m/02r96rf'], ['/m/024mpp', 'film genre', '/m/03k9fj'], ['/m/024mpp', 'film release regions', '/m/06qd3']]","[['/m/09n48', 'participating countries', '/m/015qh'], ['/m/06mzp', 'participated in olympics', '/m/0blfl'], ['/m/06mzp', 'participated in', '/m/0blfl']]"
9,"[['/m/09x3r', 'participating countries', '/m/06mzp']]","[['/m/03_3d', 'participated in', '/m/09x3r'], ['/m/09x3r', 'participating countries', '/m/04g61'], ['/m/0h7x', 'participated in', '/m/09x3r'], ['/m/06mzp', 'contains the administrative territorial entity', '/m/0194f5'], ['/m/0fphgb', 'film release regions', '/m/06mzp'], ['/m/02j69w', 'film release regions', '/m/06mzp']]","[['/m/0gvrws1', 'film release regions', '/m/03_3d'], ['/m/0ch26b_', 'film release regions', '/m/03_3d'], ['/m/03_3d', 'contains the administrative territorial entity', '/m/0g3bw'], ['/m/09x3r', 'participating countries', '/m/0165b'], ['/m/09x3r', 'includes sports', '/m/0d1t3'], ['/m/0w0d', 'countries playing this sport', '/m/04g61'], ['/m/06fcqw', 'film release regions', '/m/0h7x'], ['/m/0133h8', 'located in', '/m/0h7x'], ['/m/0dzlbx', 'film release regions', '/m/0h7x'], ['/m/09x3r', 'include sports', '/m/03krj'], ['/m/01f85k', 'film release regions', '/m/06mzp'], ['/m/0ddj0x', 'film release regions', '/m/06mzp'], ['/m/06mzp', 'participated in', '/m/016r9z'], ['/m/05qd_', 'distributor of', '/m/0fphgb'], ['/m/016tb7', 'cast member of', '/m/0fphgb'], ['/m/0fphgb', 'film release regions', '/m/05qhw'], ['/m/0jm_', 'main subject of film', '/m/02j69w'], ['/m/02j69w', 'language of film', '/m/02h40lc'], ['/m/03jqw5', 'cast member of', '/m/02j69w']]","[['/m/0w0d', 'countries playing this sport', '/m/06mzp'], ['/m/06fcqw', 'film release regions', '/m/06mzp'], ['/m/05qhw', 'participated in', '/m/09x3r']]"
