,zerohop,onehop,twohop,connecting
0,"[['/m/05fnl9', 'languages dubbing', '/m/02h40lc']]","[['/m/02779r4', 'nominated alongside', '/m/05fnl9'], ['/m/0cqhb3', 'award received by', '/m/05fnl9'], ['/m/05c1t6z', 'award winners', '/m/05fnl9'], ['/m/01gglm', 'language of film', '/m/02h40lc'], ['/m/0dl6fv', 'language of tv program', '/m/02h40lc'], ['/m/01kff7', 'language of film', '/m/02h40lc']]","[['/m/01v80y', 'nominated alongside', '/m/02779r4'], ['/m/0yx_w', 'nominee of work', '/m/02779r4'], ['/m/02j9lm', 'award shared with', '/m/02779r4'], ['/m/05fnl9', 'award received', '/m/09qv3c'], ['/m/05fnl9', 'award received', '/m/0cqhb3'], ['/m/0cqhb3', 'award received by', '/m/013pk3'], ['/m/0382m4', 'award received', '/m/0cqhb3'], ['/m/05fnl9', 'nominated alongside', '/m/03mcwq3'], ['/m/05c1t6z', 'award winners', '/m/0p_2r'], ['/m/05c1t6z', 'award winning works', '/m/04p5cr'], ['/m/05c1t6z', 'award winning works', '/m/02r1ysd'], ['/m/03mcwq3', 'nominated alongside', '/m/05fnl9'], ['/m/01gglm', 'film written by', '/m/05kfs'], ['/m/0bj9k', 'cast member of', '/m/01gglm'], ['/m/01gglm', 'nominee of work', '/m/0bksh'], ['/m/02754c9', 'language of film', '/m/02h40lc'], ['/m/08720', 'language of film', '/m/02h40lc'], ['/m/0dl6fv', 'tv program genre', '/m/04xvh5'], ['/m/0dl6fv', 'film country of origin', '/m/07ssc'], ['/m/0dl6fv', 'tv program cast member', '/m/01tzm9'], ['/m/01kff7', 'film genre', '/m/0556j8'], ['/m/01kff7', 'film crew role', '/m/01pvkk'], ['/m/01kff7', 'film crew role', '/m/014kbl'], ['/m/01rp13', 'language of tv program', '/m/02h40lc']]","[['/m/0yx_w', 'language of film', '/m/02h40lc'], ['/m/04p5cr', 'language of tv program', '/m/02h40lc'], ['/m/07ssc', 'official language', '/m/02h40lc'], ['/m/01tzm9', 'native language', '/m/02h40lc']]"
1,"[['/m/09fp45', 'languages dubbing', '/m/02h40lc']]","[['/m/09fp45', 'occupation', '/m/02hrh1q'], ['/m/09fp45', 'occupation', '/m/0np9r'], ['/m/09fp45', 'sex or gender', '/m/02zsn'], ['/m/01gglm', 'language of film', '/m/02h40lc'], ['/m/0dl6fv', 'language of tv program', '/m/02h40lc'], ['/m/01kff7', 'language of film', '/m/02h40lc']]","[['/m/018swb', 'occupation', '/m/02hrh1q'], ['/m/09fp45', 'place of birth', '/m/0h7h6'], ['/m/01gglm', 'film written by', '/m/05kfs'], ['/m/0bj9k', 'cast member of', '/m/01gglm'], ['/m/01gglm', 'nominee of work', '/m/0bksh'], ['/m/02754c9', 'language of film', '/m/02h40lc'], ['/m/08720', 'language of film', '/m/02h40lc'], ['/m/0dl6fv', 'tv program genre', '/m/04xvh5'], ['/m/0dl6fv', 'film country of origin', '/m/07ssc'], ['/m/0dl6fv', 'tv program cast member', '/m/01tzm9'], ['/m/01kff7', 'film genre', '/m/0556j8'], ['/m/01kff7', 'film crew role', '/m/01pvkk'], ['/m/01kff7', 'film crew role', '/m/014kbl'], ['/m/01rp13', 'language of tv program', '/m/02h40lc']]","[['/m/018swb', 'native language', '/m/02h40lc'], ['/m/07ssc', 'official language', '/m/02h40lc'], ['/m/01tzm9', 'native language', '/m/02h40lc']]"
2,"[['/m/01v3vp', 'languages dubbing', '/m/02h40lc']]","[['/m/01v3vp', 'cast member of', '/m/0j6b5'], ['/m/01v3vp', 'occupation', '/m/01c8w0'], ['/m/01v3vp', 'occupation', '/m/02hrh1q'], ['/m/01gglm', 'language of film', '/m/02h40lc'], ['/m/0dl6fv', 'language of tv program', '/m/02h40lc'], ['/m/01kff7', 'language of film', '/m/02h40lc']]","[['/m/0jwl2', 'tv program cast member', '/m/01v3vp'], ['/m/01v3vp', 'cast member of', '/m/0_7w6'], ['/m/014gjp', 'tv program cast member', '/m/01v3vp'], ['/m/018swb', 'occupation', '/m/02hrh1q'], ['/m/01gglm', 'film written by', '/m/05kfs'], ['/m/0bj9k', 'cast member of', '/m/01gglm'], ['/m/01gglm', 'nominee of work', '/m/0bksh'], ['/m/02754c9', 'language of film', '/m/02h40lc'], ['/m/08720', 'language of film', '/m/02h40lc'], ['/m/0dl6fv', 'tv program genre', '/m/04xvh5'], ['/m/0dl6fv', 'film country of origin', '/m/07ssc'], ['/m/0dl6fv', 'tv program cast member', '/m/01tzm9'], ['/m/01kff7', 'film genre', '/m/0556j8'], ['/m/01kff7', 'film crew role', '/m/01pvkk'], ['/m/01kff7', 'film crew role', '/m/014kbl'], ['/m/01rp13', 'language of tv program', '/m/02h40lc']]","[['/m/018swb', 'native language', '/m/02h40lc'], ['/m/07ssc', 'official language', '/m/02h40lc'], ['/m/01tzm9', 'native language', '/m/02h40lc']]"
3,"[['/m/03pmzt', 'languages dubbing', '/m/02h40lc']]","[['/m/03pmzt', 'cast member of', '/m/05sy_5'], ['/m/03pmzt', 'cast member of', '/m/0sxmx'], ['/m/03nnm4t', 'award winners', '/m/03pmzt'], ['/m/02754c9', 'language of film', '/m/02h40lc'], ['/m/08720', 'language of film', '/m/02h40lc'], ['/m/01kff7', 'language of film', '/m/02h40lc']]","[['/m/03pmzt', 'place of birth', '/m/0f94t'], ['/m/0gqy2', 'nomination', '/m/05sy_5'], ['/m/05sy_5', 'award won', '/m/0gr51'], ['/m/0bq_mx', 'award winning works', '/m/05sy_5'], ['/m/03pmzt', 'cast member of', '/m/05sns6'], ['/m/01f7dd', 'nominated for work', '/m/0sxmx'], ['/m/0sxmx', 'nominee of work', '/m/021npv'], ['/m/0k611', 'nomination', '/m/0sxmx'], ['/m/03nnm4t', 'award winners', '/m/05bpg3'], ['/m/0cjyzs', 'part of award ceremony', '/m/03nnm4t'], ['/m/03nnm4t', 'award winners', '/m/0171cm'], ['/m/02754c9', 'nominee of work', '/m/03qhyn8'], ['/m/02754c9', 'film country of origin', '/m/09c7w0'], ['/m/05b1610', 'nomination', '/m/02754c9'], ['/m/01gglm', 'language of film', '/m/02h40lc'], ['/m/08720', 'film release regions', '/m/05b4w'], ['/m/08720', 'nominee of work', '/m/027y151'], ['/m/08720', 'award won', '/m/02g3ft'], ['/m/0dl6fv', 'language of tv program', '/m/02h40lc'], ['/m/01kff7', 'film genre', '/m/0556j8'], ['/m/01kff7', 'film crew role', '/m/01pvkk'], ['/m/01kff7', 'film crew role', '/m/014kbl'], ['/m/01rp13', 'language of tv program', '/m/02h40lc']]","[['/m/05sy_5', 'language of film', '/m/02h40lc'], ['/m/0sxmx', 'language of film', '/m/02h40lc']]"
4,"[['/m/0ccqd7', 'languages dubbing', '/m/02h40lc']]","[['/m/0ccqd7', 'cast member of', '/m/06ztvyx'], ['/m/0ccqd7', 'occupation', '/m/0np9r'], ['/m/0ccqd7', 'cast member of', '/m/03n3gl'], ['/m/01gglm', 'language of film', '/m/02h40lc'], ['/m/0dl6fv', 'language of tv program', '/m/02h40lc'], ['/m/01kff7', 'language of film', '/m/02h40lc']]","[['/m/06ztvyx', 'film release regions', '/m/015qh'], ['/m/01y665', 'cast member of', '/m/06ztvyx'], ['/m/0bl2g', 'cast member of', '/m/06ztvyx'], ['/m/031f_m', 'voice actor', '/m/0ccqd7'], ['/m/0ccqd7', 'cast member of', '/m/0d4htf'], ['/m/03n3gl', 'film producer', '/m/01_x6v'], ['/m/01gglm', 'film written by', '/m/05kfs'], ['/m/0bj9k', 'cast member of', '/m/01gglm'], ['/m/01gglm', 'nominee of work', '/m/0bksh'], ['/m/02754c9', 'language of film', '/m/02h40lc'], ['/m/08720', 'language of film', '/m/02h40lc'], ['/m/0dl6fv', 'tv program genre', '/m/04xvh5'], ['/m/0dl6fv', 'film country of origin', '/m/07ssc'], ['/m/0dl6fv', 'tv program cast member', '/m/01tzm9'], ['/m/01kff7', 'film genre', '/m/0556j8'], ['/m/01kff7', 'film crew role', '/m/01pvkk'], ['/m/01kff7', 'film crew role', '/m/014kbl'], ['/m/01rp13', 'language of tv program', '/m/02h40lc']]","[['/m/06ztvyx', 'language of film', '/m/02h40lc'], ['/m/01_x6v', 'native language', '/m/02h40lc'], ['/m/07ssc', 'official language', '/m/02h40lc'], ['/m/01tzm9', 'native language', '/m/02h40lc']]"
5,"[['/m/01yh3y', 'languages dubbing', '/m/02h40lc']]","[['/m/01yh3y', 'cast member of', '/m/0241y7'], ['/m/0ctzf1', 'tv program cast member', '/m/01yh3y'], ['/m/01yh3y', 'cast member of', '/m/03d8jd1'], ['/m/01gglm', 'language of film', '/m/02h40lc'], ['/m/0dl6fv', 'language of tv program', '/m/02h40lc'], ['/m/01kff7', 'language of film', '/m/02h40lc']]","[['/m/01yh3y', 'occupation', '/m/02hrh1q'], ['/m/01yh3y', 'cast member of', '/m/02_fm2'], ['/m/0241y7', 'film crew role', '/m/02r96rf'], ['/m/02x1z2s', 'nomination', '/m/0241y7'], ['/m/0241y7', 'film crew role', '/m/01pvkk'], ['/m/0ctzf1', 'tv program cast member', '/m/02gf_l'], ['/m/0ctzf1', 'tv program creator', '/m/0hpt3'], ['/m/02hmvw', 'aired tv programs', '/m/0ctzf1'], ['/m/01yh3y', 'cast member of', '/m/063y9fp'], ['/m/03d8jd1', 'film genre', '/m/0btmb'], ['/m/0311wg', 'cast member of', '/m/03d8jd1'], ['/m/01wgx4', 'cast member of', '/m/03d8jd1'], ['/m/01gglm', 'film written by', '/m/05kfs'], ['/m/0bj9k', 'cast member of', '/m/01gglm'], ['/m/01gglm', 'nominee of work', '/m/0bksh'], ['/m/02754c9', 'language of film', '/m/02h40lc'], ['/m/08720', 'language of film', '/m/02h40lc'], ['/m/0dl6fv', 'tv program genre', '/m/04xvh5'], ['/m/0dl6fv', 'film country of origin', '/m/07ssc'], ['/m/0dl6fv', 'tv program cast member', '/m/01tzm9'], ['/m/01kff7', 'film genre', '/m/0556j8'], ['/m/01kff7', 'film crew role', '/m/01pvkk'], ['/m/01kff7', 'film crew role', '/m/014kbl'], ['/m/01rp13', 'language of tv program', '/m/02h40lc']]","[['/m/0241y7', 'language of film', '/m/02h40lc'], ['/m/02gf_l', 'languages dubbing', '/m/02h40lc'], ['/m/0hpt3', 'phone service language', '/m/02h40lc'], ['/m/03d8jd1', 'language of film', '/m/02h40lc'], ['/m/07ssc', 'official language', '/m/02h40lc'], ['/m/01tzm9', 'native language', '/m/02h40lc']]"
6,"[['/m/07cn2c', 'languages dubbing', '/m/02h40lc']]","[['/m/0ckr7s', 'voice actor', '/m/07cn2c'], ['/m/016zp5', 'nominated alongside', '/m/07cn2c'], ['/m/07cn2c', 'nominated for work', '/m/02r858_'], ['/m/01gglm', 'language of film', '/m/02h40lc'], ['/m/0dl6fv', 'language of tv program', '/m/02h40lc'], ['/m/01kff7', 'language of film', '/m/02h40lc']]","[['/m/0ckr7s', 'film genre', '/m/03k9fj'], ['/m/0ckr7s', 'film country of origin', '/m/09c7w0'], ['/m/0ckr7s', 'film genre', '/m/01hmnh'], ['/m/07cn2c', 'occupation', '/m/0dxtg'], ['/m/016zp5', 'award received', '/m/02x73k6'], ['/m/016zp5', 'cast member of', '/m/01qz5'], ['/m/016zp5', 'nominated alongside', '/m/03ym1'], ['/m/07cn2c', 'sex or gender', '/m/02zsn'], ['/m/027cyf7', 'award received by', '/m/07cn2c'], ['/m/07csf4', 'cast member of', '/m/02r858_'], ['/m/02r858_', 'executive producer', '/m/0fqyzz'], ['/m/0gs9p', 'nomination', '/m/02r858_'], ['/m/01gglm', 'film written by', '/m/05kfs'], ['/m/0bj9k', 'cast member of', '/m/01gglm'], ['/m/01gglm', 'nominee of work', '/m/0bksh'], ['/m/02754c9', 'language of film', '/m/02h40lc'], ['/m/08720', 'language of film', '/m/02h40lc'], ['/m/0dl6fv', 'tv program genre', '/m/04xvh5'], ['/m/0dl6fv', 'film country of origin', '/m/07ssc'], ['/m/0dl6fv', 'tv program cast member', '/m/01tzm9'], ['/m/01kff7', 'film genre', '/m/0556j8'], ['/m/01kff7', 'film crew role', '/m/01pvkk'], ['/m/01kff7', 'film crew role', '/m/014kbl'], ['/m/01rp13', 'language of tv program', '/m/02h40lc']]","[['/m/016zp5', 'award shared with', '/m/07cn2c'], ['/m/01qz5', 'language of film', '/m/02h40lc'], ['/m/03ym1', 'native language', '/m/02h40lc'], ['/m/02r858_', 'language of film', '/m/02h40lc'], ['/m/02r858_', 'nominee of work', '/m/07cn2c'], ['/m/07csf4', 'award shared with', '/m/07cn2c'], ['/m/07ssc', 'official language', '/m/02h40lc'], ['/m/01tzm9', 'native language', '/m/02h40lc']]"
7,"[['/m/01gn36', 'languages dubbing', '/m/02h40lc']]","[['/m/01gn36', 'award received', '/m/09qvc0'], ['/m/01f39b', 'tv program cast member', '/m/01gn36'], ['/m/01gn36', 'country of citizenship', '/m/09c7w0'], ['/m/02754c9', 'language of film', '/m/02h40lc'], ['/m/08720', 'language of film', '/m/02h40lc'], ['/m/01kff7', 'language of film', '/m/02h40lc']]","[['/m/01gn36', 'occupation', '/m/0n1h'], ['/m/01f39b', 'tv program cast member', '/m/01xpxv'], ['/m/01gn36', 'cast member of', '/m/01f39b'], ['/m/01f39b', 'tv program country of origin', '/m/09c7w0'], ['/m/01gn36', 'residence', '/m/029cr'], ['/m/0c8tkt', 'film release regions', '/m/09c7w0'], ['/m/02754c9', 'nominee of work', '/m/03qhyn8'], ['/m/02754c9', 'film country of origin', '/m/09c7w0'], ['/m/05b1610', 'nomination', '/m/02754c9'], ['/m/01gglm', 'language of film', '/m/02h40lc'], ['/m/08720', 'film release regions', '/m/05b4w'], ['/m/08720', 'nominee of work', '/m/027y151'], ['/m/08720', 'award won', '/m/02g3ft'], ['/m/0dl6fv', 'language of tv program', '/m/02h40lc'], ['/m/01kff7', 'film genre', '/m/0556j8'], ['/m/01kff7', 'film crew role', '/m/01pvkk'], ['/m/01kff7', 'film crew role', '/m/014kbl'], ['/m/01rp13', 'language of tv program', '/m/02h40lc']]","[['/m/0c8tkt', 'language of film', '/m/02h40lc']]"
8,"[['/m/03h2d4', 'languages dubbing', '/m/02h40lc']]","[['/m/03h2d4', 'cast member of', '/m/05q96q6'], ['/m/01x5fb', 'notable alumini', '/m/03h2d4'], ['/m/03h2d4', 'cast member of', '/m/078sj4'], ['/m/01gglm', 'language of film', '/m/02h40lc'], ['/m/0dl6fv', 'language of tv program', '/m/02h40lc'], ['/m/01kff7', 'language of film', '/m/02h40lc']]","[['/m/03h2d4', 'residence', '/m/04jpl'], ['/m/04xvlr', 'films with this genre', '/m/05q96q6'], ['/m/05q96q6', 'language of film', '/m/064_8sq'], ['/m/05q96q6', 'film crew role', '/m/0dxtw'], ['/m/01x5fb', 'notable alumini', '/m/01wsl7c'], ['/m/08jcfy', 'organizations with this leadership', '/m/01x5fb'], ['/m/01x5fb', 'education institution official color', '/m/038hg'], ['/m/03h2d4', 'nominated for work', '/m/04n52p6'], ['/m/078sj4', 'estimated budget currency', '/m/09nqf'], ['/m/016khd', 'cast member of', '/m/078sj4'], ['/m/027dtxw', 'nomination', '/m/078sj4'], ['/m/01gglm', 'film written by', '/m/05kfs'], ['/m/0bj9k', 'cast member of', '/m/01gglm'], ['/m/01gglm', 'nominee of work', '/m/0bksh'], ['/m/02754c9', 'language of film', '/m/02h40lc'], ['/m/08720', 'language of film', '/m/02h40lc'], ['/m/0dl6fv', 'tv program genre', '/m/04xvh5'], ['/m/0dl6fv', 'film country of origin', '/m/07ssc'], ['/m/0dl6fv', 'tv program cast member', '/m/01tzm9'], ['/m/01kff7', 'film genre', '/m/0556j8'], ['/m/01kff7', 'film crew role', '/m/01pvkk'], ['/m/01kff7', 'film crew role', '/m/014kbl'], ['/m/01rp13', 'language of tv program', '/m/02h40lc']]","[['/m/05q96q6', 'language of film', '/m/02h40lc'], ['/m/078sj4', 'language of film', '/m/02h40lc'], ['/m/07ssc', 'official language', '/m/02h40lc'], ['/m/01tzm9', 'native language', '/m/02h40lc']]"
9,"[['/m/0pz7h', 'languages dubbing', '/m/02h40lc']]","[['/m/0pz7h', 'award shared with', '/m/0863x_'], ['/m/0266r6h', 'nominated alongside', '/m/0pz7h'], ['/m/02778tk', 'award shared with', '/m/0pz7h'], ['/m/01gglm', 'language of film', '/m/02h40lc'], ['/m/0dl6fv', 'language of tv program', '/m/02h40lc'], ['/m/01kff7', 'language of film', '/m/02h40lc']]","[['/m/0p_2r', 'award shared with', '/m/0pz7h'], ['/m/0863x_', 'nominated alongside', '/m/0h27vc'], ['/m/0863x_', 'nominated alongside', '/m/04tnqn'], ['/m/0863x_', 'cast member of', '/m/033fqh'], ['/m/0266r6h', 'nominated alongside', '/m/018ygt'], ['/m/0gcdzz', 'nominated alongside', '/m/0266r6h'], ['/m/0266r6h', 'sex or gender', '/m/02zsn'], ['/m/01qr1_', 'award shared with', '/m/0pz7h'], ['/m/02773m2', 'nominated alongside', '/m/02778tk'], ['/m/02778tk', 'nominated alongside', '/m/02778pf'], ['/m/0p_2r', 'award shared with', '/m/02778tk'], ['/m/03gyp30', 'award winners', '/m/0pz7h'], ['/m/01gglm', 'film written by', '/m/05kfs'], ['/m/0bj9k', 'cast member of', '/m/01gglm'], ['/m/01gglm', 'nominee of work', '/m/0bksh'], ['/m/02754c9', 'language of film', '/m/02h40lc'], ['/m/08720', 'language of film', '/m/02h40lc'], ['/m/0dl6fv', 'tv program genre', '/m/04xvh5'], ['/m/0dl6fv', 'film country of origin', '/m/07ssc'], ['/m/0dl6fv', 'tv program cast member', '/m/01tzm9'], ['/m/01kff7', 'film genre', '/m/0556j8'], ['/m/01kff7', 'film crew role', '/m/01pvkk'], ['/m/01kff7', 'film crew role', '/m/014kbl'], ['/m/01rp13', 'language of tv program', '/m/02h40lc']]","[['/m/0h27vc', 'nominated alongside', '/m/0pz7h'], ['/m/0863x_', 'nominated alongside', '/m/0pz7h'], ['/m/0h27vc', 'award shared with', '/m/0pz7h'], ['/m/04tnqn', 'nominated alongside', '/m/0pz7h'], ['/m/04tnqn', 'award shared with', '/m/0pz7h'], ['/m/033fqh', 'language of film', '/m/02h40lc'], ['/m/018ygt', 'award shared with', '/m/0pz7h'], ['/m/018ygt', 'nominated alongside', '/m/0pz7h'], ['/m/0gcdzz', 'nominated alongside', '/m/0pz7h'], ['/m/02773m2', 'award shared with', '/m/0pz7h'], ['/m/02773m2', 'nominated alongside', '/m/0pz7h'], ['/m/02778tk', 'nominated alongside', '/m/0pz7h'], ['/m/02778pf', 'award shared with', '/m/0pz7h'], ['/m/02778pf', 'nominated alongside', '/m/0pz7h'], ['/m/0p_2r', 'nominated alongside', '/m/0pz7h'], ['/m/07ssc', 'official language', '/m/02h40lc'], ['/m/01tzm9', 'native language', '/m/02h40lc']]"
