,zerohop,onehop,twohop,connecting
0,"[['/m/02dj3', 'academic discipline', '/m/01lj9']]","[['/m/02dj3', 'academic discipline', '/m/02stgt'], ['/m/01rr_d', 'insitutions offering this academic degree', '/m/02dj3'], ['/m/02dj3', 'campus of', '/m/02dj3'], ['/m/04rjg', 'studied in', '/m/01lj9'], ['/m/0217m9', 'academic discipline', '/m/01lj9'], ['/m/01lj9', 'notable people in this field', '/m/0d5_f']]","[['/m/02dj3', 'endowment currency', '/m/0ptk_'], ['/m/02h4rq6', 'conferred by', '/m/02stgt'], ['/m/019v9k', 'conferred by', '/m/02stgt'], ['/m/065y4w7', 'academic discipline', '/m/02stgt'], ['/m/01rr_d', 'insitutions offering this academic degree', '/m/0pspl'], ['/m/01rr_d', 'insitutions offering this academic degree', '/m/07wjk'], ['/m/01rr_d', 'insitutions offering this academic degree', '/m/07vk2'], ['/m/02m4yg', 'insitutions offering this academic degree', '/m/02dj3'], ['/m/059t8', 'contains the administrative territorial entity', '/m/02dj3'], ['/m/04rjg', 'studied in', '/m/04306rv'], ['/m/02sjgpq', 'academic discipline', '/m/04rjg'], ['/m/07xpm', 'academic discipline', '/m/04rjg'], ['/m/03zj9', 'academic discipline', '/m/01lj9'], ['/m/0217m9', 'notable alumini', '/m/01vh18t'], ['/m/013zdg', 'insitutions offering this academic degree', '/m/0217m9'], ['/m/0217m9', 'academic discipline', '/m/0g4gr'], ['/m/09f2j', 'academic discipline', '/m/01lj9']]","[['/m/02h4rq6', 'conferred by', '/m/01lj9'], ['/m/019v9k', 'conferred by', '/m/01lj9'], ['/m/065y4w7', 'academic discipline', '/m/01lj9'], ['/m/02sjgpq', 'academic discipline', '/m/01lj9']]"
1,"[['/m/07tds', 'academic discipline', '/m/037mh8']]","[['/m/07tds', 'academic discipline', '/m/01lhf'], ['/m/07tds', 'academic discipline', '/m/04_tv'], ['/m/019v9k', 'insitutions offering this academic degree', '/m/07tds'], ['/m/037mh8', 'studied in', '/m/05qjt'], ['/m/01zc2w', 'studied in', '/m/037mh8'], ['/m/05qjt', 'studied in', '/m/037mh8']]","[['/m/07tds', 'notable alumini', '/m/0c1jh'], ['/m/014mlp', 'conferred by', '/m/01lhf'], ['/m/07tds', 'academic discipline', '/m/05qjt'], ['/m/02h4rq6', 'insitutions offering this academic degree', '/m/07tds'], ['/m/013807', 'academic discipline', '/m/04_tv'], ['/m/019v9k', 'insitutions offering this academic degree', '/m/0ym17'], ['/m/019v9k', 'insitutions offering this academic degree', '/m/04jr87'], ['/m/019v9k', 'conferred by', '/m/03lrls'], ['/m/0ny75', 'academic discipline', '/m/037mh8'], ['/m/04rwx', 'academic discipline', '/m/037mh8'], ['/m/0dc_v', 'studied in', '/m/05qjt'], ['/m/07vjm', 'academic discipline', '/m/05qjt'], ['/m/01yqqv', 'academic discipline', '/m/05qjt'], ['/m/01zc2w', 'notable people in this field', '/m/05bnp0'], ['/m/01zc2w', 'studied in', '/m/02822'], ['/m/01314k', 'academic discipline', '/m/01zc2w'], ['/m/07tg4', 'academic discipline', '/m/05qjt'], ['/m/02h40lc', 'studied in', '/m/037mh8']]","[['/m/014mlp', 'conferred by', '/m/037mh8'], ['/m/013807', 'academic discipline', '/m/037mh8'], ['/m/019v9k', 'conferred by', '/m/037mh8']]"
2,"[['/m/02gnmp', 'academic discipline', '/m/01540']]","[['/m/02gnmp', 'headquarters state/province/region', '/m/01n7q'], ['/m/02gnmp', 'academic discipline', '/m/05qfh'], ['/m/02gnmp', 'webpage category', '/m/08mbj5d'], ['/m/01540', 'studied in', '/m/01lj9'], ['/m/02gr81', 'academic discipline', '/m/01540'], ['/m/0c5x_', 'academic discipline', '/m/01540']]","[['/m/02gnmp', 'campus of', '/m/02gnmp'], ['/m/01n7q', 'located in', '/m/09c7w0'], ['/m/01n7q', 'contains the administrative territorial entity', '/m/0l2sr'], ['/m/01n7q', 'contains the administrative territorial entity', '/m/0l2v0'], ['/m/07t90', 'academic discipline', '/m/05qfh'], ['/m/030qb3t', 'contains the administrative territorial entity', '/m/02gnmp'], ['/m/02rg_4', 'academic discipline', '/m/01540'], ['/m/03zj9', 'academic discipline', '/m/01lj9'], ['/m/09f2j', 'academic discipline', '/m/01lj9'], ['/m/04rjg', 'studied in', '/m/01lj9'], ['/m/07s6fsf', 'insitutions offering this academic degree', '/m/02gr81'], ['/m/014mlp', 'insitutions offering this academic degree', '/m/02gr81'], ['/m/02gr81', 'notable alumini', '/m/016kjs'], ['/m/02q636', 'academic discipline', '/m/01540'], ['/m/0c5x_', 'notable alumini', '/m/0p8jf'], ['/m/0c5x_', 'notable alumini', '/m/05dbyt'], ['/m/0c5x_', 'local tuition currency', '/m/09nqf']]","[['/m/01n7q', 'contains the administrative territorial entity', '/m/02gnmp'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/02gnmp'], ['/m/07t90', 'academic discipline', '/m/01540'], ['/m/01lj9', 'studied in', '/m/01540'], ['/m/09f2j', 'academic discipline', '/m/01540'], ['/m/014mlp', 'conferred by', '/m/01540']]"
3,"[['/m/05zl0', 'academic discipline', '/m/0dc_v']]","[['/m/05zl0', 'academic discipline', '/m/02j62'], ['/m/05zl0', 'education institution official color', '/m/019sc'], ['/m/05zl0', 'education institution official color', '/m/0jc_p'], ['/m/07t90', 'academic discipline', '/m/0dc_v'], ['/m/04zx3q1', 'conferred by', '/m/0dc_v'], ['/m/0dc_v', 'notable people in this field', '/m/01zwy']]","[['/m/05zl0', 'notable alumini', '/m/0hnjt'], ['/m/01hc9_', 'employer', '/m/05zl0'], ['/m/05zl0', 'academic discipline', '/m/062z7'], ['/m/0jmmn', 'school of draft pick', '/m/07t90'], ['/m/09th87', 'draft pick includes ', '/m/07t90'], ['/m/07t90', 'notable alumini', '/m/0f4dx2'], ['/m/0bkj86', 'conferred by', '/m/0dc_v'], ['/m/04zx3q1', 'conferred by', '/m/0pf2'], ['/m/04zx3q1', 'insitutions offering this academic degree', '/m/02mzg9'], ['/m/04zx3q1', 'insitutions offering this academic degree', '/m/08815'], ['/m/02sjgpq', 'academic discipline', '/m/0dc_v']]","[['/m/04zx3q1', 'insitutions offering this academic degree', '/m/05zl0']]"
4,"[['/m/017j69', 'academic discipline', '/m/0g26h']]","[['/m/017j69', 'academic discipline', '/m/04sh3'], ['/m/017j69', 'academic discipline', '/m/0g4gr'], ['/m/017j69', 'headquarters state/province/region', '/m/03v0t'], ['/m/0g26h', 'studied in', '/m/0_jm'], ['/m/01j_9c', 'academic discipline', '/m/0g26h'], ['/m/0kw4j', 'academic discipline', '/m/0g26h']]","[['/m/017j69', 'notable alumini', '/m/01dvms'], ['/m/017j69', 'assets currency', '/m/09nqf'], ['/m/011s0', 'studied in', '/m/0g4gr'], ['/m/024rgt', 'industry', '/m/0g4gr'], ['/m/01ky7c', 'academic discipline', '/m/0g4gr'], ['/m/017j69', 'notable alumini', '/m/0pyww'], ['/m/02kzfw', 'academic discipline', '/m/0g26h'], ['/m/02zkdz', 'academic discipline', '/m/0g26h'], ['/m/01r3w7', 'academic discipline', '/m/0_jm'], ['/m/0k__z', 'academic discipline', '/m/0_jm'], ['/m/09f2j', 'academic discipline', '/m/0_jm'], ['/m/01j_9c', 'member of organization', '/m/034h1h'], ['/m/01j_9c', 'type of education institution', '/m/05jxkf'], ['/m/01j_9c', 'academic discipline', '/m/04x_3'], ['/m/0kw4j', 'has campus', '/m/0kw4j'], ['/m/0kw4j', 'academic discipline', '/m/03g3w'], ['/m/0kw4j', 'notable alumini', '/m/06bss'], ['/m/0hd7j', 'academic discipline', '/m/0g26h']]","[['/m/0g4gr', 'studied in', '/m/0g26h'], ['/m/01ky7c', 'academic discipline', '/m/0g26h'], ['/m/0_jm', 'studied in', '/m/0g26h'], ['/m/0k__z', 'academic discipline', '/m/0g26h'], ['/m/04x_3', 'studied in', '/m/0g26h']]"
5,"[['/m/02ln0f', 'academic discipline', '/m/04sh3']]","[['/m/02ln0f', 'local tuition currency', '/m/09nqf'], ['/m/027f2w', 'insitutions offering this academic degree', '/m/02ln0f'], ['/m/02ln0f', 'academic discipline', '/m/02lp1'], ['/m/017j69', 'academic discipline', '/m/04sh3'], ['/m/01q460', 'academic discipline', '/m/04sh3'], ['/m/04sh3', 'studied in', '/m/0cd25']]","[['/m/02ln0f', 'academic discipline', '/m/01tbp'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/02ln0f'], ['/m/06pwq', 'domestic tuition currency', '/m/09nqf'], ['/m/027f2w', 'insitutions offering this academic degree', '/m/01jpyb'], ['/m/027f2w', 'insitutions offering this academic degree', '/m/0160nk'], ['/m/027f2w', 'insitutions offering this academic degree', '/m/02dj3'], ['/m/05kkh', 'contains the administrative territorial entity', '/m/02ln0f'], ['/m/017j69', 'notable alumini', '/m/01dvms'], ['/m/017j69', 'academic discipline', '/m/0g4gr'], ['/m/017j69', 'headquarters state/province/region', '/m/03v0t'], ['/m/09vzz', 'academic discipline', '/m/04sh3'], ['/m/03kmyy', 'academic discipline', '/m/04sh3'], ['/m/060c4', 'organizations with this leadership', '/m/01q460'], ['/m/01q460', 'academic discipline', '/m/01r4k'], ['/m/01q460', 'academic discipline', '/m/06n6p'], ['/m/0cd25', 'notable people died in this manner', '/m/02hfp_'], ['/m/0cd25', 'studied in', '/m/04sh3'], ['/m/014mlp', 'conferred by', '/m/0cd25']]","[['/m/06pwq', 'academic discipline', '/m/04sh3'], ['/m/0160nk', 'academic discipline', '/m/04sh3'], ['/m/060c4', 'organizations with this leadership', '/m/02ln0f'], ['/m/014mlp', 'conferred by', '/m/04sh3']]"
6,"[['/m/0g8rj', 'academic discipline', '/m/04rjg']]","[['/m/0g8rj', 'notable alumini', '/m/0pz7h'], ['/m/0g8rj', 'endowment currency', '/m/09nqf'], ['/m/0g8rj', 'domestic tuition currency', '/m/09nqf'], ['/m/04rjg', 'studied in', '/m/04306rv'], ['/m/02sjgpq', 'academic discipline', '/m/04rjg'], ['/m/07xpm', 'academic discipline', '/m/04rjg']]","[['/m/09c7w0', 'contains the administrative territorial entity', '/m/0g8rj'], ['/m/05g49', 'school of draft pick', '/m/0g8rj'], ['/m/0g8rj', 'location of formation', '/m/0mp3l'], ['/m/07w0v', 'academic discipline', '/m/04rjg'], ['/m/02bqy', 'academic discipline', '/m/04rjg'], ['/m/0h6rm', 'academic discipline', '/m/04rjg'], ['/m/0345h', 'official language', '/m/04306rv'], ['/m/04306rv', 'studied in', '/m/0l5mz'], ['/m/0gzy02', 'language of film', '/m/04306rv'], ['/m/02sjgpq', 'local tuition currency', '/m/09nqf'], ['/m/02sjgpq', 'academic discipline', '/m/02j62'], ['/m/019v9k', 'insitutions offering this academic degree', '/m/02sjgpq'], ['/m/02mjs7', 'insitutions offering this academic degree', '/m/07xpm'], ['/m/07xpm', 'academic discipline', '/m/03g3w'], ['/m/0bjrnt', 'insitutions offering this academic degree', '/m/07xpm']]","[['/m/04306rv', 'studied in', '/m/04rjg'], ['/m/02j62', 'studied in', '/m/04rjg'], ['/m/019v9k', 'conferred by', '/m/04rjg'], ['/m/019v9k', 'insitutions offering this academic degree', '/m/0g8rj']]"
7,"[['/m/0k__z', 'academic discipline', '/m/036hv']]","[['/m/019v9k', 'insitutions offering this academic degree', '/m/0k__z'], ['/m/0k__z', 'academic discipline', '/m/0g26h'], ['/m/0k__z', 'domestic tuition currency', '/m/09nqf'], ['/m/02_xgp2', 'conferred by', '/m/036hv'], ['/m/019n9w', 'academic discipline', '/m/036hv'], ['/m/036hv', 'notable people in this field', '/m/03kdl']]","[['/m/019v9k', 'insitutions offering this academic degree', '/m/0ym17'], ['/m/019v9k', 'insitutions offering this academic degree', '/m/04jr87'], ['/m/019v9k', 'insitutions offering this academic degree', '/m/015q1n'], ['/m/08phg9', 'filming location', '/m/0k__z'], ['/m/0bkj86', 'insitutions offering this academic degree', '/m/0k__z'], ['/m/0k__z', 'has campus', '/m/0k__z'], ['/m/06pwq', 'domestic tuition currency', '/m/09nqf'], ['/m/02_xgp2', 'conferred by', '/m/02cm61'], ['/m/02_xgp2', 'insitutions offering this academic degree', '/m/017cy9'], ['/m/02_xgp2', 'insitutions offering this academic degree', '/m/01dthg'], ['/m/0ymbl', 'academic discipline', '/m/036hv'], ['/m/02sjgpq', 'academic discipline', '/m/036hv'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/019n9w'], ['/m/019n9w', 'headquarters country', '/m/09c7w0'], ['/m/019n9w', 'assets currency', '/m/09nqf'], ['/m/03gn1x', 'academic discipline', '/m/036hv'], ['/m/03kdl', 'applies to jurisdiction', '/m/09c7w0']]","[['/m/019v9k', 'conferred by', '/m/036hv'], ['/m/015q1n', 'academic discipline', '/m/036hv'], ['/m/06pwq', 'academic discipline', '/m/036hv'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/0k__z']]"
8,"[['/m/04jhp', 'academic discipline', '/m/0dc_v']]","[['/m/04jhp', 'has campus', '/m/04jhp'], ['/m/04jhp', 'academic discipline', '/m/04sh3'], ['/m/03bwzr4', 'insitutions offering this academic degree', '/m/04jhp'], ['/m/07t90', 'academic discipline', '/m/0dc_v'], ['/m/04zx3q1', 'conferred by', '/m/0dc_v'], ['/m/0dc_v', 'notable people in this field', '/m/01zwy']]","[['/m/04jhp', 'webpage category', '/m/08mbj5d'], ['/m/03bwzr4', 'insitutions offering this academic degree', '/m/022fj_'], ['/m/03bwzr4', 'insitutions offering this academic degree', '/m/02zccd'], ['/m/03bwzr4', 'insitutions offering this academic degree', '/m/021w0_'], ['/m/04jhp', 'academic discipline', '/m/01mkq'], ['/m/0jmmn', 'school of draft pick', '/m/07t90'], ['/m/09th87', 'draft pick includes ', '/m/07t90'], ['/m/07t90', 'notable alumini', '/m/0f4dx2'], ['/m/0bkj86', 'conferred by', '/m/0dc_v'], ['/m/04zx3q1', 'conferred by', '/m/0pf2'], ['/m/04zx3q1', 'insitutions offering this academic degree', '/m/02mzg9'], ['/m/04zx3q1', 'insitutions offering this academic degree', '/m/08815'], ['/m/02sjgpq', 'academic discipline', '/m/0dc_v']]","[['/m/04zx3q1', 'insitutions offering this academic degree', '/m/04jhp']]"
9,"[['/m/01clyb', 'academic discipline', '/m/02j62']]","[['/m/01clyb', 'webpage category', '/m/08mbj5d'], ['/m/01clyb', 'headquarters state/province/region', '/m/01w0v'], ['/m/01clyb', 'education institution official color', '/m/01g5v'], ['/m/0dzst', 'academic discipline', '/m/02j62'], ['/m/01xrlm', 'academic discipline', '/m/02j62'], ['/m/09kvv', 'academic discipline', '/m/02j62']]","[['/m/01clyb', 'has campus', '/m/01clyb'], ['/m/02bvc5', 'headquarters state/province/region', '/m/01w0v'], ['/m/01clyb', 'international tuition currency', '/m/01nv4h'], ['/m/0jmnl', 'school of draft pick', '/m/0dzst'], ['/m/013hxv', 'contains the administrative territorial entity', '/m/0dzst'], ['/m/021q1c', 'companies with this job', '/m/0dzst'], ['/m/02j62', 'notable people in this field', '/m/01zh29'], ['/m/05q2c', 'academic discipline', '/m/02j62'], ['/m/01xrlm', 'webpage category', '/m/08mbj5d'], ['/m/01xrlm', 'headquarters state/province/region', '/m/0j5g9'], ['/m/01xrlm', 'academic discipline', '/m/09s1f'], ['/m/09kvv', 'academic discipline', '/m/04sh3'], ['/m/09kvv', 'academic discipline', '/m/01mkq'], ['/m/02_xgp2', 'insitutions offering this academic degree', '/m/09kvv'], ['/m/09hgk', 'academic discipline', '/m/02j62']]","[['/m/02bvc5', 'academic discipline', '/m/02j62'], ['/m/09s1f', 'studied in', '/m/02j62'], ['/m/01mkq', 'studied in', '/m/02j62'], ['/m/02_xgp2', 'conferred by', '/m/02j62']]"
