,zerohop,onehop,twohop,connecting
0,"[['/m/01tm2s', 'country', '/m/0ctw_b']]","[['/m/0ctw_b', 'contains the administrative territorial entity', '/m/01tm2s'], ['/m/01tm2s', 'webpage category', '/m/08mbj5d'], ['/m/0gtv7pk', 'film release regions', '/m/0ctw_b'], ['/m/018ctl', 'participating countries', '/m/0ctw_b'], ['/m/02y8z', 'countries playing this sport', '/m/0ctw_b']]","[['/m/0ctw_b', 'participated in olympics', '/m/0kbws'], ['/m/0dw4b0', 'film release regions', '/m/0ctw_b'], ['/m/0gtv7pk', 'film release regions', '/m/03rt9'], ['/m/0gtv7pk', 'film release regions', '/m/05b4w'], ['/m/0gtv7pk', 'film release regions', '/m/0154j'], ['/m/07ssc', 'participated in olympics', '/m/018ctl'], ['/m/0152n0', 'sport featured in', '/m/018ctl'], ['/m/018ctl', 'participating countries', '/m/0jgd'], ['/m/0lbbj', 'includes sports', '/m/02y8z'], ['/m/0lk8j', 'include sports', '/m/02y8z'], ['/m/02y8z', 'countries playing this sport', '/m/09pmkv'], ['/m/0gtt5fb', 'film release regions', '/m/0ctw_b']]","[['/m/05b4w', 'military conflicts with', '/m/0ctw_b'], ['/m/0154j', 'military conflicts with', '/m/0ctw_b'], ['/m/07ssc', 'military conflicts with', '/m/0ctw_b']]"
1,"[['/m/01w65s', 'country', '/m/09c7w0']]","[['/m/03v0t', 'contains the administrative territorial entity', '/m/01w65s'], ['/m/01w65s', 'contains the administrative territorial entity', '/m/01_d4'], ['/m/034ls', 'applies to jurisdiction', '/m/09c7w0'], ['/m/0ft18', 'film release regions', '/m/09c7w0'], ['/m/01wqflx', 'country of citizenship', '/m/09c7w0']]","[['/m/03v0t', 'country', '/m/09c7w0'], ['/m/0s4sj', 'located in state', '/m/03v0t'], ['/m/03v1s', 'shares border with', '/m/03v0t'], ['/m/01wd9lv', 'place of birth', '/m/01_d4'], ['/m/01_d4', 'mortage estimation source', '/m/0jbk9'], ['/m/0c33pl', 'place of marriage', '/m/01_d4'], ['/m/01dw4q', 'friendship', '/m/034ls'], ['/m/034ls', 'government position held', '/m/0dq3c'], ['/m/012jfb', 'film cast member', '/m/034ls'], ['/m/01xhh5', 'geographic distribution', '/m/09c7w0'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/01b7lc'], ['/m/0c8tkt', 'film release regions', '/m/09c7w0'], ['/m/0gqy2', 'nomination', '/m/0ft18'], ['/m/0ft18', 'language of film', '/m/02h40lc'], ['/m/0ft18', 'nominee of work', '/m/086k8'], ['/m/01wqflx', 'award received', '/m/054krc'], ['/m/01wqflx', 'award received', '/m/02x17c2'], ['/m/0342h', 'notable people playing this instrument', '/m/01wqflx']]","[['/m/03v0t', 'located in', '/m/09c7w0'], ['/m/03v0t', 'located in country', '/m/09c7w0'], ['/m/03v0t', 'location', '/m/09c7w0'], ['/m/0s4sj', 'country', '/m/09c7w0'], ['/m/03v1s', 'located in', '/m/09c7w0'], ['/m/03v1s', 'location', '/m/09c7w0'], ['/m/03v1s', 'country', '/m/09c7w0'], ['/m/01wd9lv', 'country of citizenship', '/m/09c7w0'], ['/m/01_d4', 'country', '/m/09c7w0'], ['/m/0c33pl', 'country of citizenship', '/m/09c7w0'], ['/m/01dw4q', 'country of citizenship', '/m/09c7w0'], ['/m/034ls', 'employer', '/m/09c7w0'], ['/m/0dq3c', 'governments with this position', '/m/09c7w0'], ['/m/0dq3c', 'companies with this job', '/m/09c7w0'], ['/m/012jfb', 'film release regions', '/m/09c7w0'], ['/m/012jfb', 'film country of origin', '/m/09c7w0'], ['/m/0ft18', 'film country of origin', '/m/09c7w0']]"
2,"[['/m/03902', 'country', '/m/06mzp']]","[['/m/03902', 'touring transporation', '/m/07jdr'], ['/m/0420y', 'place of birth', '/m/03902'], ['/m/03902', 'touring months', '/m/028kb'], ['/m/01f85k', 'film release regions', '/m/06mzp'], ['/m/0ddj0x', 'film release regions', '/m/06mzp'], ['/m/06mzp', 'participated in', '/m/016r9z']]","[['/m/03902', 'touring months', '/m/0ll3'], ['/m/01vh096', 'influenced by', '/m/0420y'], ['/m/0dzkq', 'influenced by', '/m/0420y'], ['/m/01dvtx', 'influenced by', '/m/0420y'], ['/m/03902', 'touring months', '/m/04w_7'], ['/m/01f85k', 'film country of origin', '/m/03h64'], ['/m/01f85k', 'film genre', '/m/02l7c8'], ['/m/01f85k', 'film release regions', '/m/07ssc'], ['/m/06mzp', 'contains the administrative territorial entity', '/m/0194f5'], ['/m/030tj5', 'nominated for work', '/m/0ddj0x'], ['/m/0ddj0x', 'language of film', '/m/02h40lc'], ['/m/0ddj0x', 'nominee of work', '/m/01ycck'], ['/m/0fphgb', 'film release regions', '/m/06mzp'], ['/m/02j69w', 'film release regions', '/m/06mzp'], ['/m/016r9z', 'includes sports', '/m/07jjt'], ['/m/016r9z', 'includes sports', '/m/096f8'], ['/m/016r9z', 'includes sports', '/m/01hp22']]","[['/m/0420y', 'country of citizenship', '/m/06mzp'], ['/m/016r9z', 'participating countries', '/m/06mzp'], ['/m/096f8', 'countries playing this sport', '/m/06mzp'], ['/m/01hp22', 'countries playing this sport', '/m/06mzp']]"
3,"[['/m/0g1w5', 'country', '/m/0ctw_b']]","[['/m/0ctw_b', 'contains the administrative territorial entity', '/m/0g1w5'], ['/m/04ztj', 'ceremony location', '/m/0g1w5'], ['/m/0g1w5', 'webpage category', '/m/08mbj5d'], ['/m/0gtv7pk', 'film release regions', '/m/0ctw_b'], ['/m/018ctl', 'participating countries', '/m/0ctw_b'], ['/m/02y8z', 'countries playing this sport', '/m/0ctw_b']]","[['/m/0ctw_b', 'participated in olympics', '/m/0kbws'], ['/m/0dw4b0', 'film release regions', '/m/0ctw_b'], ['/m/02mjf2', 'marital status', '/m/04ztj'], ['/m/0pj9t', 'marital status', '/m/04ztj'], ['/m/0cf_h9', 'marital status', '/m/04ztj'], ['/m/0gtv7pk', 'film release regions', '/m/03rt9'], ['/m/0gtv7pk', 'film release regions', '/m/05b4w'], ['/m/0gtv7pk', 'film release regions', '/m/0154j'], ['/m/07ssc', 'participated in olympics', '/m/018ctl'], ['/m/0152n0', 'sport featured in', '/m/018ctl'], ['/m/018ctl', 'participating countries', '/m/0jgd'], ['/m/0lbbj', 'includes sports', '/m/02y8z'], ['/m/0lk8j', 'include sports', '/m/02y8z'], ['/m/02y8z', 'countries playing this sport', '/m/09pmkv'], ['/m/0gtt5fb', 'film release regions', '/m/0ctw_b']]","[['/m/04ztj', 'ceremony location', '/m/0ctw_b'], ['/m/05b4w', 'military conflicts with', '/m/0ctw_b'], ['/m/0154j', 'military conflicts with', '/m/0ctw_b'], ['/m/07ssc', 'military conflicts with', '/m/0ctw_b']]"
4,"[['/m/0f04c', 'country', '/m/09c7w0']]","[['/m/04ztj', 'ceremony location', '/m/0f04c'], ['/m/0hmyfsv', 'headquarters citytown', '/m/0f04c'], ['/m/03mnk', 'headquarters citytown', '/m/0f04c'], ['/m/034ls', 'applies to jurisdiction', '/m/09c7w0'], ['/m/0ft18', 'film release regions', '/m/09c7w0'], ['/m/01wqflx', 'country of citizenship', '/m/09c7w0']]","[['/m/09qc1', 'marital status', '/m/04ztj'], ['/m/0pj9t', 'marital status', '/m/04ztj'], ['/m/04ztj', 'ceremony location', '/m/0g1w5'], ['/m/0qcrj', 'shares border with', '/m/0f04c'], ['/m/02211by', 'companies with this job', '/m/0hmyfsv'], ['/m/01yc02', 'companies with this job', '/m/0hmyfsv'], ['/m/0hmyfsv', 'revenue currency', '/m/09nqf'], ['/m/0f04c', 'county seat of', '/m/0l2xl'], ['/m/02211by', 'companies with this job', '/m/03mnk'], ['/m/03mnk', 'phone contact category', '/m/03w5xm'], ['/m/03mnk', 'operating income currency', '/m/09nqf'], ['/m/01dw4q', 'friendship', '/m/034ls'], ['/m/034ls', 'government position held', '/m/0dq3c'], ['/m/012jfb', 'film cast member', '/m/034ls'], ['/m/01xhh5', 'geographic distribution', '/m/09c7w0'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/01b7lc'], ['/m/0c8tkt', 'film release regions', '/m/09c7w0'], ['/m/0gqy2', 'nomination', '/m/0ft18'], ['/m/0ft18', 'language of film', '/m/02h40lc'], ['/m/0ft18', 'nominee of work', '/m/086k8'], ['/m/01wqflx', 'award received', '/m/054krc'], ['/m/01wqflx', 'award received', '/m/02x17c2'], ['/m/0342h', 'notable people playing this instrument', '/m/01wqflx']]","[['/m/04ztj', 'ceremony location', '/m/09c7w0'], ['/m/0pj9t', 'country of citizenship', '/m/09c7w0'], ['/m/03mnk', 'location of formation', '/m/0f04c'], ['/m/01dw4q', 'country of citizenship', '/m/09c7w0'], ['/m/034ls', 'employer', '/m/09c7w0'], ['/m/0dq3c', 'governments with this position', '/m/09c7w0'], ['/m/0dq3c', 'companies with this job', '/m/09c7w0'], ['/m/012jfb', 'film release regions', '/m/09c7w0'], ['/m/012jfb', 'film country of origin', '/m/09c7w0'], ['/m/0ft18', 'film country of origin', '/m/09c7w0']]"
5,"[['/m/0j8p6', 'country', '/m/0d060g']]","[['/m/0j8p6', 'located in state', '/m/05j49'], ['/m/0j8p6', 'capital of', '/m/05j49'], ['/m/0j8p6', 'contains the administrative territorial entity', '/m/022jr5'], ['/m/01nn79', 'phone service location', '/m/0d060g'], ['/m/09v42sf', 'film release regions', '/m/0d060g'], ['/m/03b1sb', 'film release regions', '/m/0d060g']]","[['/m/022jr5', 'headquarters state/province/region', '/m/05j49'], ['/m/05j49', 'located in', '/m/0d060g'], ['/m/05j49', 'partially coincident with', '/m/0lm0n'], ['/m/0j8p6', 'located in time zone', '/m/05jphn'], ['/m/0d060g', 'contains the administrative territorial entity', '/m/0j8p6'], ['/m/034_7s', 'includes representatives from', '/m/05j49'], ['/m/03h_f4', 'includes representatives from', '/m/05j49'], ['/m/022jr5', 'webpage category', '/m/08mbj5d'], ['/m/022jr5', 'headquarters citytown', '/m/0j8p6'], ['/m/022jr5', 'campus of', '/m/022jr5'], ['/m/01nn79', 'phone service location', '/m/05v8c'], ['/m/01nn79', 'industry', '/m/08mh3kd'], ['/m/01nn79', 'phone service location', '/m/09c7w0'], ['/m/03m6_z', 'country of citizenship', '/m/0d060g'], ['/m/09v42sf', 'film genre', '/m/0219x_'], ['/m/09v42sf', 'film regional debut venue', '/m/0h7h6'], ['/m/09v42sf', 'film release regions', '/m/03_3d'], ['/m/0mfj2', 'country of citizenship', '/m/0d060g'], ['/m/02rdyk7', 'nomination', '/m/03b1sb'], ['/m/01j5ts', 'nominated for work', '/m/03b1sb'], ['/m/03b1sb', 'award won', '/m/02y_rq5'], ['/m/031sg0', 'country of citizenship', '/m/0d060g']]","[['/m/05j49', 'located in country', '/m/0d060g'], ['/m/05j49', 'country', '/m/0d060g'], ['/m/09c7w0', 'shares border with', '/m/0d060g'], ['/m/09c7w0', 'military conflicts with', '/m/0d060g'], ['/m/0h7h6', 'country', '/m/0d060g'], ['/m/03_3d', 'exported to', '/m/0d060g']]"
6,"[['/m/04ych', 'country', '/m/09c7w0']]","[['/m/024tcq', 'includes representatives from', '/m/04ych'], ['/m/02bqm0', 'includes representatives from', '/m/04ych'], ['/m/04ych', 'partially coincident with', '/m/04yf_'], ['/m/034ls', 'applies to jurisdiction', '/m/09c7w0'], ['/m/0ft18', 'film release regions', '/m/09c7w0'], ['/m/01wqflx', 'country of citizenship', '/m/09c7w0']]","[['/m/024tcq', 'includes representatives from', '/m/05tbn'], ['/m/04h1rz', 'legislative member overlap with', '/m/024tcq'], ['/m/024tcq', 'legislative member overlap with', '/m/03rtmz'], ['/m/01gst_', 'includes representatives from', '/m/04ych'], ['/m/04ych', 'partially coincident with', '/m/04ykz'], ['/m/02bqm0', 'legislative member overlap with', '/m/03ww_x'], ['/m/03rtmz', 'legislative member overlap with', '/m/02bqm0'], ['/m/02bqm0', 'includes representatives from', '/m/07b_l'], ['/m/02gkzs', 'includes representatives from', '/m/04ych'], ['/m/03v0t', 'partially coincident with', '/m/04yf_'], ['/m/0824r', 'partially coincident with', '/m/04yf_'], ['/m/04tgp', 'partially coincident with', '/m/04yf_'], ['/m/01dw4q', 'friendship', '/m/034ls'], ['/m/034ls', 'government position held', '/m/0dq3c'], ['/m/012jfb', 'film cast member', '/m/034ls'], ['/m/01xhh5', 'geographic distribution', '/m/09c7w0'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/01b7lc'], ['/m/0c8tkt', 'film release regions', '/m/09c7w0'], ['/m/0gqy2', 'nomination', '/m/0ft18'], ['/m/0ft18', 'language of film', '/m/02h40lc'], ['/m/0ft18', 'nominee of work', '/m/086k8'], ['/m/01wqflx', 'award received', '/m/054krc'], ['/m/01wqflx', 'award received', '/m/02x17c2'], ['/m/0342h', 'notable people playing this instrument', '/m/01wqflx']]","[['/m/05tbn', 'country', '/m/09c7w0'], ['/m/05tbn', 'location', '/m/09c7w0'], ['/m/05tbn', 'located in country', '/m/09c7w0'], ['/m/05tbn', 'located in', '/m/09c7w0'], ['/m/07b_l', 'country', '/m/09c7w0'], ['/m/07b_l', 'located in country', '/m/09c7w0'], ['/m/07b_l', 'located in', '/m/09c7w0'], ['/m/03v0t', 'located in', '/m/09c7w0'], ['/m/03v0t', 'located in country', '/m/09c7w0'], ['/m/03v0t', 'location', '/m/09c7w0'], ['/m/03v0t', 'shares border with', '/m/04ych'], ['/m/03v0t', 'country', '/m/09c7w0'], ['/m/0824r', 'country', '/m/09c7w0'], ['/m/0824r', 'located in', '/m/09c7w0'], ['/m/0824r', 'location', '/m/09c7w0'], ['/m/04tgp', 'location', '/m/09c7w0'], ['/m/04tgp', 'country', '/m/09c7w0'], ['/m/01dw4q', 'country of citizenship', '/m/09c7w0'], ['/m/034ls', 'employer', '/m/09c7w0'], ['/m/0dq3c', 'governments with this position', '/m/09c7w0'], ['/m/0dq3c', 'companies with this job', '/m/09c7w0'], ['/m/012jfb', 'film release regions', '/m/09c7w0'], ['/m/012jfb', 'film country of origin', '/m/09c7w0'], ['/m/0ft18', 'film country of origin', '/m/09c7w0']]"
7,"[['/m/04ykg', 'country', '/m/09c7w0']]","[['/m/04ykg', 'contains the administrative territorial entity', '/m/0nhr5'], ['/m/04ykg', 'taxonomy entry of', '/m/04n6k'], ['/m/04ykg', 'religion', '/m/0c8wxp'], ['/m/034ls', 'applies to jurisdiction', '/m/09c7w0'], ['/m/0ft18', 'film release regions', '/m/09c7w0'], ['/m/0c8tkt', 'film release regions', '/m/09c7w0']]","[['/m/070mff', 'includes representatives from', '/m/04ykg'], ['/m/04ykg', 'contains the administrative territorial entity', '/m/01pdgp'], ['/m/03s5t', 'taxonomy entry of', '/m/04n6k'], ['/m/07hyk', 'taxonomy entry of', '/m/04n6k'], ['/m/06c0j', 'taxonomy entry of', '/m/04n6k'], ['/m/04ykg', 'religion', '/m/03_gx'], ['/m/0bkmf', 'religion or worldview', '/m/0c8wxp'], ['/m/01dw4q', 'friendship', '/m/034ls'], ['/m/034ls', 'government position held', '/m/0dq3c'], ['/m/012jfb', 'film cast member', '/m/034ls'], ['/m/01xhh5', 'geographic distribution', '/m/09c7w0'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/01b7lc'], ['/m/0gqy2', 'nomination', '/m/0ft18'], ['/m/0ft18', 'language of film', '/m/02h40lc'], ['/m/0ft18', 'nominee of work', '/m/086k8'], ['/m/01z4y', 'films with this genre', '/m/0c8tkt'], ['/m/0c8tkt', 'film crew role', '/m/09zzb8'], ['/m/0c8tkt', 'film release regions', '/m/059j2'], ['/m/01wqflx', 'country of citizenship', '/m/09c7w0']]","[['/m/03s5t', 'located in country', '/m/09c7w0'], ['/m/03s5t', 'country', '/m/09c7w0'], ['/m/03s5t', 'located in', '/m/09c7w0'], ['/m/07hyk', 'employer', '/m/09c7w0'], ['/m/07hyk', 'applies to jurisdiction', '/m/09c7w0'], ['/m/06c0j', 'employer', '/m/09c7w0'], ['/m/06c0j', 'applies to jurisdiction', '/m/09c7w0'], ['/m/0bkmf', 'country of citizenship', '/m/09c7w0'], ['/m/01dw4q', 'country of citizenship', '/m/09c7w0'], ['/m/034ls', 'employer', '/m/09c7w0'], ['/m/0dq3c', 'governments with this position', '/m/09c7w0'], ['/m/0dq3c', 'companies with this job', '/m/09c7w0'], ['/m/012jfb', 'film release regions', '/m/09c7w0'], ['/m/012jfb', 'film country of origin', '/m/09c7w0'], ['/m/0ft18', 'film country of origin', '/m/09c7w0'], ['/m/0c8tkt', 'film country of origin', '/m/09c7w0'], ['/m/059j2', 'military conflicts with', '/m/09c7w0']]"
8,"[['/m/0j5g9', 'country', '/m/07ssc']]","[['/m/0dt5k', 'location', '/m/0j5g9'], ['/m/02jx1', 'shares border with', '/m/0j5g9'], ['/m/02h40lc', 'spoken in country', '/m/0j5g9'], ['/m/0fpv_3_', 'film release regions', '/m/07ssc'], ['/m/05b4w', 'military conflicts with', '/m/07ssc'], ['/m/01zpmq', 'phone service location', '/m/07ssc']]","[['/m/07ssc', 'contains location', '/m/0dt5k'], ['/m/0dt5k', 'located in country', '/m/07ssc'], ['/m/0j5g9', 'contains the administrative territorial entity', '/m/0dt5k'], ['/m/023zsh', 'country of citizenship', '/m/0j5g9'], ['/m/0j5g9', 'shares border with', '/m/02jx1'], ['/m/016wvy', 'country of citizenship', '/m/0j5g9'], ['/m/0f8j6', 'country', '/m/02jx1'], ['/m/02jx1', 'contains the administrative territorial entity', '/m/0n048'], ['/m/02jx1', 'contains the administrative territorial entity', '/m/014162'], ['/m/02754c9', 'language of film', '/m/02h40lc'], ['/m/08720', 'language of film', '/m/02h40lc'], ['/m/01kff7', 'language of film', '/m/02h40lc'], ['/m/0f_nbyh', 'nomination', '/m/0fpv_3_'], ['/m/0fpv_3_', 'film release regions', '/m/0j1z8'], ['/m/018wdw', 'nomination', '/m/0fpv_3_'], ['/m/0dscrwf', 'film release regions', '/m/07ssc'], ['/m/0ddbjy4', 'film release regions', '/m/05b4w'], ['/m/0gvrws1', 'film release regions', '/m/05b4w'], ['/m/07jnt', 'film release regions', '/m/05b4w'], ['/m/0ggbhy7', 'film country of origin', '/m/07ssc'], ['/m/07ssc', 'contains the administrative territorial entity', '/m/03x3l'], ['/m/09d6p2', 'companies with this job', '/m/01zpmq'], ['/m/01zpmq', 'operating income currency', '/m/09nqf'], ['/m/01zpmq', 'phone service location', '/m/09c7w0']]","[['/m/02jx1', 'located in', '/m/07ssc'], ['/m/02jx1', 'split to', '/m/07ssc'], ['/m/02jx1', 'location', '/m/07ssc'], ['/m/02jx1', 'located in country', '/m/07ssc'], ['/m/02jx1', 'location of event', '/m/07ssc'], ['/m/02h40lc', 'spoken in country', '/m/07ssc'], ['/m/0ddbjy4', 'film country of origin', '/m/07ssc'], ['/m/0gvrws1', 'film release regions', '/m/07ssc'], ['/m/07jnt', 'film release regions', '/m/07ssc'], ['/m/09c7w0', 'exported to', '/m/07ssc']]"
9,"[['/m/0cv3w', 'country', '/m/09c7w0']]","[['/m/0cv3w', 'vacationers', '/m/0bksh'], ['/m/0cv3w', 'touring months', '/m/02xx5'], ['/m/0cv3w', 'top dog breeds', '/m/0km3f'], ['/m/034ls', 'applies to jurisdiction', '/m/09c7w0'], ['/m/0ft18', 'film release regions', '/m/09c7w0'], ['/m/0c8tkt', 'film release regions', '/m/09c7w0']]","[['/m/01wv9p', 'place of marriage', '/m/0cv3w'], ['/m/0cv3w', 'vacationers', '/m/0dq9wx'], ['/m/0bksh', 'canoodled', '/m/02d45s'], ['/m/0bksh', 'nominated alongside', '/m/01gkmx'], ['/m/0bksh', 'dated', '/m/02fybl'], ['/m/01pl9g', 'place of marriage', '/m/0cv3w'], ['/m/0rh6k', 'touring months', '/m/02xx5'], ['/m/02dtg', 'top dog breeds', '/m/0km3f'], ['/m/0chrx', 'top dog breeds', '/m/0km3f'], ['/m/01dw4q', 'friendship', '/m/034ls'], ['/m/034ls', 'government position held', '/m/0dq3c'], ['/m/012jfb', 'film cast member', '/m/034ls'], ['/m/01xhh5', 'geographic distribution', '/m/09c7w0'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/01b7lc'], ['/m/0gqy2', 'nomination', '/m/0ft18'], ['/m/0ft18', 'language of film', '/m/02h40lc'], ['/m/0ft18', 'nominee of work', '/m/086k8'], ['/m/01z4y', 'films with this genre', '/m/0c8tkt'], ['/m/0c8tkt', 'film crew role', '/m/09zzb8'], ['/m/0c8tkt', 'film release regions', '/m/059j2'], ['/m/01wqflx', 'country of citizenship', '/m/09c7w0']]","[['/m/02d45s', 'country of citizenship', '/m/09c7w0'], ['/m/01gkmx', 'country of citizenship', '/m/09c7w0'], ['/m/02fybl', 'country of citizenship', '/m/09c7w0'], ['/m/0rh6k', 'location', '/m/09c7w0'], ['/m/0rh6k', 'country', '/m/09c7w0'], ['/m/0rh6k', 'located in country', '/m/09c7w0'], ['/m/02dtg', 'country', '/m/09c7w0'], ['/m/0chrx', 'country', '/m/09c7w0'], ['/m/01dw4q', 'country of citizenship', '/m/09c7w0'], ['/m/034ls', 'employer', '/m/09c7w0'], ['/m/0dq3c', 'governments with this position', '/m/09c7w0'], ['/m/0dq3c', 'companies with this job', '/m/09c7w0'], ['/m/012jfb', 'film release regions', '/m/09c7w0'], ['/m/012jfb', 'film country of origin', '/m/09c7w0'], ['/m/0ft18', 'film country of origin', '/m/09c7w0'], ['/m/0c8tkt', 'film country of origin', '/m/09c7w0'], ['/m/059j2', 'military conflicts with', '/m/09c7w0']]"
