,zerohop,onehop,twohop,connecting
0,"[['/m/054kmq', 'current member of sports team', '/m/03jb2n']]","[['/m/054kmq', 'member of sports team', '/m/03jb2n'], ['/m/054kmq', 'occupation', '/m/0gl2ny2'], ['/m/054kmq', 'member of sports team', '/m/03yfh3'], ['/m/02_j1w', 'sports teams with this position', '/m/03jb2n'], ['/m/02sdk9v', 'sports teams with this position', '/m/03jb2n'], ['/m/03jb2n', 'position currenlty played on football team', '/m/02nzb8']]","[['/m/054kmq', 'sex or gender', '/m/05zppz'], ['/m/054kmq', 'member of sports team', '/m/0dwz3t'], ['/m/03jb2n', 'position currently played on soccer team', '/m/02_j1w'], ['/m/054kmq', 'member of sports team', '/m/02_lt'], ['/m/03yfh3', 'position currenlty played on football team', '/m/02sdk9v'], ['/m/02sdk9v', 'sports teams with this position', '/m/03yfh3'], ['/m/03n5v', 'position currently played on soccer team', '/m/02_j1w'], ['/m/03j6_5', 'position currently played on soccer team', '/m/02_j1w'], ['/m/02_j1w', 'sports teams with this position', '/m/03__77'], ['/m/088_9g', 'position currently played on soccer team', '/m/02sdk9v'], ['/m/03ff65', 'position currenlty played on football team', '/m/02sdk9v'], ['/m/06c7mk', 'position currenlty played on football team', '/m/02sdk9v'], ['/m/03jb2n', 'position currenlty played on football team', '/m/02sdk9v'], ['/m/07c2wt', 'position currenlty played on football team', '/m/02nzb8'], ['/m/02nzb8', 'sports teams with this position', '/m/01kkk4'], ['/m/07q9q2', 'position currenlty played on football team', '/m/02nzb8']]","[['/m/02nzb8', 'sports teams with this position', '/m/03jb2n']]"
1,"[['/m/080dyk', 'current member of sports team', '/m/0182r9']]","[['/m/080dyk', 'country of citizenship', '/m/05bcl'], ['/m/080dyk', 'country of citizenship', '/m/07ssc'], ['/m/080dyk', 'current member of sports team', '/m/04ngn'], ['/m/0bn9sc', 'current member of sports team', '/m/0182r9'], ['/m/0182r9', 'position currently played on soccer team', '/m/02sdk9v'], ['/m/0dhrqx', 'member of sports team', '/m/0182r9']]","[['/m/080dyk', 'member of sports team', '/m/02b190'], ['/m/02vx4', 'notable athelets', '/m/080dyk'], ['/m/04ngn', 'position currently played on soccer team', '/m/02nzb8'], ['/m/0dgrmp', 'sports teams with this position', '/m/04ngn'], ['/m/0bn9sc', 'member of sports team', '/m/02b10g'], ['/m/0bn9sc', 'current member of sports team', '/m/04ltf'], ['/m/0bn9sc', 'member of sports team', '/m/01rl_3'], ['/m/0bn9sc', 'member of sports team', '/m/0182r9'], ['/m/088_9g', 'position currently played on soccer team', '/m/02sdk9v'], ['/m/03ff65', 'position currenlty played on football team', '/m/02sdk9v'], ['/m/06c7mk', 'position currenlty played on football team', '/m/02sdk9v'], ['/m/041rx', 'notable people of this ethnicity', '/m/0dhrqx'], ['/m/0dhrqx', 'current member of sports team', '/m/02qhlm'], ['/m/0dhrqx', 'member of sports team', '/m/07245g'], ['/m/0135nb', 'current member of sports team', '/m/0182r9']]","[['/m/02nzb8', 'sports teams with this position', '/m/0182r9'], ['/m/0dgrmp', 'sports teams with this position', '/m/0182r9'], ['/m/02sdk9v', 'sports teams with this position', '/m/0182r9'], ['/m/0dhrqx', 'current member of sports team', '/m/0182r9']]"
2,"[['/m/07zr66', 'current member of sports team', '/m/01xmxj']]","[['/m/07zr66', 'country of citizenship', '/m/0ctw_b'], ['/m/07zr66', 'current member of sports team', '/m/02b1l_'], ['/m/07zr66', 'country of citizenship', '/m/02jx1'], ['/m/01xmxj', 'position currently played on soccer team', '/m/02nzb8'], ['/m/01xmxj', 'position currenlty played on football team', '/m/02_j1w'], ['/m/0bw7ly', 'member of sports team', '/m/01xmxj']]","[['/m/02nzb8', 'sports teams with this position', '/m/02b1l_'], ['/m/07zr66', 'member of sports team', '/m/02b1l_'], ['/m/02nzb8', 'sports teams with this position', '/m/01xmxj'], ['/m/07c2wt', 'position currenlty played on football team', '/m/02nzb8'], ['/m/041jk9', 'position currently played on soccer team', '/m/02nzb8'], ['/m/01vqc7', 'position currently played on soccer team', '/m/02nzb8'], ['/m/03n5v', 'position currently played on soccer team', '/m/02_j1w'], ['/m/02_j1w', 'sports teams with this position', '/m/01j_jh'], ['/m/05gsd2', 'position currently played on soccer team', '/m/02_j1w'], ['/m/0bw7ly', 'current member of sports team', '/m/01xmxj'], ['/m/0bw7ly', 'current member of sports team', '/m/01z1r'], ['/m/0bw7ly', 'current member of sports team', '/m/06lkg8'], ['/m/01xmxj', 'position currently played on soccer team', '/m/0dgrmp']]","[['/m/02_j1w', 'sports teams with this position', '/m/01xmxj']]"
3,"[['/m/0g3b2z', 'current member of sports team', '/m/025rpyx']]","[['/m/0g3b2z', 'current member of sports team', '/m/02hzx8'], ['/m/0g3b2z', 'member of sports team', '/m/035qgm'], ['/m/0g3b2z', 'current member of sports team', '/m/02k9k9'], ['/m/02_j1w', 'sports teams with this position', '/m/025rpyx'], ['/m/025rpyx', 'position currenlty played on football team', '/m/02nzb8'], ['/m/0dgrmp', 'sports teams with this position', '/m/025rpyx']]","[['/m/0g3b2z', 'sex or gender', '/m/05zppz'], ['/m/0g3b2z', 'current member of sports team', '/m/06ybz_'], ['/m/02hzx8', 'position currently played on soccer team', '/m/02_j1w'], ['/m/02hzx8', 'position currenlty played on football team', '/m/02_j1w'], ['/m/0g3b2z', 'country of citizenship', '/m/035qy'], ['/m/035qgm', 'position currently played on soccer team', '/m/0dgrmp'], ['/m/035qgm', 'national team has member from clubs', '/m/02hzx8'], ['/m/02_j1w', 'sports teams with this position', '/m/035qgm'], ['/m/02k9k9', 'position currently played on soccer team', '/m/02nzb8'], ['/m/0g3b2z', 'member of sports team', '/m/02k9k9'], ['/m/02k9k9', 'position currenlty played on football team', '/m/02sdk9v'], ['/m/03n5v', 'position currently played on soccer team', '/m/02_j1w'], ['/m/03j6_5', 'position currently played on soccer team', '/m/02_j1w'], ['/m/02_j1w', 'sports teams with this position', '/m/03__77'], ['/m/025rpyx', 'position currenlty played on football team', '/m/0dgrmp'], ['/m/035qgm', 'national team has member from clubs', '/m/025rpyx'], ['/m/01352_', 'national team has member from clubs', '/m/025rpyx'], ['/m/07c2wt', 'position currenlty played on football team', '/m/02nzb8'], ['/m/041jk9', 'position currently played on soccer team', '/m/02nzb8'], ['/m/07q9q2', 'position currenlty played on football team', '/m/02nzb8'], ['/m/026n13j', 'position currently played on soccer team', '/m/0dgrmp'], ['/m/03j70t', 'position currenlty played on football team', '/m/0dgrmp'], ['/m/0175tv', 'position currently played on soccer team', '/m/0dgrmp']]","[['/m/02nzb8', 'sports teams with this position', '/m/025rpyx'], ['/m/02sdk9v', 'sports teams with this position', '/m/025rpyx']]"
4,"[['/m/0f1pyf', 'current member of sports team', '/m/01cwm1']]","[['/m/0f1pyf', 'member of sports team', '/m/01rlz4'], ['/m/0f1pyf', 'current member of sports team', '/m/02b17f'], ['/m/0f1pyf', 'member of sports team', '/m/02b2np'], ['/m/0f1pyf', 'member of sports team', '/m/01cwm1'], ['/m/02nzb8', 'sports teams with this position', '/m/01cwm1'], ['/m/01cwm1', 'position currently played on soccer team', '/m/02nzb8']]","[['/m/02_j1w', 'sports teams with this position', '/m/01rlz4'], ['/m/01rlz4', 'position currenlty played on football team', '/m/02_j1w'], ['/m/0f1pyf', 'current member of sports team', '/m/01rly6'], ['/m/02b17f', 'position currently played on soccer team', '/m/02sdk9v'], ['/m/02b17f', 'position currently played on soccer team', '/m/02nzb8'], ['/m/02b17f', 'position currently played on soccer team', '/m/02_j1w'], ['/m/01cwm1', 'position currenlty played on football team', '/m/02_j1w'], ['/m/0g9zjp', 'member of sports team', '/m/01cwm1'], ['/m/07c2wt', 'position currenlty played on football team', '/m/02nzb8'], ['/m/041jk9', 'position currently played on soccer team', '/m/02nzb8'], ['/m/07q9q2', 'position currenlty played on football team', '/m/02nzb8'], ['/m/02s2lg', 'national team has member from clubs', '/m/01cwm1'], ['/m/02nzb8', 'sports teams with this position', '/m/01kkk4']]","[['/m/02_j1w', 'sports teams with this position', '/m/01cwm1'], ['/m/02sdk9v', 'sports teams with this position', '/m/01cwm1']]"
5,"[['/m/0dv1hh', 'current member of sports team', '/m/0223bl']]","[['/m/09m465', 'sibling', '/m/0dv1hh'], ['/m/0dv1hh', 'current member of sports team', '/m/04b8pv'], ['/m/0dv1hh', 'member of sports team', '/m/02b18l'], ['/m/02sdk9v', 'sports teams with this position', '/m/0223bl'], ['/m/0223bl', 'position currenlty played on football team', '/m/02sdk9v'], ['/m/0223bl', 'position currenlty played on football team', '/m/02nzb8']]","[['/m/09m465', 'current member of sports team', '/m/037css'], ['/m/09m465', 'country of citizenship', '/m/034m8'], ['/m/09m465', 'sex or gender', '/m/05zppz'], ['/m/0dv1hh', 'member of sports team', '/m/04b8pv'], ['/m/0dv1hh', 'current member of sports team', '/m/027ffq'], ['/m/0dv1hh', 'member of sports team', '/m/0284h6'], ['/m/04b8pv', 'sport', '/m/02vx4'], ['/m/04b8pv', 'position currenlty played on football team', '/m/02sdk9v'], ['/m/04b8pv', 'position currently played on soccer team', '/m/02_j1w'], ['/m/02b18l', 'position currently played on soccer team', '/m/02_j1w'], ['/m/02b18l', 'position currently played on soccer team', '/m/02nzb8'], ['/m/02b18l', 'position currenlty played on football team', '/m/02_j1w'], ['/m/088_9g', 'position currently played on soccer team', '/m/02sdk9v'], ['/m/03ff65', 'position currenlty played on football team', '/m/02sdk9v'], ['/m/06c7mk', 'position currenlty played on football team', '/m/02sdk9v'], ['/m/0355pl', 'sports teams', '/m/0223bl'], ['/m/01slcv', 'position currently played on soccer team', '/m/02sdk9v'], ['/m/0457w0', 'current member of sports team', '/m/0223bl'], ['/m/07c2wt', 'position currenlty played on football team', '/m/02nzb8'], ['/m/041jk9', 'position currently played on soccer team', '/m/02nzb8'], ['/m/07q9q2', 'position currenlty played on football team', '/m/02nzb8']]","[['/m/02vx4', 'notable athelets', '/m/0dv1hh'], ['/m/02_j1w', 'sports teams with this position', '/m/0223bl'], ['/m/02nzb8', 'sports teams with this position', '/m/0223bl']]"
6,"[['/m/0bw7ly', 'current member of sports team', '/m/04gkp3']]","[['/m/0bw7ly', 'current member of sports team', '/m/01z1r'], ['/m/0bw7ly', 'member of sports team', '/m/02b168'], ['/m/0bw7ly', 'current member of sports team', '/m/06lkg8'], ['/m/04gkp3', 'position currently played on soccer team', '/m/0dgrmp'], ['/m/0l3h', 'sports teams headquatered here', '/m/04gkp3'], ['/m/04gkp3', 'position currently played on soccer team', '/m/02sdk9v']]","[['/m/0bw7ly', 'current member of sports team', '/m/01xmxj'], ['/m/01z1r', 'position currently played on soccer team', '/m/02sdk9v'], ['/m/01z1r', 'position currently played on soccer team', '/m/02_j1w'], ['/m/02b168', 'position currently played on soccer team', '/m/02sdk9v'], ['/m/02b168', 'position currenlty played on football team', '/m/02sdk9v'], ['/m/0bw7ly', 'member of sports team', '/m/01z1r'], ['/m/06lkg8', 'position currenlty played on football team', '/m/02sdk9v'], ['/m/06lkg8', 'position currently played on soccer team', '/m/02sdk9v'], ['/m/06lkg8', 'position currently played on soccer team', '/m/02_j1w'], ['/m/0fv6dr', 'member of sports team', '/m/04gkp3'], ['/m/04gkp3', 'position currenlty played on football team', '/m/02sdk9v'], ['/m/0l3h', 'religion', '/m/0n2g'], ['/m/0l3h', 'exported to', '/m/07ssc'], ['/m/0l3h', 'member of organization', '/m/041288'], ['/m/0784v1', 'member of sports team', '/m/04gkp3'], ['/m/088_9g', 'position currently played on soccer team', '/m/02sdk9v'], ['/m/03ff65', 'position currenlty played on football team', '/m/02sdk9v'], ['/m/06c7mk', 'position currenlty played on football team', '/m/02sdk9v']]","[['/m/02sdk9v', 'sports teams with this position', '/m/04gkp3'], ['/m/02_j1w', 'sports teams with this position', '/m/04gkp3']]"
7,"[['/m/0135nb', 'current member of sports team', '/m/02pp1']]","[['/m/0135nb', 'current member of sports team', '/m/0fvly'], ['/m/0135nb', 'current member of sports team', '/m/0182r9'], ['/m/0135nb', 'country of citizenship', '/m/07ssc'], ['/m/02d9k', 'current member of sports team', '/m/02pp1'], ['/m/02pp1', 'national team has member from clubs', '/m/0bl8l'], ['/m/02pp1', 'sports team official color', '/m/083jv']]","[['/m/0135nb', 'place of birth', '/m/01ngx6'], ['/m/0135nb', 'member of sports team', '/m/02q1hz'], ['/m/0135nb', 'sex or gender', '/m/05zppz'], ['/m/02d9k', 'marital status', '/m/04ztj'], ['/m/02d9k', 'member of sports team', '/m/050fh'], ['/m/02d9k', 'friendship', '/m/01pnn3'], ['/m/02pp1', 'national team has member from clubs', '/m/0ckf6'], ['/m/02pp1', 'position currently played on soccer team', '/m/02nzb8'], ['/m/0bl8l', 'position currently played on soccer team', '/m/0dgrmp']]","[['/m/02d9k', 'member of sports team', '/m/02pp1'], ['/m/0dgrmp', 'sports teams with this position', '/m/02pp1']]"
8,"[['/m/08b0cj', 'current member of sports team', '/m/03x6m']]","[['/m/08b0cj', 'current member of sports team', '/m/04kn29'], ['/m/08b0cj', 'country of citizenship', '/m/06s_2'], ['/m/02vx4', 'notable athelets', '/m/08b0cj'], ['/m/0hhqw', 'current member of sports team', '/m/03x6m'], ['/m/02y0dd', 'current member of sports team', '/m/03x6m'], ['/m/03ys48', 'national team has member from clubs', '/m/03x6m']]","[['/m/08b0cj', 'member of sports team', '/m/04b4yg'], ['/m/04kn29', 'position currenlty played on football team', '/m/02sdk9v'], ['/m/04kn29', 'position currently played on soccer team', '/m/02sdk9v'], ['/m/04kn29', 'position currenlty played on football team', '/m/02nzb8'], ['/m/08b0cj', 'occupation', '/m/0gl2ny2'], ['/m/018qb4', 'includes sports', '/m/02vx4'], ['/m/03zkr8', 'sport', '/m/02vx4'], ['/m/056zdj', 'sport', '/m/02vx4'], ['/m/0hhqw', 'member of sports team', '/m/03x6m'], ['/m/02vx4', 'notable athelets', '/m/0hhqw'], ['/m/0hhqw', 'place of birth', '/m/06gmr'], ['/m/0dgrmp', 'sports teams with this position', '/m/03x6m'], ['/m/03z8bw', 'national team has member from clubs', '/m/03x6m'], ['/m/02y0dd', 'current member of sports team', '/m/02ryyk'], ['/m/02y0dd', 'current member of sports team', '/m/01xn7x1'], ['/m/02y0dd', 'member of sports team', '/m/03x6m'], ['/m/03ys48', 'sport', '/m/02vx4'], ['/m/03ys48', 'national team has member from clubs', '/m/082237'], ['/m/0dgrmp', 'sports teams with this position', '/m/03ys48'], ['/m/02_j1w', 'sports teams with this position', '/m/03x6m']]","[['/m/02sdk9v', 'sports teams with this position', '/m/03x6m'], ['/m/02nzb8', 'sports teams with this position', '/m/03x6m']]"
9,"[['/m/0784v1', 'current member of sports team', '/m/02b19f']]","[['/m/0784v1', 'current member of sports team', '/m/02b1jf'], ['/m/0784v1', 'current member of sports team', '/m/0284h6'], ['/m/0784v1', 'member of sports team', '/m/0lmm3'], ['/m/09ntbc', 'member of sports team', '/m/02b19f'], ['/m/02_j1w', 'sports teams with this position', '/m/02b19f'], ['/m/02b19f', 'position currenlty played on football team', '/m/02_j1w']]","[['/m/0784v1', 'member of sports team', '/m/02b1jf'], ['/m/0784v1', 'member of sports team', '/m/0ckf6'], ['/m/0284h6', 'position currently played on soccer team', '/m/02nzb8'], ['/m/0284h6', 'sport', '/m/02vx4'], ['/m/0784v1', 'current member of sports team', '/m/05fx1v'], ['/m/0lmm3', 'position currenlty played on football team', '/m/02_j1w'], ['/m/09ntbc', 'occupation', '/m/0gl2ny2'], ['/m/09ntbc', 'current member of sports team', '/m/034_t5'], ['/m/09ntbc', 'country of citizenship', '/m/0ctw_b'], ['/m/0784v1', 'member of sports team', '/m/02b19f'], ['/m/02b19f', 'position currenlty played on football team', '/m/02nzb8'], ['/m/02b19f', 'position currently played on soccer team', '/m/0dgrmp'], ['/m/03n5v', 'position currently played on soccer team', '/m/02_j1w'], ['/m/03j6_5', 'position currently played on soccer team', '/m/02_j1w'], ['/m/02_j1w', 'sports teams with this position', '/m/03__77'], ['/m/02_j1w', 'sports teams with this position', '/m/01j_jh'], ['/m/05gsd2', 'position currently played on soccer team', '/m/02_j1w']]","[['/m/02nzb8', 'sports teams with this position', '/m/02b19f'], ['/m/02vx4', 'notable athelets', '/m/0784v1']]"
