,zerohop,onehop,twohop,connecting
0,"[['/m/0gj8nq2', 'film release regions', '/m/0d060g']]","[['/m/0gj8nq2', 'film release regions', '/m/07twz'], ['/m/0gj8nq2', 'film release regions', '/m/02k8k'], ['/m/0gj8nq2', 'film release regions', '/m/06t8v'], ['/m/01nn79', 'phone service location', '/m/0d060g'], ['/m/09v42sf', 'film release regions', '/m/0d060g'], ['/m/03b1sb', 'film release regions', '/m/0d060g']]","[['/m/0gj8nq2', 'film release regions', '/m/0jgd'], ['/m/02vx4', 'countries playing this sport', '/m/07twz'], ['/m/0w0d', 'countries playing this sport', '/m/02k8k'], ['/m/0gj8nq2', 'film crew role', '/m/02r96rf'], ['/m/03q0r1', 'film release regions', '/m/06t8v'], ['/m/01nn79', 'phone service location', '/m/05v8c'], ['/m/01nn79', 'industry', '/m/08mh3kd'], ['/m/01nn79', 'phone service location', '/m/09c7w0'], ['/m/03m6_z', 'country of citizenship', '/m/0d060g'], ['/m/09v42sf', 'film genre', '/m/0219x_'], ['/m/09v42sf', 'film regional debut venue', '/m/0h7h6'], ['/m/09v42sf', 'film release regions', '/m/03_3d'], ['/m/0mfj2', 'country of citizenship', '/m/0d060g'], ['/m/02rdyk7', 'nomination', '/m/03b1sb'], ['/m/01j5ts', 'nominated for work', '/m/03b1sb'], ['/m/03b1sb', 'award won', '/m/02y_rq5'], ['/m/031sg0', 'country of citizenship', '/m/0d060g']]","[['/m/02vx4', 'countries playing this sport', '/m/0d060g'], ['/m/0w0d', 'countries playing this sport', '/m/0d060g'], ['/m/03q0r1', 'film release regions', '/m/0d060g'], ['/m/09c7w0', 'shares border with', '/m/0d060g'], ['/m/09c7w0', 'military conflicts with', '/m/0d060g'], ['/m/0h7h6', 'country', '/m/0d060g'], ['/m/03_3d', 'exported to', '/m/0d060g']]"
1,"[['/m/0fq27fp', 'film release regions', '/m/03rjj']]","[['/m/0fq27fp', 'film release regions', '/m/015fr'], ['/m/0fq27fp', 'film release regions', '/m/059j2'], ['/m/0fq27fp', 'film release regions', '/m/05r4w'], ['/m/018mxj', 'phone service location', '/m/03rjj'], ['/m/03qnvdl', 'film release regions', '/m/03rjj'], ['/m/0dzlbx', 'film release regions', '/m/03rjj']]","[['/m/0fq27fp', 'film release regions', '/m/0d0vqn'], ['/m/0fq27fp', 'film release regions', '/m/06t8v'], ['/m/0fq27fp', 'participated in film festival', '/m/0hr30wt'], ['/m/0372j5', 'film release regions', '/m/015fr'], ['/m/0gx1bnj', 'film release regions', '/m/015fr'], ['/m/01f85k', 'film release regions', '/m/059j2'], ['/m/0g9zljd', 'film release regions', '/m/059j2'], ['/m/045j3w', 'film release regions', '/m/05r4w'], ['/m/062zm5h', 'film release regions', '/m/05r4w'], ['/m/018mxj', 'headquarters citytown', '/m/0fg6k'], ['/m/018mxj', 'phone service language', '/m/02bjrlw'], ['/m/018mxj', 'phone service location', '/m/03spz'], ['/m/01ffx4', 'filming location', '/m/03rjj'], ['/m/03rjj', 'contains the administrative territorial entity', '/m/01ngn3'], ['/m/01m13b', 'film country of origin', '/m/03rjj'], ['/m/03qnvdl', 'film release regions', '/m/0154j'], ['/m/03qnvdl', 'followed by', '/m/061681'], ['/m/03qnvdl', 'film release regions', '/m/0chghy'], ['/m/0dzlbx', 'film crew role', '/m/09vw2b7'], ['/m/0dzlbx', 'film release regions', '/m/06mkj'], ['/m/0dzlbx', 'film release regions', '/m/01crd5']]","[['/m/0372j5', 'film release regions', '/m/03rjj'], ['/m/0gx1bnj', 'film release regions', '/m/03rjj'], ['/m/01f85k', 'film release regions', '/m/03rjj'], ['/m/0g9zljd', 'film release regions', '/m/03rjj'], ['/m/045j3w', 'film release regions', '/m/03rjj'], ['/m/062zm5h', 'film release regions', '/m/03rjj'], ['/m/02bjrlw', 'spoken in country', '/m/03rjj'], ['/m/0chghy', 'military conflicts with', '/m/03rjj']]"
2,"[['/m/05zlld0', 'film release regions', '/m/05b4w']]","[['/m/083wr9', 'cast member of', '/m/05zlld0'], ['/m/05zlld0', 'film release regions', '/m/0d060g'], ['/m/04qmr', 'nominated for work', '/m/05zlld0'], ['/m/0ddbjy4', 'film release regions', '/m/05b4w'], ['/m/0gvrws1', 'film release regions', '/m/05b4w'], ['/m/06w839_', 'film release regions', '/m/05b4w']]","[['/m/083wr9', 'sex or gender', '/m/05zppz'], ['/m/083wr9', 'cast member of', '/m/0872p_c'], ['/m/083wr9', 'occupation', '/m/0np9r'], ['/m/05zlld0', 'film release regions', '/m/06t2t'], ['/m/05zlld0', 'film release regions', '/m/04jpl'], ['/m/02qzjj', 'director of', '/m/05zlld0'], ['/m/03m6_z', 'country of citizenship', '/m/0d060g'], ['/m/09v42sf', 'film release regions', '/m/0d060g'], ['/m/031sg0', 'country of citizenship', '/m/0d060g'], ['/m/05jt_', 'notable musical genre artists', '/m/04qmr'], ['/m/04qmr', 'nominated alongside', '/m/0dw4g'], ['/m/0342h', 'played by musical groups', '/m/04qmr'], ['/m/0ddbjy4', 'film crew role', '/m/09zzb8'], ['/m/03xsby', 'distributor of', '/m/0ddbjy4'], ['/m/0ddbjy4', 'film release regions', '/m/0jgd'], ['/m/05b4w', 'participated in', '/m/0kbvv'], ['/m/07jnt', 'film release regions', '/m/05b4w'], ['/m/0320jz', 'nominated for work', '/m/0gvrws1'], ['/m/0gvrws1', 'film release regions', '/m/0154j'], ['/m/0gvrws1', 'film release regions', '/m/06mkj'], ['/m/01vksx', 'film release regions', '/m/05b4w'], ['/m/06w839_', 'film crew role', '/m/089g0h'], ['/m/06w839_', 'film release regions', '/m/01ls2'], ['/m/06w839_', 'film release regions', '/m/03rjj']]","[['/m/0872p_c', 'film release regions', '/m/05b4w'], ['/m/0d060g', 'military conflicts with', '/m/05b4w'], ['/m/09v42sf', 'film release regions', '/m/05b4w'], ['/m/0154j', 'military conflicts with', '/m/05b4w']]"
3,"[['/m/0fq7dv_', 'film release regions', '/m/0k6nt']]","[['/m/0fq7dv_', 'film release regions', '/m/07ssc'], ['/m/0fq7dv_', 'film regional debut venue', '/m/0prpt'], ['/m/0fq7dv_', 'film release regions', '/m/06f32'], ['/m/04w7rn', 'film release regions', '/m/0k6nt'], ['/m/06mvq', 'geographic distribution', '/m/0k6nt'], ['/m/0bs8hvm', 'film release regions', '/m/0k6nt']]","[['/m/0fq7dv_', 'film country of origin', '/m/09c7w0'], ['/m/0dscrwf', 'film release regions', '/m/07ssc'], ['/m/05b4w', 'military conflicts with', '/m/07ssc'], ['/m/01zpmq', 'phone service location', '/m/07ssc'], ['/m/0fq7dv_', 'film release regions', '/m/06mzp'], ['/m/0fq7dv_', 'film release regions', '/m/0jgd'], ['/m/077q8x', 'film regional debut venue', '/m/0prpt'], ['/m/01mgw', 'film regional debut venue', '/m/0prpt'], ['/m/02fttd', 'film regional debut venue', '/m/0prpt'], ['/m/01vksx', 'film release regions', '/m/06f32'], ['/m/0g56t9t', 'film release regions', '/m/06f32'], ['/m/04w7rn', 'film release regions', '/m/015qh'], ['/m/04w7rn', 'film release regions', '/m/06f32'], ['/m/04w7rn', 'film editor', '/m/027pdrh'], ['/m/0j43swk', 'film release regions', '/m/0k6nt'], ['/m/06mvq', 'notable people of this ethnicity', '/m/0889x'], ['/m/06mvq', 'notable people of this ethnicity', '/m/017l4'], ['/m/06mvq', 'notable people of this ethnicity', '/m/0d5_f'], ['/m/0d1t3', 'countries playing this sport', '/m/0k6nt'], ['/m/0bs8hvm', 'language of film', '/m/04306rv'], ['/m/0bs8hvm', 'film release regions', '/m/0f8l9c'], ['/m/0bs8hvm', 'film release regions', '/m/06bnz'], ['/m/0hgnl3t', 'film release regions', '/m/0k6nt']]","[['/m/07ssc', 'military conflicts with', '/m/0k6nt'], ['/m/0dscrwf', 'film release regions', '/m/0k6nt'], ['/m/077q8x', 'film release regions', '/m/0k6nt'], ['/m/01mgw', 'film release regions', '/m/0k6nt'], ['/m/02fttd', 'film release regions', '/m/0k6nt'], ['/m/01vksx', 'film release regions', '/m/0k6nt'], ['/m/0g56t9t', 'film release regions', '/m/0k6nt'], ['/m/04306rv', 'spoken in country', '/m/0k6nt']]"
4,"[['/m/0gjc4d3', 'film release regions', '/m/03_3d']]","[['/m/06dv3', 'cast member of', '/m/0gjc4d3'], ['/m/0gjc4d3', 'film crew role', '/m/02r96rf'], ['/m/0gjc4d3', 'film release regions', '/m/0d060g'], ['/m/0gvrws1', 'film release regions', '/m/03_3d'], ['/m/0ch26b_', 'film release regions', '/m/03_3d'], ['/m/03_3d', 'contains the administrative territorial entity', '/m/0g3bw']]","[['/m/06dv3', 'award received', '/m/09qv_s'], ['/m/01d0fp', 'nominated alongside', '/m/06dv3'], ['/m/014v6f', 'nominated alongside', '/m/06dv3'], ['/m/0gjc4d3', 'film story by', '/m/011s9r'], ['/m/0gjc4d3', 'film story by', '/m/04hw4b'], ['/m/0h03fhx', 'film crew role', '/m/02r96rf'], ['/m/0gjc4d3', 'film release regions', '/m/06bnz'], ['/m/09v42sf', 'film release regions', '/m/0d060g'], ['/m/0320jz', 'cast member of', '/m/0gvrws1'], ['/m/02cllz', 'cast member of', '/m/0gvrws1'], ['/m/0gvrws1', 'film release regions', '/m/03rk0'], ['/m/03bx2lk', 'film release regions', '/m/03_3d'], ['/m/01fv4z', 'location', '/m/03_3d'], ['/m/0ch26b_', 'language of film', '/m/02h40lc'], ['/m/0ch26b_', 'film release regions', '/m/06t2t'], ['/m/0gmdkyy', 'award winning works', '/m/0ch26b_'], ['/m/08720', 'film release regions', '/m/03_3d'], ['/m/0g3bw', 'contains the administrative territorial entity', '/m/018qt8'], ['/m/0g3bw', 'contains the administrative territorial entity', '/m/018jk2'], ['/m/0g3bw', 'contains the administrative territorial entity', '/m/018qd6']]","[['/m/0h03fhx', 'film release regions', '/m/03_3d'], ['/m/09v42sf', 'film release regions', '/m/03_3d'], ['/m/02h40lc', 'spoken in country', '/m/03_3d'], ['/m/018qt8', 'country', '/m/03_3d'], ['/m/018qt8', 'location', '/m/03_3d'], ['/m/018qt8', 'located in country', '/m/03_3d'], ['/m/018jk2', 'location', '/m/03_3d'], ['/m/018jk2', 'located in country', '/m/03_3d'], ['/m/018qd6', 'located in country', '/m/03_3d'], ['/m/018qd6', 'location', '/m/03_3d']]"
5,"[['/m/05zlld0', 'film release regions', '/m/0161c']]","[['/m/083wr9', 'cast member of', '/m/05zlld0'], ['/m/05zlld0', 'film release regions', '/m/0d060g'], ['/m/05zlld0', 'film release regions', '/m/04jpl'], ['/m/0gj8nq2', 'film release regions', '/m/0161c'], ['/m/01vksx', 'film release regions', '/m/0161c'], ['/m/0j0k', 'contains the administrative territorial entity', '/m/0161c']]","[['/m/083wr9', 'sex or gender', '/m/05zppz'], ['/m/083wr9', 'cast member of', '/m/0872p_c'], ['/m/083wr9', 'occupation', '/m/0np9r'], ['/m/05zlld0', 'film release regions', '/m/06t2t'], ['/m/02qzjj', 'director of', '/m/05zlld0'], ['/m/04qmr', 'nominated for work', '/m/05zlld0'], ['/m/0gj8nq2', 'film release regions', '/m/07twz'], ['/m/0gj8nq2', 'film release regions', '/m/02k8k'], ['/m/0gj8nq2', 'film release regions', '/m/06t8v'], ['/m/0gg5kmg', 'film release regions', '/m/0161c'], ['/m/01vksx', 'award won', '/m/02g3v6'], ['/m/01vksx', 'film release regions', '/m/07t21'], ['/m/05zvj3m', 'nomination', '/m/01vksx'], ['/m/06z6r', 'countries playing this sport', '/m/0161c'], ['/m/0161c', 'participated in', '/m/06sks6'], ['/m/0j0k', 'taxonomy entry of', '/m/04n6k'], ['/m/0j0k', 'contains the administrative territorial entity', '/m/05b7q'], ['/m/0j0k', 'countries within this continent', '/m/05sb1']]","[['/m/0872p_c', 'film release regions', '/m/0161c'], ['/m/0j0k', 'countries within this continent', '/m/0161c']]"
6,"[['/m/0gtxj2q', 'film release regions', '/m/05r4w']]","[['/m/0gtxj2q', 'distribution medium', '/m/029j_'], ['/m/0gtxj2q', 'film genre', '/m/04t36'], ['/m/0gtxj2q', 'film release regions', '/m/02vzc'], ['/m/045j3w', 'film release regions', '/m/05r4w'], ['/m/0gtsx8c', 'film release regions', '/m/05r4w'], ['/m/062zm5h', 'film release regions', '/m/05r4w']]","[['/m/0gtxj2q', 'film release regions', '/m/03rj0'], ['/m/0gtxj2q', 'film release regions', '/m/03spz'], ['/m/0mbql', 'distribution format', '/m/029j_'], ['/m/03hjv97', 'film genre', '/m/04t36'], ['/m/0ndsl1x', 'film release regions', '/m/02vzc'], ['/m/045j3w', 'distribution medium', '/m/029j_'], ['/m/045j3w', 'film release region', '/m/06qd3'], ['/m/045j3w', 'film release regions', '/m/047lj'], ['/m/0h1cdwq', 'film release regions', '/m/05r4w'], ['/m/0gtsx8c', 'film release regions', '/m/06mkj'], ['/m/0gtsx8c', 'film release regions', '/m/03spz'], ['/m/0gtsx8c', 'film release regions', '/m/07ssc'], ['/m/02y8z', 'countries playing this sport', '/m/05r4w'], ['/m/02dpl9', 'film release regions', '/m/05r4w'], ['/m/0f830f', 'cast member of', '/m/062zm5h'], ['/m/01vz80y', 'director of', '/m/062zm5h'], ['/m/062zm5h', 'film release regions', '/m/01p1v']]","[['/m/0mbql', 'film release regions', '/m/05r4w'], ['/m/03hjv97', 'film release regions', '/m/05r4w'], ['/m/0ndsl1x', 'film release regions', '/m/05r4w'], ['/m/045j3w', 'film release region', '/m/05r4w'], ['/m/06mkj', 'shares border with', '/m/05r4w']]"
7,"[['/m/08052t3', 'film release regions', '/m/06npd']]","[['/m/08052t3', 'film release regions', '/m/047yc'], ['/m/08052t3', 'production company', '/m/0c41qv'], ['/m/08052t3', 'film crew role', '/m/0dxtw'], ['/m/02ztjwg', 'spoken in country', '/m/06npd'], ['/m/0m63c', 'film release regions', '/m/06npd'], ['/m/024lt6', 'film release regions', '/m/06npd']]","[['/m/08052t3', 'film genre', '/m/05p553'], ['/m/0bh8tgs', 'film release regions', '/m/047yc'], ['/m/08052t3', 'film release regions', '/m/05qhw'], ['/m/02ztjwg', 'spoken in country', '/m/0h7x'], ['/m/02ztjwg', 'spoken in country', '/m/01mjq'], ['/m/016fyc', 'language of film', '/m/02ztjwg'], ['/m/09f6b', 'countries playing this sport', '/m/06npd'], ['/m/02wtp6', 'film release regions', '/m/06npd'], ['/m/0m63c', 'film genre', '/m/07s9rl0'], ['/m/0m63c', 'film release regions', '/m/05v8c'], ['/m/02_p5w', 'cast member of', '/m/0m63c'], ['/m/024lt6', 'film release regions', '/m/0154j'], ['/m/024lt6', 'film release regions', '/m/0k6nt'], ['/m/024lt6', 'language of film', '/m/06nm1']]","[['/m/0bh8tgs', 'film release regions', '/m/06npd'], ['/m/0h7x', 'shares border with', '/m/06npd'], ['/m/01mjq', 'shares border with', '/m/06npd']]"
8,"[['/m/034hwx', 'film release regions', '/m/09c7w0']]","[['/m/07ssc', 'films with this genre', '/m/034hwx'], ['/m/034hwx', 'distribution medium', '/m/029j_'], ['/m/034hwx', 'film genre', '/m/0lsxr'], ['/m/034ls', 'applies to jurisdiction', '/m/09c7w0'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/01b7lc'], ['/m/0c8tkt', 'film release regions', '/m/09c7w0']]","[['/m/0dscrwf', 'film release regions', '/m/07ssc'], ['/m/0ggbhy7', 'film country of origin', '/m/07ssc'], ['/m/07ssc', 'contains the administrative territorial entity', '/m/03x3l'], ['/m/01jfsb', 'films with this genre', '/m/034hwx'], ['/m/0mbql', 'distribution format', '/m/029j_'], ['/m/076xkps', 'distribution medium', '/m/029j_'], ['/m/05pdd86', 'distribution medium', '/m/029j_'], ['/m/0c6qh', 'cast member of', '/m/034hwx'], ['/m/0n_hp', 'film genre', '/m/0lsxr'], ['/m/035xwd', 'film genre', '/m/0lsxr'], ['/m/0gx9rvq', 'film genre', '/m/0lsxr'], ['/m/01dw4q', 'friendship', '/m/034ls'], ['/m/034ls', 'government position held', '/m/0dq3c'], ['/m/012jfb', 'film cast member', '/m/034ls'], ['/m/01xhh5', 'geographic distribution', '/m/09c7w0'], ['/m/0ft18', 'film release regions', '/m/09c7w0'], ['/m/01b7lc', 'type of education institution', '/m/02p0qmm'], ['/m/01b7lc', 'headquarters country', '/m/09c7w0'], ['/m/01b7lc', 'webpage category', '/m/08mbj5d'], ['/m/01z4y', 'films with this genre', '/m/0c8tkt'], ['/m/0c8tkt', 'film crew role', '/m/09zzb8'], ['/m/0c8tkt', 'film release regions', '/m/059j2'], ['/m/01wqflx', 'country of citizenship', '/m/09c7w0']]","[['/m/0dscrwf', 'film release regions', '/m/09c7w0'], ['/m/07ssc', 'military conflicts with', '/m/09c7w0'], ['/m/07ssc', 'exported to', '/m/09c7w0'], ['/m/0dscrwf', 'film country of origin', '/m/09c7w0'], ['/m/0ggbhy7', 'film release regions', '/m/09c7w0'], ['/m/0mbql', 'film release regions', '/m/09c7w0'], ['/m/0mbql', 'film country of origin', '/m/09c7w0'], ['/m/076xkps', 'film release regions', '/m/09c7w0'], ['/m/076xkps', 'film country of origin', '/m/09c7w0'], ['/m/05pdd86', 'film country of origin', '/m/09c7w0'], ['/m/05pdd86', 'film release regions', '/m/09c7w0'], ['/m/0n_hp', 'film country of origin', '/m/09c7w0'], ['/m/0n_hp', 'film release regions', '/m/09c7w0'], ['/m/035xwd', 'film country of origin', '/m/09c7w0'], ['/m/0gx9rvq', 'film release regions', '/m/09c7w0'], ['/m/0gx9rvq', 'film country of origin', '/m/09c7w0'], ['/m/01dw4q', 'country of citizenship', '/m/09c7w0'], ['/m/034ls', 'employer', '/m/09c7w0'], ['/m/0dq3c', 'governments with this position', '/m/09c7w0'], ['/m/0dq3c', 'companies with this job', '/m/09c7w0'], ['/m/012jfb', 'film release regions', '/m/09c7w0'], ['/m/012jfb', 'film country of origin', '/m/09c7w0'], ['/m/0c8tkt', 'film country of origin', '/m/09c7w0'], ['/m/059j2', 'military conflicts with', '/m/09c7w0']]"
9,"[['/m/07s3m4g', 'film release regions', '/m/06f32']]","[['/m/07s3m4g', 'film release regions', '/m/0f8l9c'], ['/m/07s3m4g', 'film release regions', '/m/06qd3'], ['/m/07s3m4g', 'film release regions', '/m/0ctw_b'], ['/m/0gy7bj4', 'film release regions', '/m/06f32'], ['/m/01vksx', 'film release regions', '/m/06f32'], ['/m/0fpv_3_', 'film country of origin', '/m/06f32']]","[['/m/07s3m4g', 'distribution medium', '/m/029j_'], ['/m/0hzlz', 'military conflicts with', '/m/0f8l9c'], ['/m/019tzd', 'countries playing this sport', '/m/0f8l9c'], ['/m/062zm5h', 'film release regions', '/m/0f8l9c'], ['/m/07s3m4g', 'film release regions', '/m/03_3d'], ['/m/06fcqw', 'film release regions', '/m/06qd3'], ['/m/06qd3', 'films with this genre', '/m/043sct5'], ['/m/07s3m4g', 'film release regions', '/m/0k6nt'], ['/m/0ctw_b', 'participated in olympics', '/m/0kbws'], ['/m/0dw4b0', 'film release regions', '/m/0ctw_b'], ['/m/02y8z', 'countries playing this sport', '/m/0ctw_b'], ['/m/0gy7bj4', 'film release regions', '/m/09c7w0'], ['/m/02q42j_', 'nominated for work', '/m/0gy7bj4'], ['/m/0gy7bj4', 'film release regions', '/m/02vzc'], ['/m/0cp0t91', 'film release regions', '/m/06f32'], ['/m/01vksx', 'award won', '/m/02g3v6'], ['/m/01vksx', 'film release regions', '/m/07t21'], ['/m/05zvj3m', 'nomination', '/m/01vksx'], ['/m/09n48', 'participating countries', '/m/06f32'], ['/m/0g56t9t', 'film release regions', '/m/06f32'], ['/m/0f_nbyh', 'nomination', '/m/0fpv_3_'], ['/m/0fpv_3_', 'film release regions', '/m/0j1z8'], ['/m/018wdw', 'nomination', '/m/0fpv_3_']]","[['/m/0f8l9c', 'military conflicts with', '/m/06f32'], ['/m/0hzlz', 'military conflicts with', '/m/06f32'], ['/m/06fcqw', 'film release regions', '/m/06f32'], ['/m/043sct5', 'film release regions', '/m/06f32'], ['/m/0ctw_b', 'military conflicts with', '/m/06f32'], ['/m/09c7w0', 'military conflicts with', '/m/06f32'], ['/m/09c7w0', 'exported to', '/m/06f32'], ['/m/0fpv_3_', 'film release regions', '/m/06f32']]"
