,zerohop,onehop,twohop,connecting
0,"[['/m/02f2p7', 'country of citizenship', '/m/02jx1']]","[['/m/02f2p7', 'nominated alongside', '/m/071ynp'], ['/m/02f2p7', 'marital status', '/m/04ztj'], ['/m/02f2p7', 'cast member of', '/m/0fpkhkz'], ['/m/071h5c', 'country of citizenship', '/m/02jx1'], ['/m/02jx1', 'contains the administrative territorial entity', '/m/01dg3s'], ['/m/02jx1', 'contains the administrative territorial entity', '/m/014162']]","[['/m/02f2p7', 'cast member of', '/m/06bd5j'], ['/m/02f2p7', 'nominated alongside', '/m/0fx0mw'], ['/m/071ynp', 'award received', '/m/0fq9zdn'], ['/m/071ynp', 'nominated for work', '/m/041td_'], ['/m/071ynp', 'webpage category', '/m/08mbj5d'], ['/m/02mjf2', 'marital status', '/m/04ztj'], ['/m/0pj9t', 'marital status', '/m/04ztj'], ['/m/04ztj', 'ceremony location', '/m/0g1w5'], ['/m/02f2p7', 'cast member of', '/m/09z2b7'], ['/m/071h5c', 'member of sports team', '/m/0lmm3'], ['/m/071h5c', 'member of sports team', '/m/025czw'], ['/m/071h5c', 'member of sports team', '/m/050fh'], ['/m/0f8j6', 'country', '/m/02jx1'], ['/m/02jx1', 'contains the administrative territorial entity', '/m/0n048'], ['/m/01dg3s', 'located in country', '/m/07ssc'], ['/m/04ztj', 'ceremony location', '/m/01dg3s'], ['/m/0hx5f', 'country', '/m/02jx1'], ['/m/014162', 'contains the administrative territorial entity', '/m/0fm2_'], ['/m/07ssc', 'contains the administrative territorial entity', '/m/014162'], ['/m/02jx1', 'contains location', '/m/014162']]","[['/m/071ynp', 'nominated alongside', '/m/02f2p7'], ['/m/04ztj', 'ceremony location', '/m/02jx1'], ['/m/07ssc', 'contains the administrative territorial entity', '/m/02jx1'], ['/m/0fm2_', 'country', '/m/02jx1']]"
1,"[['/m/05kh_', 'country of citizenship', '/m/09c7w0']]","[['/m/01lsl', 'film producer', '/m/05kh_'], ['/m/05kh_', 'award shared with', '/m/0cj8x'], ['/m/02z13jg', 'award received by', '/m/05kh_'], ['/m/034ls', 'applies to jurisdiction', '/m/09c7w0'], ['/m/0ft18', 'film release regions', '/m/09c7w0'], ['/m/0c8tkt', 'film release regions', '/m/09c7w0']]","[['/m/01lsl', 'nominee of work', '/m/05kh_'], ['/m/01lsl', 'film genre', '/m/06l3bl'], ['/m/0k611', 'nomination', '/m/01lsl'], ['/m/05kh_', 'award received', '/m/04ljl_l'], ['/m/05kh_', 'cast member of', '/m/01lsl'], ['/m/0cj8x', 'place of death', '/m/030qb3t'], ['/m/0cj8x', 'cast member of', '/m/0bykpk'], ['/m/0cj8x', 'award shared with', '/m/0f6_x'], ['/m/02z13jg', 'award received by', '/m/01tcf7'], ['/m/02yvct', 'award won', '/m/02z13jg'], ['/m/02z13jg', 'award received by', '/m/01fkv0'], ['/m/05kh_', 'nominated for work', '/m/01lsl'], ['/m/01dw4q', 'friendship', '/m/034ls'], ['/m/034ls', 'government position held', '/m/0dq3c'], ['/m/012jfb', 'film cast member', '/m/034ls'], ['/m/01xhh5', 'geographic distribution', '/m/09c7w0'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/01b7lc'], ['/m/0gqy2', 'nomination', '/m/0ft18'], ['/m/0ft18', 'language of film', '/m/02h40lc'], ['/m/0ft18', 'nominee of work', '/m/086k8'], ['/m/01z4y', 'films with this genre', '/m/0c8tkt'], ['/m/0c8tkt', 'film crew role', '/m/09zzb8'], ['/m/0c8tkt', 'film release regions', '/m/059j2'], ['/m/01wqflx', 'country of citizenship', '/m/09c7w0']]","[['/m/01lsl', 'film written by', '/m/05kh_'], ['/m/01lsl', 'film country of origin', '/m/09c7w0'], ['/m/01lsl', 'film release regions', '/m/09c7w0'], ['/m/0cj8x', 'country of citizenship', '/m/09c7w0'], ['/m/0cj8x', 'award shared with', '/m/05kh_'], ['/m/030qb3t', 'country', '/m/09c7w0'], ['/m/0cj8x', 'nominated alongside', '/m/05kh_'], ['/m/0bykpk', 'film release regions', '/m/09c7w0'], ['/m/0f6_x', 'nominated alongside', '/m/05kh_'], ['/m/0f6_x', 'award shared with', '/m/05kh_'], ['/m/0f6_x', 'country of citizenship', '/m/09c7w0'], ['/m/01tcf7', 'country of citizenship', '/m/09c7w0'], ['/m/02yvct', 'film release regions', '/m/09c7w0'], ['/m/01dw4q', 'country of citizenship', '/m/09c7w0'], ['/m/034ls', 'employer', '/m/09c7w0'], ['/m/0dq3c', 'governments with this position', '/m/09c7w0'], ['/m/0dq3c', 'companies with this job', '/m/09c7w0'], ['/m/012jfb', 'film release regions', '/m/09c7w0'], ['/m/012jfb', 'film country of origin', '/m/09c7w0'], ['/m/0ft18', 'film country of origin', '/m/09c7w0'], ['/m/0c8tkt', 'film country of origin', '/m/09c7w0'], ['/m/059j2', 'military conflicts with', '/m/09c7w0']]"
2,"[['/m/04g_wd', 'country of citizenship', '/m/0d05w3']]","[['/m/04g_wd', 'occupation', '/m/025352'], ['/m/04g_wd', 'nominated alongside', '/m/01d1yr'], ['/m/04g_wd', 'occupation', '/m/0dxtg'], ['/m/01f873', 'country of citizenship', '/m/0d05w3'], ['/m/0d05w3', 'films with this genre', '/m/065ym0c'], ['/m/0d05w3', 'films with this genre', '/m/01f8f7']]","[['/m/01d1yr', 'nominated alongside', '/m/04g_wd'], ['/m/04g_wd', 'occupation', '/m/015cjr'], ['/m/01d1yr', 'sex or gender', '/m/05zppz'], ['/m/01d1yr', 'country of citizenship', '/m/0d060g'], ['/m/01d1yr', 'nominated for work', '/m/027m67'], ['/m/01t2h2', 'nominated alongside', '/m/01f873'], ['/m/01t2h2', 'award shared with', '/m/01f873'], ['/m/01f873', 'sex or gender', '/m/05zppz'], ['/m/0h9vh', 'located in country', '/m/0d05w3'], ['/m/06sks6', 'participating countries', '/m/0d05w3'], ['/m/04f52jw', 'film release regions', '/m/0d05w3'], ['/m/065ym0c', 'film country of origin', '/m/0d05w3'], ['/m/065ym0c', 'distribution medium', '/m/07z4p'], ['/m/09v0wy2', 'nomination', '/m/065ym0c'], ['/m/03cp7b3', 'nominated for work', '/m/01f8f7'], ['/m/02x258x', 'nomination', '/m/01f8f7'], ['/m/01f8f7', 'film producer', '/m/01f7v_']]","[['/m/01t2h2', 'country of citizenship', '/m/0d05w3'], ['/m/065ym0c', 'film release regions', '/m/0d05w3'], ['/m/01f8f7', 'film country of origin', '/m/0d05w3'], ['/m/03cp7b3', 'country of citizenship', '/m/0d05w3'], ['/m/01f7v_', 'country of citizenship', '/m/0d05w3']]"
3,"[['/m/01pbs9w', 'country of citizenship', '/m/09c7w0']]","[['/m/01pbs9w', 'award received', '/m/054ks3'], ['/m/054ks3', 'award received by', '/m/01pbs9w'], ['/m/01pbs9w', 'nominated for work', '/m/07xtqq'], ['/m/034ls', 'applies to jurisdiction', '/m/09c7w0'], ['/m/0ft18', 'film release regions', '/m/09c7w0'], ['/m/0c8tkt', 'film release regions', '/m/09c7w0']]","[['/m/01pbs9w', 'occupation', '/m/0nbcg'], ['/m/06rrzn', 'award received', '/m/054ks3'], ['/m/02qgyv', 'award received', '/m/054ks3'], ['/m/054ks3', 'award received by', '/m/02z4b_8'], ['/m/01vttb9', 'award received', '/m/054ks3'], ['/m/017_qw', 'notable musical genre artists', '/m/01pbs9w'], ['/m/01pbs9w', 'place of birth', '/m/01_d4'], ['/m/01rw116', 'cast member of', '/m/07xtqq'], ['/m/017jv5', 'distributor of', '/m/07xtqq'], ['/m/07xtqq', 'appears in ranked lists', '/m/05glt'], ['/m/01dw4q', 'friendship', '/m/034ls'], ['/m/034ls', 'government position held', '/m/0dq3c'], ['/m/012jfb', 'film cast member', '/m/034ls'], ['/m/01xhh5', 'geographic distribution', '/m/09c7w0'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/01b7lc'], ['/m/0gqy2', 'nomination', '/m/0ft18'], ['/m/0ft18', 'language of film', '/m/02h40lc'], ['/m/0ft18', 'nominee of work', '/m/086k8'], ['/m/01z4y', 'films with this genre', '/m/0c8tkt'], ['/m/0c8tkt', 'film crew role', '/m/09zzb8'], ['/m/0c8tkt', 'film release regions', '/m/059j2'], ['/m/01wqflx', 'country of citizenship', '/m/09c7w0']]","[['/m/02qgyv', 'country of citizenship', '/m/09c7w0'], ['/m/01vttb9', 'country of citizenship', '/m/09c7w0'], ['/m/07xtqq', 'film release regions', '/m/09c7w0'], ['/m/07xtqq', 'film country of origin', '/m/09c7w0'], ['/m/07xtqq', 'composer', '/m/01pbs9w'], ['/m/01dw4q', 'country of citizenship', '/m/09c7w0'], ['/m/034ls', 'employer', '/m/09c7w0'], ['/m/0dq3c', 'governments with this position', '/m/09c7w0'], ['/m/0dq3c', 'companies with this job', '/m/09c7w0'], ['/m/012jfb', 'film release regions', '/m/09c7w0'], ['/m/012jfb', 'film country of origin', '/m/09c7w0'], ['/m/0ft18', 'film country of origin', '/m/09c7w0'], ['/m/0c8tkt', 'film country of origin', '/m/09c7w0'], ['/m/059j2', 'military conflicts with', '/m/09c7w0']]"
4,"[['/m/082db', 'country of citizenship', '/m/0h7x']]","[['/m/06q6jz', 'notable musical genre artists', '/m/082db'], ['/m/082db', 'peers', '/m/043d4'], ['/m/0c73z', 'influenced by', '/m/082db'], ['/m/06fcqw', 'film release regions', '/m/0h7x'], ['/m/0133h8', 'located in', '/m/0h7x'], ['/m/0dzlbx', 'film release regions', '/m/0h7x']]","[['/m/06q6jz', 'notable musical genre artists', '/m/0g7k2g'], ['/m/06q6jz', 'notable musical genre artists', '/m/0hr3g'], ['/m/06q6jz', 'notable musical genre artists', '/m/0k1wz'], ['/m/07_l6', 'notable people playing this instrument', '/m/082db'], ['/m/043d4', 'country of citizenship', '/m/0h7x'], ['/m/0459z', 'influenced by', '/m/043d4'], ['/m/04k15', 'influenced by', '/m/043d4'], ['/m/0gvvm6l', 'composer', '/m/0c73z'], ['/m/07_l6', 'notable people playing this instrument', '/m/0c73z'], ['/m/0c73z', 'sex or gender', '/m/05zppz'], ['/m/06fcqw', 'film release regions', '/m/07t21'], ['/m/06fcqw', 'film release regions', '/m/0d060g'], ['/m/06fcqw', 'film release regions', '/m/0b90_r'], ['/m/025vry', 'country of citizenship', '/m/0h7x'], ['/m/0fhp9', 'shares border with', '/m/0133h8'], ['/m/0h7x', 'contains the administrative territorial entity', '/m/0133h8'], ['/m/0133h8', 'shares border with', '/m/0fhp9'], ['/m/02vr3gz', 'film release regions', '/m/0h7x'], ['/m/02j9z', 'countries within this continent', '/m/0h7x'], ['/m/0dzlbx', 'film genre', '/m/082gq'], ['/m/0dzlbx', 'film release regions', '/m/06mkj'], ['/m/0dzlbx', 'film release regions', '/m/01crd5']]","[['/m/0g7k2g', 'country of origin', '/m/0h7x'], ['/m/0459z', 'influenced by', '/m/082db'], ['/m/043d4', 'peers', '/m/082db'], ['/m/04k15', 'influenced by', '/m/082db'], ['/m/0c73z', 'country of citizenship', '/m/0h7x'], ['/m/0gvvm6l', 'film release regions', '/m/0h7x'], ['/m/0fhp9', 'country', '/m/0h7x'], ['/m/0fhp9', 'located in country', '/m/0h7x'], ['/m/0fhp9', 'location', '/m/0h7x'], ['/m/0133h8', 'located in country', '/m/0h7x'], ['/m/0fhp9', 'located in', '/m/0h7x'], ['/m/0fhp9', 'capital of', '/m/0h7x']]"
5,"[['/m/05jm7', 'country of citizenship', '/m/02jx1']]","[['/m/05jm7', 'award received', '/m/027x4ws'], ['/m/05jm7', 'influenced by', '/m/037jz'], ['/m/040v3t', 'award received by', '/m/05jm7'], ['/m/0f8j6', 'country', '/m/02jx1'], ['/m/02jx1', 'contains the administrative territorial entity', '/m/0n048'], ['/m/02jx1', 'contains the administrative territorial entity', '/m/014162']]","[['/m/0265wl', 'award received by', '/m/05jm7'], ['/m/037jz', 'country of citizenship', '/m/02jx1'], ['/m/037jz', 'occupation', '/m/0cbd2'], ['/m/042xh', 'influenced by', '/m/037jz'], ['/m/040v3t', 'award received by', '/m/02y49'], ['/m/040v3t', 'award received by', '/m/02g75'], ['/m/040v3t', 'category', '/m/01hmnh'], ['/m/05jm7', 'sex or gender', '/m/05zppz'], ['/m/0g8st4', 'place of birth', '/m/0f8j6'], ['/m/07ssc', 'contains the administrative territorial entity', '/m/0f8j6'], ['/m/02jx1', 'contains the administrative territorial entity', '/m/0f8j6'], ['/m/071h5c', 'country of citizenship', '/m/02jx1'], ['/m/02jx1', 'contains the administrative territorial entity', '/m/01dg3s'], ['/m/0m75g', 'location', '/m/0n048'], ['/m/07ssc', 'contains the administrative territorial entity', '/m/0n048'], ['/m/0hx5f', 'country', '/m/02jx1'], ['/m/014162', 'contains the administrative territorial entity', '/m/0fm2_'], ['/m/07ssc', 'contains the administrative territorial entity', '/m/014162'], ['/m/02jx1', 'contains location', '/m/014162']]","[['/m/0g8st4', 'country of citizenship', '/m/02jx1'], ['/m/07ssc', 'contains the administrative territorial entity', '/m/02jx1'], ['/m/0m75g', 'country', '/m/02jx1'], ['/m/0fm2_', 'country', '/m/02jx1']]"
6,"[['/m/01wqflx', 'country of citizenship', '/m/09c7w0']]","[['/m/01wqflx', 'award received', '/m/054krc'], ['/m/01wqflx', 'award received', '/m/02x17c2'], ['/m/0342h', 'notable people playing this instrument', '/m/01wqflx'], ['/m/034ls', 'applies to jurisdiction', '/m/09c7w0'], ['/m/0ft18', 'film release regions', '/m/09c7w0'], ['/m/0c8tkt', 'film release regions', '/m/09c7w0']]","[['/m/01wqflx', 'occupation', '/m/09jwl'], ['/m/01wqflx', 'award received', '/m/02wh75'], ['/m/054krc', 'nomination', '/m/011yqc'], ['/m/054krc', 'nomination', '/m/07q1m'], ['/m/0ccck7', 'award won', '/m/054krc'], ['/m/02v3yy', 'award received', '/m/02x17c2'], ['/m/01gf5h', 'award received', '/m/02x17c2'], ['/m/01vng3b', 'instrument played', '/m/0342h'], ['/m/0342h', 'notable people playing this instrument', '/m/0fhxv'], ['/m/0342h', 'notable people playing this instrument', '/m/016s_5'], ['/m/01wqflx', 'marital status', '/m/04ztj'], ['/m/01dw4q', 'friendship', '/m/034ls'], ['/m/034ls', 'government position held', '/m/0dq3c'], ['/m/012jfb', 'film cast member', '/m/034ls'], ['/m/01xhh5', 'geographic distribution', '/m/09c7w0'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/01b7lc'], ['/m/0gqy2', 'nomination', '/m/0ft18'], ['/m/0ft18', 'language of film', '/m/02h40lc'], ['/m/0ft18', 'nominee of work', '/m/086k8'], ['/m/01z4y', 'films with this genre', '/m/0c8tkt'], ['/m/0c8tkt', 'film crew role', '/m/09zzb8'], ['/m/0c8tkt', 'film release regions', '/m/059j2']]","[['/m/011yqc', 'film country of origin', '/m/09c7w0'], ['/m/07q1m', 'film country of origin', '/m/09c7w0'], ['/m/0ccck7', 'film country of origin', '/m/09c7w0'], ['/m/02v3yy', 'country of citizenship', '/m/09c7w0'], ['/m/01gf5h', 'country of citizenship', '/m/09c7w0'], ['/m/01vng3b', 'country of citizenship', '/m/09c7w0'], ['/m/016s_5', 'country of citizenship', '/m/09c7w0'], ['/m/01dw4q', 'country of citizenship', '/m/09c7w0'], ['/m/034ls', 'employer', '/m/09c7w0'], ['/m/0dq3c', 'governments with this position', '/m/09c7w0'], ['/m/0dq3c', 'companies with this job', '/m/09c7w0'], ['/m/012jfb', 'film release regions', '/m/09c7w0'], ['/m/012jfb', 'film country of origin', '/m/09c7w0'], ['/m/0ft18', 'film country of origin', '/m/09c7w0'], ['/m/0c8tkt', 'film country of origin', '/m/09c7w0'], ['/m/059j2', 'military conflicts with', '/m/09c7w0']]"
7,"[['/m/04qt29', 'country of citizenship', '/m/09c7w0']]","[['/m/02jyhv', 'friendship', '/m/04qt29'], ['/m/0f2v0', 'vacationers', '/m/04qt29'], ['/m/06q5t7', 'nominated alongside', '/m/04qt29'], ['/m/01xhh5', 'geographic distribution', '/m/09c7w0'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/01b7lc'], ['/m/0c8tkt', 'film release regions', '/m/09c7w0']]","[['/m/01pgzn_', 'friendship', '/m/02jyhv'], ['/m/0xnvg', 'notable people of this ethnicity', '/m/02jyhv'], ['/m/0lk90', 'friendship', '/m/02jyhv'], ['/m/04b_46', 'notable alumini', '/m/04qt29'], ['/m/04qt29', 'cast member of', '/m/04180vy'], ['/m/01vw20h', 'residence', '/m/0f2v0'], ['/m/04bdxl', 'place of birth', '/m/0f2v0'], ['/m/03h8_g', 'residence', '/m/0f2v0'], ['/m/04qt29', 'residence', '/m/02dtg'], ['/m/0ds5_72', 'executive producer', '/m/06q5t7'], ['/m/06q5t7', 'nominated alongside', '/m/0b25vg'], ['/m/099vwn', 'award received by', '/m/06q5t7'], ['/m/01xhh5', 'notable people of this ethnicity', '/m/02y9ln'], ['/m/01xhh5', 'geographic distribution', '/m/06qd3'], ['/m/01xhh5', 'geographic distribution', '/m/06f32'], ['/m/034ls', 'applies to jurisdiction', '/m/09c7w0'], ['/m/0ft18', 'film release regions', '/m/09c7w0'], ['/m/01b7lc', 'type of education institution', '/m/02p0qmm'], ['/m/01b7lc', 'headquarters country', '/m/09c7w0'], ['/m/01b7lc', 'webpage category', '/m/08mbj5d'], ['/m/01z4y', 'films with this genre', '/m/0c8tkt'], ['/m/0c8tkt', 'film crew role', '/m/09zzb8'], ['/m/0c8tkt', 'film release regions', '/m/059j2'], ['/m/01wqflx', 'country of citizenship', '/m/09c7w0']]","[['/m/0xnvg', 'geographic distribution', '/m/09c7w0'], ['/m/0lk90', 'country of citizenship', '/m/09c7w0'], ['/m/0f2v0', 'country', '/m/09c7w0'], ['/m/01vw20h', 'country of citizenship', '/m/09c7w0'], ['/m/04bdxl', 'country of citizenship', '/m/09c7w0'], ['/m/03h8_g', 'country of citizenship', '/m/09c7w0'], ['/m/0ds5_72', 'film release regions', '/m/09c7w0'], ['/m/06q5t7', 'country of citizenship', '/m/09c7w0'], ['/m/06qd3', 'exported to', '/m/09c7w0'], ['/m/06qd3', 'military conflicts with', '/m/09c7w0'], ['/m/06f32', 'military conflicts with', '/m/09c7w0'], ['/m/06f32', 'exported to', '/m/09c7w0'], ['/m/0c8tkt', 'film country of origin', '/m/09c7w0'], ['/m/059j2', 'military conflicts with', '/m/09c7w0']]"
8,"[['/m/046zh', 'country of citizenship', '/m/09c7w0']]","[['/m/046zh', 'nominated for work', '/m/014l6_'], ['/m/03v3xp', 'award shared with', '/m/046zh'], ['/m/0gqwc', 'award received by', '/m/046zh'], ['/m/01xhh5', 'geographic distribution', '/m/09c7w0'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/01b7lc'], ['/m/0c8tkt', 'film release regions', '/m/09c7w0']]","[['/m/046zh', 'dated', '/m/01rzqj'], ['/m/014l6_', 'filming location', '/m/030qb3t'], ['/m/014l6_', 'costume designer', '/m/06w33f8'], ['/m/02ndbd', 'nominated for work', '/m/014l6_'], ['/m/03v3xp', 'award shared with', '/m/01ksr1'], ['/m/09p2r9', 'award winners', '/m/03v3xp'], ['/m/02l4rh', 'award shared with', '/m/03v3xp'], ['/m/0295sy', 'nominee of work', '/m/046zh'], ['/m/046zh', 'friendship', '/m/03v3xp'], ['/m/0cbkc', 'award received', '/m/0gqwc'], ['/m/0g10g', 'award received', '/m/0gqwc'], ['/m/0gqwc', 'nomination', '/m/07xtqq'], ['/m/01xhh5', 'notable people of this ethnicity', '/m/02y9ln'], ['/m/01xhh5', 'geographic distribution', '/m/06qd3'], ['/m/01xhh5', 'geographic distribution', '/m/06f32'], ['/m/034ls', 'applies to jurisdiction', '/m/09c7w0'], ['/m/0ft18', 'film release regions', '/m/09c7w0'], ['/m/01b7lc', 'type of education institution', '/m/02p0qmm'], ['/m/01b7lc', 'headquarters country', '/m/09c7w0'], ['/m/01b7lc', 'webpage category', '/m/08mbj5d'], ['/m/01z4y', 'films with this genre', '/m/0c8tkt'], ['/m/0c8tkt', 'film crew role', '/m/09zzb8'], ['/m/0c8tkt', 'film release regions', '/m/059j2'], ['/m/01wqflx', 'country of citizenship', '/m/09c7w0']]","[['/m/014l6_', 'film release region', '/m/09c7w0'], ['/m/014l6_', 'nominee of work', '/m/046zh'], ['/m/014l6_', 'film country of origin', '/m/09c7w0'], ['/m/030qb3t', 'country', '/m/09c7w0'], ['/m/06w33f8', 'place of birth', '/m/09c7w0'], ['/m/02ndbd', 'country of citizenship', '/m/09c7w0'], ['/m/03v3xp', 'nominated alongside', '/m/046zh'], ['/m/03v3xp', 'friendship', '/m/046zh'], ['/m/0g10g', 'country of citizenship', '/m/09c7w0'], ['/m/07xtqq', 'film release regions', '/m/09c7w0'], ['/m/07xtqq', 'film country of origin', '/m/09c7w0'], ['/m/06qd3', 'exported to', '/m/09c7w0'], ['/m/06qd3', 'military conflicts with', '/m/09c7w0'], ['/m/06f32', 'military conflicts with', '/m/09c7w0'], ['/m/06f32', 'exported to', '/m/09c7w0'], ['/m/0c8tkt', 'film country of origin', '/m/09c7w0'], ['/m/059j2', 'military conflicts with', '/m/09c7w0']]"
9,"[['/m/01kj0p', 'country of citizenship', '/m/0d060g']]","[['/m/01kj0p', 'cast member of', '/m/017z49'], ['/m/01kj0p', 'nominated alongside', '/m/012q4n'], ['/m/01kj0p', 'friendship', '/m/01j7z7'], ['/m/03m6_z', 'country of citizenship', '/m/0d060g'], ['/m/09v42sf', 'film release regions', '/m/0d060g'], ['/m/031sg0', 'country of citizenship', '/m/0d060g']]","[['/m/0jfx1', 'nominated alongside', '/m/01kj0p'], ['/m/017z49', 'film release regions', '/m/01mjq'], ['/m/017z49', 'film crew role', '/m/0ch6mp2'], ['/m/02x4sn8', 'nomination', '/m/017z49'], ['/m/01kj0p', 'cast member of', '/m/018nnz'], ['/m/012q4n', 'occupation', '/m/02hv44_'], ['/m/012q4n', 'cast member of', '/m/07bwr'], ['/m/012q4n', 'residence', '/m/059rby'], ['/m/01kj0p', 'nominated alongside', '/m/02wgln'], ['/m/07pzc', 'friendship', '/m/01j7z7'], ['/m/01j7z7', 'nominated for work', '/m/0x25q'], ['/m/01j7z7', 'friendship', '/m/07r1h'], ['/m/0391jz', 'canoodled', '/m/03m6_z'], ['/m/03m6_z', 'nominated alongside', '/m/09yhzs'], ['/m/047tsx3', 'nominee of work', '/m/03m6_z'], ['/m/01nn79', 'phone service location', '/m/0d060g'], ['/m/03b1sb', 'film release regions', '/m/0d060g'], ['/m/09v42sf', 'film genre', '/m/0219x_'], ['/m/09v42sf', 'film regional debut venue', '/m/0h7h6'], ['/m/09v42sf', 'film release regions', '/m/03_3d'], ['/m/0mfj2', 'country of citizenship', '/m/0d060g'], ['/m/031sg0', 'award received', '/m/0bb57s'], ['/m/09qvf4', 'award received by', '/m/031sg0'], ['/m/031sg0', 'dated', '/m/0l786']]","[['/m/017z49', 'film release regions', '/m/0d060g'], ['/m/017z49', 'nominee of work', '/m/01kj0p'], ['/m/012q4n', 'nominated alongside', '/m/01kj0p'], ['/m/01j7z7', 'friendship', '/m/01kj0p'], ['/m/0391jz', 'country of citizenship', '/m/0d060g'], ['/m/047tsx3', 'filming location', '/m/0d060g'], ['/m/0h7h6', 'country', '/m/0d060g'], ['/m/03_3d', 'exported to', '/m/0d060g']]"
