,zerohop,onehop,twohop,connecting
0,"[['/m/05dbyt', 'residence', '/m/06_kh']]","[['/m/05dbyt', 'award received', '/m/09lvl1'], ['/m/05dbyt', 'occupation', '/m/02hrh1q'], ['/m/05dbyt', 'cast member of', '/m/040_lv'], ['/m/06_kh', 'county seat of', '/m/0kpys'], ['/m/02nrdp', 'place of death', '/m/06_kh'], ['/m/019n7x', 'place of birth', '/m/06_kh']]","[['/m/05dbyt', 'cast member of', '/m/02ny6g'], ['/m/0hz55', 'tv program cast member', '/m/05dbyt'], ['/m/05dbyt', 'cast member of', '/m/07jnt'], ['/m/040_lv', 'film release regions', '/m/09c7w0'], ['/m/012j8z', 'place of death', '/m/06_kh'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/0kpys'], ['/m/02nrdp', 'occupation', '/m/018gz8'], ['/m/02nrdp', 'place of birth', '/m/0cr3d'], ['/m/02nrdp', 'sex or gender', '/m/05zppz'], ['/m/01jrvr6', 'place of death', '/m/06_kh'], ['/m/02lxj_', 'residence', '/m/06_kh'], ['/m/019n7x', 'dated', '/m/03c5bz'], ['/m/019n7x', 'occupation', '/m/015cjr'], ['/m/019n7x', 'residence', '/m/06_kh']]","[['/m/09c7w0', 'contains the administrative territorial entity', '/m/06_kh']]"
1,"[['/m/0gx_p', 'residence', '/m/0cb4j']]","[['/m/0gx_p', 'friendship', '/m/0chw_'], ['/m/017r13', 'dated', '/m/0gx_p'], ['/m/0gx_p', 'friendship', '/m/09fb5'], ['/m/04s5_s', 'place of birth', '/m/0cb4j'], ['/m/0cb4j', 'contains the administrative territorial entity', '/m/0d7k1z'], ['/m/01n7q', 'contains the administrative territorial entity', '/m/0cb4j']]","[['/m/0gx_p', 'award received', '/m/02ppm4q'], ['/m/09vc4s', 'notable people of this ethnicity', '/m/0chw_'], ['/m/0chw_', 'director of', '/m/09v71cj'], ['/m/05sy0cv', 'tv program cast member', '/m/0chw_'], ['/m/017r13', 'cast member of', '/m/025rvx0'], ['/m/017r13', 'nominated for work', '/m/02rv_dz'], ['/m/017r13', 'cast member of', '/m/02704ff'], ['/m/0gx_p', 'friendship', '/m/0btpx'], ['/m/09fb5', 'nominated alongside', '/m/0dvmd'], ['/m/09fb5', 'friendship', '/m/09k0f'], ['/m/0dvmd', 'nominated alongside', '/m/09fb5'], ['/m/02183k', 'notable alumini', '/m/04s5_s'], ['/m/04s5_s', 'instrument played', '/m/013y1f'], ['/m/04s5_s', 'occupation', '/m/01b30l'], ['/m/0r2gj', 'county seat of', '/m/0cb4j'], ['/m/0cb4j', 'located in time zone', '/m/02lcqs'], ['/m/05683cn', 'place of death', '/m/0cb4j'], ['/m/0d7k1z', 'located in time zone', '/m/02lcqs'], ['/m/01jx9', 'location of formation', '/m/0d7k1z'], ['/m/0d7k1z', 'mortage estimation source', '/m/0jbk9'], ['/m/01n7q', 'located in', '/m/09c7w0'], ['/m/01n7q', 'contains the administrative territorial entity', '/m/0l2sr'], ['/m/01n7q', 'contains the administrative territorial entity', '/m/0l2v0']]","[['/m/0chw_', 'friendship', '/m/0gx_p'], ['/m/09fb5', 'friendship', '/m/0gx_p'], ['/m/0d7k1z', 'county seat of', '/m/0cb4j'], ['/m/09c7w0', 'contains location', '/m/0cb4j'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/0cb4j']]"
2,"[['/m/06jw0s', 'residence', '/m/06yxd']]","[['/m/0fwy0h', 'award shared with', '/m/06jw0s'], ['/m/05yjhm', 'nominated alongside', '/m/06jw0s'], ['/m/03ldxq', 'nominated alongside', '/m/06jw0s'], ['/m/06yxd', 'contains the administrative territorial entity', '/m/0gkgp'], ['/m/06yxd', 'contains the administrative territorial entity', '/m/0fv_t'], ['/m/0dq2k', 'residence', '/m/06yxd']]","[['/m/05sj55', 'nominated alongside', '/m/0fwy0h'], ['/m/03ldxq', 'nominated alongside', '/m/0fwy0h'], ['/m/0fwy0h', 'nominated alongside', '/m/020ffd'], ['/m/05f7snc', 'nominated alongside', '/m/06jw0s'], ['/m/06jw0s', 'sex or gender', '/m/02zsn'], ['/m/05yjhm', 'nominated alongside', '/m/049_zz'], ['/m/05yjhm', 'residence', '/m/013h9'], ['/m/05yjhm', 'member of organization', '/m/04m8fy'], ['/m/03ldxq', 'nominated alongside', '/m/049_zz'], ['/m/03ldxq', 'nominated alongside', '/m/05sj55'], ['/m/06n7h7', 'nominated alongside', '/m/03ldxq'], ['/m/06n7h7', 'nominated alongside', '/m/06jw0s'], ['/m/01gtbb', 'includes representatives from', '/m/06yxd'], ['/m/06yxd', 'religion', '/m/04pk9'], ['/m/0gkgp', 'county seat of', '/m/0mw1j'], ['/m/047tsx3', 'filming location', '/m/0gkgp'], ['/m/0gkgp', 'county place', '/m/0gkgp'], ['/m/06yxd', 'religion', '/m/0c8wxp'], ['/m/0fv_t', 'county place', '/m/0fv_t'], ['/m/01pcdn', 'residence', '/m/0fv_t'], ['/m/0fv_t', 'contains the administrative territorial entity', '/m/03tw2s'], ['/m/0dq2k', 'parliamentary term', '/m/01gtcq'], ['/m/07jwr', 'notable people died in this manner', '/m/0dq2k'], ['/m/0dq2k', 'religion or worldview', '/m/01t7j']]","[['/m/05sj55', 'nominated alongside', '/m/06jw0s'], ['/m/05sj55', 'award shared with', '/m/06jw0s'], ['/m/03ldxq', 'award shared with', '/m/06jw0s'], ['/m/020ffd', 'nominated alongside', '/m/06jw0s'], ['/m/020ffd', 'award shared with', '/m/06jw0s'], ['/m/049_zz', 'award shared with', '/m/06jw0s'], ['/m/05yjhm', 'award shared with', '/m/06jw0s'], ['/m/06n7h7', 'award shared with', '/m/06jw0s'], ['/m/0gkgp', 'located in state', '/m/06yxd'], ['/m/0fv_t', 'located in state', '/m/06yxd'], ['/m/0fv_t', 'capital of', '/m/06yxd'], ['/m/01pcdn', 'residence', '/m/06yxd'], ['/m/03tw2s', 'headquarters state/province/region', '/m/06yxd'], ['/m/01gtcq', 'includes representatives from', '/m/06yxd']]"
3,"[['/m/01bpnd', 'residence', '/m/04jpl']]","[['/m/01bpnd', 'country of citizenship', '/m/02jx1'], ['/m/018vs', 'notable people playing this instrument', '/m/01bpnd'], ['/m/05w3f', 'notable musical genre artists', '/m/01bpnd'], ['/m/0cq7kw', 'filming location', '/m/04jpl'], ['/m/05km8z', 'place of birth', '/m/04jpl'], ['/m/027dtv3', 'residence', '/m/04jpl']]","[['/m/01bpnd', 'instrument played', '/m/01vj9c'], ['/m/07gql', 'instrument regularly plays alongside', '/m/018vs'], ['/m/018vs', 'instrument plays alongside', '/m/07brj'], ['/m/018vs', 'notable people playing this instrument', '/m/01vrx3g'], ['/m/05w3f', 'notable musical genre artists', '/m/05crg7'], ['/m/05w3f', 'notable musical genre artists', '/m/032t2z'], ['/m/05w3f', 'notable musical genre artists', '/m/01vsy3q'], ['/m/0cq7kw', 'language of film', '/m/02h40lc'], ['/m/0f4x7', 'nomination', '/m/0cq7kw'], ['/m/09d5h', 'distributor of', '/m/0cq7kw'], ['/m/02mg5r', 'headquarters citytown', '/m/04jpl'], ['/m/05km8z', 'nominated for work', '/m/09p3_s'], ['/m/05km8z', 'nominated for work', '/m/0bx0l'], ['/m/05km8z', 'nominated for work', '/m/0cq86w'], ['/m/01qqwp9', 'country of origin', '/m/04jpl'], ['/m/080dwhx', 'tv program cast member', '/m/027dtv3'], ['/m/027dtv3', 'nominated alongside', '/m/0bx0lc'], ['/m/027dtv3', 'award shared with', '/m/0bx0lc'], ['/m/01cz7r', 'filming location', '/m/04jpl']]","[['/m/032t2z', 'place of death', '/m/04jpl'], ['/m/01vsy3q', 'residence', '/m/04jpl'], ['/m/0cq86w', 'film release regions', '/m/04jpl'], ['/m/027dtv3', 'place of birth', '/m/04jpl'], ['/m/0bx0lc', 'place of birth', '/m/04jpl'], ['/m/0bx0lc', 'residence', '/m/04jpl']]"
4,"[['/m/09y20', 'residence', '/m/01b8w_']]","[['/m/09y20', 'nominated for work', '/m/03fts'], ['/m/09y20', 'nominated alongside', '/m/0h5g_'], ['/m/09y20', 'nominated alongside', '/m/04rsd2'], ['/m/016xh5', 'place of birth', '/m/01b8w_'], ['/m/04jpl', 'contains the administrative territorial entity', '/m/01b8w_'], ['/m/016xh5', 'residence', '/m/01b8w_']]","[['/m/09y20', 'nominated for work', '/m/01msrb'], ['/m/0h5g_', 'cast member of', '/m/0bpm4yw'], ['/m/0h5g_', 'award received', '/m/05ztrmj'], ['/m/0h5g_', 'influenced by', '/m/05rx__'], ['/m/09y20', 'country of citizenship', '/m/02jx1'], ['/m/04rsd2', 'occupation', '/m/02hrh1q'], ['/m/05tk7y', 'nominated alongside', '/m/04rsd2'], ['/m/04rsd2', 'nominated alongside', '/m/02fz3w'], ['/m/01l2fn', 'nominated alongside', '/m/016xh5'], ['/m/016xh5', 'nominated for work', '/m/05vxdh'], ['/m/016xh5', 'nominated alongside', '/m/07hbxm'], ['/m/071ywj', 'place of birth', '/m/01b8w_'], ['/m/0czkbt', 'residence', '/m/01b8w_'], ['/m/02mg5r', 'headquarters citytown', '/m/04jpl'], ['/m/05km8z', 'place of birth', '/m/04jpl'], ['/m/01cz7r', 'filming location', '/m/04jpl'], ['/m/0cj2w', 'place of birth', '/m/01b8w_'], ['/m/016xh5', 'nominated alongside', '/m/0159h6'], ['/m/016xh5', 'cast member of', '/m/05vxdh']]","[['/m/0h5g_', 'nominated alongside', '/m/09y20'], ['/m/04rsd2', 'nominated alongside', '/m/09y20'], ['/m/05tk7y', 'nominated alongside', '/m/09y20'], ['/m/02fz3w', 'nominated alongside', '/m/09y20'], ['/m/016xh5', 'nominated alongside', '/m/09y20'], ['/m/01l2fn', 'nominated alongside', '/m/09y20'], ['/m/07hbxm', 'nominated alongside', '/m/09y20'], ['/m/0159h6', 'nominated alongside', '/m/09y20']]"
5,"[['/m/028d4v', 'residence', '/m/0h7h6']]","[['/m/028d4v', 'place of birth', '/m/0h7h6'], ['/m/028d4v', 'country of citizenship', '/m/0d060g'], ['/m/028d4v', 'cast member of', '/m/02ht1k'], ['/m/012j5h', 'residence', '/m/0h7h6'], ['/m/0h7h6', 'touring months', '/m/0ll3'], ['/m/01vrx35', 'place of birth', '/m/0h7h6']]","[['/m/028d4v', 'nominated alongside', '/m/0pgjm'], ['/m/028d4v', 'cast member of', '/m/09txzv'], ['/m/02xtxw', 'filming location', '/m/0h7h6'], ['/m/01nn79', 'phone service location', '/m/0d060g'], ['/m/09v42sf', 'film release regions', '/m/0d060g'], ['/m/03b1sb', 'film release regions', '/m/0d060g'], ['/m/028d4v', 'occupation', '/m/02hrh1q'], ['/m/02ht1k', 'composer', '/m/021bk'], ['/m/012j5h', 'musical performance role', '/m/026t6'], ['/m/012j5h', 'marital status', '/m/04ztj'], ['/m/012j5h', 'cast member of', '/m/0jvt9'], ['/m/09k56b7', 'film release regions', '/m/0h7h6'], ['/m/05mt_q', 'residence', '/m/0h7h6'], ['/m/0342h', 'notable people playing this instrument', '/m/01vrx35'], ['/m/01vrx35', 'award received', '/m/01ck6v'], ['/m/01vrx35', 'instrument', '/m/0g2dz']]","[['/m/0d060g', 'contains location', '/m/0h7h6'], ['/m/0d060g', 'contains the administrative territorial entity', '/m/0h7h6'], ['/m/09v42sf', 'film regional debut venue', '/m/0h7h6'], ['/m/021bk', 'nominated alongside', '/m/028d4v'], ['/m/04ztj', 'ceremony location', '/m/0h7h6']]"
6,"[['/m/0697kh', 'residence', '/m/0xl08']]","[['/m/0h584v', 'award shared with', '/m/0697kh'], ['/m/0bwfn', 'notable alumini', '/m/0697kh'], ['/m/0697kh', 'award shared with', '/m/01xndd'], ['/m/03h304l', 'place of birth', '/m/0xl08'], ['/m/05ztm4r', 'place of birth', '/m/0xl08'], ['/m/01wj92r', 'country of origin', '/m/0xl08']]","[['/m/0697kh', 'nominated alongside', '/m/0h584v'], ['/m/09_99w', 'award shared with', '/m/0h584v'], ['/m/0h584v', 'nominated alongside', '/m/0697kh'], ['/m/0697kh', 'award shared with', '/m/08q3s0'], ['/m/08phg9', 'film producer', '/m/0697kh'], ['/m/0bwfn', 'notable alumini', '/m/0783m_'], ['/m/0bwfn', 'registration agency', '/m/03z19'], ['/m/0bwfn', 'notable alumini', '/m/0f4vbz'], ['/m/0697kh', 'nominated alongside', '/m/09hd16'], ['/m/01xndd', 'nominated for work', '/m/0828jw'], ['/m/01xndd', 'residence', '/m/027l4q'], ['/m/01xndd', 'producer of', '/m/01rf57'], ['/m/043q6n_', 'nominated alongside', '/m/03h304l'], ['/m/0gm2_0', 'nominee of work', '/m/03h304l'], ['/m/03h304l', 'nominated alongside', '/m/0d6484'], ['/m/0521rl1', 'place of birth', '/m/0xl08'], ['/m/05ztm4r', 'award shared with', '/m/022q4l9'], ['/m/02qw2xb', 'nominated alongside', '/m/05ztm4r'], ['/m/05ztm4r', 'award shared with', '/m/07m77x'], ['/m/01vvzb1', 'residence', '/m/0xl08'], ['/m/06xpp7', 'notable alumini', '/m/01wj92r'], ['/m/01x7jb', 'artist signed to this record label', '/m/01wj92r'], ['/m/033hn8', 'artist signed to this record label', '/m/01wj92r']]","[['/m/09_99w', 'nominated alongside', '/m/0697kh'], ['/m/0828jw', 'nominee of work', '/m/0697kh'], ['/m/01xndd', 'nominated alongside', '/m/0697kh'], ['/m/01xndd', 'award shared with', '/m/0697kh'], ['/m/03h304l', 'residence', '/m/0xl08'], ['/m/01wj92r', 'place of birth', '/m/0xl08']]"
7,"[['/m/045c66', 'residence', '/m/0sjqm']]","[['/m/045c66', 'nominated alongside', '/m/0347xl'], ['/m/045c66', 'nominated alongside', '/m/07s8r0'], ['/m/045c66', 'nominated alongside', '/m/07lmxq'], ['/m/03v0t', 'contains the administrative territorial entity', '/m/0sjqm'], ['/m/0sjqm', 'county place', '/m/0sjqm'], ['/m/013w2r', 'country of origin', '/m/0sjqm']]","[['/m/045c66', 'cast member of', '/m/04ltlj'], ['/m/03zz8b', 'nominated alongside', '/m/045c66'], ['/m/0347xl', 'nominated alongside', '/m/053y4h'], ['/m/0347xl', 'nominated alongside', '/m/0c3p7'], ['/m/0347xl', 'cast member of', '/m/033pf1'], ['/m/045c66', 'cast member of', '/m/02__34'], ['/m/07lmxq', 'cast member of', '/m/0n_hp'], ['/m/07lmxq', 'nominated alongside', '/m/06t74h'], ['/m/02zfdp', 'nominated alongside', '/m/07lmxq'], ['/m/03v0t', 'country', '/m/09c7w0'], ['/m/03v0t', 'partially coincident with', '/m/04yf_'], ['/m/0320jz', 'residence', '/m/03v0t'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/0sjqm'], ['/m/0sjqm', 'mortage estimation source', '/m/0jbk9'], ['/m/0mkg', 'played by musical groups', '/m/013w2r'], ['/m/03lty', 'notable musical genre artists', '/m/013w2r'], ['/m/03gfvsz', 'artist in this broadcast', '/m/013w2r']]","[['/m/0347xl', 'nominated alongside', '/m/045c66'], ['/m/053y4h', 'nominated alongside', '/m/045c66'], ['/m/0c3p7', 'nominated alongside', '/m/045c66'], ['/m/07lmxq', 'nominated alongside', '/m/045c66'], ['/m/06t74h', 'nominated alongside', '/m/045c66'], ['/m/02zfdp', 'nominated alongside', '/m/045c66']]"
8,"[['/m/05sq0m', 'residence', '/m/0498y']]","[['/m/016srn', 'nominated alongside', '/m/05sq0m'], ['/m/05sq0m', 'sex or gender', '/m/02zsn'], ['/m/05sq0m', 'nominated alongside', '/m/016sp_'], ['/m/01grqd', 'includes representatives from', '/m/0498y'], ['/m/06f0dc', 'includes representatives from', '/m/0498y'], ['/m/0498y', 'religion', '/m/01y0s9']]","[['/m/016sp_', 'award shared with', '/m/016srn'], ['/m/05sq0m', 'award shared with', '/m/016srn'], ['/m/03rhqg', 'artist signed to this record label', '/m/016srn'], ['/m/05sq0m', 'occupation', '/m/016z4k'], ['/m/02fn5r', 'nominated alongside', '/m/05sq0m'], ['/m/05sq0m', 'nominated alongside', '/m/016srn'], ['/m/01l9p', 'canoodled', '/m/016sp_'], ['/m/01hgwkr', 'nominated alongside', '/m/016sp_'], ['/m/034zc0', 'nominated alongside', '/m/016sp_'], ['/m/01grqd', 'legislative member overlap with', '/m/01grpc'], ['/m/01grqd', 'includes representatives from', '/m/06yxd'], ['/m/01grqd', 'includes representatives from', '/m/05k7sb'], ['/m/038czx', 'headquarters state/province/region', '/m/0498y'], ['/m/043djx', 'includes representatives from', '/m/0498y'], ['/m/0jfx1', 'country of origin', '/m/0498y'], ['/m/06f0dc', 'includes representatives from', '/m/05fjy'], ['/m/06f0dc', 'includes representatives from', '/m/050l8'], ['/m/0d3qd0', 'parliamentary term', '/m/06f0dc'], ['/m/07h34', 'religion', '/m/01y0s9']]","[['/m/016sp_', 'award shared with', '/m/05sq0m'], ['/m/016sp_', 'nominated alongside', '/m/05sq0m'], ['/m/016srn', 'award shared with', '/m/05sq0m'], ['/m/01grpc', 'includes representatives from', '/m/0498y'], ['/m/07h34', 'shares border with', '/m/0498y']]"
9,"[['/m/02f_k_', 'residence', '/m/05kkh']]","[['/m/02f_k_', 'occupation', '/m/02hrh1q'], ['/m/0jm_', 'notable athelets', '/m/02f_k_'], ['/m/01p79b', 'notable alumini', '/m/02f_k_'], ['/m/05kkh', 'country', '/m/09c7w0'], ['/m/02klny', 'headquarters state/province/region', '/m/05kkh'], ['/m/0ytph', 'located in state', '/m/05kkh']]","[['/m/02f_k_', 'cast member of', '/m/01svry'], ['/m/0jm_', 'main subject of film', '/m/03pc89'], ['/m/0ws7', 'sport', '/m/0jm_'], ['/m/0jm_', 'notable athelets', '/m/037gjc'], ['/m/0bkj86', 'insitutions offering this academic degree', '/m/01p79b'], ['/m/060c4', 'organizations with this leadership', '/m/01p79b'], ['/m/01p79b', 'academic discipline', '/m/062z7'], ['/m/02f_k_', 'country of citizenship', '/m/09c7w0'], ['/m/07bty', 'residence', '/m/05kkh'], ['/m/01gtcq', 'includes representatives from', '/m/05kkh'], ['/m/06mvyf', 'headquarters state/province/region', '/m/05kkh'], ['/m/034ls', 'applies to jurisdiction', '/m/09c7w0'], ['/m/0ft18', 'film release regions', '/m/09c7w0'], ['/m/0c8tkt', 'film release regions', '/m/09c7w0'], ['/m/060c4', 'organizations with this leadership', '/m/02klny'], ['/m/02klny', 'headquarters citytown', '/m/07l5z'], ['/m/014mlp', 'insitutions offering this academic degree', '/m/02klny'], ['/m/01wcp_g', 'place of birth', '/m/0ytph'], ['/m/08m4c8', 'place of birth', '/m/0ytph'], ['/m/08m4c8', 'residence', '/m/0ytph']]","[['/m/09c7w0', 'contains the administrative territorial entity', '/m/05kkh']]"
