,zerohop,onehop,twohop,connecting
0,"[['/m/060ny2', 'legislative member overlap with', '/m/02glc4']]","[['/m/02bqmq', 'legislative member overlap with', '/m/060ny2'], ['/m/060ny2', 'legislative member overlap with', '/m/070mff'], ['/m/060ny2', 'legislative member overlap with', '/m/02bqm0'], ['/m/0226cw', 'parliamentary term', '/m/02glc4'], ['/m/07p__7', 'legislative member overlap with', '/m/02glc4'], ['/m/032ft5', 'legislative member overlap with', '/m/02glc4']]","[['/m/02bqmq', 'includes representatives from', '/m/04rrd'], ['/m/02bqm0', 'legislative member overlap with', '/m/02bqmq'], ['/m/04gp1d', 'legislative member overlap with', '/m/02bqmq'], ['/m/024tcq', 'legislative member overlap with', '/m/060ny2'], ['/m/060ny2', 'legislative member overlap with', '/m/032ft5'], ['/m/060ny2', 'legislative member overlap with', '/m/02bp37'], ['/m/070mff', 'legislative member overlap with', '/m/0495ys'], ['/m/070mff', 'includes representatives from', '/m/05fjy'], ['/m/070mff', 'includes representatives from', '/m/0488g'], ['/m/02bqm0', 'legislative member overlap with', '/m/03ww_x'], ['/m/03rtmz', 'legislative member overlap with', '/m/02bqm0'], ['/m/02bqm0', 'includes representatives from', '/m/07b_l'], ['/m/0226cw', 'parliamentary term', '/m/03z5xd'], ['/m/0226cw', 'residence', '/m/0vrmb'], ['/m/0226cw', 'parliamentary term', '/m/032ft5'], ['/m/0495ys', 'legislative member overlap with', '/m/02glc4'], ['/m/02bp37', 'legislative member overlap with', '/m/07p__7'], ['/m/07p__7', 'legislative member overlap with', '/m/024tkd'], ['/m/07p__7', 'legislative member overlap with', '/m/077g7n'], ['/m/02glc4', 'includes representatives from', '/m/05fjy'], ['/m/02glc4', 'includes representatives from', '/m/059rby'], ['/m/032ft5', 'legislative member overlap with', '/m/02bn_p'], ['/m/06r713', 'legislative member overlap with', '/m/032ft5'], ['/m/02bp37', 'legislative member overlap with', '/m/032ft5']]","[['/m/02bqmq', 'legislative member overlap with', '/m/02glc4'], ['/m/02bqm0', 'legislative member overlap with', '/m/060ny2'], ['/m/04gp1d', 'legislative member overlap with', '/m/060ny2'], ['/m/070mff', 'legislative member overlap with', '/m/02glc4'], ['/m/0495ys', 'legislative member overlap with', '/m/060ny2'], ['/m/070mff', 'legislative member overlap with', '/m/060ny2'], ['/m/03ww_x', 'legislative member overlap with', '/m/02glc4'], ['/m/03ww_x', 'legislative member overlap with', '/m/060ny2'], ['/m/03rtmz', 'legislative member overlap with', '/m/060ny2'], ['/m/03rtmz', 'legislative member overlap with', '/m/02glc4'], ['/m/0226cw', 'parliamentary term', '/m/060ny2'], ['/m/03z5xd', 'legislative member overlap with', '/m/060ny2'], ['/m/032ft5', 'legislative member overlap with', '/m/060ny2'], ['/m/02bp37', 'legislative member overlap with', '/m/060ny2'], ['/m/07p__7', 'legislative member overlap with', '/m/060ny2'], ['/m/024tkd', 'legislative member overlap with', '/m/060ny2'], ['/m/077g7n', 'legislative member overlap with', '/m/02glc4'], ['/m/02bn_p', 'legislative member overlap with', '/m/060ny2'], ['/m/02bn_p', 'legislative member overlap with', '/m/02glc4'], ['/m/06r713', 'legislative member overlap with', '/m/02glc4']]"
1,"[['/m/070mff', 'legislative member overlap with', '/m/024tkd']]","[['/m/070mff', 'legislative member overlap with', '/m/0495ys'], ['/m/070mff', 'includes representatives from', '/m/05fjy'], ['/m/070mff', 'includes representatives from', '/m/0488g'], ['/m/024tkd', 'includes representatives from', '/m/06btq'], ['/m/02hy5d', 'parliamentary term', '/m/024tkd'], ['/m/02bp37', 'legislative member overlap with', '/m/024tkd']]","[['/m/02bn_p', 'legislative member overlap with', '/m/070mff'], ['/m/077g7n', 'legislative member overlap with', '/m/070mff'], ['/m/06r713', 'legislative member overlap with', '/m/0495ys'], ['/m/0495ys', 'legislative member overlap with', '/m/02cg7g'], ['/m/0495ys', 'legislative member overlap with', '/m/024tkd'], ['/m/070mff', 'legislative member overlap with', '/m/06r713'], ['/m/02bp37', 'includes representatives from', '/m/0488g'], ['/m/070m6c', 'includes representatives from', '/m/0488g'], ['/m/024tkd', 'includes representatives from', '/m/0846v'], ['/m/02hy5d', 'parliamentary term', '/m/02bqm0'], ['/m/01s0_f', 'notable alumini', '/m/02hy5d'], ['/m/02hy5d', 'parliamentary term', '/m/06f0dc'], ['/m/024tkd', 'includes representatives from', '/m/05kj_'], ['/m/077g7n', 'legislative member overlap with', '/m/024tkd'], ['/m/07p__7', 'legislative member overlap with', '/m/02bp37'], ['/m/03ww_x', 'legislative member overlap with', '/m/02bp37'], ['/m/05l2z4', 'legislative member overlap with', '/m/02bp37']]","[['/m/06r713', 'legislative member overlap with', '/m/070mff'], ['/m/0495ys', 'legislative member overlap with', '/m/070mff'], ['/m/02cg7g', 'legislative member overlap with', '/m/024tkd'], ['/m/070m6c', 'legislative member overlap with', '/m/024tkd'], ['/m/070m6c', 'legislative member overlap with', '/m/070mff'], ['/m/02hy5d', 'parliamentary term', '/m/070mff'], ['/m/02bqm0', 'legislative member overlap with', '/m/024tkd'], ['/m/02bqm0', 'legislative member overlap with', '/m/070mff'], ['/m/06f0dc', 'legislative member overlap with', '/m/070mff'], ['/m/06f0dc', 'legislative member overlap with', '/m/024tkd'], ['/m/07p__7', 'legislative member overlap with', '/m/024tkd'], ['/m/07p__7', 'legislative member overlap with', '/m/070mff'], ['/m/03ww_x', 'legislative member overlap with', '/m/024tkd'], ['/m/03ww_x', 'legislative member overlap with', '/m/070mff'], ['/m/05l2z4', 'legislative member overlap with', '/m/070mff']]"
2,"[['/m/01gsrl', 'legislative member overlap with', '/m/01gst_']]","[['/m/01gsry', 'legislative member overlap with', '/m/01gsrl'], ['/m/01gsrl', 'legislative member overlap with', '/m/01grr2'], ['/m/01gsrl', 'includes representatives from', '/m/07_f2'], ['/m/01gst_', 'legislative member overlap with', '/m/01gsry'], ['/m/01gtc0', 'legislative member overlap with', '/m/01gst_'], ['/m/01gst_', 'includes representatives from', '/m/059f4']]","[['/m/01grpq', 'legislative member overlap with', '/m/01gsry'], ['/m/01gsvb', 'legislative member overlap with', '/m/01gsry'], ['/m/01gsry', 'includes representatives from', '/m/07z1m'], ['/m/01gsrl', 'includes representatives from', '/m/01x73'], ['/m/01gsrl', 'includes representatives from', '/m/059f4'], ['/m/01grr2', 'legislative member overlap with', '/m/01gsvb'], ['/m/0fd_1', 'parliamentary term', '/m/01grr2'], ['/m/01grr2', 'legislative member overlap with', '/m/01grrf'], ['/m/01gsrl', 'legislative member overlap with', '/m/01grrf'], ['/m/01gstn', 'legislative member overlap with', '/m/01gst_'], ['/m/01gst_', 'includes representatives from', '/m/03v0t'], ['/m/01gsry', 'includes representatives from', '/m/05fkf'], ['/m/01gtcc', 'legislative member overlap with', '/m/01gtc0'], ['/m/01gtc0', 'includes representatives from', '/m/0d0x8'], ['/m/01gtbb', 'legislative member overlap with', '/m/01gtc0'], ['/m/01gst_', 'legislative member overlap with', '/m/01gtcc']]","[['/m/01grpq', 'legislative member overlap with', '/m/01gsrl'], ['/m/01gsvb', 'legislative member overlap with', '/m/01gst_'], ['/m/01grr2', 'legislative member overlap with', '/m/01gsrl'], ['/m/01grr2', 'legislative member overlap with', '/m/01gst_'], ['/m/01grrf', 'legislative member overlap with', '/m/01gst_'], ['/m/01grrf', 'legislative member overlap with', '/m/01gsrl'], ['/m/01gtcc', 'legislative member overlap with', '/m/01gst_'], ['/m/01gtbb', 'legislative member overlap with', '/m/01gst_']]"
3,"[['/m/05l2z4', 'legislative member overlap with', '/m/03z5xd']]","[['/m/02hy5d', 'parliamentary term', '/m/05l2z4'], ['/m/070mff', 'legislative member overlap with', '/m/05l2z4'], ['/m/02bn_p', 'legislative member overlap with', '/m/05l2z4'], ['/m/03z5xd', 'legislative member overlap with', '/m/024tcq'], ['/m/04gp1d', 'legislative member overlap with', '/m/03z5xd'], ['/m/024_vw', 'parliamentary term', '/m/03z5xd']]","[['/m/02hy5d', 'webpage category', '/m/08mbj5d'], ['/m/02hy5d', 'parliamentary term', '/m/077g7n'], ['/m/02hy5d', 'parliamentary term', '/m/06f0dc'], ['/m/02cg7g', 'legislative member overlap with', '/m/05l2z4'], ['/m/05l2z4', 'legislative member overlap with', '/m/02bqmq'], ['/m/05l2z4', 'legislative member overlap with', '/m/060ny2'], ['/m/070mff', 'legislative member overlap with', '/m/0495ys'], ['/m/070mff', 'includes representatives from', '/m/05fjy'], ['/m/070mff', 'includes representatives from', '/m/0488g'], ['/m/02bn_p', 'includes representatives from', '/m/0vbk'], ['/m/02bn_p', 'legislative member overlap with', '/m/03z5xd'], ['/m/02bn_p', 'includes representatives from', '/m/0846v'], ['/m/0194xc', 'parliamentary term', '/m/03z5xd'], ['/m/024_vw', 'parliamentary term', '/m/024tcq'], ['/m/024tcq', 'includes representatives from', '/m/026mj'], ['/m/024tcq', 'legislative member overlap with', '/m/03rtmz'], ['/m/03ww_x', 'legislative member overlap with', '/m/04gp1d'], ['/m/02bqmq', 'legislative member overlap with', '/m/04gp1d'], ['/m/021sv1', 'parliamentary term', '/m/04gp1d'], ['/m/03z5xd', 'includes representatives from', '/m/081mh'], ['/m/0495ys', 'legislative member overlap with', '/m/03z5xd'], ['/m/024_vw', 'parliamentary term', '/m/02bqmq'], ['/m/024_vw', 'parliamentary term', '/m/032ft5'], ['/m/09r4xx', 'notable alumini', '/m/024_vw']]","[['/m/077g7n', 'legislative member overlap with', '/m/03z5xd'], ['/m/06f0dc', 'legislative member overlap with', '/m/05l2z4'], ['/m/0495ys', 'legislative member overlap with', '/m/05l2z4'], ['/m/070mff', 'legislative member overlap with', '/m/03z5xd'], ['/m/024tcq', 'legislative member overlap with', '/m/03z5xd'], ['/m/03rtmz', 'legislative member overlap with', '/m/03z5xd'], ['/m/03rtmz', 'legislative member overlap with', '/m/05l2z4'], ['/m/03ww_x', 'legislative member overlap with', '/m/03z5xd'], ['/m/04gp1d', 'legislative member overlap with', '/m/05l2z4'], ['/m/03ww_x', 'legislative member overlap with', '/m/05l2z4'], ['/m/02bqmq', 'legislative member overlap with', '/m/05l2z4'], ['/m/02bqmq', 'legislative member overlap with', '/m/03z5xd'], ['/m/021sv1', 'parliamentary term', '/m/05l2z4'], ['/m/032ft5', 'legislative member overlap with', '/m/03z5xd'], ['/m/032ft5', 'legislative member overlap with', '/m/05l2z4']]"
4,"[['/m/01gsry', 'legislative member overlap with', '/m/01gsrl']]","[['/m/01grpq', 'legislative member overlap with', '/m/01gsry'], ['/m/01gsvb', 'legislative member overlap with', '/m/01gsry'], ['/m/01gsry', 'includes representatives from', '/m/07z1m'], ['/m/01gsrl', 'includes representatives from', '/m/01x73'], ['/m/01gsrl', 'legislative member overlap with', '/m/01grr2'], ['/m/01gsrl', 'includes representatives from', '/m/07_f2']]","[['/m/01gssm', 'legislative member overlap with', '/m/01grpq'], ['/m/01grqd', 'legislative member overlap with', '/m/01grpq'], ['/m/01gsry', 'legislative member overlap with', '/m/01grpq'], ['/m/01gsry', 'legislative member overlap with', '/m/01gsvb'], ['/m/01gsry', 'includes representatives from', '/m/05fkf'], ['/m/01gsvb', 'legislative member overlap with', '/m/01h7xx'], ['/m/01gsvb', 'includes representatives from', '/m/059rby'], ['/m/01gsry', 'includes representatives from', '/m/06yxd'], ['/m/01grqd', 'includes representatives from', '/m/07z1m'], ['/m/01gssz', 'includes representatives from', '/m/07z1m'], ['/m/01gsrl', 'includes representatives from', '/m/059f4'], ['/m/01grr2', 'legislative member overlap with', '/m/01gsvb'], ['/m/0fd_1', 'parliamentary term', '/m/01grr2'], ['/m/01grr2', 'legislative member overlap with', '/m/01grrf'], ['/m/01gsrl', 'legislative member overlap with', '/m/01grrf']]","[['/m/01gssm', 'legislative member overlap with', '/m/01gsrl'], ['/m/01grpq', 'legislative member overlap with', '/m/01gsrl'], ['/m/01gssm', 'legislative member overlap with', '/m/01gsry'], ['/m/01grqd', 'legislative member overlap with', '/m/01gsry'], ['/m/01grqd', 'legislative member overlap with', '/m/01gsrl'], ['/m/01gssz', 'legislative member overlap with', '/m/01gsry'], ['/m/01grr2', 'legislative member overlap with', '/m/01gsrl'], ['/m/01grr2', 'legislative member overlap with', '/m/01gsry'], ['/m/01grrf', 'legislative member overlap with', '/m/01gsrl']]"
5,"[['/m/02gkzs', 'legislative member overlap with', '/m/077g7n']]","[['/m/02bn_p', 'legislative member overlap with', '/m/02gkzs'], ['/m/02bqm0', 'legislative member overlap with', '/m/02gkzs'], ['/m/0495ys', 'legislative member overlap with', '/m/02gkzs'], ['/m/077g7n', 'includes representatives from', '/m/07srw'], ['/m/077g7n', 'includes representatives from', '/m/04ly1'], ['/m/077g7n', 'includes representatives from', '/m/01x73']]","[['/m/02bn_p', 'includes representatives from', '/m/0vbk'], ['/m/02bn_p', 'legislative member overlap with', '/m/03z5xd'], ['/m/02bn_p', 'includes representatives from', '/m/0846v'], ['/m/02bp37', 'legislative member overlap with', '/m/02gkzs'], ['/m/02bqm0', 'includes representatives from', '/m/03gh4'], ['/m/03rtmz', 'legislative member overlap with', '/m/02bqm0'], ['/m/02bqm0', 'includes representatives from', '/m/07b_l'], ['/m/02gkzs', 'legislative member overlap with', '/m/070m6c'], ['/m/06r713', 'legislative member overlap with', '/m/0495ys'], ['/m/0495ys', 'legislative member overlap with', '/m/02cg7g'], ['/m/0495ys', 'legislative member overlap with', '/m/024tkd'], ['/m/077g7n', 'includes representatives from', '/m/05fkf'], ['/m/077g7n', 'includes representatives from', '/m/03gh4'], ['/m/024tkd', 'includes representatives from', '/m/07srw'], ['/m/077g7n', 'includes representatives from', '/m/06btq']]","[['/m/03z5xd', 'legislative member overlap with', '/m/02gkzs'], ['/m/03z5xd', 'legislative member overlap with', '/m/077g7n'], ['/m/02bqm0', 'legislative member overlap with', '/m/077g7n'], ['/m/03rtmz', 'legislative member overlap with', '/m/02gkzs'], ['/m/03rtmz', 'legislative member overlap with', '/m/077g7n'], ['/m/06r713', 'legislative member overlap with', '/m/02gkzs'], ['/m/0495ys', 'legislative member overlap with', '/m/077g7n'], ['/m/02cg7g', 'legislative member overlap with', '/m/02gkzs'], ['/m/02cg7g', 'legislative member overlap with', '/m/077g7n'], ['/m/024tkd', 'legislative member overlap with', '/m/02gkzs'], ['/m/024tkd', 'legislative member overlap with', '/m/077g7n']]"
6,"[['/m/01grr2', 'legislative member overlap with', '/m/01gstn']]","[['/m/01grr2', 'legislative member overlap with', '/m/01gsvb'], ['/m/0fd_1', 'parliamentary term', '/m/01grr2'], ['/m/01grr2', 'legislative member overlap with', '/m/01grrf'], ['/m/01gtcc', 'legislative member overlap with', '/m/01gstn'], ['/m/01gstn', 'includes representatives from', '/m/0gyh'], ['/m/01gtcq', 'legislative member overlap with', '/m/01gstn']]","[['/m/01grr2', 'includes representatives from', '/m/06yxd'], ['/m/01gsvb', 'includes representatives from', '/m/07h34'], ['/m/01gsvb', 'includes representatives from', '/m/059rby'], ['/m/01gsry', 'legislative member overlap with', '/m/01gsvb'], ['/m/0fd_1', 'government position held', '/m/0pqc5'], ['/m/07wf9', 'has politician members', '/m/0fd_1'], ['/m/0fd_1', 'applies to jurisdiction', '/m/09c7w0'], ['/m/01grr2', 'legislative member overlap with', '/m/01grpc'], ['/m/03_nq', 'parliamentary term', '/m/01grr2'], ['/m/01grrf', 'includes representatives from', '/m/05fkf'], ['/m/01grrf', 'includes representatives from', '/m/059rby'], ['/m/01grrf', 'legislative member overlap with', '/m/01grr2'], ['/m/01gtcc', 'includes representatives from', '/m/050ks'], ['/m/01gtc0', 'legislative member overlap with', '/m/01gtcc'], ['/m/01gtcc', 'includes representatives from', '/m/0vbk'], ['/m/01gstn', 'legislative member overlap with', '/m/01grr2'], ['/m/01gstn', 'includes representatives from', '/m/01x73'], ['/m/01gtcq', 'includes representatives from', '/m/0gyh'], ['/m/01gtcq', 'legislative member overlap with', '/m/03rl1g'], ['/m/01gtdd', 'legislative member overlap with', '/m/01gtcq'], ['/m/07t58', 'legislative sessions', '/m/01gstn']]","[['/m/01gsvb', 'legislative member overlap with', '/m/01gstn'], ['/m/01gsvb', 'legislative member overlap with', '/m/01grr2'], ['/m/01gsry', 'legislative member overlap with', '/m/01gstn'], ['/m/01gsry', 'legislative member overlap with', '/m/01grr2'], ['/m/01grrf', 'legislative member overlap with', '/m/01gstn'], ['/m/01gtdd', 'legislative member overlap with', '/m/01gstn']]"
7,"[['/m/01gsvp', 'legislative member overlap with', '/m/01gsvb']]","[['/m/01gsvp', 'includes representatives from', '/m/050ks'], ['/m/01gsvp', 'includes representatives from', '/m/07_f2'], ['/m/0rlz', 'parliamentary term', '/m/01gsvp'], ['/m/01gsvb', 'legislative member overlap with', '/m/01h7xx'], ['/m/01gsvb', 'includes representatives from', '/m/059rby'], ['/m/01gsry', 'legislative member overlap with', '/m/01gsvb']]","[['/m/01gsvp', 'legislative member overlap with', '/m/01gsry'], ['/m/01gsvb', 'legislative member overlap with', '/m/01gsvp'], ['/m/01gt99', 'includes representatives from', '/m/07_f2'], ['/m/0rlz', 'applies to jurisdiction', '/m/02xry'], ['/m/0rlz', 'member of organization', '/m/02_l9'], ['/m/0rlz', 'marital status', '/m/04ztj'], ['/m/01gsvp', 'legislative member overlap with', '/m/01gssm'], ['/m/01gsvb', 'includes representatives from', '/m/07h34'], ['/m/01h7xx', 'legislative member overlap with', '/m/01gsvp'], ['/m/01h7xx', 'includes representatives from', '/m/03v1s'], ['/m/01h7xx', 'includes representatives from', '/m/0vbk'], ['/m/01gsvb', 'includes representatives from', '/m/0d0x8'], ['/m/01grpq', 'legislative member overlap with', '/m/01gsry'], ['/m/01gsry', 'includes representatives from', '/m/05fkf'], ['/m/01gsry', 'includes representatives from', '/m/07z1m'], ['/m/01gsvb', 'includes representatives from', '/m/03v1s']]","[['/m/01gt99', 'legislative member overlap with', '/m/01gsvp'], ['/m/01gt99', 'legislative member overlap with', '/m/01gsvb'], ['/m/0rlz', 'parliamentary term', '/m/01gsvb'], ['/m/01h7xx', 'legislative member overlap with', '/m/01gsvb'], ['/m/01gsry', 'legislative member overlap with', '/m/01gsvp']]"
8,"[['/m/02gkzs', 'legislative member overlap with', '/m/060ny2']]","[['/m/0495ys', 'legislative member overlap with', '/m/02gkzs'], ['/m/02gkzs', 'legislative member overlap with', '/m/070m6c'], ['/m/02bp37', 'legislative member overlap with', '/m/02gkzs'], ['/m/024tcq', 'legislative member overlap with', '/m/060ny2'], ['/m/060ny2', 'legislative member overlap with', '/m/032ft5'], ['/m/060ny2', 'legislative member overlap with', '/m/02bp37']]","[['/m/06r713', 'legislative member overlap with', '/m/0495ys'], ['/m/0495ys', 'legislative member overlap with', '/m/02cg7g'], ['/m/0495ys', 'legislative member overlap with', '/m/024tkd'], ['/m/02bn_p', 'legislative member overlap with', '/m/02gkzs'], ['/m/02bqm0', 'legislative member overlap with', '/m/02gkzs'], ['/m/04h1rz', 'legislative member overlap with', '/m/070m6c'], ['/m/070m6c', 'legislative member overlap with', '/m/02bn_p'], ['/m/070m6c', 'includes representatives from', '/m/050l8'], ['/m/02bp37', 'includes representatives from', '/m/050l8'], ['/m/07p__7', 'legislative member overlap with', '/m/02bp37'], ['/m/05l2z4', 'legislative member overlap with', '/m/02bp37'], ['/m/024tcq', 'includes representatives from', '/m/05tbn'], ['/m/04h1rz', 'legislative member overlap with', '/m/024tcq'], ['/m/024tcq', 'includes representatives from', '/m/06mz5'], ['/m/02bqmq', 'legislative member overlap with', '/m/060ny2'], ['/m/060ny2', 'legislative member overlap with', '/m/070mff'], ['/m/032ft5', 'legislative member overlap with', '/m/02bn_p'], ['/m/070mff', 'legislative member overlap with', '/m/032ft5'], ['/m/032ft5', 'includes representatives from', '/m/03gh4'], ['/m/060ny2', 'legislative member overlap with', '/m/02bqm0'], ['/m/03ww_x', 'legislative member overlap with', '/m/02bp37']]","[['/m/06r713', 'legislative member overlap with', '/m/02gkzs'], ['/m/0495ys', 'legislative member overlap with', '/m/060ny2'], ['/m/02cg7g', 'legislative member overlap with', '/m/02gkzs'], ['/m/02cg7g', 'legislative member overlap with', '/m/060ny2'], ['/m/024tkd', 'legislative member overlap with', '/m/060ny2'], ['/m/024tkd', 'legislative member overlap with', '/m/02gkzs'], ['/m/070m6c', 'legislative member overlap with', '/m/060ny2'], ['/m/04h1rz', 'legislative member overlap with', '/m/060ny2'], ['/m/070m6c', 'legislative member overlap with', '/m/02gkzs'], ['/m/04h1rz', 'legislative member overlap with', '/m/02gkzs'], ['/m/02bn_p', 'legislative member overlap with', '/m/060ny2'], ['/m/02bp37', 'legislative member overlap with', '/m/060ny2'], ['/m/07p__7', 'legislative member overlap with', '/m/02gkzs'], ['/m/07p__7', 'legislative member overlap with', '/m/060ny2'], ['/m/05l2z4', 'legislative member overlap with', '/m/060ny2'], ['/m/05l2z4', 'legislative member overlap with', '/m/02gkzs'], ['/m/024tcq', 'legislative member overlap with', '/m/02gkzs'], ['/m/032ft5', 'legislative member overlap with', '/m/02gkzs'], ['/m/032ft5', 'legislative member overlap with', '/m/060ny2'], ['/m/070mff', 'legislative member overlap with', '/m/060ny2'], ['/m/03ww_x', 'legislative member overlap with', '/m/060ny2']]"
9,"[['/m/02bqmq', 'legislative member overlap with', '/m/024tcq']]","[['/m/02bqmq', 'includes representatives from', '/m/04rrd'], ['/m/02bqm0', 'legislative member overlap with', '/m/02bqmq'], ['/m/04gp1d', 'legislative member overlap with', '/m/02bqmq'], ['/m/024tcq', 'includes representatives from', '/m/05tbn'], ['/m/04h1rz', 'legislative member overlap with', '/m/024tcq'], ['/m/024tcq', 'includes representatives from', '/m/06mz5']]","[['/m/02bqmq', 'includes representatives from', '/m/03gh4'], ['/m/02bqm0', 'legislative member overlap with', '/m/03ww_x'], ['/m/03rtmz', 'legislative member overlap with', '/m/02bqm0'], ['/m/02bqm0', 'includes representatives from', '/m/07b_l'], ['/m/04gp1d', 'legislative member overlap with', '/m/05l2z4'], ['/m/04gp1d', 'legislative member overlap with', '/m/03rtmz'], ['/m/021sv1', 'parliamentary term', '/m/04gp1d'], ['/m/02bn_p', 'legislative member overlap with', '/m/02bqmq'], ['/m/024_vw', 'parliamentary term', '/m/024tcq'], ['/m/024tcq', 'legislative member overlap with', '/m/03rtmz'], ['/m/04h1rz', 'legislative member overlap with', '/m/02bn_p'], ['/m/04h1rz', 'legislative member overlap with', '/m/02bp37'], ['/m/02gkzs', 'legislative member overlap with', '/m/04h1rz'], ['/m/024tcq', 'includes representatives from', '/m/026mj']]","[['/m/02bqm0', 'legislative member overlap with', '/m/024tcq'], ['/m/03ww_x', 'legislative member overlap with', '/m/02bqmq'], ['/m/03ww_x', 'legislative member overlap with', '/m/024tcq'], ['/m/03rtmz', 'legislative member overlap with', '/m/024tcq'], ['/m/03rtmz', 'legislative member overlap with', '/m/02bqmq'], ['/m/05l2z4', 'legislative member overlap with', '/m/024tcq'], ['/m/04gp1d', 'legislative member overlap with', '/m/024tcq'], ['/m/05l2z4', 'legislative member overlap with', '/m/02bqmq'], ['/m/021sv1', 'parliamentary term', '/m/024tcq'], ['/m/021sv1', 'parliamentary term', '/m/02bqmq'], ['/m/02bn_p', 'legislative member overlap with', '/m/024tcq'], ['/m/04h1rz', 'legislative member overlap with', '/m/02bqmq'], ['/m/02bp37', 'legislative member overlap with', '/m/024tcq'], ['/m/02bp37', 'legislative member overlap with', '/m/02bqmq'], ['/m/02gkzs', 'legislative member overlap with', '/m/02bqmq']]"
