,zerohop,onehop,twohop,connecting
0,"[['/m/05pcr', 'position currently played on ice hockey team', '/m/02qvl7']]","[['/m/02qvdc', 'sports teams with this position', '/m/05pcr'], ['/m/02qvgy', 'sports teams with this position', '/m/05pcr'], ['/m/05pcr', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/030ykh', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/02qvl7', 'sports teams with this position', '/m/0j6tr'], ['/m/0jnm_', 'position currently played on ice hockey team', '/m/02qvl7']]","[['/m/02qvdc', 'sports teams with this position', '/m/048ldh'], ['/m/0jnr3', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/0jnm_', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/02qvgy', 'roster position', '/m/02qvdc'], ['/m/0j5m6', 'position currently played on ice hockey team', '/m/02qvgy'], ['/m/02qvgy', 'sports teams with this position', '/m/0gx159f'], ['/m/05pcr', 'position currently played on ice hockey team', '/m/02qvzf'], ['/m/0bszz', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/02qvdc', 'sports teams with this position', '/m/0jnq8'], ['/m/02qvdc', 'sports teams with this position', '/m/0j8js'], ['/m/030ykh', 'sports team official color', '/m/02rnmb'], ['/m/01ddbl', 'sports teams', '/m/030ykh'], ['/m/030ykh', 'sport', '/m/03tmr'], ['/m/02qvl7', 'sports teams with this position', '/m/0jnpv'], ['/m/0j6tr', 'position currently played on ice hockey team', '/m/02qvzf'], ['/m/0h7h6', 'sports teams headquatered here', '/m/0j6tr'], ['/m/0j6tr', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/0jnm_', 'sports team official color', '/m/0jc_p'], ['/m/02qvl7', 'sports teams with this position', '/m/0jnm_'], ['/m/02qvl7', 'sports teams with this position', '/m/0jnq8']]","[['/m/048ldh', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/0jnr3', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/0gx159f', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/0jnq8', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/0j8js', 'position currently played on ice hockey team', '/m/02qvl7']]"
1,"[['/m/0j8cb', 'position currently played on ice hockey team', '/m/02qvdc']]","[['/m/02qvzf', 'sports teams with this position', '/m/0j8cb'], ['/m/02qvl7', 'sports teams with this position', '/m/0j8cb'], ['/m/0j8cb', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/02qvdc', 'sports teams with this position', '/m/048ldh'], ['/m/0jnr3', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/0jnm_', 'position currently played on ice hockey team', '/m/02qvdc']]","[['/m/02qvzf', 'sports teams with this position', '/m/0jnnx'], ['/m/032yps', 'position currently played on ice hockey team', '/m/02qvzf'], ['/m/0jnpv', 'position currently played on ice hockey team', '/m/02qvzf'], ['/m/0j8cb', 'position currently played on ice hockey team', '/m/02qvzf'], ['/m/030ykh', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/02qvl7', 'sports teams with this position', '/m/0j6tr'], ['/m/0jnm_', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/0bszz', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/02qvl7', 'sports teams with this position', '/m/048ldh'], ['/m/048ldh', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/01ddbl', 'sports teams', '/m/048ldh'], ['/m/0jnr3', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/02qvdc', 'sports teams with this position', '/m/0jnr3'], ['/m/0qplq', 'sports teams headquatered here', '/m/0jnr3'], ['/m/02qvdc', 'sports teams with this position', '/m/0jnq8'], ['/m/0jnm_', 'sports team official color', '/m/0jc_p'], ['/m/02qvl7', 'sports teams with this position', '/m/0jnm_'], ['/m/02qvdc', 'sports teams with this position', '/m/0j8js']]","[['/m/0jnnx', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/032yps', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/0jnpv', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/030ykh', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/048ldh', 'position currently played on ice hockey team', '/m/02qvdc']]"
2,"[['/m/02fp3', 'position currently played on ice hockey team', '/m/02qvdc']]","[['/m/02fp3', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/02fp3', 'sport', '/m/03tmr'], ['/m/02fp3', 'sports team official color', '/m/06fvc'], ['/m/0bszz', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/02qvdc', 'sports teams with this position', '/m/0jnq8'], ['/m/02qvdc', 'sports teams with this position', '/m/0j8js']]","[['/m/02qvdc', 'sports teams with this position', '/m/02fp3'], ['/m/030ykh', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/02qvl7', 'sports teams with this position', '/m/0j6tr'], ['/m/0jnm_', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/02fp3', 'position currently played on ice hockey team', '/m/02qvzf'], ['/m/0jnr_', 'sport', '/m/03tmr'], ['/m/02qvl7', 'sports teams with this position', '/m/02fp3'], ['/m/0bszz', 'sports team official color', '/m/083jv'], ['/m/052p7', 'sports teams headquatered here', '/m/0bszz'], ['/m/02qvzf', 'sports teams with this position', '/m/0bszz'], ['/m/02qvdc', 'sports teams with this position', '/m/048ldh'], ['/m/0jnr3', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/0jnm_', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/0jnq8', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/0jnq8', 'sports team official color', '/m/083jv'], ['/m/030qb3t', 'sports teams headquatered here', '/m/0jnq8'], ['/m/0j8js', 'position currently played on ice hockey team', '/m/02qvzf'], ['/m/0j8js', 'position currently played on ice hockey team', '/m/02qvl7']]","[['/m/030ykh', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/0jnr_', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/02qvzf', 'sports teams with this position', '/m/02fp3']]"
3,"[['/m/0jnpv', 'position currently played on ice hockey team', '/m/02qvdc']]","[['/m/0jnpv', 'sport', '/m/03tmr'], ['/m/0f2rq', 'sports teams headquatered here', '/m/0jnpv'], ['/m/0jnpv', 'position currently played on ice hockey team', '/m/02qvzf'], ['/m/0bszz', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/02qvdc', 'sports teams with this position', '/m/0jnq8'], ['/m/0jnm_', 'position currently played on ice hockey team', '/m/02qvdc']]","[['/m/02qvdc', 'sports teams with this position', '/m/0jnpv'], ['/m/02qvl7', 'sports teams with this position', '/m/0jnpv'], ['/m/0jnr_', 'sport', '/m/03tmr'], ['/m/0br1w', 'residence', '/m/0f2rq'], ['/m/033wx9', 'country of origin', '/m/0f2rq'], ['/m/0f2rq', 'touring transporation', '/m/07jdr'], ['/m/02qvzf', 'sports teams with this position', '/m/0jnnx'], ['/m/032yps', 'position currently played on ice hockey team', '/m/02qvzf'], ['/m/02qvzf', 'sports teams with this position', '/m/0c41y70'], ['/m/0bszz', 'sports team official color', '/m/083jv'], ['/m/052p7', 'sports teams headquatered here', '/m/0bszz'], ['/m/02qvzf', 'sports teams with this position', '/m/0bszz'], ['/m/02qvdc', 'sports teams with this position', '/m/048ldh'], ['/m/0jnr3', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/0jnq8', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/0jnq8', 'sports team official color', '/m/083jv'], ['/m/030qb3t', 'sports teams headquatered here', '/m/0jnq8'], ['/m/0jnm_', 'sports team official color', '/m/0jc_p'], ['/m/0jnm_', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/02qvl7', 'sports teams with this position', '/m/0jnm_'], ['/m/02qvdc', 'sports teams with this position', '/m/0j8js']]","[['/m/0jnr_', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/0jnnx', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/032yps', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/0c41y70', 'position currently played on ice hockey team', '/m/02qvdc']]"
4,"[['/m/01tz_d', 'position currently played on ice hockey team', '/m/02qvdc']]","[['/m/01tz_d', 'position currently played on ice hockey team', '/m/02qvzf'], ['/m/02qvdc', 'sports teams with this position', '/m/01tz_d'], ['/m/01tz_d', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/02qvdc', 'sports teams with this position', '/m/048ldh'], ['/m/0jnr3', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/0jnm_', 'position currently played on ice hockey team', '/m/02qvdc']]","[['/m/01ddbl', 'sports teams', '/m/01tz_d'], ['/m/02qvzf', 'sports teams with this position', '/m/0j8js'], ['/m/0j8js', 'position currently played on ice hockey team', '/m/02qvzf'], ['/m/02qvzf', 'sports teams with this position', '/m/0c41y70'], ['/m/0bszz', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/02qvzf', 'sports teams with this position', '/m/01tz_d'], ['/m/030ykh', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/0jnm_', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/02qvl7', 'sports teams with this position', '/m/048ldh'], ['/m/048ldh', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/01ddbl', 'sports teams', '/m/048ldh'], ['/m/0jnr3', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/02qvdc', 'sports teams with this position', '/m/0jnr3'], ['/m/0qplq', 'sports teams headquatered here', '/m/0jnr3'], ['/m/02qvdc', 'sports teams with this position', '/m/0jnq8'], ['/m/0jnm_', 'sports team official color', '/m/0jc_p'], ['/m/02qvl7', 'sports teams with this position', '/m/0jnm_'], ['/m/02qvdc', 'sports teams with this position', '/m/0j8js']]","[['/m/0c41y70', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/030ykh', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/048ldh', 'position currently played on ice hockey team', '/m/02qvdc']]"
5,"[['/m/0jnpc', 'position currently played on ice hockey team', '/m/02qvl7']]","[['/m/0k9p4', 'sports teams headquatered here', '/m/0jnpc'], ['/m/0jnpc', 'sport', '/m/03tmr'], ['/m/0jnpc', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/030ykh', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/02qvl7', 'sports teams with this position', '/m/0j6tr'], ['/m/0jnm_', 'position currently played on ice hockey team', '/m/02qvl7']]","[['/m/09c7w0', 'contains the administrative territorial entity', '/m/0k9p4'], ['/m/01q24l', 'governments with this position', '/m/0k9p4'], ['/m/016fnb', 'country of origin', '/m/0k9p4'], ['/m/02y8bn', 'member of sports team', '/m/0jnpc'], ['/m/02qvdc', 'sports teams with this position', '/m/048ldh'], ['/m/0jnr3', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/0jnm_', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/030ykh', 'sports team official color', '/m/02rnmb'], ['/m/01ddbl', 'sports teams', '/m/030ykh'], ['/m/030ykh', 'sport', '/m/03tmr'], ['/m/02qvl7', 'sports teams with this position', '/m/0jnpv'], ['/m/0j6tr', 'position currently played on ice hockey team', '/m/02qvzf'], ['/m/0h7h6', 'sports teams headquatered here', '/m/0j6tr'], ['/m/0j6tr', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/0jnm_', 'sports team official color', '/m/0jc_p'], ['/m/02qvl7', 'sports teams with this position', '/m/0jnm_'], ['/m/02qvl7', 'sports teams with this position', '/m/0jnq8']]","[['/m/048ldh', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/0jnr3', 'position currently played on ice hockey team', '/m/02qvl7']]"
6,"[['/m/0hn2q', 'position currently played on ice hockey team', '/m/02qvzf']]","[['/m/02qvzf', 'sports teams with this position', '/m/0hn2q'], ['/m/0hn2q', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/0hn2q', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/02qvzf', 'sports teams with this position', '/m/0j8js'], ['/m/0j8js', 'position currently played on ice hockey team', '/m/02qvzf'], ['/m/02qvzf', 'sports teams with this position', '/m/0c41y70']]","[['/m/02qvzf', 'sports teams with this position', '/m/0jnnx'], ['/m/032yps', 'position currently played on ice hockey team', '/m/02qvzf'], ['/m/0jnpv', 'position currently played on ice hockey team', '/m/02qvzf'], ['/m/02qvdc', 'sports teams with this position', '/m/0hn2q'], ['/m/02qvl7', 'sports teams with this position', '/m/0hn2q'], ['/m/02qvdc', 'sports teams with this position', '/m/048ldh'], ['/m/0jnr3', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/0jnm_', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/030ykh', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/02qvl7', 'sports teams with this position', '/m/0j6tr'], ['/m/0jnm_', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/0j8js', 'sports team official color', '/m/02rnmb'], ['/m/0j8js', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/0c41y70', 'sport', '/m/03tmr'], ['/m/0c41y70', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/0c41y70', 'position currently played on ice hockey team', '/m/02qvzf']]","[['/m/048ldh', 'position currently played on ice hockey team', '/m/02qvzf'], ['/m/0jnr3', 'position currently played on ice hockey team', '/m/02qvzf'], ['/m/0jnm_', 'position currently played on ice hockey team', '/m/02qvzf'], ['/m/030ykh', 'position currently played on ice hockey team', '/m/02qvzf'], ['/m/0j6tr', 'position currently played on ice hockey team', '/m/02qvzf']]"
7,"[['/m/0j8js', 'position currently played on ice hockey team', '/m/02qvzf']]","[['/m/02qvzf', 'sports teams with this position', '/m/0j8js'], ['/m/0j8js', 'sports team official color', '/m/02rnmb'], ['/m/0j8js', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/032yps', 'position currently played on ice hockey team', '/m/02qvzf'], ['/m/02qvzf', 'sports teams with this position', '/m/0c41y70']]","[['/m/02qvzf', 'sports teams with this position', '/m/0jnnx'], ['/m/02qvdc', 'sports teams with this position', '/m/0j8js'], ['/m/02qvl7', 'sports teams with this position', '/m/0j6tr'], ['/m/02qvl7', 'sports teams with this position', '/m/0jnpv'], ['/m/02qvl7', 'sports teams with this position', '/m/0jnq8'], ['/m/01ddbl', 'sports teams', '/m/032yps'], ['/m/032yps', 'sports team official color', '/m/083jv'], ['/m/02qvdc', 'sports teams with this position', '/m/032yps'], ['/m/0jnpv', 'position currently played on ice hockey team', '/m/02qvzf'], ['/m/0c41y70', 'sport', '/m/03tmr'], ['/m/0c41y70', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/0c41y70', 'position currently played on ice hockey team', '/m/02qvzf']]","[['/m/0j6tr', 'position currently played on ice hockey team', '/m/02qvzf'], ['/m/0jnq8', 'position currently played on ice hockey team', '/m/02qvzf']]"
8,"[['/m/04l5d0', 'position currently played on ice hockey team', '/m/02qvgy']]","[['/m/04l5d0', 'sports team official color', '/m/01g5v'], ['/m/02qvl7', 'sports teams with this position', '/m/04l5d0'], ['/m/04l5d0', 'position currently played on ice hockey team', '/m/02qvzf'], ['/m/02qvgy', 'sports teams with this position', '/m/0gx159f'], ['/m/02qvgy', 'sports teams with this position', '/m/0jnr_'], ['/m/02qvgy', 'sports teams with this position', '/m/0j5m6']]","[['/m/04l5d0', 'sports team official color', '/m/083jv'], ['/m/04l5d0', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/030ykh', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/02qvl7', 'sports teams with this position', '/m/0j6tr'], ['/m/0jnm_', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/01ddbl', 'sports teams', '/m/04l5d0'], ['/m/02qvzf', 'sports teams with this position', '/m/0jnnx'], ['/m/032yps', 'position currently played on ice hockey team', '/m/02qvzf'], ['/m/0jnpv', 'position currently played on ice hockey team', '/m/02qvzf'], ['/m/02qvgy', 'roster position', '/m/02qvdc'], ['/m/0gx159f', 'position currently played on ice hockey team', '/m/02qvdc'], ['/m/0gx159f', 'position currently played on ice hockey team', '/m/02qvgy'], ['/m/0gx159f', 'position currently played on ice hockey team', '/m/02qvzf'], ['/m/0j5m6', 'position currently played on ice hockey team', '/m/02qvgy'], ['/m/02qvdc', 'sports teams with this position', '/m/0jnr_'], ['/m/0j5m6', 'sports team official color', '/m/03vtbc'], ['/m/02qvzf', 'sports teams with this position', '/m/0j5m6'], ['/m/019fh', 'sports teams headquatered here', '/m/0j5m6']]","[['/m/030ykh', 'position currently played on ice hockey team', '/m/02qvgy'], ['/m/02qvzf', 'sports teams with this position', '/m/04l5d0'], ['/m/02qvdc', 'roster position', '/m/02qvgy']]"
9,"[['/m/0jnrk', 'position currently played on ice hockey team', '/m/02qvzf']]","[['/m/02qvzf', 'sports teams with this position', '/m/0jnrk'], ['/m/0jnrk', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/0jnrk', 'position currently played on ice hockey team', '/m/02qvgy'], ['/m/02qvzf', 'sports teams with this position', '/m/0jnnx'], ['/m/032yps', 'position currently played on ice hockey team', '/m/02qvzf'], ['/m/0jnpv', 'position currently played on ice hockey team', '/m/02qvzf']]","[['/m/02qvzf', 'sports teams with this position', '/m/0j8js'], ['/m/0j8js', 'position currently played on ice hockey team', '/m/02qvzf'], ['/m/02qvzf', 'sports teams with this position', '/m/0c41y70'], ['/m/02y6fz', 'companies with this job', '/m/0jnrk'], ['/m/01x2_q', 'member of sports team', '/m/0jnrk'], ['/m/0jnrk', 'sport', '/m/03tmr'], ['/m/030ykh', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/02qvl7', 'sports teams with this position', '/m/0j6tr'], ['/m/0jnm_', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/02qvgy', 'roster position', '/m/02qvdc'], ['/m/02qvgy', 'sports teams with this position', '/m/0gx159f'], ['/m/0jnnx', 'position currently played on ice hockey team', '/m/02qvl7'], ['/m/02qvdc', 'sports teams with this position', '/m/0jnnx'], ['/m/0jnnx', 'position currently played on ice hockey team', '/m/02qvzf'], ['/m/01ddbl', 'sports teams', '/m/032yps'], ['/m/032yps', 'sports team official color', '/m/083jv'], ['/m/02qvdc', 'sports teams with this position', '/m/032yps'], ['/m/0jnpv', 'sport', '/m/03tmr'], ['/m/02qvdc', 'sports teams with this position', '/m/0jnpv'], ['/m/02qvl7', 'sports teams with this position', '/m/0jnpv']]","[['/m/030ykh', 'position currently played on ice hockey team', '/m/02qvzf'], ['/m/02qvl7', 'sports teams with this position', '/m/0jnrk'], ['/m/0j6tr', 'position currently played on ice hockey team', '/m/02qvzf'], ['/m/0jnm_', 'position currently played on ice hockey team', '/m/02qvzf'], ['/m/02qvdc', 'sports teams with this position', '/m/0jnrk'], ['/m/0gx159f', 'position currently played on ice hockey team', '/m/02qvzf']]"
