,zerohop,onehop,twohop,connecting
0,"[['/m/01cx_', 'located in time zone', '/m/02hcv8']]","[['/m/01cx_', 'contains the administrative territorial entity', '/m/02s838'], ['/m/01cx_', 'county place', '/m/01cx_'], ['/m/026g4l_', 'place of birth', '/m/01cx_'], ['/m/0mwl2', 'located in time zone', '/m/02hcv8'], ['/m/01qh7', 'located in time zone', '/m/02hcv8'], ['/m/0mn8t', 'located in time zone', '/m/02hcv8']]","[['/m/07y8l9', 'place of birth', '/m/01cx_'], ['/m/0136p1', 'country of origin', '/m/02s838'], ['/m/05fyss', 'place of birth', '/m/02s838'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/02s838'], ['/m/06vqdf', 'place of birth', '/m/01cx_'], ['/m/01cx_', 'contains the administrative territorial entity', '/m/01jsk6'], ['/m/026g4l_', 'nominated alongside', '/m/0dbpwb'], ['/m/026g4l_', 'award shared with', '/m/03m9c8'], ['/m/026g4l_', 'award shared with', '/m/03kpvp'], ['/m/0fxyd', 'shares border with', '/m/0mwl2'], ['/m/05tbn', 'contains the administrative territorial entity', '/m/0mwl2'], ['/m/0mwl2', 'shares border with', '/m/0mwxz'], ['/m/0d739', 'located in time zone', '/m/02hcv8'], ['/m/05k7sb', 'contains the administrative territorial entity', '/m/01qh7'], ['/m/01qh7', 'contains the administrative territorial entity', '/m/043q2z'], ['/m/043q2z', 'headquarters citytown', '/m/01qh7'], ['/m/0fdpd', 'located in time zone', '/m/02hcv8'], ['/m/0mn8t', 'webpage category', '/m/08mbj5d'], ['/m/0mn8t', 'rent currency', '/m/09nqf'], ['/m/012zng', 'place of birth', '/m/0mn8t'], ['/m/0xpp5', 'located in time zone', '/m/02hcv8']]","[['/m/0136p1', 'place of birth', '/m/01cx_'], ['/m/05fyss', 'residence', '/m/01cx_'], ['/m/09c7w0', 'located in time zone', '/m/02hcv8'], ['/m/05tbn', 'located in time zone', '/m/02hcv8'], ['/m/0mwxz', 'located in time zone', '/m/02hcv8'], ['/m/05k7sb', 'area capital', '/m/01cx_'], ['/m/01qh7', 'shares border with', '/m/01cx_'], ['/m/05k7sb', 'contains the administrative territorial entity', '/m/01cx_']]"
1,"[['/m/0jcgs', 'located in time zone', '/m/02hczc']]","[['/m/0jcgs', 'mortage estimation source', '/m/0jbk9'], ['/m/0jcgs', 'shares border with', '/m/0jcjq'], ['/m/0jcgs', 'shares border with', '/m/0jcky'], ['/m/0183z2', 'located in time zone', '/m/02hczc'], ['/m/0m28g', 'located in time zone', '/m/02hczc'], ['/m/0jclr', 'located in time zone', '/m/02hczc']]","[['/m/0m2by', 'mortage estimation source', '/m/0jbk9'], ['/m/0jcgs', 'rent currency', '/m/09nqf'], ['/m/0jcjq', 'shares border with', '/m/0n6rv'], ['/m/0jcmj', 'shares border with', '/m/0jcjq'], ['/m/0jcjq', 'shares border with', '/m/0jcmj'], ['/m/09c7w0', 'contains location', '/m/0jcgs'], ['/m/0jcky', 'located in time zone', '/m/02hczc'], ['/m/0l39b', 'county seat of', '/m/0jcky'], ['/m/0jcky', 'shares border with', '/m/0jcgs'], ['/m/0183z2', 'webpage category', '/m/08mbj5d'], ['/m/0183z2', 'location', '/m/0b90_r'], ['/m/05fjy', 'shares border with', '/m/0183z2'], ['/m/0qpsn', 'located in time zone', '/m/02hczc'], ['/m/0m28g', 'rent currency', '/m/09nqf'], ['/m/0m28g', 'mortage estimation source', '/m/0jbk9'], ['/m/0m28g', 'shares border with', '/m/0jclr'], ['/m/0x1jc', 'located in time zone', '/m/02hczc'], ['/m/0jclr', 'shares border with', '/m/0m28g'], ['/m/0jclr', 'rent currency', '/m/09nqf'], ['/m/0jclr', 'mortage estimation source', '/m/0jbk9'], ['/m/0p0cw', 'located in time zone', '/m/02hczc']]","[['/m/0m2by', 'located in time zone', '/m/02hczc'], ['/m/0jcjq', 'shares border with', '/m/0jcgs'], ['/m/0jcjq', 'located in time zone', '/m/02hczc'], ['/m/0jcmj', 'located in time zone', '/m/02hczc'], ['/m/0l39b', 'located in time zone', '/m/02hczc']]"
2,"[['/m/0mw2m', 'located in time zone', '/m/02hcv8']]","[['/m/0mw2m', 'county seat', '/m/0_kq3'], ['/m/0mw2m', 'contains the administrative territorial entity', '/m/0_kq3'], ['/m/0_kq3', 'county seat of', '/m/0mw2m'], ['/m/0mwl2', 'located in time zone', '/m/02hcv8'], ['/m/01qh7', 'located in time zone', '/m/02hcv8'], ['/m/0xpp5', 'located in time zone', '/m/02hcv8']]","[['/m/06yxd', 'contains the administrative territorial entity', '/m/0mw2m'], ['/m/0_kq3', 'county place', '/m/0_kq3'], ['/m/0_kq3', 'capital of', '/m/0mw2m'], ['/m/0mw2m', 'rent currency', '/m/09nqf'], ['/m/0_kq3', 'located in time zone', '/m/02hcv8'], ['/m/0fxyd', 'shares border with', '/m/0mwl2'], ['/m/05tbn', 'contains the administrative territorial entity', '/m/0mwl2'], ['/m/0mwl2', 'shares border with', '/m/0mwxz'], ['/m/0d739', 'located in time zone', '/m/02hcv8'], ['/m/0mn8t', 'located in time zone', '/m/02hcv8'], ['/m/05k7sb', 'contains the administrative territorial entity', '/m/01qh7'], ['/m/01qh7', 'contains the administrative territorial entity', '/m/043q2z'], ['/m/043q2z', 'headquarters citytown', '/m/01qh7'], ['/m/0fdpd', 'located in time zone', '/m/02hcv8'], ['/m/0ks67', 'headquarters citytown', '/m/0xpp5'], ['/m/0xpp5', 'webpage category', '/m/08mbj5d'], ['/m/0xpp5', 'capital of', '/m/0n5df']]","[['/m/05tbn', 'located in time zone', '/m/02hcv8'], ['/m/0mwxz', 'located in time zone', '/m/02hcv8'], ['/m/0n5df', 'located in time zone', '/m/02hcv8']]"
3,"[['/m/059rby', 'located in time zone', '/m/02hcv8']]","[['/m/0jvs0', 'headquarters state/province/region', '/m/059rby'], ['/m/059rby', 'contains the administrative territorial entity', '/m/0dlhg'], ['/m/038w8', 'applies to jurisdiction', '/m/059rby'], ['/m/0mwl2', 'located in time zone', '/m/02hcv8'], ['/m/01qh7', 'located in time zone', '/m/02hcv8'], ['/m/0xpp5', 'located in time zone', '/m/02hcv8']]","[['/m/0jvs0', 'operating income currency', '/m/09nqf'], ['/m/06hpx2', 'companies with this job', '/m/0jvs0'], ['/m/0jvs0', 'phone service location', '/m/09c7w0'], ['/m/01gstn', 'includes representatives from', '/m/059rby'], ['/m/059rby', 'contains the administrative territorial entity', '/m/01sn04'], ['/m/0f6zs', 'shares border with', '/m/0dlhg'], ['/m/0dlhg', 'shares border with', '/m/0f60c'], ['/m/0f6_4', 'shares border with', '/m/0dlhg'], ['/m/038w8', 'country of citizenship', '/m/09c7w0'], ['/m/038w8', 'government position held', '/m/060c4'], ['/m/038w8', 'residence', '/m/019fh'], ['/m/03ww_x', 'includes representatives from', '/m/059rby'], ['/m/0fxyd', 'shares border with', '/m/0mwl2'], ['/m/05tbn', 'contains the administrative territorial entity', '/m/0mwl2'], ['/m/0mwl2', 'shares border with', '/m/0mwxz'], ['/m/0d739', 'located in time zone', '/m/02hcv8'], ['/m/0mn8t', 'located in time zone', '/m/02hcv8'], ['/m/05k7sb', 'contains the administrative territorial entity', '/m/01qh7'], ['/m/01qh7', 'contains the administrative territorial entity', '/m/043q2z'], ['/m/043q2z', 'headquarters citytown', '/m/01qh7'], ['/m/0fdpd', 'located in time zone', '/m/02hcv8'], ['/m/0ks67', 'headquarters citytown', '/m/0xpp5'], ['/m/0xpp5', 'webpage category', '/m/08mbj5d'], ['/m/0xpp5', 'capital of', '/m/0n5df']]","[['/m/09c7w0', 'contains the administrative territorial entity', '/m/059rby'], ['/m/09c7w0', 'located in time zone', '/m/02hcv8'], ['/m/0dlhg', 'located in time zone', '/m/02hcv8'], ['/m/0dlhg', 'location', '/m/059rby'], ['/m/0f6zs', 'located in time zone', '/m/02hcv8'], ['/m/0f6zs', 'location', '/m/059rby'], ['/m/0f60c', 'location', '/m/059rby'], ['/m/0f60c', 'located in time zone', '/m/02hcv8'], ['/m/0f6_4', 'located in time zone', '/m/02hcv8'], ['/m/019fh', 'located in time zone', '/m/02hcv8'], ['/m/019fh', 'located in state', '/m/059rby'], ['/m/05tbn', 'located in time zone', '/m/02hcv8'], ['/m/05tbn', 'shares border with', '/m/059rby'], ['/m/0mwxz', 'located in time zone', '/m/02hcv8'], ['/m/05k7sb', 'shares border with', '/m/059rby'], ['/m/0n5df', 'located in time zone', '/m/02hcv8']]"
4,"[['/m/051ls', 'located in time zone', '/m/02llzg']]","[['/m/0qjd', 'shares border with', '/m/051ls'], ['/m/059j2', 'contains location', '/m/051ls'], ['/m/059j2', 'contains the administrative territorial entity', '/m/051ls'], ['/m/01c6rd', 'located in time zone', '/m/02llzg'], ['/m/06t8v', 'located in time zone', '/m/02llzg'], ['/m/06mzp', 'located in time zone', '/m/02llzg']]","[['/m/04ztj', 'ceremony location', '/m/0qjd'], ['/m/0345h', 'contains the administrative territorial entity', '/m/0qjd'], ['/m/0qjd', 'webpage category', '/m/08mbj5d'], ['/m/051ls', 'shares border with', '/m/0qjd'], ['/m/03prz_', 'film country of origin', '/m/059j2'], ['/m/0g9zljd', 'film release regions', '/m/059j2'], ['/m/09gmmt6', 'film release regions', '/m/059j2'], ['/m/04q42', 'contains the administrative territorial entity', '/m/051ls'], ['/m/01f85k', 'film release regions', '/m/059j2'], ['/m/01c6rd', 'location', '/m/0f8l9c'], ['/m/01c6rd', 'located in', '/m/0f8l9c'], ['/m/0f8l9c', 'contains the administrative territorial entity', '/m/01c6rd'], ['/m/01pj7', 'located in time zone', '/m/02llzg'], ['/m/0fjsl', 'located in time zone', '/m/02llzg'], ['/m/0947l', 'located in time zone', '/m/02llzg'], ['/m/0h3xztt', 'film release regions', '/m/06t8v'], ['/m/03q0r1', 'film release regions', '/m/06t8v'], ['/m/063fh9', 'film country of origin', '/m/06t8v'], ['/m/06mzp', 'contains the administrative territorial entity', '/m/0194f5'], ['/m/0ddj0x', 'film release regions', '/m/06mzp'], ['/m/02j69w', 'film release regions', '/m/06mzp']]","[['/m/0345h', 'located in time zone', '/m/02llzg'], ['/m/059j2', 'located in time zone', '/m/02llzg'], ['/m/0f8l9c', 'located in time zone', '/m/02llzg']]"
5,"[['/m/0z1cr', 'located in time zone', '/m/02hcv8']]","[['/m/0z1cr', 'webpage category', '/m/08mbj5d'], ['/m/0z1cr', 'mortage estimation source', '/m/0jbk9'], ['/m/05kkh', 'contains the administrative territorial entity', '/m/0z1cr'], ['/m/0mwl2', 'located in time zone', '/m/02hcv8'], ['/m/01qh7', 'located in time zone', '/m/02hcv8'], ['/m/0mn8t', 'located in time zone', '/m/02hcv8']]","[['/m/0n5fl', 'mortage estimation source', '/m/0jbk9'], ['/m/0n1v8', 'mortage estimation source', '/m/0jbk9'], ['/m/07bty', 'residence', '/m/05kkh'], ['/m/01gtcq', 'includes representatives from', '/m/05kkh'], ['/m/06mvyf', 'headquarters state/province/region', '/m/05kkh'], ['/m/0fxyd', 'shares border with', '/m/0mwl2'], ['/m/05tbn', 'contains the administrative territorial entity', '/m/0mwl2'], ['/m/0mwl2', 'shares border with', '/m/0mwxz'], ['/m/0d739', 'located in time zone', '/m/02hcv8'], ['/m/05k7sb', 'contains the administrative territorial entity', '/m/01qh7'], ['/m/01qh7', 'contains the administrative territorial entity', '/m/043q2z'], ['/m/043q2z', 'headquarters citytown', '/m/01qh7'], ['/m/0fdpd', 'located in time zone', '/m/02hcv8'], ['/m/0mn8t', 'webpage category', '/m/08mbj5d'], ['/m/0mn8t', 'rent currency', '/m/09nqf'], ['/m/012zng', 'place of birth', '/m/0mn8t'], ['/m/0xpp5', 'located in time zone', '/m/02hcv8']]","[['/m/0n5fl', 'located in time zone', '/m/02hcv8'], ['/m/0n1v8', 'located in time zone', '/m/02hcv8'], ['/m/05kkh', 'located in time zone', '/m/02hcv8'], ['/m/05tbn', 'located in time zone', '/m/02hcv8'], ['/m/0mwxz', 'located in time zone', '/m/02hcv8']]"
6,"[['/m/06btq', 'located in time zone', '/m/02hcv8']]","[['/m/01gssz', 'includes representatives from', '/m/06btq'], ['/m/01grqd', 'includes representatives from', '/m/06btq'], ['/m/06btq', 'area capital', '/m/0c1d0'], ['/m/0mwl2', 'located in time zone', '/m/02hcv8'], ['/m/01qh7', 'located in time zone', '/m/02hcv8'], ['/m/0mn8t', 'located in time zone', '/m/02hcv8']]","[['/m/01gssz', 'includes representatives from', '/m/01x73'], ['/m/01gssz', 'legislative member overlap with', '/m/01gt99'], ['/m/01gssz', 'legislative member overlap with', '/m/01gsvp'], ['/m/01grqd', 'legislative member overlap with', '/m/01grr2'], ['/m/01grqd', 'includes representatives from', '/m/06yxd'], ['/m/01grqd', 'includes representatives from', '/m/05k7sb'], ['/m/06btq', 'contains the administrative territorial entity', '/m/0_j_z'], ['/m/021yw7', 'residence', '/m/0c1d0'], ['/m/05g8ky', 'residence', '/m/0c1d0'], ['/m/0c1d0', 'contains the administrative territorial entity', '/m/02s62q'], ['/m/0fxyd', 'shares border with', '/m/0mwl2'], ['/m/05tbn', 'contains the administrative territorial entity', '/m/0mwl2'], ['/m/0mwl2', 'shares border with', '/m/0mwxz'], ['/m/0d739', 'located in time zone', '/m/02hcv8'], ['/m/05k7sb', 'contains the administrative territorial entity', '/m/01qh7'], ['/m/01qh7', 'contains the administrative territorial entity', '/m/043q2z'], ['/m/043q2z', 'headquarters citytown', '/m/01qh7'], ['/m/0fdpd', 'located in time zone', '/m/02hcv8'], ['/m/0mn8t', 'webpage category', '/m/08mbj5d'], ['/m/0mn8t', 'rent currency', '/m/09nqf'], ['/m/012zng', 'place of birth', '/m/0mn8t'], ['/m/0xpp5', 'located in time zone', '/m/02hcv8']]","[['/m/01x73', 'located in time zone', '/m/02hcv8'], ['/m/01x73', 'shares border with', '/m/06btq'], ['/m/01gsvp', 'includes representatives from', '/m/06btq'], ['/m/01grr2', 'includes representatives from', '/m/06btq'], ['/m/06yxd', 'located in time zone', '/m/02hcv8'], ['/m/0c1d0', 'capital of', '/m/06btq'], ['/m/0c1d0', 'located in time zone', '/m/02hcv8'], ['/m/0c1d0', 'located in state', '/m/06btq'], ['/m/02s62q', 'headquarters state/province/region', '/m/06btq'], ['/m/05tbn', 'located in time zone', '/m/02hcv8'], ['/m/0mwxz', 'located in time zone', '/m/02hcv8']]"
7,"[['/m/0fc2c', 'located in time zone', '/m/02hcv8']]","[['/m/0y1rf', 'capital of', '/m/0fc2c'], ['/m/0fc2c', 'shares border with', '/m/0fc32'], ['/m/0fc2c', 'rent currency', '/m/09nqf'], ['/m/0d739', 'located in time zone', '/m/02hcv8'], ['/m/01qh7', 'located in time zone', '/m/02hcv8'], ['/m/0mn8t', 'located in time zone', '/m/02hcv8']]","[['/m/02t_tp', 'place of birth', '/m/0y1rf'], ['/m/023slg', 'country of origin', '/m/0y1rf'], ['/m/02630g', 'location of formation', '/m/0y1rf'], ['/m/0fc32', 'shares border with', '/m/0fc2c'], ['/m/0y1rf', 'county seat of', '/m/0fc2c'], ['/m/0fc2c', 'shares border with', '/m/0fc1m'], ['/m/0fc32', 'shares border with', '/m/0ff0x'], ['/m/0fc32', 'rent currency', '/m/09nqf'], ['/m/09c7w0', 'contains location', '/m/0fc32'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/0d739'], ['/m/0d739', 'contains the administrative territorial entity', '/m/0gdm1'], ['/m/05k7sb', 'contains the administrative territorial entity', '/m/0d739'], ['/m/0mwl2', 'located in time zone', '/m/02hcv8'], ['/m/05k7sb', 'contains the administrative territorial entity', '/m/01qh7'], ['/m/01qh7', 'contains the administrative territorial entity', '/m/043q2z'], ['/m/043q2z', 'headquarters citytown', '/m/01qh7'], ['/m/0fdpd', 'located in time zone', '/m/02hcv8'], ['/m/0mn8t', 'webpage category', '/m/08mbj5d'], ['/m/0mn8t', 'rent currency', '/m/09nqf'], ['/m/012zng', 'place of birth', '/m/0mn8t'], ['/m/0xpp5', 'located in time zone', '/m/02hcv8']]","[['/m/0y1rf', 'located in time zone', '/m/02hcv8'], ['/m/0fc32', 'located in time zone', '/m/02hcv8'], ['/m/09c7w0', 'contains location', '/m/0fc2c'], ['/m/09c7w0', 'located in time zone', '/m/02hcv8']]"
8,"[['/m/0ljsz', 'located in time zone', '/m/02hcv8']]","[['/m/0ljsz', 'county seat of', '/m/0n5dt'], ['/m/09m6kg', 'filming location', '/m/0ljsz'], ['/m/01sxq9', 'residence', '/m/0ljsz'], ['/m/0mwl2', 'located in time zone', '/m/02hcv8'], ['/m/01qh7', 'located in time zone', '/m/02hcv8'], ['/m/0mn8t', 'located in time zone', '/m/02hcv8']]","[['/m/0jcx', 'residence', '/m/0ljsz'], ['/m/0n5dt', 'rent currency', '/m/09nqf'], ['/m/0n5dt', 'contains the administrative territorial entity', '/m/0194_r'], ['/m/0n5jm', 'shares border with', '/m/0n5dt'], ['/m/01gb54', 'distributor of', '/m/09m6kg'], ['/m/09m6kg', 'film crew role', '/m/02vs3x5'], ['/m/09m6kg', 'award won', '/m/099t8j'], ['/m/01jqr_5', 'residence', '/m/0ljsz'], ['/m/02lp0w', 'award received by', '/m/01sxq9'], ['/m/01sxq9', 'cast member of', '/m/03sxd2'], ['/m/01sxq9', 'occupation', '/m/02hrh1q'], ['/m/0ljsz', 'country', '/m/09c7w0'], ['/m/0fxyd', 'shares border with', '/m/0mwl2'], ['/m/05tbn', 'contains the administrative territorial entity', '/m/0mwl2'], ['/m/0mwl2', 'shares border with', '/m/0mwxz'], ['/m/0d739', 'located in time zone', '/m/02hcv8'], ['/m/05k7sb', 'contains the administrative territorial entity', '/m/01qh7'], ['/m/01qh7', 'contains the administrative territorial entity', '/m/043q2z'], ['/m/043q2z', 'headquarters citytown', '/m/01qh7'], ['/m/0fdpd', 'located in time zone', '/m/02hcv8'], ['/m/0mn8t', 'webpage category', '/m/08mbj5d'], ['/m/0mn8t', 'rent currency', '/m/09nqf'], ['/m/012zng', 'place of birth', '/m/0mn8t'], ['/m/0xpp5', 'located in time zone', '/m/02hcv8']]","[['/m/0n5dt', 'located in time zone', '/m/02hcv8'], ['/m/0n5dt', 'contains the administrative territorial entity', '/m/0ljsz'], ['/m/0194_r', 'headquarters citytown', '/m/0ljsz'], ['/m/0n5jm', 'located in time zone', '/m/02hcv8'], ['/m/05tbn', 'located in time zone', '/m/02hcv8'], ['/m/0mwxz', 'located in time zone', '/m/02hcv8']]"
9,"[['/m/0l34j', 'located in time zone', '/m/02lcqs']]","[['/m/01n7q', 'contains the administrative territorial entity', '/m/0l34j'], ['/m/0l34j', 'mortage estimation source', '/m/0jbk9'], ['/m/0l34j', 'rent currency', '/m/09nqf'], ['/m/0r5y9', 'located in time zone', '/m/02lcqs'], ['/m/0r2gj', 'located in time zone', '/m/02lcqs'], ['/m/0d6lp', 'located in time zone', '/m/02lcqs']]","[['/m/01n7q', 'contains the administrative territorial entity', '/m/020923'], ['/m/043ttv', 'headquarters state/province/region', '/m/01n7q'], ['/m/01n7q', 'contains the administrative territorial entity', '/m/0l2v0'], ['/m/06pvr', 'contains the administrative territorial entity', '/m/0l34j'], ['/m/0l34j', 'shares border with', '/m/0kq1l'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/0r5y9'], ['/m/0r5y9', 'webpage category', '/m/08mbj5d'], ['/m/0r5y9', 'located in state', '/m/01n7q'], ['/m/0kvt9', 'located in time zone', '/m/02lcqs'], ['/m/01n7q', 'contains the administrative territorial entity', '/m/0r2gj'], ['/m/051zy_b', 'filming location', '/m/0r2gj'], ['/m/02t901', 'residence', '/m/0r2gj'], ['/m/0l2q3', 'located in time zone', '/m/02lcqs'], ['/m/0k1bs', 'country of origin', '/m/0d6lp'], ['/m/0j5q3', 'place of birth', '/m/0d6lp'], ['/m/0d6lp', 'located in state', '/m/01n7q'], ['/m/0cb4j', 'located in time zone', '/m/02lcqs']]","[['/m/01n7q', 'located in time zone', '/m/02lcqs'], ['/m/0l2v0', 'located in time zone', '/m/02lcqs'], ['/m/09c7w0', 'contains location', '/m/0l34j']]"
