,zerohop,onehop,twohop,connecting
0,"[['/m/02jtjz', 'nominated for work', '/m/0h95927']]","[['/m/02jtjz', 'dated', '/m/03_6y'], ['/m/05mlqj', 'nominated alongside', '/m/02jtjz'], ['/m/02jtjz', 'cast member of', '/m/0h95927'], ['/m/099c8n', 'nomination', '/m/0h95927'], ['/m/01_xtx', 'cast member of', '/m/0h95927'], ['/m/0h95927', 'film release regions', '/m/059j2']]","[['/m/02jtjz', 'breakup', '/m/03_6y'], ['/m/03yj_0n', 'nominated alongside', '/m/02jtjz'], ['/m/02jtjz', 'award received', '/m/0gkts9'], ['/m/0g8_vp', 'notable people of this ethnicity', '/m/03_6y'], ['/m/0156q', 'vacationers', '/m/03_6y'], ['/m/03_6y', 'spouse', '/m/0336mc'], ['/m/04lp8k', 'nominated alongside', '/m/05mlqj'], ['/m/05mlqj', 'cast member of', '/m/024lff'], ['/m/05mlqj', 'nominated alongside', '/m/01j5x6'], ['/m/0h95927', 'film release regions', '/m/03spz'], ['/m/099c8n', 'nomination', '/m/05hjnw'], ['/m/099c8n', 'nomination', '/m/0fy34l'], ['/m/099c8n', 'nomination', '/m/0gmcwlb'], ['/m/0f_nbyh', 'nomination', '/m/0h95927'], ['/m/01_xtx', 'place of birth', '/m/0dclg'], ['/m/01_xtx', 'nominated alongside', '/m/03yj_0n'], ['/m/0bksh', 'friendship', '/m/01_xtx']]","[['/m/03_6y', 'breakup', '/m/02jtjz'], ['/m/03_6y', 'dated', '/m/02jtjz'], ['/m/01j5x6', 'nominated alongside', '/m/02jtjz'], ['/m/01_xtx', 'nominated alongside', '/m/02jtjz'], ['/m/01_xtx', 'nominated for work', '/m/0h95927'], ['/m/03yj_0n', 'cast member of', '/m/0h95927']]"
1,"[['/m/016yvw', 'nominated for work', '/m/019vhk']]","[['/m/016yvw', 'cast member of', '/m/09tkzy'], ['/m/07lt7b', 'award shared with', '/m/016yvw'], ['/m/016yvw', 'nominated alongside', '/m/01qq_lp'], ['/m/018swb', 'cast member of', '/m/019vhk'], ['/m/02r22gf', 'nomination', '/m/019vhk'], ['/m/019vhk', 'film country of origin', '/m/03rjj']]","[['/m/027b9j5', 'award received by', '/m/016yvw'], ['/m/09tkzy', 'award won', '/m/0gs96'], ['/m/09tkzy', 'award won', '/m/040njc'], ['/m/07lt7b', 'award shared with', '/m/05dbf'], ['/m/07lt7b', 'country of citizenship', '/m/0f8l9c'], ['/m/07lt7b', 'cast member of', '/m/0g3zrd'], ['/m/01svw8n', 'nominated alongside', '/m/016yvw'], ['/m/016yvw', 'cast member of', '/m/0yzvw'], ['/m/07lt7b', 'award shared with', '/m/01qq_lp'], ['/m/01qq_lp', 'nominated alongside', '/m/016yvw'], ['/m/01qq_lp', 'native language', '/m/02bjrlw'], ['/m/0blq0z', 'award shared with', '/m/018swb'], ['/m/0qcr0', 'notable people died in this manner', '/m/018swb'], ['/m/018swb', 'award shared with', '/m/0ksrf8'], ['/m/019vhk', 'estimated budget currency', '/m/09nqf'], ['/m/05jzt3', 'award won', '/m/02r22gf'], ['/m/02r22gf', 'nomination', '/m/011yph'], ['/m/09p7fh', 'award won', '/m/02r22gf'], ['/m/020h2v', 'distributor of', '/m/019vhk'], ['/m/0gq9h', 'nomination', '/m/019vhk']]","[['/m/0gs96', 'nomination', '/m/019vhk'], ['/m/040njc', 'nomination', '/m/019vhk'], ['/m/07lt7b', 'nominated alongside', '/m/016yvw'], ['/m/05dbf', 'nominated alongside', '/m/016yvw'], ['/m/01qq_lp', 'award shared with', '/m/016yvw']]"
2,"[['/m/0yfp', 'nominated for work', '/m/055td_']]","[['/m/0yfp', 'cast member of', '/m/021gzd'], ['/m/0yfp', 'nominated alongside', '/m/03m9c8'], ['/m/0yfp', 'award received', '/m/02n9nmz'], ['/m/055td_', 'film crew role', '/m/0ch6mp2'], ['/m/055td_', 'film crew role', '/m/09zzb8'], ['/m/05p5nc', 'cast member of', '/m/055td_']]","[['/m/0yfp', 'occupation', '/m/02hrh1q'], ['/m/03m9c8', 'award shared with', '/m/07h07'], ['/m/04135', 'nominated alongside', '/m/03m9c8'], ['/m/02rchht', 'nominated alongside', '/m/03m9c8'], ['/m/022dp5', 'notable people of this ethnicity', '/m/0yfp'], ['/m/02n9nmz', 'nomination', '/m/03cw411'], ['/m/0mb5x', 'award received', '/m/02n9nmz'], ['/m/02n9nmz', 'nomination', '/m/04hwbq'], ['/m/055td_', 'distribution medium', '/m/029j_'], ['/m/055td_', 'estimated budget currency', '/m/09nqf'], ['/m/07ncs0', 'nominated alongside', '/m/05p5nc'], ['/m/0382m4', 'award shared with', '/m/05p5nc'], ['/m/03_l8m', 'nominated alongside', '/m/05p5nc'], ['/m/055td_', 'film crew role', '/m/0dxtw']]","[['/m/03m9c8', 'nominated alongside', '/m/0yfp'], ['/m/02n9nmz', 'nomination', '/m/055td_']]"
3,"[['/m/095p3z', 'nominated for work', '/m/0k5px']]","[['/m/0dthsy', 'award winners', '/m/095p3z'], ['/m/095p3z', 'place of death', '/m/0281rb'], ['/m/095p3z', 'nominated for work', '/m/0cqnss'], ['/m/0432b', 'cast member of', '/m/0k5px'], ['/m/0gq9h', 'nomination', '/m/0k5px'], ['/m/0k5px', 'language of film', '/m/02h40lc']]","[['/m/0gq_v', 'part of award ceremony', '/m/0dthsy'], ['/m/0gqz2', 'part of award ceremony', '/m/0dthsy'], ['/m/0p9sw', 'part of award ceremony', '/m/0dthsy'], ['/m/095p3z', 'nominated alongside', '/m/06zd1c'], ['/m/095p3z', 'country of citizenship', '/m/09c7w0'], ['/m/095p3z', 'nominated alongside', '/m/01pr6q7'], ['/m/086k8', 'distributor of', '/m/0cqnss'], ['/m/01tl50z', 'cast member of', '/m/0cqnss'], ['/m/019f4v', 'nomination', '/m/0cqnss'], ['/m/0432b', 'friendship', '/m/0f502'], ['/m/0432b', 'marital status', '/m/04ztj'], ['/m/0c58k', 'notable people died in this manner', '/m/0432b'], ['/m/06zd1c', 'nominated for work', '/m/0k5px'], ['/m/0gq9h', 'nomination', '/m/0dr_4'], ['/m/0gq9h', 'nomination', '/m/09tqkv2'], ['/m/0gq9h', 'nomination', '/m/0_9l_'], ['/m/0k5px', 'award won', '/m/0p9sw'], ['/m/0k5px', 'film genre', '/m/04t36']]","[['/m/0cqnss', 'composer', '/m/095p3z'], ['/m/0cqnss', 'nominee of work', '/m/095p3z'], ['/m/086k8', 'nominated for work', '/m/0k5px'], ['/m/0432b', 'nominated for work', '/m/0k5px']]"
4,"[['/m/08mhyd', 'nominated for work', '/m/0pv3x']]","[['/m/08mhyd', 'award received', '/m/0274v0r'], ['/m/0bbw2z6', 'cinematography', '/m/08mhyd'], ['/m/08mhyd', 'sex or gender', '/m/05zppz'], ['/m/0pv3x', 'language of film', '/m/02bjrlw'], ['/m/02hfp_', 'director of', '/m/0pv3x'], ['/m/01f7dd', 'cast member of', '/m/0pv3x']]","[['/m/08mhyd', 'nominated for work', '/m/0llcx'], ['/m/0pv3x', 'cinematography', '/m/08mhyd'], ['/m/0cqh57', 'award received', '/m/0274v0r'], ['/m/01znj1', 'award won', '/m/0274v0r'], ['/m/0274v0r', 'award received by', '/m/08mhyd'], ['/m/0143wl', 'cast member of', '/m/0bbw2z6'], ['/m/0bbw2z6', 'film crew role', '/m/02ynfr'], ['/m/02pq9yv', 'nominated for work', '/m/0bbw2z6'], ['/m/02mpyh', 'cinematography', '/m/08mhyd'], ['/m/0jz9f', 'nominated for work', '/m/0pv3x'], ['/m/0g83dv', 'film producer', '/m/02hfp_'], ['/m/02hfp_', 'award received', '/m/027c924'], ['/m/02hfp_', 'award received', '/m/02x17s4'], ['/m/0pv3x', 'award won', '/m/0l8z1'], ['/m/01f7dd', 'cast member of', '/m/0340hj'], ['/m/01f7dd', 'cast member of', '/m/0270k40'], ['/m/01f7dd', 'award received', '/m/09sdmz']]","[['/m/02hfp_', 'nominated for work', '/m/0pv3x'], ['/m/02x17s4', 'nomination', '/m/0pv3x']]"
5,"[['/m/05km8z', 'nominated for work', '/m/0cq806']]","[['/m/0gq_v', 'award received by', '/m/05km8z'], ['/m/0dthsy', 'award winners', '/m/05km8z'], ['/m/05km8z', 'nominated for work', '/m/0cq86w'], ['/m/0cq806', 'film genre', '/m/04xvh5'], ['/m/0cq806', 'award won', '/m/040njc'], ['/m/0cq806', 'award won', '/m/0gr4k']]","[['/m/0gq_v', 'nomination', '/m/0drnwh'], ['/m/0gq_v', 'nomination', '/m/02p76f9'], ['/m/0gq_v', 'part of award ceremony', '/m/0d__c3'], ['/m/05km8z', 'nominated for work', '/m/09p3_s'], ['/m/0dthsy', 'award winners', '/m/07fzq3'], ['/m/0gqz2', 'part of award ceremony', '/m/0dthsy'], ['/m/0dthsy', 'award winners', '/m/0jgwf'], ['/m/05km8z', 'nominated for work', '/m/0bx0l'], ['/m/05km8z', 'nominated for work', '/m/0pd6l'], ['/m/0cq86w', 'film genre', '/m/07s9rl0'], ['/m/0cq86w', 'language of film', '/m/02h40lc'], ['/m/02qyntr', 'nomination', '/m/0cq86w'], ['/m/0cq806', 'film producer', '/m/0p51w'], ['/m/0f4x7', 'nomination', '/m/0cq806'], ['/m/0b13g7', 'award received', '/m/040njc'], ['/m/03qmx_f', 'award received', '/m/040njc'], ['/m/04rvy8', 'award received', '/m/040njc'], ['/m/0h32q', 'cast member of', '/m/0cq806'], ['/m/0gr4k', 'nomination', '/m/0bl1_'], ['/m/0gr4k', 'part of award ceremony', '/m/0gmdkyy'], ['/m/0gr4k', 'part of award ceremony', '/m/073h5b']]","[['/m/0cq86w', 'nominee of work', '/m/05km8z'], ['/m/0cq86w', 'film production designer', '/m/05km8z'], ['/m/040njc', 'nomination', '/m/0cq806'], ['/m/0gr4k', 'nomination', '/m/0cq806']]"
6,"[['/m/0794g', 'nominated for work', '/m/03cmsqb']]","[['/m/0794g', 'occupation', '/m/02hrh1q'], ['/m/0794g', 'award received', '/m/09qwmm'], ['/m/0151w_', 'canoodled', '/m/0794g'], ['/m/0794g', 'cast member of', '/m/03cmsqb'], ['/m/05b1610', 'nomination', '/m/03cmsqb'], ['/m/03c7tr1', 'nomination', '/m/03cmsqb']]","[['/m/06t74h', 'nominated alongside', '/m/0794g'], ['/m/01_xtx', 'nominated alongside', '/m/0794g'], ['/m/0151w_', 'award shared with', '/m/05fnl9'], ['/m/0151w_', 'award shared with', '/m/0169dl'], ['/m/0151w_', 'friendship', '/m/04bs3j'], ['/m/01_xtx', 'cast member of', '/m/03cmsqb'], ['/m/05m883', 'award received', '/m/05b1610'], ['/m/05b1610', 'nomination', '/m/075wx7_'], ['/m/05b1610', 'nomination', '/m/02qzmz6'], ['/m/025b5y', 'award received', '/m/03c7tr1'], ['/m/01w1kyf', 'award received', '/m/03c7tr1'], ['/m/01d0fp', 'award received', '/m/03c7tr1'], ['/m/03cmsqb', 'film crew role', '/m/02r96rf']]","[['/m/0151w_', 'dated', '/m/0794g'], ['/m/03c7tr1', 'award received by', '/m/0794g']]"
7,"[['/m/0fvf9q', 'nominated for work', '/m/03cw411']]","[['/m/0fvf9q', 'nominated alongside', '/m/0c2dl'], ['/m/02kxbx3', 'nominated alongside', '/m/0fvf9q'], ['/m/01633c', 'film producer', '/m/0fvf9q'], ['/m/0dvld', 'nominated for work', '/m/03cw411'], ['/m/03cw411', 'film release regions', '/m/0hzlz'], ['/m/03cw411', 'film release regions', '/m/03_3d']]","[['/m/0fvf9q', 'award shared with', '/m/02ld6x'], ['/m/01_x6v', 'nominated alongside', '/m/0fvf9q'], ['/m/02ld6x', 'nominated alongside', '/m/0fvf9q'], ['/m/0c2dl', 'place of birth', '/m/0rh6k'], ['/m/0c2dl', 'occupation', '/m/0dxtg'], ['/m/0c2dl', 'occupation', '/m/0cbd2'], ['/m/02kxbwx', 'sibling', '/m/02kxbx3'], ['/m/08wr3kg', 'award shared with', '/m/02kxbx3'], ['/m/02kxbwx', 'nominated alongside', '/m/02kxbx3'], ['/m/01z4y', 'films with this genre', '/m/01633c'], ['/m/01pj3h', 'cast member of', '/m/01633c'], ['/m/01mqh5', 'cast member of', '/m/01633c'], ['/m/09td7p', 'award received by', '/m/0dvld'], ['/m/0dvld', 'nominated alongside', '/m/017khj'], ['/m/024fz9', 'award received by', '/m/0dvld'], ['/m/03cw411', 'cinematography', '/m/04qvl7'], ['/m/03cw411', 'film producer', '/m/029m83'], ['/m/03cw411', 'film release regions', '/m/06f32']]","[['/m/0c2dl', 'nominated alongside', '/m/0fvf9q'], ['/m/02kxbwx', 'award shared with', '/m/0fvf9q'], ['/m/02kxbwx', 'nominated alongside', '/m/0fvf9q'], ['/m/02kxbx3', 'award shared with', '/m/0fvf9q'], ['/m/0dvld', 'cast member of', '/m/03cw411'], ['/m/09td7p', 'nomination', '/m/03cw411']]"
8,"[['/m/0gd9k', 'nominated for work', '/m/0p9lw']]","[['/m/0gd92', 'nominee of work', '/m/0gd9k'], ['/m/0gd9k', 'occupation', '/m/08z956'], ['/m/0dgrwqr', 'film editor', '/m/0gd9k'], ['/m/03xsby', 'distributor of', '/m/0p9lw'], ['/m/016_mj', 'cast member of', '/m/0p9lw'], ['/m/06jntd', 'distributor of', '/m/0p9lw']]","[['/m/0gd92', 'film genre', '/m/02l7c8'], ['/m/0gd92', 'estimated budget currency', '/m/09nqf'], ['/m/0gd92', 'film country of origin', '/m/09c7w0'], ['/m/0151w_', 'friendship', '/m/0gd9k'], ['/m/0gd9k', 'director of', '/m/02rmd_2'], ['/m/0dgrwqr', 'film country of origin', '/m/09c7w0'], ['/m/0dgrwqr', 'estimated budget currency', '/m/09nqf'], ['/m/0dgrwqr', 'film release regions', '/m/0jgd'], ['/m/0gd9k', 'influenced by', '/m/014z8v'], ['/m/0ggbfwf', 'production company', '/m/03xsby'], ['/m/03xsby', 'distributor of', '/m/0btbyn'], ['/m/04fv5b', 'production company', '/m/03xsby'], ['/m/016_mj', 'cast member of', '/m/02ph9tm'], ['/m/02w5q6', 'friendship', '/m/016_mj'], ['/m/016_mj', 'award received', '/m/05zvj3m'], ['/m/01kff7', 'nomination shared with', '/m/0p9lw'], ['/m/06jntd', 'location of formation', '/m/0r04p'], ['/m/06jntd', 'distributor of', '/m/065dc4'], ['/m/06jntd', 'distributor of', '/m/0k54q'], ['/m/0p9lw', 'film crew role', '/m/09zzb8']]","[['/m/0gd92', 'film written by', '/m/0gd9k'], ['/m/0dgrwqr', 'film written by', '/m/0gd9k']]"
9,"[['/m/029m83', 'nominated for work', '/m/0k4p0']]","[['/m/02mpyh', 'film producer', '/m/029m83'], ['/m/029m83', 'director of', '/m/01fwzk'], ['/m/05k2xy', 'executive producer', '/m/029m83'], ['/m/0k4p0', 'film story by', '/m/098n5'], ['/m/0gs9p', 'nomination', '/m/0k4p0'], ['/m/029m83', 'cast member of', '/m/0k4p0']]","[['/m/02mpyh', 'filming location', '/m/03rjj'], ['/m/02mpyh', 'distribution medium', '/m/029j_'], ['/m/02mpyh', 'estimated budget currency', '/m/09nqf'], ['/m/029m83', 'cast member of', '/m/03m4mj'], ['/m/029m83', 'nominated for work', '/m/02cbhg'], ['/m/029m83', 'occupation', '/m/01d_h8'], ['/m/0gs9p', 'nomination', '/m/01fwzk'], ['/m/05k2xy', 'film genre', '/m/01jfsb'], ['/m/05k2xy', 'film genre', '/m/07s9rl0'], ['/m/05dbf', 'cast member of', '/m/05k2xy'], ['/m/0k4p0', 'award won', '/m/02w9sd7'], ['/m/0k4p0', 'award won', '/m/02rdxsh'], ['/m/04mqgr', 'award received by', '/m/098n5'], ['/m/0k4p0', 'film written by', '/m/098n5'], ['/m/0qcr0', 'notable people died in this manner', '/m/098n5'], ['/m/0gs9p', 'nomination', '/m/047d21r'], ['/m/027zz', 'award received', '/m/0gs9p'], ['/m/05bht9', 'award received', '/m/0gs9p'], ['/m/02ppm4q', 'nomination', '/m/0k4p0']]","[['/m/02mpyh', 'executive producer', '/m/029m83'], ['/m/0gs9p', 'award received by', '/m/029m83'], ['/m/098n5', 'nominated for work', '/m/0k4p0'], ['/m/0qcr0', 'notable people died in this manner', '/m/029m83']]"
