,zerohop,onehop,twohop,connecting
0,"[['/m/02hy5d', 'parliamentary term', '/m/04h1rz']]","[['/m/02hy5d', 'webpage category', '/m/08mbj5d'], ['/m/02hy5d', 'parliamentary term', '/m/077g7n'], ['/m/02hy5d', 'parliamentary term', '/m/06f0dc'], ['/m/04h1rz', 'legislative member overlap with', '/m/02bn_p'], ['/m/04h1rz', 'legislative member overlap with', '/m/0495ys'], ['/m/02gkzs', 'legislative member overlap with', '/m/04h1rz']]","[['/m/02hy5d', 'parliamentary term', '/m/02bqm0'], ['/m/01s0_f', 'notable alumini', '/m/02hy5d'], ['/m/02hy5d', 'parliamentary term', '/m/024tkd'], ['/m/06f0dc', 'includes representatives from', '/m/05fjy'], ['/m/032ft5', 'legislative member overlap with', '/m/06f0dc'], ['/m/0d3qd0', 'parliamentary term', '/m/06f0dc'], ['/m/021sv1', 'parliamentary term', '/m/04h1rz'], ['/m/02bn_p', 'includes representatives from', '/m/0vbk'], ['/m/02bn_p', 'legislative member overlap with', '/m/03z5xd'], ['/m/02bn_p', 'includes representatives from', '/m/0846v'], ['/m/04h1rz', 'legislative member overlap with', '/m/02bp37'], ['/m/06r713', 'legislative member overlap with', '/m/0495ys'], ['/m/0495ys', 'legislative member overlap with', '/m/02cg7g'], ['/m/0495ys', 'legislative member overlap with', '/m/024tkd'], ['/m/02bn_p', 'legislative member overlap with', '/m/02gkzs'], ['/m/02bqm0', 'legislative member overlap with', '/m/02gkzs'], ['/m/0495ys', 'legislative member overlap with', '/m/02gkzs'], ['/m/04h1rz', 'legislative member overlap with', '/m/02bqn1']]","[['/m/06f0dc', 'legislative member overlap with', '/m/04h1rz'], ['/m/032ft5', 'legislative member overlap with', '/m/04h1rz'], ['/m/02bn_p', 'legislative member overlap with', '/m/04h1rz'], ['/m/03z5xd', 'legislative member overlap with', '/m/04h1rz'], ['/m/0495ys', 'legislative member overlap with', '/m/04h1rz'], ['/m/06r713', 'legislative member overlap with', '/m/04h1rz'], ['/m/02cg7g', 'legislative member overlap with', '/m/04h1rz'], ['/m/024tkd', 'legislative member overlap with', '/m/04h1rz'], ['/m/02bqm0', 'legislative member overlap with', '/m/04h1rz']]"
1,"[['/m/021sv1', 'parliamentary term', '/m/03rtmz']]","[['/m/021sv1', 'parliamentary term', '/m/0495ys'], ['/m/021sv1', 'place of birth', '/m/02hrh0_'], ['/m/021sv1', 'parliamentary term', '/m/070mff'], ['/m/05l2z4', 'legislative member overlap with', '/m/03rtmz'], ['/m/03rtmz', 'legislative member overlap with', '/m/03ww_x'], ['/m/03rtmz', 'legislative member overlap with', '/m/032ft5']]","[['/m/01nnsv', 'notable alumini', '/m/021sv1'], ['/m/021sv1', 'parliamentary term', '/m/032ft5'], ['/m/0495ys', 'legislative member overlap with', '/m/024tcq'], ['/m/0495ys', 'legislative member overlap with', '/m/04gp1d'], ['/m/0495ys', 'legislative member overlap with', '/m/02bqm0'], ['/m/021sv1', 'parliamentary term', '/m/024tkd'], ['/m/02bn_p', 'legislative member overlap with', '/m/070mff'], ['/m/070mff', 'legislative member overlap with', '/m/06r713'], ['/m/077g7n', 'legislative member overlap with', '/m/070mff'], ['/m/02hy5d', 'parliamentary term', '/m/05l2z4'], ['/m/070mff', 'legislative member overlap with', '/m/05l2z4'], ['/m/05l2z4', 'legislative member overlap with', '/m/060ny2'], ['/m/070m6c', 'legislative member overlap with', '/m/03rtmz'], ['/m/07p__7', 'legislative member overlap with', '/m/03rtmz'], ['/m/03ww_x', 'legislative member overlap with', '/m/024tcq'], ['/m/02bqmq', 'legislative member overlap with', '/m/03ww_x'], ['/m/021sv1', 'parliamentary term', '/m/03ww_x'], ['/m/03rtmz', 'legislative member overlap with', '/m/02bqmq'], ['/m/032ft5', 'legislative member overlap with', '/m/02bn_p'], ['/m/070mff', 'legislative member overlap with', '/m/032ft5'], ['/m/032ft5', 'includes representatives from', '/m/03gh4']]","[['/m/0495ys', 'legislative member overlap with', '/m/03rtmz'], ['/m/024tcq', 'legislative member overlap with', '/m/03rtmz'], ['/m/04gp1d', 'legislative member overlap with', '/m/03rtmz'], ['/m/02bqm0', 'legislative member overlap with', '/m/03rtmz'], ['/m/02bn_p', 'legislative member overlap with', '/m/03rtmz'], ['/m/06r713', 'legislative member overlap with', '/m/03rtmz'], ['/m/077g7n', 'legislative member overlap with', '/m/03rtmz'], ['/m/02hy5d', 'parliamentary term', '/m/03rtmz'], ['/m/060ny2', 'legislative member overlap with', '/m/03rtmz'], ['/m/03ww_x', 'legislative member overlap with', '/m/03rtmz'], ['/m/02bqmq', 'legislative member overlap with', '/m/03rtmz'], ['/m/032ft5', 'legislative member overlap with', '/m/03rtmz']]"
2,"[['/m/021sv1', 'parliamentary term', '/m/04h1rz']]","[['/m/021sv1', 'parliamentary term', '/m/0495ys'], ['/m/021sv1', 'parliamentary term', '/m/032ft5'], ['/m/021sv1', 'parliamentary term', '/m/070mff'], ['/m/04h1rz', 'legislative member overlap with', '/m/02bn_p'], ['/m/04h1rz', 'legislative member overlap with', '/m/0495ys'], ['/m/02gkzs', 'legislative member overlap with', '/m/04h1rz']]","[['/m/01nnsv', 'notable alumini', '/m/021sv1'], ['/m/0495ys', 'legislative member overlap with', '/m/024tcq'], ['/m/0495ys', 'legislative member overlap with', '/m/04gp1d'], ['/m/0495ys', 'legislative member overlap with', '/m/02bqm0'], ['/m/021sv1', 'place of birth', '/m/02hrh0_'], ['/m/032ft5', 'legislative member overlap with', '/m/02bn_p'], ['/m/06r713', 'legislative member overlap with', '/m/032ft5'], ['/m/02bp37', 'legislative member overlap with', '/m/032ft5'], ['/m/021sv1', 'parliamentary term', '/m/024tkd'], ['/m/02bn_p', 'legislative member overlap with', '/m/070mff'], ['/m/070mff', 'legislative member overlap with', '/m/06r713'], ['/m/077g7n', 'legislative member overlap with', '/m/070mff'], ['/m/02bn_p', 'includes representatives from', '/m/0vbk'], ['/m/02bn_p', 'legislative member overlap with', '/m/03z5xd'], ['/m/02bn_p', 'includes representatives from', '/m/0846v'], ['/m/04h1rz', 'legislative member overlap with', '/m/02bp37'], ['/m/06r713', 'legislative member overlap with', '/m/0495ys'], ['/m/0495ys', 'legislative member overlap with', '/m/02cg7g'], ['/m/0495ys', 'legislative member overlap with', '/m/024tkd'], ['/m/02bn_p', 'legislative member overlap with', '/m/02gkzs'], ['/m/02bqm0', 'legislative member overlap with', '/m/02gkzs'], ['/m/0495ys', 'legislative member overlap with', '/m/02gkzs'], ['/m/04h1rz', 'legislative member overlap with', '/m/02bqn1']]","[['/m/024tcq', 'legislative member overlap with', '/m/04h1rz'], ['/m/0495ys', 'legislative member overlap with', '/m/04h1rz'], ['/m/04gp1d', 'legislative member overlap with', '/m/04h1rz'], ['/m/02bqm0', 'legislative member overlap with', '/m/04h1rz'], ['/m/032ft5', 'legislative member overlap with', '/m/04h1rz'], ['/m/02bn_p', 'legislative member overlap with', '/m/04h1rz'], ['/m/06r713', 'legislative member overlap with', '/m/04h1rz'], ['/m/02bp37', 'legislative member overlap with', '/m/04h1rz'], ['/m/070mff', 'legislative member overlap with', '/m/04h1rz'], ['/m/03z5xd', 'legislative member overlap with', '/m/04h1rz'], ['/m/02cg7g', 'legislative member overlap with', '/m/04h1rz'], ['/m/024tkd', 'legislative member overlap with', '/m/04h1rz']]"
3,"[['/m/024_vw', 'parliamentary term', '/m/077g7n']]","[['/m/024_vw', 'parliamentary term', '/m/02bqmq'], ['/m/024_vw', 'parliamentary term', '/m/032ft5'], ['/m/09r4xx', 'notable alumini', '/m/024_vw'], ['/m/077g7n', 'includes representatives from', '/m/05fkf'], ['/m/077g7n', 'includes representatives from', '/m/03gh4'], ['/m/077g7n', 'includes representatives from', '/m/01x73']]","[['/m/024_vw', 'occupation', '/m/0fj9f'], ['/m/024_vw', 'parliamentary term', '/m/02cg7g'], ['/m/02bqmq', 'includes representatives from', '/m/04rrd'], ['/m/02bqm0', 'legislative member overlap with', '/m/02bqmq'], ['/m/04gp1d', 'legislative member overlap with', '/m/02bqmq'], ['/m/032ft5', 'legislative member overlap with', '/m/02bn_p'], ['/m/06r713', 'legislative member overlap with', '/m/032ft5'], ['/m/032ft5', 'includes representatives from', '/m/03gh4'], ['/m/09r4xx', 'type of education institution', '/m/0bpgx'], ['/m/09r4xx', 'notable alumini', '/m/025h4z'], ['/m/0bpgx', 'insitutions offering this academic degree', '/m/09r4xx'], ['/m/01jzyx', 'notable alumini', '/m/024_vw'], ['/m/077g7n', 'includes representatives from', '/m/07srw'], ['/m/077g7n', 'includes representatives from', '/m/04ly1'], ['/m/077g7n', 'includes representatives from', '/m/06btq']]","[['/m/02bqmq', 'legislative member overlap with', '/m/077g7n'], ['/m/02bqm0', 'legislative member overlap with', '/m/077g7n'], ['/m/032ft5', 'legislative member overlap with', '/m/077g7n']]"
4,"[['/m/016lh0', 'parliamentary term', '/m/070mff']]","[['/m/016lh0', 'occupation', '/m/0fj9f'], ['/m/016lh0', 'parliamentary term', '/m/02bn_p'], ['/m/016lh0', 'parliamentary term', '/m/032ft5'], ['/m/070mff', 'legislative member overlap with', '/m/0495ys'], ['/m/070mff', 'includes representatives from', '/m/05fjy'], ['/m/070mff', 'includes representatives from', '/m/0488g']]","[['/m/016lh0', 'government position held', '/m/01gkgk'], ['/m/016lh0', 'influenced by', '/m/052h3'], ['/m/02bn_p', 'includes representatives from', '/m/0vbk'], ['/m/02bn_p', 'legislative member overlap with', '/m/03z5xd'], ['/m/02bn_p', 'includes representatives from', '/m/0846v'], ['/m/032ft5', 'legislative member overlap with', '/m/02bn_p'], ['/m/06r713', 'legislative member overlap with', '/m/032ft5'], ['/m/02bn_p', 'legislative member overlap with', '/m/070mff'], ['/m/077g7n', 'legislative member overlap with', '/m/070mff'], ['/m/06r713', 'legislative member overlap with', '/m/0495ys'], ['/m/0495ys', 'legislative member overlap with', '/m/02cg7g'], ['/m/0495ys', 'legislative member overlap with', '/m/024tkd'], ['/m/070mff', 'legislative member overlap with', '/m/06r713'], ['/m/070m6c', 'includes representatives from', '/m/0488g']]","[['/m/03z5xd', 'legislative member overlap with', '/m/070mff'], ['/m/06r713', 'legislative member overlap with', '/m/070mff'], ['/m/0495ys', 'legislative member overlap with', '/m/070mff'], ['/m/024tkd', 'legislative member overlap with', '/m/070mff'], ['/m/070m6c', 'legislative member overlap with', '/m/070mff']]"
5,"[['/m/0226cw', 'parliamentary term', '/m/06f0dc']]","[['/m/0226cw', 'parliamentary term', '/m/03z5xd'], ['/m/0226cw', 'residence', '/m/0vrmb'], ['/m/0226cw', 'parliamentary term', '/m/032ft5'], ['/m/06f0dc', 'includes representatives from', '/m/05fjy'], ['/m/032ft5', 'legislative member overlap with', '/m/06f0dc'], ['/m/0d3qd0', 'parliamentary term', '/m/06f0dc']]","[['/m/0226cw', 'webpage category', '/m/08mbj5d'], ['/m/0194xc', 'parliamentary term', '/m/03z5xd'], ['/m/04gp1d', 'legislative member overlap with', '/m/03z5xd'], ['/m/024_vw', 'parliamentary term', '/m/03z5xd'], ['/m/0226cw', 'parliamentary term', '/m/02bqn1'], ['/m/0226cw', 'parliamentary term', '/m/024tcq'], ['/m/032ft5', 'legislative member overlap with', '/m/02bn_p'], ['/m/070mff', 'legislative member overlap with', '/m/032ft5'], ['/m/032ft5', 'includes representatives from', '/m/03gh4'], ['/m/06f0dc', 'includes representatives from', '/m/05fkf'], ['/m/06f0dc', 'includes representatives from', '/m/050l8'], ['/m/05l2z4', 'legislative member overlap with', '/m/06f0dc'], ['/m/024tkd', 'includes representatives from', '/m/05fjy'], ['/m/02bqmq', 'includes representatives from', '/m/05fjy'], ['/m/016lh0', 'parliamentary term', '/m/032ft5'], ['/m/06r713', 'legislative member overlap with', '/m/032ft5'], ['/m/02bp37', 'legislative member overlap with', '/m/032ft5'], ['/m/0d3qd0', 'parliamentary term', '/m/02bn_p'], ['/m/0d3qd0', 'parliamentary term', '/m/02bqm0'], ['/m/0d3qd0', 'occupation', '/m/04gc2']]","[['/m/03z5xd', 'legislative member overlap with', '/m/06f0dc'], ['/m/04gp1d', 'legislative member overlap with', '/m/06f0dc'], ['/m/02bn_p', 'legislative member overlap with', '/m/06f0dc'], ['/m/070mff', 'legislative member overlap with', '/m/06f0dc'], ['/m/024tkd', 'legislative member overlap with', '/m/06f0dc'], ['/m/02bqmq', 'legislative member overlap with', '/m/06f0dc'], ['/m/016lh0', 'parliamentary term', '/m/06f0dc'], ['/m/06r713', 'legislative member overlap with', '/m/06f0dc'], ['/m/02bp37', 'legislative member overlap with', '/m/06f0dc'], ['/m/02bqm0', 'legislative member overlap with', '/m/06f0dc']]"
6,"[['/m/021sv1', 'parliamentary term', '/m/02gkzs']]","[['/m/021sv1', 'parliamentary term', '/m/0495ys'], ['/m/021sv1', 'place of birth', '/m/02hrh0_'], ['/m/021sv1', 'parliamentary term', '/m/070mff'], ['/m/02bn_p', 'legislative member overlap with', '/m/02gkzs'], ['/m/02bqm0', 'legislative member overlap with', '/m/02gkzs'], ['/m/0495ys', 'legislative member overlap with', '/m/02gkzs']]","[['/m/01nnsv', 'notable alumini', '/m/021sv1'], ['/m/021sv1', 'parliamentary term', '/m/032ft5'], ['/m/0495ys', 'legislative member overlap with', '/m/024tcq'], ['/m/0495ys', 'legislative member overlap with', '/m/04gp1d'], ['/m/0495ys', 'legislative member overlap with', '/m/02bqm0'], ['/m/021sv1', 'parliamentary term', '/m/024tkd'], ['/m/02bn_p', 'legislative member overlap with', '/m/070mff'], ['/m/070mff', 'legislative member overlap with', '/m/06r713'], ['/m/077g7n', 'legislative member overlap with', '/m/070mff'], ['/m/02bn_p', 'includes representatives from', '/m/0vbk'], ['/m/02bn_p', 'legislative member overlap with', '/m/03z5xd'], ['/m/02bn_p', 'includes representatives from', '/m/0846v'], ['/m/02bp37', 'legislative member overlap with', '/m/02gkzs'], ['/m/02bqm0', 'includes representatives from', '/m/03gh4'], ['/m/03rtmz', 'legislative member overlap with', '/m/02bqm0'], ['/m/02bqm0', 'includes representatives from', '/m/07b_l'], ['/m/02gkzs', 'legislative member overlap with', '/m/070m6c'], ['/m/06r713', 'legislative member overlap with', '/m/0495ys'], ['/m/0495ys', 'legislative member overlap with', '/m/02cg7g'], ['/m/0495ys', 'legislative member overlap with', '/m/024tkd']]","[['/m/024tcq', 'legislative member overlap with', '/m/02gkzs'], ['/m/04gp1d', 'legislative member overlap with', '/m/02gkzs'], ['/m/06r713', 'legislative member overlap with', '/m/02gkzs'], ['/m/077g7n', 'legislative member overlap with', '/m/02gkzs'], ['/m/03z5xd', 'legislative member overlap with', '/m/02gkzs'], ['/m/03rtmz', 'legislative member overlap with', '/m/02gkzs'], ['/m/02cg7g', 'legislative member overlap with', '/m/02gkzs'], ['/m/024tkd', 'legislative member overlap with', '/m/02gkzs']]"
7,"[['/m/012v1t', 'parliamentary term', '/m/077g7n']]","[['/m/062z7', 'notable people in this field', '/m/012v1t'], ['/m/012v1t', 'parliamentary term', '/m/02gkzs'], ['/m/0d075m', 'has politician members', '/m/012v1t'], ['/m/077g7n', 'includes representatives from', '/m/07srw'], ['/m/077g7n', 'includes representatives from', '/m/04ly1'], ['/m/077g7n', 'includes representatives from', '/m/01x73']]","[['/m/09b_0m', 'academic discipline', '/m/062z7'], ['/m/062z7', 'studied in', '/m/04gb7'], ['/m/036hv', 'studied in', '/m/062z7'], ['/m/012v1t', 'parliamentary term', '/m/02bn_p'], ['/m/012v1t', 'residence', '/m/0d6lp'], ['/m/0495ys', 'legislative member overlap with', '/m/02gkzs'], ['/m/02bqm0', 'legislative member overlap with', '/m/02gkzs'], ['/m/02bp37', 'legislative member overlap with', '/m/02gkzs'], ['/m/0d075m', 'has politician members', '/m/02hy5d'], ['/m/0d075m', 'has politician members', '/m/0rlz'], ['/m/0d075m', 'has politician members', '/m/02tkzn'], ['/m/077g7n', 'includes representatives from', '/m/05fkf'], ['/m/077g7n', 'includes representatives from', '/m/03gh4'], ['/m/024tkd', 'includes representatives from', '/m/07srw'], ['/m/077g7n', 'includes representatives from', '/m/06btq']]","[['/m/0495ys', 'legislative member overlap with', '/m/077g7n'], ['/m/02gkzs', 'legislative member overlap with', '/m/077g7n'], ['/m/02bqm0', 'legislative member overlap with', '/m/077g7n'], ['/m/02bp37', 'legislative member overlap with', '/m/077g7n'], ['/m/02hy5d', 'parliamentary term', '/m/077g7n'], ['/m/024tkd', 'legislative member overlap with', '/m/077g7n']]"
8,"[['/m/021sv1', 'parliamentary term', '/m/02bqn1']]","[['/m/021sv1', 'parliamentary term', '/m/0495ys'], ['/m/021sv1', 'place of birth', '/m/02hrh0_'], ['/m/021sv1', 'parliamentary term', '/m/070mff'], ['/m/02bqn1', 'legislative member overlap with', '/m/04gp1d'], ['/m/02bqn1', 'includes representatives from', '/m/05fjy'], ['/m/012v1t', 'parliamentary term', '/m/02bqn1']]","[['/m/01nnsv', 'notable alumini', '/m/021sv1'], ['/m/021sv1', 'parliamentary term', '/m/032ft5'], ['/m/0495ys', 'legislative member overlap with', '/m/024tcq'], ['/m/0495ys', 'legislative member overlap with', '/m/02bqm0'], ['/m/021sv1', 'parliamentary term', '/m/024tkd'], ['/m/02bn_p', 'legislative member overlap with', '/m/070mff'], ['/m/070mff', 'legislative member overlap with', '/m/06r713'], ['/m/077g7n', 'legislative member overlap with', '/m/070mff'], ['/m/03rtmz', 'legislative member overlap with', '/m/02bqn1'], ['/m/02bqn1', 'includes representatives from', '/m/04rrd'], ['/m/04gp1d', 'legislative member overlap with', '/m/03rtmz'], ['/m/021sv1', 'parliamentary term', '/m/04gp1d'], ['/m/02bqn1', 'legislative member overlap with', '/m/04h1rz'], ['/m/02bqmq', 'includes representatives from', '/m/05fjy'], ['/m/062z7', 'notable people in this field', '/m/012v1t'], ['/m/012v1t', 'parliamentary term', '/m/02gkzs'], ['/m/012v1t', 'parliamentary term', '/m/077g7n']]","[['/m/024tcq', 'legislative member overlap with', '/m/02bqn1'], ['/m/02bqm0', 'legislative member overlap with', '/m/02bqn1'], ['/m/070mff', 'legislative member overlap with', '/m/02bqn1'], ['/m/06r713', 'legislative member overlap with', '/m/02bqn1'], ['/m/02bqmq', 'legislative member overlap with', '/m/02bqn1'], ['/m/02gkzs', 'legislative member overlap with', '/m/02bqn1']]"
9,"[['/m/024_vw', 'parliamentary term', '/m/03rtmz']]","[['/m/024_vw', 'parliamentary term', '/m/02bqmq'], ['/m/024_vw', 'parliamentary term', '/m/02cg7g'], ['/m/09r4xx', 'notable alumini', '/m/024_vw'], ['/m/070m6c', 'legislative member overlap with', '/m/03rtmz'], ['/m/03rtmz', 'legislative member overlap with', '/m/03ww_x'], ['/m/03rtmz', 'legislative member overlap with', '/m/032ft5']]","[['/m/024_vw', 'occupation', '/m/0fj9f'], ['/m/02bqmq', 'includes representatives from', '/m/04rrd'], ['/m/02bqm0', 'legislative member overlap with', '/m/02bqmq'], ['/m/04gp1d', 'legislative member overlap with', '/m/02bqmq'], ['/m/024_vw', 'parliamentary term', '/m/032ft5'], ['/m/070m6c', 'legislative member overlap with', '/m/02cg7g'], ['/m/02cg7g', 'legislative member overlap with', '/m/07p__7'], ['/m/02cg7g', 'includes representatives from', '/m/03v1s'], ['/m/09r4xx', 'type of education institution', '/m/0bpgx'], ['/m/09r4xx', 'notable alumini', '/m/025h4z'], ['/m/0bpgx', 'insitutions offering this academic degree', '/m/09r4xx'], ['/m/01jzyx', 'notable alumini', '/m/024_vw'], ['/m/04h1rz', 'legislative member overlap with', '/m/070m6c'], ['/m/070m6c', 'legislative member overlap with', '/m/02bn_p'], ['/m/070m6c', 'includes representatives from', '/m/0498y'], ['/m/05l2z4', 'legislative member overlap with', '/m/03rtmz'], ['/m/07p__7', 'legislative member overlap with', '/m/03rtmz'], ['/m/03ww_x', 'legislative member overlap with', '/m/024tcq'], ['/m/02bqmq', 'legislative member overlap with', '/m/03ww_x'], ['/m/021sv1', 'parliamentary term', '/m/03ww_x'], ['/m/03rtmz', 'legislative member overlap with', '/m/02bqmq'], ['/m/032ft5', 'legislative member overlap with', '/m/02bn_p'], ['/m/070mff', 'legislative member overlap with', '/m/032ft5'], ['/m/032ft5', 'includes representatives from', '/m/03gh4']]","[['/m/02bqmq', 'legislative member overlap with', '/m/03rtmz'], ['/m/02bqm0', 'legislative member overlap with', '/m/03rtmz'], ['/m/04gp1d', 'legislative member overlap with', '/m/03rtmz'], ['/m/02cg7g', 'legislative member overlap with', '/m/03rtmz'], ['/m/04h1rz', 'legislative member overlap with', '/m/03rtmz'], ['/m/02bn_p', 'legislative member overlap with', '/m/03rtmz'], ['/m/024tcq', 'legislative member overlap with', '/m/03rtmz'], ['/m/03ww_x', 'legislative member overlap with', '/m/03rtmz'], ['/m/021sv1', 'parliamentary term', '/m/03rtmz'], ['/m/032ft5', 'legislative member overlap with', '/m/03rtmz']]"
