,zerohop,onehop,twohop,connecting
0,"[['/m/06rpd', 'sport', '/m/0jm_']]","[['/m/0444x', 'member of sports team', '/m/06rpd'], ['/m/06rpd', 'school of draft pick', '/m/07vyf'], ['/m/06rpd', 'school of draft pick', '/m/07ccs'], ['/m/025_64l', 'sport', '/m/0jm_'], ['/m/0ws7', 'sport', '/m/0jm_'], ['/m/0jm_', 'notable athelets', '/m/037gjc']]","[['/m/0444x', 'headquarters citytown', '/m/081yw'], ['/m/0444x', 'marital status', '/m/04ztj'], ['/m/0444x', 'webpage category', '/m/08mbj5d'], ['/m/06rpd', 'school of draft pick', '/m/017j69'], ['/m/06rpd', 'position played on football team', '/m/02g_7z'], ['/m/06rpd', 'position currently played on american football team', '/m/02g_7z'], ['/m/025_64l', 'position historically played on football team', '/m/01r3hr'], ['/m/025_64l', 'position played on football team', '/m/02g_7z'], ['/m/02g_6x', 'sports teams with this position', '/m/025_64l'], ['/m/0jm_', 'main subject of film', '/m/03pc89'], ['/m/047g8h', 'sports teams with this position', '/m/0ws7'], ['/m/0ws7', 'position played on football team', '/m/023wyl'], ['/m/0ws7', 'position historically played on football team', '/m/0b13yt'], ['/m/0jm_', 'notable athelets', '/m/0444x'], ['/m/03lsq', 'sport', '/m/0jm_']]","[['/m/01r3hr', 'sports teams with this position', '/m/06rpd'], ['/m/02g_7z', 'sports teams with this position', '/m/06rpd'], ['/m/047g8h', 'sports teams with this position', '/m/06rpd'], ['/m/023wyl', 'sports teams with this position', '/m/06rpd'], ['/m/0b13yt', 'sports teams with this position', '/m/06rpd']]"
1,"[['/m/0jmcv', 'sport', '/m/018w8']]","[['/m/0jmcv', 'position played on baskteball team', '/m/02sf_r'], ['/m/0jmcv', 'school of draft pick', '/m/01qgr3'], ['/m/0jmcv', 'appears in draft picks', '/m/0f4vx0'], ['/m/018w8', 'countries playing this sport', '/m/0chghy'], ['/m/018w8', 'countries playing this sport', '/m/07ssc'], ['/m/018w8', 'countries playing this sport', '/m/06f32']]","[['/m/0jmcv', 'sports team official color', '/m/02rnmb'], ['/m/02sf_r', 'sports teams with this position', '/m/0jm2v'], ['/m/0jmmn', 'position played on baskteball team', '/m/02sf_r'], ['/m/02sf_r', 'sports teams with this position', '/m/0jmjr'], ['/m/02_nkp', 'member of sports team', '/m/0jmcv'], ['/m/0jmhr', 'appears in draft picks', '/m/0f4vx0'], ['/m/018w8', 'sport featured in', '/m/0jdk_'], ['/m/09x3r', 'include sports', '/m/018w8']]","[['/m/02sf_r', 'sports teams with this position', '/m/0jmcv'], ['/m/0jm2v', 'sport', '/m/018w8'], ['/m/0jmmn', 'sport', '/m/018w8'], ['/m/0jmjr', 'sport', '/m/018w8'], ['/m/0jmhr', 'sport', '/m/018w8']]"
2,"[['/m/051q5', 'sport', '/m/0jm_']]","[['/m/051q5', 'position historically played on football team', '/m/02g_6x'], ['/m/051q5', 'position currently played on american football team', '/m/047g8h'], ['/m/051q5', 'position played on football team', '/m/02g_6x'], ['/m/0jm_', 'main subject of film', '/m/03pc89'], ['/m/0ws7', 'sport', '/m/0jm_'], ['/m/0jm_', 'notable athelets', '/m/037gjc']]","[['/m/051q5', 'position currently played on american football team', '/m/01_9c1'], ['/m/051q5', 'position historically played on football team', '/m/02g_6j'], ['/m/05g49', 'position currently played on american football team', '/m/02g_6x'], ['/m/03gqb0k', 'position currently played on american football team', '/m/02g_6x'], ['/m/02g_6x', 'sports teams with this position', '/m/03915c'], ['/m/05tg3', 'position currently played on american football team', '/m/047g8h'], ['/m/04ls81', 'position currently played on american football team', '/m/047g8h'], ['/m/04vn5', 'position played on football team', '/m/047g8h'], ['/m/051q5', 'position currently played on american football team', '/m/05zm34'], ['/m/025_64l', 'sport', '/m/0jm_'], ['/m/047g8h', 'sports teams with this position', '/m/0ws7'], ['/m/0ws7', 'position played on football team', '/m/023wyl'], ['/m/0ws7', 'position historically played on football team', '/m/0b13yt'], ['/m/0jm_', 'notable athelets', '/m/0444x'], ['/m/03lsq', 'sport', '/m/0jm_']]","[['/m/02g_6x', 'sports teams with this position', '/m/051q5'], ['/m/05g49', 'sport', '/m/0jm_'], ['/m/047g8h', 'sports teams with this position', '/m/051q5'], ['/m/05tg3', 'sport', '/m/0jm_'], ['/m/04vn5', 'sport', '/m/0jm_'], ['/m/023wyl', 'sports teams with this position', '/m/051q5'], ['/m/0b13yt', 'sports teams with this position', '/m/051q5']]"
3,"[['/m/0449sw', 'sport', '/m/02vx4']]","[['/m/0449sw', 'position currenlty played on football team', '/m/02_j1w'], ['/m/02_j1w', 'sports teams with this position', '/m/0449sw'], ['/m/02nzb8', 'sports teams with this position', '/m/0449sw'], ['/m/03gbty', 'sport', '/m/02vx4'], ['/m/06l22', 'sport', '/m/02vx4'], ['/m/02bh_v', 'sport', '/m/02vx4']]","[['/m/0356lc', 'sports teams', '/m/0449sw'], ['/m/0449sw', 'position currenlty played on football team', '/m/02nzb8'], ['/m/0449sw', 'position currently played on soccer team', '/m/0dgrmp'], ['/m/03n5v', 'position currently played on soccer team', '/m/02_j1w'], ['/m/03j6_5', 'position currently played on soccer team', '/m/02_j1w'], ['/m/02_j1w', 'sports teams with this position', '/m/03__77'], ['/m/05gsd2', 'position currently played on soccer team', '/m/02_j1w'], ['/m/07c2wt', 'position currenlty played on football team', '/m/02nzb8'], ['/m/041jk9', 'position currently played on soccer team', '/m/02nzb8'], ['/m/01vqc7', 'position currently played on soccer team', '/m/02nzb8'], ['/m/03gbty', 'position currenlty played on football team', '/m/02nzb8'], ['/m/0b7l1f', 'current member of sports team', '/m/03gbty'], ['/m/05c4fys', 'current member of sports team', '/m/03gbty'], ['/m/018qb4', 'includes sports', '/m/02vx4'], ['/m/056zdj', 'sport', '/m/02vx4'], ['/m/0dgrmp', 'sports teams with this position', '/m/06l22'], ['/m/02rqxc', 'national team has member from clubs', '/m/06l22'], ['/m/06l22', 'position currently played on soccer team', '/m/02sdk9v'], ['/m/03zkr8', 'sport', '/m/02vx4'], ['/m/02bh_v', 'national team has member from clubs', '/m/04ltf'], ['/m/02bh_v', 'position currenlty played on football team', '/m/02sdk9v'], ['/m/02bh_v', 'position currenlty played on football team', '/m/0dgrmp']]","[['/m/03j6_5', 'sport', '/m/02vx4'], ['/m/03__77', 'sport', '/m/02vx4'], ['/m/01vqc7', 'sport', '/m/02vx4'], ['/m/0dgrmp', 'sports teams with this position', '/m/0449sw'], ['/m/02rqxc', 'sport', '/m/02vx4'], ['/m/02sdk9v', 'sports teams with this position', '/m/0449sw'], ['/m/04ltf', 'sport', '/m/02vx4']]"
4,"[['/m/085v7', 'sport', '/m/02vx4']]","[['/m/071h5c', 'current member of sports team', '/m/085v7'], ['/m/02_j1w', 'sports teams with this position', '/m/085v7'], ['/m/0djvzd', 'current member of sports team', '/m/085v7'], ['/m/03gbty', 'sport', '/m/02vx4'], ['/m/06l22', 'sport', '/m/02vx4'], ['/m/056zdj', 'sport', '/m/02vx4']]","[['/m/071h5c', 'member of sports team', '/m/0lmm3'], ['/m/071h5c', 'member of sports team', '/m/025czw'], ['/m/071h5c', 'member of sports team', '/m/050fh'], ['/m/0487c3', 'current member of sports team', '/m/085v7'], ['/m/085v7', 'position currenlty played on football team', '/m/02nzb8'], ['/m/03n5v', 'position currently played on soccer team', '/m/02_j1w'], ['/m/03j6_5', 'position currently played on soccer team', '/m/02_j1w'], ['/m/02_j1w', 'sports teams with this position', '/m/03__77'], ['/m/0djvzd', 'current member of sports team', '/m/01j95f'], ['/m/0djvzd', 'member of sports team', '/m/02b0_6'], ['/m/0djvzd', 'member of sports team', '/m/0212mp'], ['/m/085v7', 'position currently played on soccer team', '/m/02sdk9v'], ['/m/03gbty', 'position currenlty played on football team', '/m/02nzb8'], ['/m/0b7l1f', 'current member of sports team', '/m/03gbty'], ['/m/05c4fys', 'current member of sports team', '/m/03gbty'], ['/m/018qb4', 'includes sports', '/m/02vx4'], ['/m/0dgrmp', 'sports teams with this position', '/m/06l22'], ['/m/02rqxc', 'national team has member from clubs', '/m/06l22'], ['/m/06l22', 'position currently played on soccer team', '/m/02sdk9v'], ['/m/03zkr8', 'sport', '/m/02vx4'], ['/m/02sdk9v', 'sports teams with this position', '/m/056zdj'], ['/m/0dgrmp', 'sports teams with this position', '/m/056zdj'], ['/m/02_j1w', 'sports teams with this position', '/m/056zdj'], ['/m/02bh_v', 'sport', '/m/02vx4']]","[['/m/071h5c', 'member of sports team', '/m/085v7'], ['/m/050fh', 'sport', '/m/02vx4'], ['/m/03j6_5', 'sport', '/m/02vx4'], ['/m/03__77', 'sport', '/m/02vx4'], ['/m/0djvzd', 'member of sports team', '/m/085v7'], ['/m/01j95f', 'sport', '/m/02vx4'], ['/m/0212mp', 'sport', '/m/02vx4'], ['/m/02nzb8', 'sports teams with this position', '/m/085v7'], ['/m/0dgrmp', 'sports teams with this position', '/m/085v7'], ['/m/02rqxc', 'sport', '/m/02vx4'], ['/m/02sdk9v', 'sports teams with this position', '/m/085v7']]"
5,"[['/m/0cgwt8', 'sport', '/m/02vx4']]","[['/m/0cgwt8', 'sports team official color', '/m/019sc'], ['/m/0cgwt8', 'position currently played on soccer team', '/m/02sdk9v'], ['/m/0cgwt8', 'sports team official color', '/m/036k5h'], ['/m/018qb4', 'includes sports', '/m/02vx4'], ['/m/03zkr8', 'sport', '/m/02vx4'], ['/m/056zdj', 'sport', '/m/02vx4']]","[['/m/0cgwt8', 'position currenlty played on football team', '/m/02nzb8'], ['/m/02nzb8', 'sports teams with this position', '/m/0cgwt8'], ['/m/080_y', 'sports team official color', '/m/019sc'], ['/m/0h7h6', 'sports teams headquatered here', '/m/0cgwt8'], ['/m/0d0vqn', 'participated in', '/m/018qb4'], ['/m/018qb4', 'include sports', '/m/0crlz'], ['/m/018qb4', 'includes sports', '/m/0w0d'], ['/m/03gbty', 'sport', '/m/02vx4'], ['/m/06l22', 'sport', '/m/02vx4'], ['/m/03zkr8', 'position currenlty played on football team', '/m/0dgrmp'], ['/m/02sdk9v', 'sports teams with this position', '/m/03zkr8'], ['/m/07ylj', 'sports teams headquatered here', '/m/03zkr8'], ['/m/02sdk9v', 'sports teams with this position', '/m/056zdj'], ['/m/0dgrmp', 'sports teams with this position', '/m/056zdj'], ['/m/02_j1w', 'sports teams with this position', '/m/056zdj'], ['/m/02bh_v', 'sport', '/m/02vx4']]","[['/m/080_y', 'sport', '/m/02vx4'], ['/m/018qb4', 'include sports', '/m/02vx4'], ['/m/0dgrmp', 'sports teams with this position', '/m/0cgwt8'], ['/m/02_j1w', 'sports teams with this position', '/m/0cgwt8']]"
6,"[['/m/0byq6h', 'sport', '/m/02vx4']]","[['/m/0byq6h', 'position currenlty played on football team', '/m/0dgrmp'], ['/m/02_j1w', 'sports teams with this position', '/m/0byq6h'], ['/m/0byq6h', 'position currently played on soccer team', '/m/02sdk9v'], ['/m/018qb4', 'includes sports', '/m/02vx4'], ['/m/06l22', 'sport', '/m/02vx4'], ['/m/056zdj', 'sport', '/m/02vx4']]","[['/m/0byq6h', 'position currenlty played on football team', '/m/02nzb8'], ['/m/0byq6h', 'sports team official color', '/m/083jv'], ['/m/051n13', 'position currently played on soccer team', '/m/0dgrmp'], ['/m/01cw13', 'position currenlty played on football team', '/m/0dgrmp'], ['/m/0906w9', 'position currently played on soccer team', '/m/0dgrmp'], ['/m/03n5v', 'position currently played on soccer team', '/m/02_j1w'], ['/m/02_j1w', 'sports teams with this position', '/m/01j_jh'], ['/m/05gsd2', 'position currently played on soccer team', '/m/02_j1w'], ['/m/0dgrmp', 'sports teams with this position', '/m/0byq6h'], ['/m/088_9g', 'position currently played on soccer team', '/m/02sdk9v'], ['/m/03ff65', 'position currenlty played on football team', '/m/02sdk9v'], ['/m/06c7mk', 'position currenlty played on football team', '/m/02sdk9v'], ['/m/0d0vqn', 'participated in', '/m/018qb4'], ['/m/018qb4', 'include sports', '/m/0crlz'], ['/m/018qb4', 'includes sports', '/m/0w0d'], ['/m/03gbty', 'sport', '/m/02vx4'], ['/m/0dgrmp', 'sports teams with this position', '/m/06l22'], ['/m/02rqxc', 'national team has member from clubs', '/m/06l22'], ['/m/06l22', 'position currently played on soccer team', '/m/02sdk9v'], ['/m/03zkr8', 'sport', '/m/02vx4'], ['/m/02sdk9v', 'sports teams with this position', '/m/056zdj'], ['/m/0dgrmp', 'sports teams with this position', '/m/056zdj'], ['/m/02_j1w', 'sports teams with this position', '/m/056zdj'], ['/m/02bh_v', 'sport', '/m/02vx4']]","[['/m/051n13', 'sport', '/m/02vx4'], ['/m/02sdk9v', 'sports teams with this position', '/m/0byq6h'], ['/m/018qb4', 'include sports', '/m/02vx4'], ['/m/02rqxc', 'sport', '/m/02vx4']]"
7,"[['/m/03ys48', 'sport', '/m/02vx4']]","[['/m/0dgrmp', 'sports teams with this position', '/m/03ys48'], ['/m/03ys48', 'sports team official color', '/m/01g5v'], ['/m/03ys48', 'position currently played on soccer team', '/m/0dgrmp'], ['/m/018qb4', 'includes sports', '/m/02vx4'], ['/m/03zkr8', 'sport', '/m/02vx4'], ['/m/056zdj', 'sport', '/m/02vx4']]","[['/m/026n13j', 'position currently played on soccer team', '/m/0dgrmp'], ['/m/03j70t', 'position currenlty played on football team', '/m/0dgrmp'], ['/m/0175tv', 'position currently played on soccer team', '/m/0dgrmp'], ['/m/03ys48', 'national team has member from clubs', '/m/082237'], ['/m/025txtg', 'sports team official color', '/m/01g5v'], ['/m/0d0vqn', 'participated in', '/m/018qb4'], ['/m/018qb4', 'include sports', '/m/0crlz'], ['/m/018qb4', 'includes sports', '/m/0w0d'], ['/m/03gbty', 'sport', '/m/02vx4'], ['/m/06l22', 'sport', '/m/02vx4'], ['/m/03zkr8', 'position currenlty played on football team', '/m/0dgrmp'], ['/m/02sdk9v', 'sports teams with this position', '/m/03zkr8'], ['/m/07ylj', 'sports teams headquatered here', '/m/03zkr8'], ['/m/02sdk9v', 'sports teams with this position', '/m/056zdj'], ['/m/0dgrmp', 'sports teams with this position', '/m/056zdj'], ['/m/02_j1w', 'sports teams with this position', '/m/056zdj'], ['/m/02bh_v', 'sport', '/m/02vx4']]","[['/m/025txtg', 'sport', '/m/02vx4'], ['/m/018qb4', 'include sports', '/m/02vx4'], ['/m/02sdk9v', 'sports teams with this position', '/m/03ys48'], ['/m/02_j1w', 'sports teams with this position', '/m/03ys48']]"
8,"[['/m/070xg', 'sport', '/m/0jm_']]","[['/m/047g8h', 'sports teams with this position', '/m/070xg'], ['/m/070xg', 'position historically played on football team', '/m/02g_6j'], ['/m/023wyl', 'sports teams with this position', '/m/070xg'], ['/m/025_64l', 'sport', '/m/0jm_'], ['/m/0ws7', 'sport', '/m/0jm_'], ['/m/0jm_', 'notable athelets', '/m/037gjc']]","[['/m/05tg3', 'position currently played on american football team', '/m/047g8h'], ['/m/04ls81', 'position currently played on american football team', '/m/047g8h'], ['/m/04vn5', 'position played on football team', '/m/047g8h'], ['/m/070xg', 'position played on football team', '/m/08ns5s'], ['/m/070xg', 'position played on football team', '/m/06b1q'], ['/m/0fsb_6', 'position played on football team', '/m/023wyl'], ['/m/0289q', 'position currently played on american football team', '/m/023wyl'], ['/m/0bgv4g', 'roster position', '/m/023wyl'], ['/m/02g_7z', 'sports teams with this position', '/m/070xg'], ['/m/025_64l', 'position historically played on football team', '/m/01r3hr'], ['/m/025_64l', 'position played on football team', '/m/02g_7z'], ['/m/02g_6x', 'sports teams with this position', '/m/025_64l'], ['/m/0jm_', 'main subject of film', '/m/03pc89'], ['/m/047g8h', 'sports teams with this position', '/m/0ws7'], ['/m/0ws7', 'position played on football team', '/m/023wyl'], ['/m/0ws7', 'position historically played on football team', '/m/0b13yt'], ['/m/0jm_', 'notable athelets', '/m/0444x'], ['/m/03lsq', 'sport', '/m/0jm_']]","[['/m/05tg3', 'sport', '/m/0jm_'], ['/m/04vn5', 'sport', '/m/0jm_'], ['/m/0289q', 'sport', '/m/0jm_'], ['/m/01r3hr', 'sports teams with this position', '/m/070xg'], ['/m/02g_6x', 'sports teams with this position', '/m/070xg'], ['/m/0b13yt', 'sports teams with this position', '/m/070xg']]"
9,"[['/m/035s37', 'sport', '/m/02vx4']]","[['/m/02sdk9v', 'sports teams with this position', '/m/035s37'], ['/m/035s37', 'position currently played on soccer team', '/m/0dgrmp'], ['/m/035s37', 'position currently played on soccer team', '/m/02nzb8'], ['/m/018qb4', 'includes sports', '/m/02vx4'], ['/m/06l22', 'sport', '/m/02vx4'], ['/m/056zdj', 'sport', '/m/02vx4']]","[['/m/088_9g', 'position currently played on soccer team', '/m/02sdk9v'], ['/m/03ff65', 'position currenlty played on football team', '/m/02sdk9v'], ['/m/06c7mk', 'position currenlty played on football team', '/m/02sdk9v'], ['/m/0dgrmp', 'sports teams with this position', '/m/035s37'], ['/m/035s37', 'position currenlty played on football team', '/m/0dgrmp'], ['/m/026n13j', 'position currently played on soccer team', '/m/0dgrmp'], ['/m/03j70t', 'position currenlty played on football team', '/m/0dgrmp'], ['/m/0175tv', 'position currently played on soccer team', '/m/0dgrmp'], ['/m/0d0vqn', 'participated in', '/m/018qb4'], ['/m/018qb4', 'include sports', '/m/0crlz'], ['/m/018qb4', 'includes sports', '/m/0w0d'], ['/m/03gbty', 'sport', '/m/02vx4'], ['/m/0dgrmp', 'sports teams with this position', '/m/06l22'], ['/m/02rqxc', 'national team has member from clubs', '/m/06l22'], ['/m/06l22', 'position currently played on soccer team', '/m/02sdk9v'], ['/m/03zkr8', 'sport', '/m/02vx4'], ['/m/02sdk9v', 'sports teams with this position', '/m/056zdj'], ['/m/0dgrmp', 'sports teams with this position', '/m/056zdj'], ['/m/02_j1w', 'sports teams with this position', '/m/056zdj'], ['/m/02bh_v', 'sport', '/m/02vx4']]","[['/m/018qb4', 'include sports', '/m/02vx4'], ['/m/02rqxc', 'sport', '/m/02vx4'], ['/m/02_j1w', 'sports teams with this position', '/m/035s37']]"
