,zerohop,onehop,twohop,connecting
0,"[['/m/0l2jt', 'mortage estimation source', '/m/0jbk9']]","[['/m/01n7q', 'contains the administrative territorial entity', '/m/0l2jt'], ['/m/09c7w0', 'contains location', '/m/0l2jt'], ['/m/0l35f', 'shares border with', '/m/0l2jt'], ['/m/0n5fl', 'mortage estimation source', '/m/0jbk9'], ['/m/0m2by', 'mortage estimation source', '/m/0jbk9'], ['/m/0jc6p', 'mortage estimation source', '/m/0jbk9']]","[['/m/01n7q', 'located in', '/m/09c7w0'], ['/m/01n7q', 'contains the administrative territorial entity', '/m/0l2sr'], ['/m/01n7q', 'contains the administrative territorial entity', '/m/0l2v0'], ['/m/0l2jt', 'rent currency', '/m/09nqf'], ['/m/0l2jt', 'located in time zone', '/m/02lcqs'], ['/m/034ls', 'applies to jurisdiction', '/m/09c7w0'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/01b7lc'], ['/m/0c8tkt', 'film release regions', '/m/09c7w0'], ['/m/0r785', 'county seat of', '/m/0l35f'], ['/m/0r771', 'county seat of', '/m/0l35f'], ['/m/0l35f', 'county seat', '/m/0r785'], ['/m/0n5fl', 'rent currency', '/m/09nqf'], ['/m/0n5fl', 'located in time zone', '/m/02hcv8'], ['/m/0n5c9', 'shares border with', '/m/0n5fl'], ['/m/0sg4x', 'mortage estimation source', '/m/0jbk9'], ['/m/0n1v8', 'mortage estimation source', '/m/0jbk9'], ['/m/0m2by', 'shares border with', '/m/0m27n'], ['/m/0vmt', 'contains the administrative territorial entity', '/m/0m2by'], ['/m/0m2by', 'located in time zone', '/m/02hczc'], ['/m/0mxsm', 'mortage estimation source', '/m/0jbk9'], ['/m/0jc6p', 'county seat', '/m/010dft'], ['/m/0jc6p', 'contains the administrative territorial entity', '/m/010dft'], ['/m/09c7w0', 'contains location', '/m/0jc6p']]","[['/m/0l2sr', 'mortage estimation source', '/m/0jbk9'], ['/m/0l35f', 'mortage estimation source', '/m/0jbk9'], ['/m/0n5c9', 'mortage estimation source', '/m/0jbk9'], ['/m/0m27n', 'mortage estimation source', '/m/0jbk9'], ['/m/010dft', 'mortage estimation source', '/m/0jbk9']]"
1,"[['/m/01p726', 'mortage estimation source', '/m/0jbk9']]","[['/m/01p726', 'rent currency', '/m/09nqf'], ['/m/01p726', 'contains the administrative territorial entity', '/m/01k2wn'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/01p726'], ['/m/0sg4x', 'mortage estimation source', '/m/0jbk9'], ['/m/0m2by', 'mortage estimation source', '/m/0jbk9'], ['/m/0n1v8', 'mortage estimation source', '/m/0jbk9']]","[['/m/03flwk', 'place of birth', '/m/01p726'], ['/m/01x73', 'contains the administrative territorial entity', '/m/01p726'], ['/m/01p726', 'county place', '/m/01p726'], ['/m/01k2wn', 'notable alumini', '/m/0cp9f9'], ['/m/01k2wn', 'notable alumini', '/m/03c9pqt'], ['/m/01k2wn', 'academic discipline', '/m/01zc2w'], ['/m/034ls', 'applies to jurisdiction', '/m/09c7w0'], ['/m/0ft18', 'film release regions', '/m/09c7w0'], ['/m/0c8tkt', 'film release regions', '/m/09c7w0'], ['/m/0sg4x', 'webpage category', '/m/08mbj5d'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/0sg4x'], ['/m/0n5fl', 'mortage estimation source', '/m/0jbk9'], ['/m/0m2by', 'shares border with', '/m/0m27n'], ['/m/0vmt', 'contains the administrative territorial entity', '/m/0m2by'], ['/m/0m2by', 'located in time zone', '/m/02hczc'], ['/m/0mxsm', 'mortage estimation source', '/m/0jbk9'], ['/m/09c7w0', 'contains location', '/m/0n1v8'], ['/m/0n1xp', 'shares border with', '/m/0n1v8'], ['/m/0mymy', 'shares border with', '/m/0n1v8'], ['/m/0jc6p', 'mortage estimation source', '/m/0jbk9']]","[['/m/01k2wn', 'headquarters citytown', '/m/01p726'], ['/m/0m27n', 'mortage estimation source', '/m/0jbk9'], ['/m/0n1xp', 'mortage estimation source', '/m/0jbk9'], ['/m/0mymy', 'mortage estimation source', '/m/0jbk9']]"
2,"[['/m/0fxkr', 'mortage estimation source', '/m/0jbk9']]","[['/m/0fxkr', 'contains the administrative territorial entity', '/m/0rn0z'], ['/m/02xry', 'contains the administrative territorial entity', '/m/0fxkr'], ['/m/0fxkr', 'shares border with', '/m/0jgg3'], ['/m/0n5fl', 'mortage estimation source', '/m/0jbk9'], ['/m/0m2by', 'mortage estimation source', '/m/0jbk9'], ['/m/0jc6p', 'mortage estimation source', '/m/0jbk9']]","[['/m/09c7w0', 'contains location', '/m/0fxkr'], ['/m/0rn0z', 'county seat of', '/m/0fxkr'], ['/m/0cf_h9', 'place of birth', '/m/0rn0z'], ['/m/0rn0z', 'mortage estimation source', '/m/0jbk9'], ['/m/02xry', 'contains the administrative territorial entity', '/m/0jj6k'], ['/m/02xry', 'contains the administrative territorial entity', '/m/0jxgx'], ['/m/02xry', 'vacationers', '/m/0bx_q'], ['/m/0fxkr', 'shares border with', '/m/0jrhl'], ['/m/09c7w0', 'contains location', '/m/0jgg3'], ['/m/0jgg3', 'located in time zone', '/m/02hcv8'], ['/m/0jgg3', 'shares border with', '/m/0fxkr'], ['/m/0n5fl', 'rent currency', '/m/09nqf'], ['/m/0n5fl', 'located in time zone', '/m/02hcv8'], ['/m/0n5c9', 'shares border with', '/m/0n5fl'], ['/m/0sg4x', 'mortage estimation source', '/m/0jbk9'], ['/m/0n1v8', 'mortage estimation source', '/m/0jbk9'], ['/m/0m2by', 'shares border with', '/m/0m27n'], ['/m/0vmt', 'contains the administrative territorial entity', '/m/0m2by'], ['/m/0m2by', 'located in time zone', '/m/02hczc'], ['/m/0mxsm', 'mortage estimation source', '/m/0jbk9'], ['/m/0jc6p', 'county seat', '/m/010dft'], ['/m/0jc6p', 'contains the administrative territorial entity', '/m/010dft'], ['/m/09c7w0', 'contains location', '/m/0jc6p']]","[['/m/0jxgx', 'mortage estimation source', '/m/0jbk9'], ['/m/0jgg3', 'mortage estimation source', '/m/0jbk9'], ['/m/0n5c9', 'mortage estimation source', '/m/0jbk9'], ['/m/0m27n', 'mortage estimation source', '/m/0jbk9'], ['/m/010dft', 'mortage estimation source', '/m/0jbk9']]"
3,"[['/m/0lpk3', 'mortage estimation source', '/m/0jbk9']]","[['/m/0lpk3', 'county seat of', '/m/0fc_9'], ['/m/059rby', 'contains the administrative territorial entity', '/m/0lpk3'], ['/m/0lpk3', 'located in time zone', '/m/02hcv8'], ['/m/0n5fl', 'mortage estimation source', '/m/0jbk9'], ['/m/0m2by', 'mortage estimation source', '/m/0jbk9'], ['/m/0jc6p', 'mortage estimation source', '/m/0jbk9']]","[['/m/0lpk3', 'capital of', '/m/0fc_9'], ['/m/0lpk3', 'country', '/m/09c7w0'], ['/m/0fc_9', 'county seat', '/m/0lpk3'], ['/m/0fc1_', 'shares border with', '/m/0fc_9'], ['/m/0fb_1', 'shares border with', '/m/0fc_9'], ['/m/01gstn', 'includes representatives from', '/m/059rby'], ['/m/059rby', 'contains the administrative territorial entity', '/m/01sn04'], ['/m/038w8', 'applies to jurisdiction', '/m/059rby'], ['/m/0mwl2', 'located in time zone', '/m/02hcv8'], ['/m/01qh7', 'located in time zone', '/m/02hcv8'], ['/m/0n5fl', 'rent currency', '/m/09nqf'], ['/m/0n5fl', 'located in time zone', '/m/02hcv8'], ['/m/0n5c9', 'shares border with', '/m/0n5fl'], ['/m/0sg4x', 'mortage estimation source', '/m/0jbk9'], ['/m/0n1v8', 'mortage estimation source', '/m/0jbk9'], ['/m/0m2by', 'shares border with', '/m/0m27n'], ['/m/0vmt', 'contains the administrative territorial entity', '/m/0m2by'], ['/m/0m2by', 'located in time zone', '/m/02hczc'], ['/m/0mxsm', 'mortage estimation source', '/m/0jbk9'], ['/m/0jc6p', 'county seat', '/m/010dft'], ['/m/0jc6p', 'contains the administrative territorial entity', '/m/010dft'], ['/m/09c7w0', 'contains location', '/m/0jc6p']]","[['/m/0fc1_', 'mortage estimation source', '/m/0jbk9'], ['/m/0fc_9', 'contains the administrative territorial entity', '/m/0lpk3'], ['/m/0fb_1', 'mortage estimation source', '/m/0jbk9'], ['/m/0mwl2', 'mortage estimation source', '/m/0jbk9'], ['/m/01qh7', 'mortage estimation source', '/m/0jbk9'], ['/m/0n5c9', 'mortage estimation source', '/m/0jbk9'], ['/m/0m27n', 'mortage estimation source', '/m/0jbk9'], ['/m/010dft', 'mortage estimation source', '/m/0jbk9']]"
4,"[['/m/013d_f', 'mortage estimation source', '/m/0jbk9']]","[['/m/09c7w0', 'contains the administrative territorial entity', '/m/013d_f'], ['/m/013d_f', 'county place', '/m/013d_f'], ['/m/0njlp', 'contains the administrative territorial entity', '/m/013d_f'], ['/m/0sg4x', 'mortage estimation source', '/m/0jbk9'], ['/m/0m2by', 'mortage estimation source', '/m/0jbk9'], ['/m/0n1v8', 'mortage estimation source', '/m/0jbk9']]","[['/m/034ls', 'applies to jurisdiction', '/m/09c7w0'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/01b7lc'], ['/m/0c8tkt', 'film release regions', '/m/09c7w0'], ['/m/01j_cy', 'headquarters citytown', '/m/013d_f'], ['/m/013d_f', 'county seat of', '/m/0njlp'], ['/m/09c7w0', 'contains location', '/m/0njlp'], ['/m/0njlp', 'rent currency', '/m/09nqf'], ['/m/013d_f', 'located in state', '/m/04rrx'], ['/m/0sg4x', 'webpage category', '/m/08mbj5d'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/0sg4x'], ['/m/0n5fl', 'mortage estimation source', '/m/0jbk9'], ['/m/0m2by', 'shares border with', '/m/0m27n'], ['/m/0vmt', 'contains the administrative territorial entity', '/m/0m2by'], ['/m/0m2by', 'located in time zone', '/m/02hczc'], ['/m/0mxsm', 'mortage estimation source', '/m/0jbk9'], ['/m/09c7w0', 'contains location', '/m/0n1v8'], ['/m/0n1xp', 'shares border with', '/m/0n1v8'], ['/m/0mymy', 'shares border with', '/m/0n1v8'], ['/m/0jc6p', 'mortage estimation source', '/m/0jbk9']]","[['/m/0njlp', 'mortage estimation source', '/m/0jbk9'], ['/m/0m27n', 'mortage estimation source', '/m/0jbk9'], ['/m/0n1xp', 'mortage estimation source', '/m/0jbk9'], ['/m/0mymy', 'mortage estimation source', '/m/0jbk9']]"
5,"[['/m/0h1k6', 'mortage estimation source', '/m/0jbk9']]","[['/m/02mx98', 'place of birth', '/m/0h1k6'], ['/m/0h1k6', 'capital of', '/m/0nh1v'], ['/m/0h1k6', 'webpage category', '/m/08mbj5d'], ['/m/0sg4x', 'mortage estimation source', '/m/0jbk9'], ['/m/0m2by', 'mortage estimation source', '/m/0jbk9'], ['/m/0n1v8', 'mortage estimation source', '/m/0jbk9']]","[['/m/02mx98', 'instrument', '/m/02sgy'], ['/m/02mx98', 'instrument played', '/m/0l14qv'], ['/m/02mx98', 'musical performance role', '/m/0l14qv'], ['/m/01vrncs', 'place of birth', '/m/0h1k6'], ['/m/01vrncs', 'residence', '/m/0h1k6'], ['/m/0h1k6', 'county seat of', '/m/0nh1v'], ['/m/04ykg', 'contains the administrative territorial entity', '/m/0nh1v'], ['/m/0nh1v', 'county seat', '/m/0h1k6'], ['/m/01kws3', 'residence', '/m/0h1k6'], ['/m/0sg4x', 'webpage category', '/m/08mbj5d'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/0sg4x'], ['/m/0n5fl', 'mortage estimation source', '/m/0jbk9'], ['/m/0m2by', 'shares border with', '/m/0m27n'], ['/m/0vmt', 'contains the administrative territorial entity', '/m/0m2by'], ['/m/0m2by', 'located in time zone', '/m/02hczc'], ['/m/0mxsm', 'mortage estimation source', '/m/0jbk9'], ['/m/09c7w0', 'contains location', '/m/0n1v8'], ['/m/0n1xp', 'shares border with', '/m/0n1v8'], ['/m/0mymy', 'shares border with', '/m/0n1v8'], ['/m/0jc6p', 'mortage estimation source', '/m/0jbk9']]","[['/m/0nh1v', 'mortage estimation source', '/m/0jbk9'], ['/m/04ykg', 'contains the administrative territorial entity', '/m/0h1k6'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/0h1k6'], ['/m/0m27n', 'mortage estimation source', '/m/0jbk9'], ['/m/0n1xp', 'mortage estimation source', '/m/0jbk9'], ['/m/0mymy', 'mortage estimation source', '/m/0jbk9']]"
6,"[['/m/0135g', 'mortage estimation source', '/m/0jbk9']]","[['/m/06pvr', 'contains the administrative territorial entity', '/m/0135g'], ['/m/01cssf', 'filming location', '/m/0135g'], ['/m/01n7q', 'contains the administrative territorial entity', '/m/0135g'], ['/m/0n5fl', 'mortage estimation source', '/m/0jbk9'], ['/m/0m2by', 'mortage estimation source', '/m/0jbk9'], ['/m/0jc6p', 'mortage estimation source', '/m/0jbk9']]","[['/m/06pvr', 'contains the administrative territorial entity', '/m/0r5wt'], ['/m/06pvr', 'contains the administrative territorial entity', '/m/0kq1l'], ['/m/06pvr', 'contains the administrative territorial entity', '/m/02zd460'], ['/m/0pqc5', 'governments with this position', '/m/0135g'], ['/m/01qxs3', 'headquarters citytown', '/m/0135g'], ['/m/01cssf', 'estimated budget currency', '/m/09nqf'], ['/m/01cssf', 'film crewmember', '/m/094wz7q'], ['/m/01cssf', 'film country of origin', '/m/09c7w0'], ['/m/01n7q', 'located in', '/m/09c7w0'], ['/m/01n7q', 'contains the administrative territorial entity', '/m/0l2sr'], ['/m/01n7q', 'contains the administrative territorial entity', '/m/0l2v0'], ['/m/0bv8h2', 'filming location', '/m/0135g'], ['/m/0n5fl', 'rent currency', '/m/09nqf'], ['/m/0n5fl', 'located in time zone', '/m/02hcv8'], ['/m/0n5c9', 'shares border with', '/m/0n5fl'], ['/m/0sg4x', 'mortage estimation source', '/m/0jbk9'], ['/m/0n1v8', 'mortage estimation source', '/m/0jbk9'], ['/m/0m2by', 'shares border with', '/m/0m27n'], ['/m/0vmt', 'contains the administrative territorial entity', '/m/0m2by'], ['/m/0m2by', 'located in time zone', '/m/02hczc'], ['/m/0mxsm', 'mortage estimation source', '/m/0jbk9'], ['/m/0jc6p', 'county seat', '/m/010dft'], ['/m/0jc6p', 'contains the administrative territorial entity', '/m/010dft'], ['/m/09c7w0', 'contains location', '/m/0jc6p']]","[['/m/0r5wt', 'mortage estimation source', '/m/0jbk9'], ['/m/0kq1l', 'mortage estimation source', '/m/0jbk9'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/0135g'], ['/m/0l2sr', 'mortage estimation source', '/m/0jbk9'], ['/m/0n5c9', 'mortage estimation source', '/m/0jbk9'], ['/m/0m27n', 'mortage estimation source', '/m/0jbk9'], ['/m/010dft', 'mortage estimation source', '/m/0jbk9']]"
7,"[['/m/0s3pw', 'mortage estimation source', '/m/0jbk9']]","[['/m/01vw37m', 'residence', '/m/0s3pw'], ['/m/01vw37m', 'place of birth', '/m/0s3pw'], ['/m/0nvvw', 'contains the administrative territorial entity', '/m/0s3pw'], ['/m/0n5fl', 'mortage estimation source', '/m/0jbk9'], ['/m/0m2by', 'mortage estimation source', '/m/0jbk9'], ['/m/0n1v8', 'mortage estimation source', '/m/0jbk9']]","[['/m/03t5n3', 'award received by', '/m/01vw37m'], ['/m/0163r3', 'nominated alongside', '/m/01vw37m'], ['/m/03t5kl', 'award received by', '/m/01vw37m'], ['/m/03v0t', 'contains the administrative territorial entity', '/m/0s3pw'], ['/m/02cx90', 'residence', '/m/0s3pw'], ['/m/0227tr', 'award shared with', '/m/01vw37m'], ['/m/03v0t', 'contains the administrative territorial entity', '/m/0nvvw'], ['/m/0s3y5', 'capital of', '/m/0nvvw'], ['/m/0nvvw', 'county seat', '/m/0s3y5'], ['/m/0s3pw', 'county place', '/m/0s3pw'], ['/m/0n5fl', 'rent currency', '/m/09nqf'], ['/m/0n5fl', 'located in time zone', '/m/02hcv8'], ['/m/0n5c9', 'shares border with', '/m/0n5fl'], ['/m/0sg4x', 'mortage estimation source', '/m/0jbk9'], ['/m/0m2by', 'shares border with', '/m/0m27n'], ['/m/0vmt', 'contains the administrative territorial entity', '/m/0m2by'], ['/m/0m2by', 'located in time zone', '/m/02hczc'], ['/m/0mxsm', 'mortage estimation source', '/m/0jbk9'], ['/m/09c7w0', 'contains location', '/m/0n1v8'], ['/m/0n1xp', 'shares border with', '/m/0n1v8'], ['/m/0mymy', 'shares border with', '/m/0n1v8'], ['/m/0jc6p', 'mortage estimation source', '/m/0jbk9']]","[['/m/0nvvw', 'mortage estimation source', '/m/0jbk9'], ['/m/0s3y5', 'mortage estimation source', '/m/0jbk9'], ['/m/0n5c9', 'mortage estimation source', '/m/0jbk9'], ['/m/0m27n', 'mortage estimation source', '/m/0jbk9'], ['/m/0n1xp', 'mortage estimation source', '/m/0jbk9'], ['/m/0mymy', 'mortage estimation source', '/m/0jbk9']]"
8,"[['/m/0k3hn', 'mortage estimation source', '/m/0jbk9']]","[['/m/0k3hn', 'contains the administrative territorial entity', '/m/01m7mv'], ['/m/0k3hn', 'contains the administrative territorial entity', '/m/0tz1j'], ['/m/0k3k1', 'shares border with', '/m/0k3hn'], ['/m/0sg4x', 'mortage estimation source', '/m/0jbk9'], ['/m/0mxsm', 'mortage estimation source', '/m/0jbk9'], ['/m/0n1v8', 'mortage estimation source', '/m/0jbk9']]","[['/m/0k3hn', 'contains the administrative territorial entity', '/m/0tz54'], ['/m/0tz01', 'county seat of', '/m/0k3hn'], ['/m/09c7w0', 'contains location', '/m/0k3hn'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/0tz1j'], ['/m/0tz1j', 'county seat of', '/m/0k3hn'], ['/m/0tz1j', 'county place', '/m/0tz1j'], ['/m/0k3k1', 'country', '/m/09c7w0'], ['/m/0k3k1', 'located in time zone', '/m/02hcv8'], ['/m/05k7sb', 'contains the administrative territorial entity', '/m/0k3k1'], ['/m/0sg4x', 'webpage category', '/m/08mbj5d'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/0sg4x'], ['/m/0n5fl', 'mortage estimation source', '/m/0jbk9'], ['/m/0m2by', 'mortage estimation source', '/m/0jbk9'], ['/m/0mxsm', 'located in time zone', '/m/02fqwt'], ['/m/0fvzg', 'capital of', '/m/0mxsm'], ['/m/0mxsm', 'county seat', '/m/0fvzg'], ['/m/09c7w0', 'contains location', '/m/0n1v8'], ['/m/0n1xp', 'shares border with', '/m/0n1v8'], ['/m/0mymy', 'shares border with', '/m/0n1v8'], ['/m/0jc6p', 'mortage estimation source', '/m/0jbk9']]","[['/m/0tz1j', 'mortage estimation source', '/m/0jbk9'], ['/m/0tz1j', 'capital of', '/m/0k3hn'], ['/m/0k3k1', 'mortage estimation source', '/m/0jbk9'], ['/m/05k7sb', 'contains the administrative territorial entity', '/m/0k3hn'], ['/m/0fvzg', 'mortage estimation source', '/m/0jbk9'], ['/m/0n1xp', 'mortage estimation source', '/m/0jbk9'], ['/m/0mymy', 'mortage estimation source', '/m/0jbk9']]"
9,"[['/m/0mm_4', 'mortage estimation source', '/m/0jbk9']]","[['/m/0mm_4', 'located in time zone', '/m/02hcv8'], ['/m/0mm_4', 'county seat of', '/m/0mm_4'], ['/m/02x8z_', 'place of birth', '/m/0mm_4'], ['/m/0sg4x', 'mortage estimation source', '/m/0jbk9'], ['/m/0m2by', 'mortage estimation source', '/m/0jbk9'], ['/m/0n1v8', 'mortage estimation source', '/m/0jbk9']]","[['/m/0mwl2', 'located in time zone', '/m/02hcv8'], ['/m/01qh7', 'located in time zone', '/m/02hcv8'], ['/m/017v3q', 'headquarters citytown', '/m/0mm_4'], ['/m/02x8z_', 'nominated alongside', '/m/01wbgdv'], ['/m/02x8z_', 'nominated for work', '/m/0gxsh4'], ['/m/02x8z_', 'award received', '/m/025m8l'], ['/m/0mm_4', 'webpage category', '/m/08mbj5d'], ['/m/0sg4x', 'webpage category', '/m/08mbj5d'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/0sg4x'], ['/m/0n5fl', 'mortage estimation source', '/m/0jbk9'], ['/m/0m2by', 'shares border with', '/m/0m27n'], ['/m/0vmt', 'contains the administrative territorial entity', '/m/0m2by'], ['/m/0m2by', 'located in time zone', '/m/02hczc'], ['/m/0mxsm', 'mortage estimation source', '/m/0jbk9'], ['/m/09c7w0', 'contains location', '/m/0n1v8'], ['/m/0n1xp', 'shares border with', '/m/0n1v8'], ['/m/0mymy', 'shares border with', '/m/0n1v8'], ['/m/0jc6p', 'mortage estimation source', '/m/0jbk9']]","[['/m/0mwl2', 'mortage estimation source', '/m/0jbk9'], ['/m/01qh7', 'mortage estimation source', '/m/0jbk9'], ['/m/02x8z_', 'residence', '/m/0mm_4'], ['/m/02x8z_', 'country of origin', '/m/0mm_4'], ['/m/09c7w0', 'contains location', '/m/0mm_4'], ['/m/0m27n', 'mortage estimation source', '/m/0jbk9'], ['/m/0n1xp', 'mortage estimation source', '/m/0jbk9'], ['/m/0mymy', 'mortage estimation source', '/m/0jbk9']]"
