,zerohop,onehop,twohop,connecting
0,"[['/m/03h_fqv', 'country of origin', '/m/071vr']]","[['/m/03h_fqv', 'instrument played', '/m/013y1f'], ['/m/06929s', 'composer', '/m/03h_fqv'], ['/m/0l14md', 'notable people playing this instrument', '/m/03h_fqv'], ['/m/06688p', 'residence', '/m/071vr'], ['/m/071vr', 'touring months', '/m/02xx5'], ['/m/0bksh', 'place of birth', '/m/071vr']]","[['/m/02w4v', 'notable musical genre artists', '/m/03h_fqv'], ['/m/03ckfl9', 'notable musical genre artists', '/m/03h_fqv'], ['/m/06929s', 'language of film', '/m/02h40lc'], ['/m/06929s', 'nominee of work', '/m/0bq4j6'], ['/m/06929s', 'distribution medium', '/m/029j_'], ['/m/03h_fqv', 'cast member of', '/m/01rnly'], ['/m/0l14md', 'played by musical groups', '/m/01czx'], ['/m/0l14md', 'instrument regularly plays alongside', '/m/02sgy'], ['/m/0l14md', 'played by musical groups', '/m/04qmr'], ['/m/06688p', 'place of birth', '/m/0hyxv'], ['/m/06688p', 'residence', '/m/0hyxv'], ['/m/06688p', 'occupation', '/m/0557q'], ['/m/071vr', 'located in time zone', '/m/02lcqs'], ['/m/071vr', 'contains the administrative territorial entity', '/m/07vjm'], ['/m/0bksh', 'sexual relationships', '/m/0j1yf'], ['/m/0bksh', 'nominated alongside', '/m/01gkmx'], ['/m/0bksh', 'dated', '/m/02fybl'], ['/m/0l2rj', 'county seat', '/m/071vr']]","[['/m/0bksh', 'residence', '/m/071vr']]"
1,"[['/m/0hvbj', 'country of origin', '/m/02xry']]","[['/m/0dn16', 'notable musical genre artists', '/m/0hvbj'], ['/m/0hvbj', 'award received', '/m/03qbh5'], ['/m/04gycf', 'member of musical group', '/m/0hvbj'], ['/m/02xry', 'contains the administrative territorial entity', '/m/0jj6k'], ['/m/02xry', 'contains the administrative territorial entity', '/m/0jxgx'], ['/m/02xry', 'vacationers', '/m/0bx_q']]","[['/m/0dn16', 'notable musical genre artists', '/m/01v27pl'], ['/m/0dn16', 'subgenre of', '/m/05bt6j'], ['/m/0dn16', 'notable musical genre artists', '/m/0127s7'], ['/m/0ggx5q', 'notable musical genre artists', '/m/0hvbj'], ['/m/0hvbj', 'nominated alongside', '/m/01w58n3'], ['/m/04gycf', 'occupation', '/m/02hrh1q'], ['/m/04gycf', 'nominated for work', '/m/027qgy'], ['/m/026t6', 'notable people playing this instrument', '/m/04gycf'], ['/m/099vwn', 'award received by', '/m/0hvbj'], ['/m/02xry', 'contains the administrative territorial entity', '/m/02qvvv'], ['/m/02xry', 'contains the administrative territorial entity', '/m/0rk71'], ['/m/09c7w0', 'contains location', '/m/0jj6k']]","[['/m/09c7w0', 'contains the administrative territorial entity', '/m/02xry']]"
2,"[['/m/01yzl2', 'country of origin', '/m/0mn0v']]","[['/m/02x8m', 'notable musical genre artists', '/m/01yzl2'], ['/m/01vs_v8', 'nominated alongside', '/m/01yzl2'], ['/m/02x_h0', 'nominated alongside', '/m/01yzl2'], ['/m/04mn81', 'place of birth', '/m/0mn0v'], ['/m/03f5spx', 'residence', '/m/0mn0v'], ['/m/04vrxh', 'residence', '/m/0mn0v']]","[['/m/02x8m', 'notable musical genre artists', '/m/09889g'], ['/m/02x8m', 'notable musical genre artists', '/m/09hnb'], ['/m/02x8m', 'notable musical genre artists', '/m/01w7nww'], ['/m/025sc50', 'notable musical genre artists', '/m/01yzl2'], ['/m/04xrx', 'nominated alongside', '/m/01yzl2'], ['/m/01yzl2', 'nominated alongside', '/m/0770cd'], ['/m/01vs_v8', 'award received', '/m/01c99j'], ['/m/01vs_v8', 'nominated for work', '/m/01k1k4'], ['/m/015f7', 'friend', '/m/01vs_v8'], ['/m/02x_h0', 'nominated alongside', '/m/0770cd'], ['/m/02x_h0', 'webpage category', '/m/08mbj5d'], ['/m/02x_h0', 'nominated alongside', '/m/01wbsdz'], ['/m/04mn81', 'country of origin', '/m/0mn0v'], ['/m/04mn81', 'occupation', '/m/09jwl'], ['/m/04mn81', 'occupation', '/m/0dz3r'], ['/m/03f5spx', 'place of birth', '/m/0mn0v'], ['/m/0j1yf', 'award shared with', '/m/03f5spx'], ['/m/06j6l', 'notable musical genre artists', '/m/03f5spx'], ['/m/03f5spx', 'occupation', '/m/0nbcg'], ['/m/03f5spx', 'country of origin', '/m/0mn0v'], ['/m/01vw20h', 'nominated alongside', '/m/04vrxh'], ['/m/01trtc', 'artist signed to this record label', '/m/04vrxh'], ['/m/04vrxh', 'award shared with', '/m/04mn81'], ['/m/09c7w0', 'contains location', '/m/0mn0v']]","[['/m/0770cd', 'nominated alongside', '/m/01yzl2'], ['/m/04mn81', 'member of musical group', '/m/01yzl2'], ['/m/04mn81', 'nominated alongside', '/m/01yzl2'], ['/m/04mn81', 'residence', '/m/0mn0v'], ['/m/01vw20h', 'nominated alongside', '/m/01yzl2'], ['/m/04vrxh', 'member of musical group', '/m/01yzl2'], ['/m/01trtc', 'artist signed to this record label', '/m/01yzl2']]"
3,"[['/m/01x0yrt', 'country of origin', '/m/01gc8c']]","[['/m/01x0yrt', 'award received', '/m/01dk00'], ['/m/01x0yrt', 'award received', '/m/01c427'], ['/m/01lyv', 'notable musical genre artists', '/m/01x0yrt'], ['/m/05kr_', 'contains the administrative territorial entity', '/m/01gc8c'], ['/m/01gc8c', 'located in time zone', '/m/02hcv8'], ['/m/01gc8c', 'webpage category', '/m/08mbj5d']]","[['/m/01x0yrt', 'webpage category', '/m/08mbj5d'], ['/m/01x0yrt', 'residence', '/m/0843m'], ['/m/01dk00', 'award received by', '/m/01kstn9'], ['/m/010hn', 'award received', '/m/01dk00'], ['/m/01dk00', 'award received by', '/m/016h4r'], ['/m/01lyv', 'subgenre of', '/m/02fhtq'], ['/m/01lyv', 'notable musical genre artists', '/m/01p9hgt'], ['/m/01lyv', 'notable musical genre artists', '/m/016srn'], ['/m/06by7', 'notable musical genre artists', '/m/01x0yrt'], ['/m/05kr_', 'shares border with', '/m/02dtg'], ['/m/05kr_', 'shares border with', '/m/05kkh'], ['/m/02dtg', 'shares border with', '/m/05kr_'], ['/m/01x0yrt', 'residence', '/m/01gc8c']]","[['/m/01dk00', 'award received by', '/m/01x0yrt']]"
4,"[['/m/04k15', 'country of origin', '/m/0150n']]","[['/m/0hqgp', 'influenced by', '/m/04k15'], ['/m/04k15', 'occupation', '/m/09jwl'], ['/m/04k15', 'occupation', '/m/01c72t'], ['/m/0150n', 'contains the administrative territorial entity', '/m/0m7yh'], ['/m/09ksp', 'contains the administrative territorial entity', '/m/0150n'], ['/m/0150n', 'webpage category', '/m/08mbj5d']]","[['/m/0pcc0', 'influenced by', '/m/0hqgp'], ['/m/0hqgp', 'sex or gender', '/m/05zppz'], ['/m/0hqgp', 'occupation', '/m/01c72t'], ['/m/04k15', 'influenced by', '/m/043d4'], ['/m/04k15', 'occupation', '/m/05vyk'], ['/m/04k15', 'place of birth', '/m/0150n'], ['/m/0m7yh', 'academic discipline', '/m/03g3w'], ['/m/03bwzr4', 'insitutions offering this academic degree', '/m/0m7yh'], ['/m/07xl34', 'organizations with this leadership', '/m/0m7yh'], ['/m/09ksp', 'shares border with', '/m/06jtd'], ['/m/09ksp', 'contains the administrative territorial entity', '/m/0135k2'], ['/m/09ksp', 'location', '/m/0345h'], ['/m/0345h', 'contains the administrative territorial entity', '/m/0150n'], ['/m/04ztj', 'ceremony location', '/m/0150n']]","[['/m/0m7yh', 'headquarters citytown', '/m/0150n']]"
5,"[['/m/082db', 'country of origin', '/m/0b1mf']]","[['/m/082db', 'country of citizenship', '/m/0h7x'], ['/m/082db', 'peers', '/m/043d4'], ['/m/06q6jz', 'notable musical genre artists', '/m/082db'], ['/m/0b1mf', 'country', '/m/0345h'], ['/m/04ztj', 'ceremony location', '/m/0b1mf'], ['/m/082db', 'residence', '/m/0b1mf']]","[['/m/0c73z', 'influenced by', '/m/082db'], ['/m/06fcqw', 'film release regions', '/m/0h7x'], ['/m/0133h8', 'located in', '/m/0h7x'], ['/m/0dzlbx', 'film release regions', '/m/0h7x'], ['/m/07_l6', 'notable people playing this instrument', '/m/082db'], ['/m/043d4', 'country of citizenship', '/m/0h7x'], ['/m/0459z', 'influenced by', '/m/043d4'], ['/m/04k15', 'influenced by', '/m/043d4'], ['/m/06q6jz', 'notable musical genre artists', '/m/0g7k2g'], ['/m/06q6jz', 'notable musical genre artists', '/m/0hr3g'], ['/m/06q6jz', 'notable musical genre artists', '/m/0k1wz'], ['/m/0b1mf', 'capital of', '/m/0fhnf'], ['/m/082db', 'place of birth', '/m/0b1mf'], ['/m/02mjf2', 'marital status', '/m/04ztj'], ['/m/0pj9t', 'marital status', '/m/04ztj'], ['/m/04ztj', 'ceremony location', '/m/0g1w5']]","[['/m/0h7x', 'contains the administrative territorial entity', '/m/0b1mf'], ['/m/043d4', 'peers', '/m/082db'], ['/m/0459z', 'influenced by', '/m/082db'], ['/m/04k15', 'influenced by', '/m/082db']]"
6,"[['/m/05k79', 'country of origin', '/m/018x0q']]","[['/m/051hrr', 'played by musical groups', '/m/05k79'], ['/m/02cqny', 'notable musical genre artists', '/m/05k79'], ['/m/03mb9', 'notable musical genre artists', '/m/05k79'], ['/m/0kqb0', 'contains the administrative territorial entity', '/m/018x0q'], ['/m/07ssc', 'contains the administrative territorial entity', '/m/018x0q'], ['/m/02cbs0', 'place of birth', '/m/018x0q']]","[['/m/051hrr', 'instrument regularly plays alongside', '/m/0dwtp'], ['/m/02sgy', 'instrument plays alongside', '/m/051hrr'], ['/m/023322', 'instrument', '/m/051hrr'], ['/m/0l14qv', 'played by musical groups', '/m/05k79'], ['/m/02cqny', 'subgenre of', '/m/08cyft'], ['/m/02cqny', 'notable musical genre artists', '/m/01r7pq'], ['/m/02cqny', 'notable musical genre artists', '/m/01lqf49'], ['/m/016clz', 'notable musical genre artists', '/m/05k79'], ['/m/03mb9', 'notable musical genre artists', '/m/0dm5l'], ['/m/03mb9', 'subgenre of', '/m/029h7y'], ['/m/07lnk', 'subgenre of', '/m/03mb9'], ['/m/02jx1', 'contains location', '/m/0kqb0'], ['/m/02jx1', 'contains the administrative territorial entity', '/m/0kqb0'], ['/m/09k23', 'headquarters state/province/region', '/m/0kqb0'], ['/m/0b_dy', 'place of birth', '/m/018x0q'], ['/m/0fpv_3_', 'film release regions', '/m/07ssc'], ['/m/05b4w', 'military conflicts with', '/m/07ssc'], ['/m/01zpmq', 'phone service location', '/m/07ssc'], ['/m/02cbs0', 'cast member of', '/m/012kyx'], ['/m/02l9wl', 'notable alumini', '/m/02cbs0'], ['/m/02cbs0', 'webpage category', '/m/08mbj5d']]","[['/m/08cyft', 'notable musical genre artists', '/m/05k79']]"
7,"[['/m/0fcsd', 'country of origin', '/m/02jx1']]","[['/m/0cv9t5', 'artist signed to this record label', '/m/0fcsd'], ['/m/06by7', 'notable musical genre artists', '/m/0fcsd'], ['/m/043g7l', 'artist signed to this record label', '/m/0fcsd'], ['/m/0f8j6', 'country', '/m/02jx1'], ['/m/02jx1', 'contains the administrative territorial entity', '/m/0n048'], ['/m/02jx1', 'contains the administrative territorial entity', '/m/014162']]","[['/m/0cv9t5', 'webpage category', '/m/08mbj5d'], ['/m/0cv9t5', 'artist signed to this record label', '/m/0g7k2g'], ['/m/0cv9t5', 'artist signed to this record label', '/m/0407f'], ['/m/02bh8z', 'artist signed to this record label', '/m/0fcsd'], ['/m/0xjl2', 'subgenre of', '/m/06by7'], ['/m/06by7', 'notable musical genre artists', '/m/04bpm6'], ['/m/06by7', 'notable musical genre artists', '/m/0djc3s'], ['/m/0fb0v', 'artist signed to this record label', '/m/0fcsd'], ['/m/043g7l', 'location of formation', '/m/02_286'], ['/m/043g7l', 'artist signed to this record label', '/m/0892sx'], ['/m/016732', 'employer', '/m/043g7l'], ['/m/02l_7y', 'member of musical group', '/m/0fcsd'], ['/m/0g8st4', 'place of birth', '/m/0f8j6'], ['/m/07ssc', 'contains the administrative territorial entity', '/m/0f8j6'], ['/m/02jx1', 'contains the administrative territorial entity', '/m/0f8j6'], ['/m/071h5c', 'country of citizenship', '/m/02jx1'], ['/m/02jx1', 'contains the administrative territorial entity', '/m/01dg3s'], ['/m/0m75g', 'location', '/m/0n048'], ['/m/07ssc', 'contains the administrative territorial entity', '/m/0n048'], ['/m/0hx5f', 'country', '/m/02jx1'], ['/m/014162', 'contains the administrative territorial entity', '/m/0fm2_'], ['/m/07ssc', 'contains the administrative territorial entity', '/m/014162'], ['/m/02jx1', 'contains location', '/m/014162']]","[['/m/0892sx', 'country of citizenship', '/m/02jx1'], ['/m/0g8st4', 'country of citizenship', '/m/02jx1'], ['/m/07ssc', 'contains the administrative territorial entity', '/m/02jx1'], ['/m/0m75g', 'country', '/m/02jx1'], ['/m/0fm2_', 'country', '/m/02jx1']]"
8,"[['/m/01ttg5', 'country of origin', '/m/0f2wj']]","[['/m/06by7', 'notable musical genre artists', '/m/01ttg5'], ['/m/01ttg5', 'occupation', '/m/0nbcg'], ['/m/01ttg5', 'award received', '/m/03q27t'], ['/m/0g2lq', 'residence', '/m/0f2wj'], ['/m/033jkj', 'residence', '/m/0f2wj'], ['/m/02zjd', 'place of death', '/m/0f2wj']]","[['/m/06by7', 'notable musical genre artists', '/m/01vvybv'], ['/m/06by7', 'notable musical genre artists', '/m/01j4ls'], ['/m/0m8vm', 'subgenre of', '/m/06by7'], ['/m/03q27t', 'award received by', '/m/01ttg5'], ['/m/01ttg5', 'canoodled', '/m/01pctb'], ['/m/01ttg5', 'sex or gender', '/m/05zppz'], ['/m/03q27t', 'part of award ceremony', '/m/02rjjll'], ['/m/03q27t', 'part of award ceremony', '/m/013b2h'], ['/m/03q27t', 'part of award ceremony', '/m/01mh_q'], ['/m/0g2lq', 'marital status', '/m/04ztj'], ['/m/04m_zp', 'nominated alongside', '/m/0g2lq'], ['/m/02_1sj', 'film producer', '/m/0g2lq'], ['/m/0mdqp', 'residence', '/m/0f2wj'], ['/m/03bx2lk', 'film release regions', '/m/0f2wj'], ['/m/0cqhk0', 'award received by', '/m/033jkj'], ['/m/033jkj', 'occupation', '/m/02hrh1q'], ['/m/033jkj', 'residence', '/m/030qb3t'], ['/m/0p8jf', 'influenced by', '/m/02zjd'], ['/m/02zjd', 'peers', '/m/02kz_'], ['/m/02zjd', 'residence', '/m/0b2lw']]","[['/m/04ztj', 'ceremony location', '/m/0f2wj'], ['/m/030qb3t', 'contains the administrative territorial entity', '/m/0f2wj']]"
9,"[['/m/01d_h', 'country of origin', '/m/09c7w0']]","[['/m/0hh2s', 'notable musical genre artists', '/m/01d_h'], ['/m/01hydr', 'notable musical genre artists', '/m/01d_h'], ['/m/01d_h', 'occupation', '/m/02dsz'], ['/m/034ls', 'applies to jurisdiction', '/m/09c7w0'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/01b7lc'], ['/m/0c8tkt', 'film release regions', '/m/09c7w0']]","[['/m/0283d', 'subgenre of', '/m/0hh2s'], ['/m/0hh2s', 'subgenre of', '/m/0190yn'], ['/m/0hh2s', 'subgenre of', '/m/07gxw'], ['/m/0ct2tf5', 'composer', '/m/01d_h'], ['/m/01cl2y', 'artist signed to this record label', '/m/01d_h'], ['/m/01hydr', 'subgenre of', '/m/0mmp3'], ['/m/01hydr', 'notable musical genre artists', '/m/0k60'], ['/m/01hydr', 'subgenre of', '/m/0m0jc'], ['/m/03mb9', 'notable musical genre artists', '/m/01d_h'], ['/m/0677ng', 'occupation', '/m/02dsz'], ['/m/03lgg', 'occupation', '/m/02dsz'], ['/m/011hdn', 'occupation', '/m/02dsz'], ['/m/01dw4q', 'friendship', '/m/034ls'], ['/m/034ls', 'government position held', '/m/0dq3c'], ['/m/012jfb', 'film cast member', '/m/034ls'], ['/m/01xhh5', 'geographic distribution', '/m/09c7w0'], ['/m/0ft18', 'film release regions', '/m/09c7w0'], ['/m/01b7lc', 'type of education institution', '/m/02p0qmm'], ['/m/01b7lc', 'headquarters country', '/m/09c7w0'], ['/m/01b7lc', 'webpage category', '/m/08mbj5d'], ['/m/01z4y', 'films with this genre', '/m/0c8tkt'], ['/m/0c8tkt', 'film crew role', '/m/09zzb8'], ['/m/0c8tkt', 'film release regions', '/m/059j2'], ['/m/01wqflx', 'country of citizenship', '/m/09c7w0']]","[['/m/0m0jc', 'notable musical genre artists', '/m/01d_h'], ['/m/0677ng', 'country of citizenship', '/m/09c7w0'], ['/m/03lgg', 'country of citizenship', '/m/09c7w0'], ['/m/011hdn', 'country of citizenship', '/m/09c7w0'], ['/m/01dw4q', 'country of citizenship', '/m/09c7w0'], ['/m/034ls', 'employer', '/m/09c7w0'], ['/m/0dq3c', 'governments with this position', '/m/09c7w0'], ['/m/0dq3c', 'companies with this job', '/m/09c7w0'], ['/m/012jfb', 'film release regions', '/m/09c7w0'], ['/m/012jfb', 'film country of origin', '/m/09c7w0'], ['/m/0c8tkt', 'film country of origin', '/m/09c7w0'], ['/m/059j2', 'military conflicts with', '/m/09c7w0']]"
