,zerohop,onehop,twohop,connecting
0,"[['/m/01cky2', 'award received by', '/m/02l840']]","[['/m/01kwlwp', 'award received', '/m/01cky2'], ['/m/09qr6', 'award received', '/m/01cky2'], ['/m/01cky2', 'award received by', '/m/01w272y'], ['/m/09qr6', 'nominated alongside', '/m/02l840'], ['/m/02l840', 'award received', '/m/01c427'], ['/m/02l840', 'nominated alongside', '/m/03f19q4']]","[['/m/01kwlwp', 'sex or gender', '/m/05zppz'], ['/m/01kwlwp', 'nominated alongside', '/m/0ffgh'], ['/m/0466p0j', 'award winners', '/m/01kwlwp'], ['/m/01cky2', 'award received by', '/m/030155'], ['/m/0770cd', 'nominated alongside', '/m/09qr6'], ['/m/09qr6', 'marital status', '/m/04ztj'], ['/m/09qr6', 'canoodled', '/m/01pgzn_'], ['/m/01wwvd2', 'award received', '/m/01cky2'], ['/m/01w272y', 'award received', '/m/01d38g'], ['/m/03mp8k', 'artist signed to this record label', '/m/01w272y'], ['/m/01w272y', 'award received', '/m/025m8l'], ['/m/0gx1673', 'award winners', '/m/02l840'], ['/m/02l840', 'award shared with', '/m/0837ql'], ['/m/02l840', 'networth currency', '/m/09nqf']]","[['/m/0ffgh', 'award received', '/m/01cky2'], ['/m/0770cd', 'nominated alongside', '/m/02l840'], ['/m/0770cd', 'award received', '/m/01cky2'], ['/m/01w272y', 'award received', '/m/01cky2']]"
1,"[['/m/02py7pj', 'award received by', '/m/015cbq']]","[['/m/02py7pj', 'award received by', '/m/04qsdh'], ['/m/02py7pj', 'part of award ceremony', '/m/092_25'], ['/m/02py7pj', 'award received by', '/m/03mv0b'], ['/m/04dm2n', 'hall of fame inductee', '/m/015cbq'], ['/m/015cbq', 'award shared with', '/m/013ybx'], ['/m/015cbq', 'occupation', '/m/0kyk']]","[['/m/02py7pj', 'award received by', '/m/02l101'], ['/m/02py7pj', 'award received by', '/m/057hz'], ['/m/02py7pj', 'award received by', '/m/036jb'], ['/m/04dm2n', 'hall of fame inductee', '/m/029b9k'], ['/m/04dm2n', 'hall of fame inductee', '/m/01vsy9_'], ['/m/015cbq', 'occupation', '/m/03gjzk'], ['/m/015cbq', 'nominated alongside', '/m/01bh6y'], ['/m/013ybx', 'special film performance', '/m/01pb34'], ['/m/013ybx', 'sex or gender', '/m/02zsn'], ['/m/015cbq', 'nominated alongside', '/m/013ybx'], ['/m/09bx1k', 'nominated alongside', '/m/015cbq']]","[['/m/013ybx', 'award shared with', '/m/015cbq'], ['/m/013ybx', 'nominated alongside', '/m/015cbq']]"
2,"[['/m/05q8pss', 'award received by', '/m/02f1c']]","[['/m/05q8pss', 'nomination', '/m/01hr1'], ['/m/05q8pss', 'award received by', '/m/07hgkd'], ['/m/06ybb1', 'award won', '/m/05q8pss'], ['/m/02pzc4', 'award shared with', '/m/02f1c'], ['/m/02f1c', 'award received', '/m/01dk00'], ['/m/011k11', 'artist signed to this record label', '/m/02f1c']]","[['/m/0kvbl6', 'award won', '/m/05q8pss'], ['/m/02ryx0', 'award received', '/m/05q8pss'], ['/m/05_swj', 'nominated alongside', '/m/07hgkd'], ['/m/016890', 'award shared with', '/m/07hgkd'], ['/m/01by1l', 'award received by', '/m/07hgkd'], ['/m/074rg9', 'awarded alongside', '/m/06ybb1'], ['/m/04dyqk', 'director of', '/m/06ybb1'], ['/m/07bdd_', 'nomination', '/m/06ybb1'], ['/m/05q8pss', 'award received by', '/m/01vvycq'], ['/m/02f1c', 'award shared with', '/m/02pzc4'], ['/m/03x3wf', 'award received by', '/m/02pzc4'], ['/m/02pzc4', 'nominated alongside', '/m/02pbrn'], ['/m/03x3wf', 'award received by', '/m/02f1c'], ['/m/01hww_', 'notable people playing this instrument', '/m/02f1c'], ['/m/01w40h', 'artist signed to this record label', '/m/02f1c'], ['/m/01hgwkr', 'award received', '/m/01dk00'], ['/m/01dk00', 'part of award ceremony', '/m/056878'], ['/m/05sq20', 'award received', '/m/01dk00'], ['/m/011k11', 'artist signed to this record label', '/m/0pj9t'], ['/m/011k11', 'artist signed to this record label', '/m/014q2g'], ['/m/011k11', 'artist signed to this record label', '/m/02b25y']]","[['/m/07hgkd', 'award received', '/m/05q8pss'], ['/m/06ybb1', 'nominee of work', '/m/02f1c'], ['/m/01dk00', 'award received by', '/m/02f1c'], ['/m/05sq20', 'nominated alongside', '/m/02f1c']]"
3,"[['/m/031b3h', 'award received by', '/m/015mrk']]","[['/m/01vvycq', 'award received', '/m/031b3h'], ['/m/031b3h', 'part of award ceremony', '/m/09n4nb'], ['/m/031b3h', 'award received by', '/m/01k_mc'], ['/m/01c6qp', 'award winners', '/m/015mrk'], ['/m/01by1l', 'award received by', '/m/015mrk'], ['/m/0342h', 'notable people playing this instrument', '/m/015mrk']]","[['/m/01vvycq', 'award received', '/m/05b1610'], ['/m/064t9', 'notable musical genre artists', '/m/01vvycq'], ['/m/01vvycq', 'award received', '/m/01by1l'], ['/m/031b3h', 'part of award ceremony', '/m/02cg41'], ['/m/031b3h', 'part of award ceremony', '/m/01s695'], ['/m/031b3h', 'award received by', '/m/015bwt'], ['/m/01k_mc', 'occupation', '/m/016z4k'], ['/m/05byxm', 'artist signed to this record label', '/m/01k_mc'], ['/m/01k_mc', 'award received', '/m/01d38g'], ['/m/01c6qp', 'award winners', '/m/04rcr'], ['/m/01c6qp', 'award winners', '/m/0134pk'], ['/m/01c427', 'part of award ceremony', '/m/01c6qp'], ['/m/015mrk', 'nominated alongside', '/m/05crg7'], ['/m/01by1l', 'award received by', '/m/01vwyqp'], ['/m/01by1l', 'award received by', '/m/01l03w2'], ['/m/0146pg', 'award received', '/m/01by1l'], ['/m/01s1zk', 'award shared with', '/m/015mrk'], ['/m/01s695', 'award winners', '/m/015mrk'], ['/m/0342h', 'musical role performed by', '/m/0g2dz'], ['/m/01vrx35', 'instrument played', '/m/0342h'], ['/m/0342h', 'notable people playing this instrument', '/m/016s_5']]","[['/m/01k_mc', 'award received', '/m/031b3h'], ['/m/01c427', 'award received by', '/m/015mrk']]"
4,"[['/m/02wwsh8', 'award received by', '/m/04r7jc']]","[['/m/02wwsh8', 'participated in film festival', '/m/03wf1p2'], ['/m/02wwsh8', 'award received by', '/m/01q4qv'], ['/m/04lqvlr', 'award won', '/m/02wwsh8'], ['/m/0cmc26r', 'film story by', '/m/04r7jc'], ['/m/04r7jc', 'occupation', '/m/025352'], ['/m/0ym20', 'notable alumini', '/m/04r7jc']]","[['/m/02r8hh_', 'award won', '/m/02wwsh8'], ['/m/04lqvlr', 'estimated budget currency', '/m/09nqf'], ['/m/04lqvlr', 'webpage category', '/m/08mbj5d'], ['/m/04lqvlr', 'film crew role', '/m/0215hd'], ['/m/02wwsh8', 'award received by', '/m/03s9b'], ['/m/026fd', 'nominated for work', '/m/0cmc26r'], ['/m/0cmc26r', 'film release regions', '/m/0f8l9c'], ['/m/0cmc26r', 'film release regions', '/m/05qhw'], ['/m/0gr4k', 'award received by', '/m/04r7jc'], ['/m/04r7jc', 'award received', '/m/04mqgr'], ['/m/0bjrnt', 'insitutions offering this academic degree', '/m/0ym20'], ['/m/0ym20', 'academic discipline', '/m/03lrls'], ['/m/0ym20', 'domestic tuition currency', '/m/01nv4h'], ['/m/06rrzn', 'award shared with', '/m/04r7jc']]","[['/m/0cmc26r', 'film written by', '/m/04r7jc']]"
5,"[['/m/099ck7', 'award received by', '/m/06dv3']]","[['/m/099ck7', 'nomination', '/m/0gmgwnv'], ['/m/099ck7', 'nomination', '/m/09gb_4p'], ['/m/0blq0z', 'award received', '/m/099ck7'], ['/m/06dv3', 'award received', '/m/09qv_s'], ['/m/01d0fp', 'nominated alongside', '/m/06dv3'], ['/m/0c1pj', 'friendship', '/m/06dv3']]","[['/m/099ck7', 'nomination', '/m/09q5w2'], ['/m/099ck7', 'nomination', '/m/0gvt53w'], ['/m/099ck7', 'nomination', '/m/09m6kg'], ['/m/031k24', 'cast member of', '/m/0gmgwnv'], ['/m/04kxsb', 'nomination', '/m/0gmgwnv'], ['/m/02x258x', 'nomination', '/m/0gmgwnv'], ['/m/05bnp0', 'cast member of', '/m/09gb_4p'], ['/m/0blq0z', 'cast member of', '/m/07kh6f3'], ['/m/0c35b1', 'nominated alongside', '/m/0blq0z'], ['/m/0blq0z', 'country of citizenship', '/m/09c7w0'], ['/m/09m6kg', 'nominee of work', '/m/06dv3'], ['/m/02l6dy', 'nominated alongside', '/m/06dv3'], ['/m/0dvmd', 'award received', '/m/09qv_s'], ['/m/09qv_s', 'nomination', '/m/07s846j'], ['/m/09qv_s', 'nomination', '/m/0bmhvpr'], ['/m/01d0fp', 'nominated alongside', '/m/048lv'], ['/m/09td7p', 'award received by', '/m/01d0fp'], ['/m/01d0fp', 'residence', '/m/030qb3t'], ['/m/0c1pj', 'cast member of', '/m/03z106'], ['/m/0c1pj', 'nominated for work', '/m/0127ps'], ['/m/0c1pj', 'cast member of', '/m/0127ps'], ['/m/014v6f', 'nominated alongside', '/m/06dv3']]","[['/m/031k24', 'award received', '/m/099ck7'], ['/m/031k24', 'nominated alongside', '/m/06dv3'], ['/m/0gmgwnv', 'award won', '/m/099ck7'], ['/m/04kxsb', 'award received by', '/m/06dv3'], ['/m/05bnp0', 'award received', '/m/099ck7'], ['/m/09qv_s', 'award received by', '/m/06dv3'], ['/m/0dvmd', 'award received', '/m/099ck7'], ['/m/048lv', 'nominated alongside', '/m/06dv3']]"
6,"[['/m/02x4sn8', 'award received by', '/m/02pv_d']]","[['/m/02x4sn8', 'nomination', '/m/09tqkv2'], ['/m/076_74', 'award received', '/m/02x4sn8'], ['/m/04h41v', 'award won', '/m/02x4sn8'], ['/m/03hkv_r', 'award received by', '/m/02pv_d'], ['/m/02pv_d', 'nominated for work', '/m/032_wv'], ['/m/02pv_d', 'country of citizenship', '/m/09c7w0']]","[['/m/02x4sn8', 'nomination', '/m/017z49'], ['/m/01g1lp', 'award received', '/m/02x4sn8'], ['/m/09tqkv2', 'estimated budget currency', '/m/09nqf'], ['/m/09qwmm', 'nomination', '/m/09tqkv2'], ['/m/0gr51', 'nomination', '/m/09tqkv2'], ['/m/05hjnw', 'nominee of work', '/m/076_74'], ['/m/0h1p', 'nominated alongside', '/m/076_74'], ['/m/024mpp', 'film producer', '/m/076_74'], ['/m/04h41v', 'film genre', '/m/05p553'], ['/m/018h2', 'films with this genre', '/m/04h41v'], ['/m/03qgjwc', 'nomination', '/m/04h41v'], ['/m/0320fn', 'award won', '/m/02x4sn8'], ['/m/03hkv_r', 'nomination', '/m/05v38p'], ['/m/03hkv_r', 'nomination', '/m/0btpm6'], ['/m/03hkv_r', 'nomination', '/m/0ddj0x'], ['/m/02pv_d', 'award received', '/m/02n9nmz'], ['/m/04dn09n', 'award received by', '/m/02pv_d'], ['/m/05qd_', 'nominated for work', '/m/032_wv'], ['/m/032_wv', 'estimated budget currency', '/m/09nqf'], ['/m/032_wv', 'film format', '/m/0cj16'], ['/m/09d28z', 'award received by', '/m/02pv_d']]","[['/m/09tqkv2', 'award won', '/m/02x4sn8'], ['/m/032_wv', 'film written by', '/m/02pv_d']]"
7,"[['/m/05zr6wv', 'award received by', '/m/0479b']]","[['/m/0jdhp', 'award received', '/m/05zr6wv'], ['/m/03h8_g', 'award received', '/m/05zr6wv'], ['/m/05zr6wv', 'nomination', '/m/011yhm'], ['/m/01csvq', 'dated', '/m/0479b'], ['/m/05ztrmj', 'award received by', '/m/0479b'], ['/m/0479b', 'dated', '/m/02qx69']]","[['/m/0jdhp', 'cast member of', '/m/078sj4'], ['/m/0m_v0', 'nominated alongside', '/m/0jdhp'], ['/m/01lvzbl', 'award shared with', '/m/0jdhp'], ['/m/0mdqp', 'award received', '/m/05zr6wv'], ['/m/03h8_g', 'nominated for work', '/m/09rx7tx'], ['/m/09rx7tx', 'film cast member', '/m/03h8_g'], ['/m/03h8_g', 'residence', '/m/04jpl'], ['/m/021yw7', 'award received', '/m/05zr6wv'], ['/m/01pgzn_', 'award received', '/m/05zr6wv'], ['/m/01wbg84', 'nominated for work', '/m/011yhm'], ['/m/01csvq', 'nominated for work', '/m/0c9k8'], ['/m/01csvq', 'award received', '/m/0cqgl9'], ['/m/01csvq', 'award received', '/m/0bsjcw'], ['/m/0479b', 'dated', '/m/01csvq'], ['/m/05r5w', 'award received', '/m/05ztrmj'], ['/m/05ztrmj', 'nomination', '/m/09bw4_'], ['/m/019pm_', 'award received', '/m/05ztrmj'], ['/m/0479b', 'award shared with', '/m/0794g'], ['/m/016ypb', 'nominated alongside', '/m/0479b']]","[['/m/01wbg84', 'award received', '/m/05zr6wv']]"
8,"[['/m/0fdtd7', 'award received by', '/m/09d5d5']]","[['/m/025_ql1', 'award received', '/m/0fdtd7'], ['/m/080dfr7', 'award won', '/m/0fdtd7'], ['/m/014bpd', 'award won', '/m/0fdtd7'], ['/m/09d5d5', 'nominated for work', '/m/0ywrc'], ['/m/0bmc4cm', 'executive producer', '/m/09d5d5'], ['/m/09d5d5', 'sex or gender', '/m/05zppz']]","[['/m/025_ql1', 'occupation', '/m/02hrh1q'], ['/m/025_ql1', 'country of citizenship', '/m/0d060g'], ['/m/025_ql1', 'cast member of', '/m/0cp0790'], ['/m/0fdtd7', 'nomination', '/m/03cwwl'], ['/m/080dfr7', 'film genre', '/m/03k9fj'], ['/m/081bls', 'distributor of', '/m/080dfr7'], ['/m/080dfr7', 'film genre', '/m/02kdv5l'], ['/m/0fdtd7', 'nomination', '/m/014bpd'], ['/m/01hmnh', 'films with this genre', '/m/014bpd'], ['/m/014bpd', 'filming location', '/m/02_286'], ['/m/014bpd', 'film release regions', '/m/09c7w0'], ['/m/09d5d5', 'award received', '/m/040njc'], ['/m/01ypsj', 'cast member of', '/m/0ywrc'], ['/m/0ywrc', 'award won', '/m/0k611'], ['/m/0ywrc', 'nominee of work', '/m/0dbbz'], ['/m/03xq0f', 'distributor of', '/m/0bmc4cm'], ['/m/0bmc4cm', 'film release regions', '/m/03spz'], ['/m/0bmc4cm', 'participated in film festival', '/m/0bmj62v'], ['/m/01rwpj', 'film producer', '/m/09d5d5'], ['/m/09d5d5', 'nominated alongside', '/m/0dbbz']]","[['/m/0ywrc', 'film producer', '/m/09d5d5'], ['/m/0ywrc', 'nominee of work', '/m/09d5d5'], ['/m/0dbbz', 'nominated alongside', '/m/09d5d5'], ['/m/0dbbz', 'award shared with', '/m/09d5d5']]"
9,"[['/m/02581c', 'award received by', '/m/015rmq']]","[['/m/011zf2', 'award received', '/m/02581c'], ['/m/09h_q', 'award received', '/m/02581c'], ['/m/0149xx', 'award received', '/m/02581c'], ['/m/015rmq', 'country of citizenship', '/m/07ssc'], ['/m/015rmq', 'instrument played', '/m/05r5c'], ['/m/024_41', 'award received by', '/m/015rmq']]","[['/m/011zf2', 'instrument played', '/m/01xqw'], ['/m/01309x', 'nominated alongside', '/m/011zf2'], ['/m/011zf2', 'award received', '/m/0257wh'], ['/m/0g6ff', 'notable people of this ethnicity', '/m/09h_q'], ['/m/09h_q', 'residence', '/m/05qtj'], ['/m/09h_q', 'residence', '/m/0r15k'], ['/m/01vrlr4', 'award received', '/m/02581c'], ['/m/01xqw', 'notable people playing this instrument', '/m/0149xx'], ['/m/0149xx', 'country of citizenship', '/m/05vz3zq'], ['/m/016k62', 'award shared with', '/m/0149xx'], ['/m/02581c', 'award received by', '/m/01vrlr4'], ['/m/031x_3', 'award shared with', '/m/015rmq'], ['/m/015rmq', 'sex or gender', '/m/05zppz'], ['/m/041rx', 'notable people of this ethnicity', '/m/015rmq'], ['/m/024_41', 'part of award ceremony', '/m/02rjjll'], ['/m/024_41', 'part of award ceremony', '/m/01s695'], ['/m/0ckcvk', 'award received', '/m/024_41']]","[['/m/016k62', 'award received', '/m/02581c'], ['/m/0ckcvk', 'award received', '/m/02581c']]"
