,zerohop,onehop,twohop,connecting
0,"[['/m/0bx6zs', 'award winning works', '/m/0330r']]","[['/m/0cjyzs', 'part of award ceremony', '/m/0bx6zs'], ['/m/0fc9js', 'part of award ceremony', '/m/0bx6zs'], ['/m/027gs1_', 'part of award ceremony', '/m/0bx6zs'], ['/m/0d4fqn', 'nominated for work', '/m/0330r'], ['/m/0330r', 'nominee of work', '/m/016gr2'], ['/m/04cl1', 'nominated for work', '/m/0330r']]","[['/m/0cjyzs', 'nomination', '/m/05f4vxd'], ['/m/0bkf72', 'award received', '/m/0cjyzs'], ['/m/0cjyzs', 'award received by', '/m/026_dcw'], ['/m/0gkts9', 'part of award ceremony', '/m/0bx6zs'], ['/m/0b005', 'award won', '/m/0fc9js'], ['/m/0fc9js', 'award received by', '/m/044f7'], ['/m/0fc9js', 'award received by', '/m/01vb403'], ['/m/0bx6zs', 'award winners', '/m/0p_2r'], ['/m/0bx6zs', 'award winners', '/m/02vqpx8'], ['/m/027gs1_', 'nomination', '/m/0431v3'], ['/m/0crx5w', 'award received', '/m/027gs1_'], ['/m/02r1ysd', 'award won', '/m/027gs1_'], ['/m/03xp8d5', 'nominated alongside', '/m/0d4fqn'], ['/m/01jgpsh', 'nominated alongside', '/m/0d4fqn'], ['/m/0330r', 'nominee of work', '/m/0d4fqn'], ['/m/0330r', 'nominee of work', '/m/03rwng'], ['/m/0cjyzs', 'nomination', '/m/0330r'], ['/m/03yk8z', 'award shared with', '/m/016gr2'], ['/m/099tbz', 'award received by', '/m/016gr2'], ['/m/02tr7d', 'nominated alongside', '/m/016gr2'], ['/m/04cl1', 'nominated alongside', '/m/03wh8pq'], ['/m/02s529', 'nominated alongside', '/m/04cl1'], ['/m/02bvt', 'nominated alongside', '/m/04cl1'], ['/m/0330r', 'tv program producer type', '/m/0ckd1']]","[['/m/026_dcw', 'nominated for work', '/m/0330r'], ['/m/026_dcw', 'producer of', '/m/0330r'], ['/m/0crx5w', 'nominated for work', '/m/0330r'], ['/m/0d4fqn', 'producer of', '/m/0330r'], ['/m/016gr2', 'nominated for work', '/m/0330r'], ['/m/04cl1', 'producer of', '/m/0330r'], ['/m/03wh8pq', 'nominated for work', '/m/0330r'], ['/m/02s529', 'nominated for work', '/m/0330r'], ['/m/02bvt', 'producer of', '/m/0330r'], ['/m/02bvt', 'nominated for work', '/m/0330r']]"
1,"[['/m/0c53zb', 'award winning works', '/m/025scjj']]","[['/m/0gqyl', 'part of award ceremony', '/m/0c53zb'], ['/m/0c53zb', 'award winners', '/m/0dqcm'], ['/m/0c53zb', 'award winners', '/m/02sj1x'], ['/m/053vcrp', 'designed film set', '/m/025scjj'], ['/m/072twv', 'nominated for work', '/m/025scjj'], ['/m/016ggh', 'cast member of', '/m/025scjj']]","[['/m/0gqyl', 'part of award ceremony', '/m/050yyb'], ['/m/0gqyl', 'award received by', '/m/01phtd'], ['/m/049xgc', 'award won', '/m/0gqyl'], ['/m/0c53zb', 'award winners', '/m/0579tg2'], ['/m/0c53zb', 'award winners', '/m/02cqbx'], ['/m/0gs96', 'part of award ceremony', '/m/0c53zb'], ['/m/076lxv', 'nominated alongside', '/m/053vcrp'], ['/m/053vcrp', 'nominated alongside', '/m/04gmp_z'], ['/m/053vcrp', 'designed film set', '/m/0147sh'], ['/m/025scjj', 'nominee of work', '/m/076lxv'], ['/m/072twv', 'place of marriage', '/m/0r62v'], ['/m/072twv', 'country of citizenship', '/m/03rt9'], ['/m/072twv', 'nominated for work', '/m/014kkm'], ['/m/016ggh', 'nominated for work', '/m/025scjj'], ['/m/02grdc', 'award received by', '/m/016ggh'], ['/m/016ggh', 'award received', '/m/02grdc'], ['/m/016ggh', 'nominated alongside', '/m/03hzl42'], ['/m/03bpn6', 'cast member of', '/m/025scjj']]","[['/m/053vcrp', 'nominated for work', '/m/025scjj'], ['/m/076lxv', 'designed film set', '/m/025scjj']]"
2,"[['/m/09g90vz', 'award winning works', '/m/02rzdcp']]","[['/m/09g90vz', 'award winners', '/m/0flw6'], ['/m/09g90vz', 'award winners', '/m/05b__vr'], ['/m/09g90vz', 'award winners', '/m/07sgfsl'], ['/m/08pth9', 'nominated for work', '/m/02rzdcp'], ['/m/02rzdcp', 'nominee of work', '/m/06_vpyq'], ['/m/0fbtbt', 'nomination', '/m/02rzdcp']]","[['/m/09g90vz', 'award winners', '/m/044lyq'], ['/m/0flw6', 'award received', '/m/09sb52'], ['/m/09g90vz', 'award winners', '/m/0fn8jc'], ['/m/09g90vz', 'award winners', '/m/0d810y'], ['/m/05b__vr', 'award received', '/m/0cqhk0'], ['/m/08pth9', 'award shared with', '/m/044lyq'], ['/m/08pth9', 'nominated alongside', '/m/05lb87'], ['/m/048q6x', 'award shared with', '/m/08pth9'], ['/m/09r9dp', 'award shared with', '/m/06_vpyq'], ['/m/04kr63w', 'award shared with', '/m/06_vpyq'], ['/m/06_vpyq', 'nominated for work', '/m/02rzdcp'], ['/m/0fbtbt', 'award received by', '/m/07lwsz'], ['/m/0fbtbt', 'nomination', '/m/0828jw'], ['/m/078jt5', 'award received', '/m/0fbtbt'], ['/m/02rzdcp', 'tv program cast member', '/m/06_vpyq']]","[['/m/09sb52', 'part of award ceremony', '/m/09g90vz'], ['/m/0cqhk0', 'part of award ceremony', '/m/09g90vz'], ['/m/044lyq', 'nominated for work', '/m/02rzdcp'], ['/m/05lb87', 'nominated for work', '/m/02rzdcp'], ['/m/048q6x', 'nominated for work', '/m/02rzdcp'], ['/m/04kr63w', 'nominated for work', '/m/02rzdcp']]"
3,"[['/m/0hr3c8y', 'award winning works', '/m/0ds3t5x']]","[['/m/0hr3c8y', 'award winners', '/m/01ycbq'], ['/m/0cqgl9', 'part of award ceremony', '/m/0hr3c8y'], ['/m/09sdmz', 'part of award ceremony', '/m/0hr3c8y'], ['/m/0ds3t5x', 'film release regions', '/m/07ylj'], ['/m/0ds3t5x', 'film release regions', '/m/06t2t'], ['/m/01gvr1', 'cast member of', '/m/0ds3t5x']]","[['/m/0hr3c8y', 'award winners', '/m/0bx0lc'], ['/m/09qwmm', 'part of award ceremony', '/m/0hr3c8y'], ['/m/0cqgl9', 'nomination', '/m/02ppg1r'], ['/m/064r97z', 'award won', '/m/0cqgl9'], ['/m/0cqgl9', 'part of award ceremony', '/m/03gyp30'], ['/m/09sdmz', 'nomination', '/m/03hkch7'], ['/m/04954', 'award received', '/m/09sdmz'], ['/m/09sdmz', 'nomination', '/m/050gkf'], ['/m/0hr3c8y', 'award winners', '/m/03kbb8'], ['/m/0ds3t5x', 'composer', '/m/01x6v6'], ['/m/01gb54', 'nominated for work', '/m/0ds3t5x'], ['/m/0h1nt', 'nominated alongside', '/m/01gvr1'], ['/m/01gvr1', 'award shared with', '/m/014g22'], ['/m/01gvr1', 'award received', '/m/0bfvw2'], ['/m/03kbb8', 'nominated for work', '/m/0ds3t5x']]","[['/m/0h1nt', 'nominated for work', '/m/0ds3t5x'], ['/m/0h1nt', 'cast member of', '/m/0ds3t5x'], ['/m/01gvr1', 'nominated for work', '/m/0ds3t5x'], ['/m/014g22', 'cast member of', '/m/0ds3t5x'], ['/m/014g22', 'nominated for work', '/m/0ds3t5x']]"
4,"[['/m/0hn821n', 'award winning works', '/m/0gvsh7l']]","[['/m/09qrn4', 'part of award ceremony', '/m/0hn821n'], ['/m/0hn821n', 'award winners', '/m/0l6px'], ['/m/0hn821n', 'award winning works', '/m/080dwhx'], ['/m/0gvsh7l', 'award won', '/m/0fbtbt'], ['/m/0gvsh7l', 'tv program cast member', '/m/059m45'], ['/m/07lwsz', 'nominated for work', '/m/0gvsh7l']]","[['/m/09qrn4', 'part of award ceremony', '/m/07y9ts'], ['/m/02xwq9', 'award received', '/m/09qrn4'], ['/m/025h4z', 'award received', '/m/09qrn4'], ['/m/0bdwft', 'part of award ceremony', '/m/0hn821n'], ['/m/0bdwqv', 'part of award ceremony', '/m/0hn821n'], ['/m/09qs08', 'part of award ceremony', '/m/0hn821n'], ['/m/080dwhx', 'award won', '/m/0gkr9q'], ['/m/047sgz4', 'nomination', '/m/0gvsh7l'], ['/m/0gvsh7l', 'tv program cast member', '/m/01gq0b'], ['/m/0hskw', 'award received', '/m/0fbtbt'], ['/m/0fbtbt', 'nomination', '/m/0828jw'], ['/m/078jt5', 'award received', '/m/0fbtbt'], ['/m/059m45', 'nominated alongside', '/m/01nvmd_'], ['/m/059m45', 'award received', '/m/0ck27z'], ['/m/064jjy', 'nominated alongside', '/m/059m45'], ['/m/07lwsz', 'screenwriter of', '/m/07g9f'], ['/m/03y9ccy', 'nominated alongside', '/m/07lwsz'], ['/m/07lwsz', 'award shared with', '/m/01rzqj'], ['/m/0gvsh7l', 'award won', '/m/0cqh6z']]","[['/m/0gkr9q', 'part of award ceremony', '/m/0hn821n'], ['/m/0fbtbt', 'part of award ceremony', '/m/0hn821n'], ['/m/0fbtbt', 'nomination', '/m/0gvsh7l'], ['/m/01nvmd_', 'nominated for work', '/m/0gvsh7l'], ['/m/059m45', 'nominated for work', '/m/0gvsh7l'], ['/m/0ck27z', 'nomination', '/m/0gvsh7l'], ['/m/07lwsz', 'producer of', '/m/0gvsh7l'], ['/m/07lwsz', 'screenwriter of', '/m/0gvsh7l']]"
5,"[['/m/09k5jh7', 'award winning works', '/m/06_x996']]","[['/m/09k5jh7', 'award winners', '/m/0h0wc'], ['/m/09k5jh7', 'award winners', '/m/07m9cm'], ['/m/099jhq', 'part of award ceremony', '/m/09k5jh7'], ['/m/06_x996', 'film genre', '/m/01t_vv'], ['/m/0f_nbyh', 'nomination', '/m/06_x996'], ['/m/063y_ky', 'nomination', '/m/06_x996']]","[['/m/09k5jh7', 'award winners', '/m/04ls53'], ['/m/09k5jh7', 'award winning works', '/m/05zy3sc'], ['/m/09gkdln', 'award winners', '/m/0h0wc'], ['/m/09k5jh7', 'award winners', '/m/0c00lh'], ['/m/099jhq', 'nomination', '/m/0b1y_2'], ['/m/099jhq', 'part of award ceremony', '/m/0clfdj'], ['/m/099jhq', 'nomination', '/m/03f7nt'], ['/m/06_x996', 'film crew role', '/m/0215hd'], ['/m/06_x996', 'film genre', '/m/02l7c8'], ['/m/0f_nbyh', 'nomination', '/m/0gwjw0c'], ['/m/0f_nbyh', 'nomination', '/m/0ch26b_'], ['/m/0f_nbyh', 'nomination', '/m/05sy_5'], ['/m/099ck7', 'nomination', '/m/06_x996'], ['/m/063y_ky', 'nomination', '/m/05zy3sc'], ['/m/0k269', 'award received', '/m/063y_ky'], ['/m/063y_ky', 'nomination', '/m/07gp9']]","[['/m/09gkdln', 'award winning works', '/m/06_x996']]"
6,"[['/m/04n2r9h', 'award winning works', '/m/026qnh6']]","[['/m/04n2r9h', 'award winners', '/m/0h5f5n'], ['/m/04n2r9h', 'award winners', '/m/01gg59'], ['/m/02x1dht', 'part of award ceremony', '/m/04n2r9h'], ['/m/0gr42', 'nomination', '/m/026qnh6'], ['/m/026qnh6', 'film genre', '/m/082gq'], ['/m/026qnh6', 'film crew role', '/m/01pvkk']]","[['/m/04n2r9h', 'award winners', '/m/05xbx'], ['/m/02x17s4', 'part of award ceremony', '/m/04n2r9h'], ['/m/02mt4k', 'award received', '/m/02x1dht'], ['/m/02x1dht', 'nomination', '/m/046488'], ['/m/02x1dht', 'nomination', '/m/05sy_5'], ['/m/0gr42', 'part of award ceremony', '/m/02yv_b'], ['/m/0gr42', 'part of award ceremony', '/m/0fk0xk'], ['/m/0gr42', 'nomination', '/m/0dtfn'], ['/m/02x2gy0', 'nomination', '/m/026qnh6'], ['/m/026qnh6', 'film country of origin', '/m/0chghy'], ['/m/026qnh6', 'film written by', '/m/013tcv']]","[['/m/02x1dht', 'nomination', '/m/026qnh6']]"
7,"[['/m/0fy59t', 'award winning works', '/m/0bykpk']]","[['/m/0gr0m', 'part of award ceremony', '/m/0fy59t'], ['/m/0fy59t', 'instance of recurring event', '/m/0g_w'], ['/m/0gr51', 'part of award ceremony', '/m/0fy59t'], ['/m/01b9ck', 'nominated for work', '/m/0bykpk'], ['/m/0bykpk', 'award won', '/m/0gqyl'], ['/m/0bykpk', 'award won', '/m/0gs9p']]","[['/m/0gr0m', 'nomination', '/m/040b5k'], ['/m/0gr0m', 'part of award ceremony', '/m/02yxh9'], ['/m/0gr0m', 'part of award ceremony', '/m/0bzjgq'], ['/m/0fy59t', 'award winners', '/m/0h005'], ['/m/0gq_d', 'part of award ceremony', '/m/0fy59t'], ['/m/05mcjs', 'award received', '/m/0gr51'], ['/m/016gkf', 'award received', '/m/0gr51'], ['/m/0gr51', 'part of award ceremony', '/m/0bzkvd'], ['/m/0bcndz', 'nominee of work', '/m/01b9ck'], ['/m/01b9ck', 'place of burial', '/m/018mm4'], ['/m/016tt2', 'nominated alongside', '/m/01b9ck'], ['/m/0bykpk', 'appears in ranked lists', '/m/05glt'], ['/m/0bykpk', 'nominee of work', '/m/01pp3p'], ['/m/01pp3p', 'director of', '/m/0bykpk'], ['/m/0gqyl', 'part of award ceremony', '/m/050yyb'], ['/m/0gqyl', 'award received by', '/m/01phtd'], ['/m/0k8y7', 'award received', '/m/0gqyl'], ['/m/0gs9p', 'nomination', '/m/047d21r'], ['/m/027zz', 'award received', '/m/0gs9p'], ['/m/05bht9', 'award received', '/m/0gs9p']]","[['/m/016tt2', 'nominated for work', '/m/0bykpk'], ['/m/016tt2', 'distributor of', '/m/0bykpk'], ['/m/0gqyl', 'part of award ceremony', '/m/0fy59t'], ['/m/0gs9p', 'part of award ceremony', '/m/0fy59t']]"
8,"[['/m/0bzkvd', 'award winning works', '/m/026gyn_']]","[['/m/0p9sw', 'part of award ceremony', '/m/0bzkvd'], ['/m/0bzkvd', 'award winners', '/m/09r9m7'], ['/m/0bzkvd', 'award winners', '/m/03f2_rc'], ['/m/026gyn_', 'nominee of work', '/m/0c3p7'], ['/m/0gr4k', 'nomination', '/m/026gyn_'], ['/m/026gyn_', 'nominee of work', '/m/0h0jz']]","[['/m/0p9sw', 'nomination', '/m/0pd4f'], ['/m/0p9sw', 'nomination', '/m/0jzw'], ['/m/0p9sw', 'nomination', '/m/07024'], ['/m/0bzkvd', 'award winners', '/m/015gsv'], ['/m/0bzkvd', 'award winners', '/m/012ky3'], ['/m/0bzkvd', 'award winning works', '/m/08ct6'], ['/m/09r9m7', 'award shared with', '/m/01cbt3'], ['/m/026gyn_', 'composer', '/m/01cbt3'], ['/m/026gyn_', 'film genre', '/m/06l3bl'], ['/m/0gr4k', 'award received by', '/m/02kxbwx'], ['/m/0gr4k', 'part of award ceremony', '/m/0gmdkyy'], ['/m/0gr4k', 'part of award ceremony', '/m/073h5b'], ['/m/026gyn_', 'nominee of work', '/m/0bw87'], ['/m/0h0jz', 'award shared with', '/m/019_1h'], ['/m/0h0jz', 'occupation', '/m/02hrh1q'], ['/m/0bx0l', 'nominee of work', '/m/0h0jz']]","[['/m/01cbt3', 'nominated for work', '/m/026gyn_'], ['/m/0h0jz', 'nominated for work', '/m/026gyn_'], ['/m/0h0jz', 'cast member of', '/m/026gyn_']]"
9,"[['/m/092c5f', 'award winning works', '/m/0hz55']]","[['/m/092c5f', 'award winners', '/m/016ypb'], ['/m/092c5f', 'award winners', '/m/03_l8m'], ['/m/092c5f', 'award winning works', '/m/017jd9'], ['/m/0hz55', 'tv program cast member', '/m/05dtwm'], ['/m/0hz55', 'tv program cast member', '/m/03rwng'], ['/m/0f721s', 'producer of', '/m/0hz55']]","[['/m/092c5f', 'award winners', '/m/0svqs'], ['/m/092c5f', 'award winning works', '/m/02c638'], ['/m/092c5f', 'award winning works', '/m/0266s9'], ['/m/0hz55', 'tv program cast member', '/m/05dtsb'], ['/m/05dtwm', 'cast member of', '/m/014lc_'], ['/m/05dtwm', 'nominated for work', '/m/0hz55'], ['/m/01yhvv', 'nominated alongside', '/m/05dtwm'], ['/m/0hz55', 'award won', '/m/0gkr9q'], ['/m/0hz55', 'tv program genre', '/m/02kdv5l'], ['/m/03rwng', 'nominated for work', '/m/0330r'], ['/m/03rwng', 'award received', '/m/0bdx29'], ['/m/03rwng', 'languages dubbing', '/m/02h40lc'], ['/m/0f721s', 'producer of', '/m/07wqr6'], ['/m/0f721s', 'producer of', '/m/05zr0xl'], ['/m/0f721s', 'producer of', '/m/07g9f']]","[['/m/03rwng', 'nominated for work', '/m/0hz55'], ['/m/0bdx29', 'nomination', '/m/0hz55']]"
