,zerohop,onehop,twohop,connecting
0,"[['/m/01l_9d', 'located in country', '/m/015fr']]","[['/m/01l_9d', 'location', '/m/015fr'], ['/m/01l_9d', 'contains the administrative territorial entity', '/m/017575'], ['/m/017575', 'capital of', '/m/01l_9d'], ['/m/0372j5', 'film release regions', '/m/015fr'], ['/m/0gx1bnj', 'film release regions', '/m/015fr'], ['/m/015fr', 'official language', '/m/05zjd']]","[['/m/04ztj', 'ceremony location', '/m/017575'], ['/m/01l_9d', 'area capital', '/m/017575'], ['/m/024qqx', 'films with this genre', '/m/0372j5'], ['/m/0372j5', 'film written by', '/m/03ys2f'], ['/m/0372j5', 'film release regions', '/m/03_3d'], ['/m/0cc5mcj', 'film release regions', '/m/015fr'], ['/m/02mt51', 'film release regions', '/m/015fr'], ['/m/0gx1bnj', 'film release regions', '/m/015qh'], ['/m/0gx1bnj', 'distribution medium', '/m/029j_'], ['/m/0gx1bnj', 'film release regions', '/m/0345h'], ['/m/0154j', 'military conflicts with', '/m/015fr'], ['/m/036b_', 'official language', '/m/05zjd'], ['/m/05zjd', 'spoken in country', '/m/04thp'], ['/m/05zjd', 'spoken in country', '/m/04wlh']]","[['/m/015qh', 'military conflicts with', '/m/015fr'], ['/m/0345h', 'military conflicts with', '/m/015fr'], ['/m/05zjd', 'spoken in country', '/m/015fr']]"
1,"[['/m/0fqxw', 'located in country', '/m/059j2']]","[['/m/059j2', 'contains the administrative territorial entity', '/m/0fqxw'], ['/m/07371', 'shares border with', '/m/0fqxw'], ['/m/0d9rp', 'shares border with', '/m/0fqxw'], ['/m/01f85k', 'film release regions', '/m/059j2'], ['/m/0g9zljd', 'film release regions', '/m/059j2'], ['/m/09gmmt6', 'film release regions', '/m/059j2']]","[['/m/05g2b', 'location', '/m/0fqxw'], ['/m/0dqyc', 'shares border with', '/m/07371'], ['/m/07371', 'shares border with', '/m/0fcrg'], ['/m/0cl8c', 'located in state', '/m/07371'], ['/m/0fqxw', 'contains the administrative territorial entity', '/m/0flsf'], ['/m/0d9rp', 'shares border with', '/m/07371'], ['/m/0d9rp', 'contains the administrative territorial entity', '/m/0d9s5'], ['/m/0d9s5', 'location', '/m/0d9rp'], ['/m/0flsf', 'location', '/m/0fqxw'], ['/m/01f85k', 'film country of origin', '/m/03h64'], ['/m/01f85k', 'film genre', '/m/02l7c8'], ['/m/01f85k', 'film release regions', '/m/07ssc'], ['/m/03prz_', 'film country of origin', '/m/059j2'], ['/m/0g9zljd', 'film genre', '/m/07s9rl0'], ['/m/0g9zljd', 'film crew role', '/m/0ch6mp2'], ['/m/0g9zljd', 'participated in film festival', '/m/0gg7gsl'], ['/m/01h6pn', 'military participant', '/m/059j2'], ['/m/09gmmt6', 'film release regions', '/m/03ryn'], ['/m/09gmmt6', 'film country of origin', '/m/09c7w0'], ['/m/09gmmt6', 'film release regions', '/m/07ssc'], ['/m/0c3ybss', 'film release regions', '/m/059j2']]","[['/m/07371', 'located in', '/m/059j2'], ['/m/07371', 'located in country', '/m/059j2'], ['/m/07371', 'location', '/m/059j2'], ['/m/0dqyc', 'country', '/m/059j2'], ['/m/0fcrg', 'location', '/m/059j2'], ['/m/0fcrg', 'located in', '/m/059j2'], ['/m/0fcrg', 'country', '/m/059j2'], ['/m/0fcrg', 'shares border with', '/m/0fqxw'], ['/m/0fcrg', 'located in country', '/m/059j2'], ['/m/0cl8c', 'country', '/m/059j2'], ['/m/0d9rp', 'located in', '/m/059j2'], ['/m/0d9rp', 'location', '/m/059j2'], ['/m/0d9rp', 'located in country', '/m/059j2'], ['/m/0d9rp', 'country', '/m/059j2'], ['/m/0d9s5', 'country', '/m/059j2'], ['/m/07ssc', 'military conflicts with', '/m/059j2'], ['/m/09c7w0', 'exported to', '/m/059j2']]"
2,"[['/m/021y1s', 'located in country', '/m/07ssc']]","[['/m/0g251', 'located in state', '/m/021y1s'], ['/m/07ssc', 'contains the administrative territorial entity', '/m/021y1s'], ['/m/021y1s', 'contains the administrative territorial entity', '/m/0k33p'], ['/m/0dscrwf', 'film release regions', '/m/07ssc'], ['/m/0ggbhy7', 'film country of origin', '/m/07ssc'], ['/m/07ssc', 'contains the administrative territorial entity', '/m/03x3l']]","[['/m/0g251', 'country', '/m/07ssc'], ['/m/081k8', 'place of death', '/m/0g251'], ['/m/021y1s', 'contains the administrative territorial entity', '/m/0g251'], ['/m/0fpv_3_', 'film release regions', '/m/07ssc'], ['/m/05b4w', 'military conflicts with', '/m/07ssc'], ['/m/01zpmq', 'phone service location', '/m/07ssc'], ['/m/021y1s', 'contains the administrative territorial entity', '/m/0202wk'], ['/m/037q1z', 'residence', '/m/0k33p'], ['/m/0k33p', 'sports teams headquatered here', '/m/0199gx'], ['/m/049vhf', 'location of formation', '/m/0k33p'], ['/m/0dscrwf', 'film release regions', '/m/03gj2'], ['/m/0dscrwf', 'film producer', '/m/027z0pl'], ['/m/0dscrwf', 'film release regions', '/m/059j2'], ['/m/02qyntr', 'nomination', '/m/0ggbhy7'], ['/m/0ggbhy7', 'language of film', '/m/02h40lc'], ['/m/0ggbhy7', 'film producer', '/m/0b13g7'], ['/m/02jx1', 'contains the administrative territorial entity', '/m/03x3l'], ['/m/02j7k', 'contains the administrative territorial entity', '/m/03x3l'], ['/m/03x3l', 'located in country', '/m/07ssc']]","[['/m/081k8', 'country of citizenship', '/m/07ssc'], ['/m/0k33p', 'located in country', '/m/07ssc'], ['/m/0dscrwf', 'film country of origin', '/m/07ssc'], ['/m/059j2', 'military conflicts with', '/m/07ssc'], ['/m/02h40lc', 'spoken in country', '/m/07ssc'], ['/m/02jx1', 'contains location', '/m/021y1s'], ['/m/02jx1', 'located in', '/m/07ssc'], ['/m/02jx1', 'contains the administrative territorial entity', '/m/021y1s'], ['/m/02jx1', 'split to', '/m/07ssc'], ['/m/02jx1', 'location', '/m/07ssc'], ['/m/02jx1', 'located in country', '/m/07ssc'], ['/m/02jx1', 'location of event', '/m/07ssc']]"
3,"[['/m/0rng', 'located in country', '/m/07ssc']]","[['/m/06q1r', 'contains the administrative territorial entity', '/m/0rng'], ['/m/0rng', 'located in', '/m/06q1r'], ['/m/04ztj', 'ceremony location', '/m/0rng'], ['/m/0dscrwf', 'film release regions', '/m/07ssc'], ['/m/0ggbhy7', 'film country of origin', '/m/07ssc'], ['/m/07ssc', 'contains the administrative territorial entity', '/m/03x3l']]","[['/m/0l12d', 'country of citizenship', '/m/06q1r'], ['/m/0hyxv', 'located in', '/m/06q1r'], ['/m/02h40lc', 'spoken in country', '/m/06q1r'], ['/m/01f6ss', 'headquarters citytown', '/m/0rng'], ['/m/0rng', 'country', '/m/07ssc'], ['/m/071ynp', 'country of citizenship', '/m/06q1r'], ['/m/06q1r', 'contains the administrative territorial entity', '/m/0124qd'], ['/m/049t4g', 'country of citizenship', '/m/06q1r'], ['/m/02mjf2', 'marital status', '/m/04ztj'], ['/m/0pj9t', 'marital status', '/m/04ztj'], ['/m/04ztj', 'ceremony location', '/m/0g1w5'], ['/m/0rng', 'location', '/m/06q1r'], ['/m/0dscrwf', 'film release regions', '/m/03gj2'], ['/m/0dscrwf', 'film producer', '/m/027z0pl'], ['/m/0dscrwf', 'film release regions', '/m/059j2'], ['/m/0fpv_3_', 'film release regions', '/m/07ssc'], ['/m/05b4w', 'military conflicts with', '/m/07ssc'], ['/m/01zpmq', 'phone service location', '/m/07ssc'], ['/m/02qyntr', 'nomination', '/m/0ggbhy7'], ['/m/0ggbhy7', 'language of film', '/m/02h40lc'], ['/m/0ggbhy7', 'film producer', '/m/0b13g7'], ['/m/02jx1', 'contains the administrative territorial entity', '/m/03x3l'], ['/m/02j7k', 'contains the administrative territorial entity', '/m/03x3l'], ['/m/03x3l', 'located in country', '/m/07ssc']]","[['/m/06q1r', 'country', '/m/07ssc'], ['/m/06q1r', 'location', '/m/07ssc'], ['/m/06q1r', 'located in', '/m/07ssc'], ['/m/06q1r', 'located in country', '/m/07ssc'], ['/m/0hyxv', 'located in country', '/m/07ssc'], ['/m/0hyxv', 'country', '/m/07ssc'], ['/m/02h40lc', 'spoken in country', '/m/07ssc'], ['/m/04ztj', 'ceremony location', '/m/07ssc'], ['/m/0dscrwf', 'film country of origin', '/m/07ssc'], ['/m/059j2', 'military conflicts with', '/m/07ssc'], ['/m/02jx1', 'located in', '/m/07ssc'], ['/m/02jx1', 'split to', '/m/07ssc'], ['/m/02jx1', 'location', '/m/07ssc'], ['/m/02jx1', 'located in country', '/m/07ssc'], ['/m/02jx1', 'location of event', '/m/07ssc']]"
4,"[['/m/01n4w', 'located in country', '/m/09c7w0']]","[['/m/01n4w', 'contains the administrative territorial entity', '/m/02d_zc'], ['/m/01n4w', 'religion', '/m/05sfs'], ['/m/0f6c3', 'governments with this position', '/m/01n4w'], ['/m/034ls', 'applies to jurisdiction', '/m/09c7w0'], ['/m/0ft18', 'film release regions', '/m/09c7w0'], ['/m/01wqflx', 'country of citizenship', '/m/09c7w0']]","[['/m/05fhy', 'shares border with', '/m/01n4w'], ['/m/01n4w', 'religion', '/m/092bf5'], ['/m/02d_zc', 'domestic tuition currency', '/m/09nqf'], ['/m/02d_zc', 'webpage category', '/m/08mbj5d'], ['/m/019v9k', 'insitutions offering this academic degree', '/m/02d_zc'], ['/m/0ncj8', 'located in state', '/m/01n4w'], ['/m/059rby', 'religion', '/m/05sfs'], ['/m/05kj_', 'religion', '/m/05sfs'], ['/m/0bymv', 'religion or worldview', '/m/05sfs'], ['/m/0f6c3', 'governments with this position', '/m/050ks'], ['/m/0f6c3', 'governments with this position', '/m/0vmt'], ['/m/0f6c3', 'governments with this position', '/m/0488g'], ['/m/01dw4q', 'friendship', '/m/034ls'], ['/m/034ls', 'government position held', '/m/0dq3c'], ['/m/012jfb', 'film cast member', '/m/034ls'], ['/m/01xhh5', 'geographic distribution', '/m/09c7w0'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/01b7lc'], ['/m/0c8tkt', 'film release regions', '/m/09c7w0'], ['/m/0gqy2', 'nomination', '/m/0ft18'], ['/m/0ft18', 'language of film', '/m/02h40lc'], ['/m/0ft18', 'nominee of work', '/m/086k8'], ['/m/01wqflx', 'award received', '/m/054krc'], ['/m/01wqflx', 'award received', '/m/02x17c2'], ['/m/0342h', 'notable people playing this instrument', '/m/01wqflx']]","[['/m/02d_zc', 'headquarters state/province/region', '/m/01n4w'], ['/m/059rby', 'located in country', '/m/09c7w0'], ['/m/059rby', 'location', '/m/09c7w0'], ['/m/059rby', 'country', '/m/09c7w0'], ['/m/05kj_', 'located in country', '/m/09c7w0'], ['/m/05kj_', 'country', '/m/09c7w0'], ['/m/05kj_', 'located in', '/m/09c7w0'], ['/m/05kj_', 'location', '/m/09c7w0'], ['/m/0bymv', 'applies to jurisdiction', '/m/09c7w0'], ['/m/0bymv', 'country of citizenship', '/m/09c7w0'], ['/m/050ks', 'country', '/m/09c7w0'], ['/m/050ks', 'located in', '/m/09c7w0'], ['/m/050ks', 'location', '/m/09c7w0'], ['/m/050ks', 'located in country', '/m/09c7w0'], ['/m/0vmt', 'located in', '/m/09c7w0'], ['/m/0vmt', 'country', '/m/09c7w0'], ['/m/0vmt', 'location', '/m/09c7w0'], ['/m/0vmt', 'shares border with', '/m/01n4w'], ['/m/0vmt', 'located in country', '/m/09c7w0'], ['/m/0488g', 'country', '/m/09c7w0'], ['/m/0488g', 'located in', '/m/09c7w0'], ['/m/0488g', 'location', '/m/09c7w0'], ['/m/0488g', 'located in country', '/m/09c7w0'], ['/m/01dw4q', 'country of citizenship', '/m/09c7w0'], ['/m/034ls', 'employer', '/m/09c7w0'], ['/m/0dq3c', 'governments with this position', '/m/09c7w0'], ['/m/0dq3c', 'companies with this job', '/m/09c7w0'], ['/m/012jfb', 'film release regions', '/m/09c7w0'], ['/m/012jfb', 'film country of origin', '/m/09c7w0'], ['/m/0ft18', 'film country of origin', '/m/09c7w0']]"
5,"[['/m/0fcrg', 'located in country', '/m/059j2']]","[['/m/049nq', 'contains the administrative territorial entity', '/m/0fcrg'], ['/m/0fcrg', 'location', '/m/059j2'], ['/m/0fcrg', 'contains the administrative territorial entity', '/m/02kx3'], ['/m/01f85k', 'film release regions', '/m/059j2'], ['/m/0g9zljd', 'film release regions', '/m/059j2'], ['/m/09gmmt6', 'film release regions', '/m/059j2']]","[['/m/049nq', 'basic form of government', '/m/026wp'], ['/m/049nq', 'contains the administrative territorial entity', '/m/0fqww'], ['/m/049nq', 'contains the administrative territorial entity', '/m/059j2'], ['/m/0dqyc', 'shares border with', '/m/0fcrg'], ['/m/059j2', 'contains the administrative territorial entity', '/m/0fcrg'], ['/m/0fcrg', 'located in', '/m/059j2'], ['/m/03prz_', 'film country of origin', '/m/059j2'], ['/m/01h6pn', 'military participant', '/m/059j2'], ['/m/05w3y', 'location of formation', '/m/02kx3'], ['/m/059j2', 'contains location', '/m/02kx3'], ['/m/01f85k', 'film country of origin', '/m/03h64'], ['/m/01f85k', 'film genre', '/m/02l7c8'], ['/m/01f85k', 'film release regions', '/m/07ssc'], ['/m/0g9zljd', 'film genre', '/m/07s9rl0'], ['/m/0g9zljd', 'film crew role', '/m/0ch6mp2'], ['/m/0g9zljd', 'participated in film festival', '/m/0gg7gsl'], ['/m/09gmmt6', 'film release regions', '/m/03ryn'], ['/m/09gmmt6', 'film country of origin', '/m/09c7w0'], ['/m/09gmmt6', 'film release regions', '/m/07ssc'], ['/m/0c3ybss', 'film release regions', '/m/059j2']]","[['/m/0fqww', 'located in', '/m/059j2'], ['/m/0fqww', 'country', '/m/059j2'], ['/m/05w3y', 'phone service location', '/m/059j2'], ['/m/07ssc', 'military conflicts with', '/m/059j2'], ['/m/09c7w0', 'exported to', '/m/059j2']]"
6,"[['/m/0cr7m', 'located in country', '/m/07t21']]","[['/m/0cmc2', 'location of event', '/m/0cr7m'], ['/m/07t21', 'contains the administrative territorial entity', '/m/0cr7m'], ['/m/05hks', 'residence', '/m/0cr7m'], ['/m/07t21', 'administrative area type', '/m/0hzc9wc'], ['/m/0gj96ln', 'film release regions', '/m/07t21'], ['/m/019w9j', 'countries playing this sport', '/m/07t21']]","[['/m/0cmc2', 'participant', '/m/01fmy9'], ['/m/0cmc2', 'military participant', '/m/01tdpv'], ['/m/0cmc2', 'military participant', '/m/01fmy9'], ['/m/052m7n', 'award received by', '/m/05hks'], ['/m/05hks', 'place of death', '/m/0hkpn'], ['/m/05hks', 'place of birth', '/m/06pr6'], ['/m/018ctl', 'participating countries', '/m/07t21'], ['/m/07t21', 'participated in', '/m/0swff'], ['/m/0661m4p', 'film release regions', '/m/07t21'], ['/m/0gj96ln', 'film release regions', '/m/06mkj'], ['/m/0gj96ln', 'film release regions', '/m/06t8v'], ['/m/0gj96ln', 'film release regions', '/m/0f8l9c'], ['/m/0l6ny', 'includes sports', '/m/019w9j'], ['/m/019w9j', 'countries playing this sport', '/m/0163v'], ['/m/0jdk_', 'include sports', '/m/019w9j']]","[['/m/0163v', 'shares border with', '/m/07t21']]"
7,"[['/m/0h5qxv', 'located in country', '/m/0d060g']]","[['/m/0h5qxv', 'shares border with', '/m/059ts'], ['/m/0d060g', 'contains the administrative territorial entity', '/m/0h5qxv'], ['/m/04lgybj', 'includes representatives from', '/m/0h5qxv'], ['/m/01nn79', 'phone service location', '/m/0d060g'], ['/m/09v42sf', 'film release regions', '/m/0d060g'], ['/m/03b1sb', 'film release regions', '/m/0d060g']]","[['/m/0fkx3', 'governments with this position', '/m/0h5qxv'], ['/m/059ts', 'taxonomy entry of', '/m/04n6k'], ['/m/059ts', 'located in country', '/m/0d060g'], ['/m/015jr', 'shares border with', '/m/059ts'], ['/m/03m6_z', 'country of citizenship', '/m/0d060g'], ['/m/031sg0', 'country of citizenship', '/m/0d060g'], ['/m/0h5qxv', 'located in', '/m/0d060g'], ['/m/0x2sv', 'legislative sessions', '/m/04lgybj'], ['/m/04lgybj', 'legislative member overlap with', '/m/034_7s'], ['/m/01k165', 'parliamentary term', '/m/04lgybj'], ['/m/01nn79', 'phone service location', '/m/05v8c'], ['/m/01nn79', 'industry', '/m/08mh3kd'], ['/m/01nn79', 'phone service location', '/m/09c7w0'], ['/m/09v42sf', 'film genre', '/m/0219x_'], ['/m/09v42sf', 'film regional debut venue', '/m/0h7h6'], ['/m/09v42sf', 'film release regions', '/m/03_3d'], ['/m/0mfj2', 'country of citizenship', '/m/0d060g'], ['/m/02rdyk7', 'nomination', '/m/03b1sb'], ['/m/01j5ts', 'nominated for work', '/m/03b1sb'], ['/m/03b1sb', 'award won', '/m/02y_rq5']]","[['/m/059ts', 'location', '/m/0d060g'], ['/m/059ts', 'located in', '/m/0d060g'], ['/m/015jr', 'located in country', '/m/0d060g'], ['/m/015jr', 'country', '/m/0d060g'], ['/m/015jr', 'location', '/m/0d060g'], ['/m/015jr', 'located in', '/m/0d060g'], ['/m/01k165', 'country of citizenship', '/m/0d060g'], ['/m/01k165', 'applies to jurisdiction', '/m/0d060g'], ['/m/09c7w0', 'shares border with', '/m/0d060g'], ['/m/09c7w0', 'military conflicts with', '/m/0d060g'], ['/m/0h7h6', 'country', '/m/0d060g'], ['/m/03_3d', 'exported to', '/m/0d060g']]"
8,"[['/m/06yxd', 'located in country', '/m/09c7w0']]","[['/m/06yxd', 'contains the administrative territorial entity', '/m/0gkgp'], ['/m/06yxd', 'contains the administrative territorial entity', '/m/0fv_t'], ['/m/0dq2k', 'residence', '/m/06yxd'], ['/m/01xhh5', 'geographic distribution', '/m/09c7w0'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/01b7lc'], ['/m/0c8tkt', 'film release regions', '/m/09c7w0']]","[['/m/01gtbb', 'includes representatives from', '/m/06yxd'], ['/m/06yxd', 'religion', '/m/04pk9'], ['/m/0gkgp', 'county seat of', '/m/0mw1j'], ['/m/047tsx3', 'filming location', '/m/0gkgp'], ['/m/0gkgp', 'county place', '/m/0gkgp'], ['/m/06yxd', 'religion', '/m/0c8wxp'], ['/m/0fv_t', 'county place', '/m/0fv_t'], ['/m/01pcdn', 'residence', '/m/0fv_t'], ['/m/0fv_t', 'contains the administrative territorial entity', '/m/03tw2s'], ['/m/0dq2k', 'parliamentary term', '/m/01gtcq'], ['/m/07jwr', 'notable people died in this manner', '/m/0dq2k'], ['/m/0dq2k', 'religion or worldview', '/m/01t7j'], ['/m/01xhh5', 'notable people of this ethnicity', '/m/02y9ln'], ['/m/01xhh5', 'geographic distribution', '/m/06qd3'], ['/m/01xhh5', 'geographic distribution', '/m/06f32'], ['/m/034ls', 'applies to jurisdiction', '/m/09c7w0'], ['/m/0ft18', 'film release regions', '/m/09c7w0'], ['/m/01b7lc', 'type of education institution', '/m/02p0qmm'], ['/m/01b7lc', 'headquarters country', '/m/09c7w0'], ['/m/01b7lc', 'webpage category', '/m/08mbj5d'], ['/m/01z4y', 'films with this genre', '/m/0c8tkt'], ['/m/0c8tkt', 'film crew role', '/m/09zzb8'], ['/m/0c8tkt', 'film release regions', '/m/059j2'], ['/m/01wqflx', 'country of citizenship', '/m/09c7w0']]","[['/m/0gkgp', 'located in state', '/m/06yxd'], ['/m/0gkgp', 'country', '/m/09c7w0'], ['/m/047tsx3', 'film country of origin', '/m/09c7w0'], ['/m/0fv_t', 'located in state', '/m/06yxd'], ['/m/0fv_t', 'capital of', '/m/06yxd'], ['/m/0fv_t', 'country', '/m/09c7w0'], ['/m/01pcdn', 'residence', '/m/06yxd'], ['/m/01pcdn', 'country of citizenship', '/m/09c7w0'], ['/m/03tw2s', 'headquarters state/province/region', '/m/06yxd'], ['/m/01gtcq', 'includes representatives from', '/m/06yxd'], ['/m/0dq2k', 'country of citizenship', '/m/09c7w0'], ['/m/06qd3', 'exported to', '/m/09c7w0'], ['/m/06qd3', 'military conflicts with', '/m/09c7w0'], ['/m/06f32', 'military conflicts with', '/m/09c7w0'], ['/m/06f32', 'exported to', '/m/09c7w0'], ['/m/0c8tkt', 'film country of origin', '/m/09c7w0'], ['/m/059j2', 'military conflicts with', '/m/09c7w0']]"
9,"[['/m/0vmt', 'located in country', '/m/09c7w0']]","[['/m/04_1l0v', 'contains the administrative territorial entity', '/m/0vmt'], ['/m/07srw', 'shares border with', '/m/0vmt'], ['/m/0m241', 'location', '/m/0vmt'], ['/m/034ls', 'applies to jurisdiction', '/m/09c7w0'], ['/m/0ft18', 'film release regions', '/m/09c7w0'], ['/m/0c8tkt', 'film release regions', '/m/09c7w0']]","[['/m/04_1l0v', 'contains the administrative territorial entity', '/m/0824r'], ['/m/04_1l0v', 'contains the administrative territorial entity', '/m/04rrx'], ['/m/04_1l0v', 'contains the administrative territorial entity', '/m/050ks'], ['/m/0vmt', 'shares border with', '/m/059_c'], ['/m/024tkd', 'includes representatives from', '/m/07srw'], ['/m/07srw', 'contains the administrative territorial entity', '/m/0jc7g'], ['/m/07srw', 'area capital', '/m/0f2r6'], ['/m/0vmt', 'country', '/m/09c7w0'], ['/m/0dxmyh', 'residence', '/m/0vmt'], ['/m/0m241', 'shares border with', '/m/0m2b5'], ['/m/0m241', 'shares border with', '/m/0jch5'], ['/m/0m241', 'mortage estimation source', '/m/0jbk9'], ['/m/01dw4q', 'friendship', '/m/034ls'], ['/m/034ls', 'government position held', '/m/0dq3c'], ['/m/012jfb', 'film cast member', '/m/034ls'], ['/m/01xhh5', 'geographic distribution', '/m/09c7w0'], ['/m/09c7w0', 'contains the administrative territorial entity', '/m/01b7lc'], ['/m/0gqy2', 'nomination', '/m/0ft18'], ['/m/0ft18', 'language of film', '/m/02h40lc'], ['/m/0ft18', 'nominee of work', '/m/086k8'], ['/m/01z4y', 'films with this genre', '/m/0c8tkt'], ['/m/0c8tkt', 'film crew role', '/m/09zzb8'], ['/m/0c8tkt', 'film release regions', '/m/059j2'], ['/m/01wqflx', 'country of citizenship', '/m/09c7w0']]","[['/m/0824r', 'country', '/m/09c7w0'], ['/m/0824r', 'located in', '/m/09c7w0'], ['/m/0824r', 'location', '/m/09c7w0'], ['/m/04rrx', 'country', '/m/09c7w0'], ['/m/04rrx', 'located in', '/m/09c7w0'], ['/m/04rrx', 'located in country', '/m/09c7w0'], ['/m/04rrx', 'location', '/m/09c7w0'], ['/m/050ks', 'country', '/m/09c7w0'], ['/m/050ks', 'located in', '/m/09c7w0'], ['/m/050ks', 'location', '/m/09c7w0'], ['/m/050ks', 'located in country', '/m/09c7w0'], ['/m/07srw', 'location', '/m/09c7w0'], ['/m/07srw', 'located in', '/m/09c7w0'], ['/m/07srw', 'country', '/m/09c7w0'], ['/m/07srw', 'located in country', '/m/09c7w0'], ['/m/024tkd', 'includes representatives from', '/m/0vmt'], ['/m/0f2r6', 'country', '/m/09c7w0'], ['/m/0m2b5', 'location', '/m/0vmt'], ['/m/01dw4q', 'country of citizenship', '/m/09c7w0'], ['/m/034ls', 'employer', '/m/09c7w0'], ['/m/0dq3c', 'governments with this position', '/m/09c7w0'], ['/m/0dq3c', 'companies with this job', '/m/09c7w0'], ['/m/012jfb', 'film release regions', '/m/09c7w0'], ['/m/012jfb', 'film country of origin', '/m/09c7w0'], ['/m/0ft18', 'film country of origin', '/m/09c7w0'], ['/m/0c8tkt', 'film country of origin', '/m/09c7w0'], ['/m/059j2', 'military conflicts with', '/m/09c7w0']]"
