,zerohop,onehop,twohop,connecting
0,"[['Q17_Japan', 'P122_basic_form_of_government', 'Q41614_constitutional_monarchy']]","[['Q1387050_Japan_Academy_Prize_for_Director_of_the_Year', 'P17_country', 'Q17_Japan'], ['Q35581_Hokkaidō', 'P17_country', 'Q17_Japan'], ['Q909452_Imperial_House_of_Japan', 'P17_country', 'Q17_Japan'], ['Q161885_Kingdom_of_Great_Britain', 'P122_basic_form_of_government', 'Q41614_constitutional_monarchy'], ['Q193619_Union_of_South_Africa', 'P122_basic_form_of_government', 'Q41614_constitutional_monarchy'], ['Q31_Belgium', 'P122_basic_form_of_government', 'Q41614_constitutional_monarchy']]","[['Q1156892_The_Eel', 'P166_award_received', 'Q1387050_Japan_Academy_Prize_for_Director_of_the_Year'], ['Q1156892_The_Eel', 'P1411_nominated_for', 'Q1387050_Japan_Academy_Prize_for_Director_of_the_Year'], ['Q309950_Shohei_Imamura', 'P166_award_received', 'Q1387050_Japan_Academy_Prize_for_Director_of_the_Year'], ['Q17_Japan', 'P530_diplomatic_relation', 'Q717_Venezuela'], ['Q131425_visual_kei', 'P495_country_of_origin', 'Q17_Japan'], ['Q35581_Hokkaidō', 'P31_instance_of', 'Q23442_island'], ['Q35581_Hokkaidō', 'P190_twinned_administrative_body', 'Q1951_Alberta'], ['Q35581_Hokkaidō', 'P36_capital', 'Q37951_Sapporo'], ['Q117012_Yoko_Ono', 'P27_country_of_citizenship', 'Q17_Japan'], ['Q161885_Kingdom_of_Great_Britain', 'P1365_replaces', 'Q230791_Kingdom_of_Scotland'], ['Q161885_Kingdom_of_Great_Britain', 'P150_contains_administrative_territorial_entity', 'Q21_England'], ['Q161885_Kingdom_of_Great_Britain', 'P1366_replaced_by', 'Q174193_United_Kingdom_of_Great_Britain_and_Ireland'], ['Q1028_Morocco', 'P31_instance_of', 'Q41614_constitutional_monarchy'], ['Q5465_Cape_Town', 'P1376_capital_of', 'Q193619_Union_of_South_Africa'], ['Q193619_Union_of_South_Africa', 'P37_official_language', 'Q1860_English'], ['Q193619_Union_of_South_Africa', 'P37_official_language', 'Q7411_Dutch'], ['Q31_Belgium', 'P463_member_of', 'Q7825_World_Trade_Organization'], ['Q96_Mexico', 'P530_diplomatic_relation', 'Q31_Belgium'], ['Q376635_S.V._Zulte_Waregem', 'P17_country', 'Q31_Belgium'], ['Q34_Sweden', 'P122_basic_form_of_government', 'Q41614_constitutional_monarchy']]","[['Q1156892_The_Eel', 'P495_country_of_origin', 'Q17_Japan'], ['Q309950_Shohei_Imamura', 'P27_country_of_citizenship', 'Q17_Japan'], ['Q37951_Sapporo', 'P17_country', 'Q17_Japan'], ['Q96_Mexico', 'P530_diplomatic_relation', 'Q17_Japan']]"
1,"[['Q29999_Kingdom_of_the_Netherlands', 'P122_basic_form_of_government', 'Q41614_constitutional_monarchy']]","[['Q29999_Kingdom_of_the_Netherlands', 'P30_continent', 'Q15_Africa'], ['Q29999_Kingdom_of_the_Netherlands', 'P38_currency', 'Q4917_United_States_dollar'], ['Q21203_Aruba', 'P17_country', 'Q29999_Kingdom_of_the_Netherlands'], ['Q161885_Kingdom_of_Great_Britain', 'P122_basic_form_of_government', 'Q41614_constitutional_monarchy'], ['Q193619_Union_of_South_Africa', 'P122_basic_form_of_government', 'Q41614_constitutional_monarchy'], ['Q31_Belgium', 'P122_basic_form_of_government', 'Q41614_constitutional_monarchy']]","[['Q29999_Kingdom_of_the_Netherlands', 'P530_diplomatic_relation', 'Q155_Brazil'], ['Q192948_Gerard_Kuiper', 'P27_country_of_citizenship', 'Q29999_Kingdom_of_the_Netherlands'], ['Q55_Netherlands', 'P38_currency', 'Q4917_United_States_dollar'], ['Q21203_Aruba', 'P31_instance_of', 'Q23442_island'], ['Q21203_Aruba', 'P2936_language_used', 'Q1860_English'], ['Q21203_Aruba', 'P37_official_language', 'Q7411_Dutch'], ['Q16_Canada', 'P530_diplomatic_relation', 'Q29999_Kingdom_of_the_Netherlands'], ['Q161885_Kingdom_of_Great_Britain', 'P1365_replaces', 'Q230791_Kingdom_of_Scotland'], ['Q161885_Kingdom_of_Great_Britain', 'P150_contains_administrative_territorial_entity', 'Q21_England'], ['Q161885_Kingdom_of_Great_Britain', 'P1366_replaced_by', 'Q174193_United_Kingdom_of_Great_Britain_and_Ireland'], ['Q1028_Morocco', 'P31_instance_of', 'Q41614_constitutional_monarchy'], ['Q17_Japan', 'P122_basic_form_of_government', 'Q41614_constitutional_monarchy'], ['Q5465_Cape_Town', 'P1376_capital_of', 'Q193619_Union_of_South_Africa'], ['Q193619_Union_of_South_Africa', 'P37_official_language', 'Q1860_English'], ['Q193619_Union_of_South_Africa', 'P37_official_language', 'Q7411_Dutch'], ['Q31_Belgium', 'P463_member_of', 'Q7825_World_Trade_Organization'], ['Q96_Mexico', 'P530_diplomatic_relation', 'Q31_Belgium'], ['Q376635_S.V._Zulte_Waregem', 'P17_country', 'Q31_Belgium'], ['Q34_Sweden', 'P122_basic_form_of_government', 'Q41614_constitutional_monarchy']]","[['Q55_Netherlands', 'P17_country', 'Q29999_Kingdom_of_the_Netherlands'], ['Q55_Netherlands', 'P1889_different_from', 'Q29999_Kingdom_of_the_Netherlands'], ['Q55_Netherlands', 'P131_located_in_the_administrative_territorial_entity', 'Q29999_Kingdom_of_the_Netherlands'], ['Q21203_Aruba', 'P131_located_in_the_administrative_territorial_entity', 'Q29999_Kingdom_of_the_Netherlands'], ['Q31_Belgium', 'P47_shares_border_with', 'Q29999_Kingdom_of_the_Netherlands'], ['Q31_Belgium', 'P530_diplomatic_relation', 'Q29999_Kingdom_of_the_Netherlands']]"
2,"[['Q874_Turkmenistan', 'P122_basic_form_of_government', 'Q7270_republic']]","[['Q265_Uzbekistan', 'P47_shares_border_with', 'Q874_Turkmenistan'], ['Q874_Turkmenistan', 'P530_diplomatic_relation', 'Q30_United_States_of_America'], ['Q159_Russia', 'P530_diplomatic_relation', 'Q874_Turkmenistan'], ['Q739_Colombia', 'P122_basic_form_of_government', 'Q7270_republic'], ['Q403_Serbia', 'P31_instance_of', 'Q7270_republic'], ['Q172640_North_Vietnam', 'P122_basic_form_of_government', 'Q7270_republic']]","[['Q265_Uzbekistan', 'P530_diplomatic_relation', 'Q865_Taiwan'], ['Q265_Uzbekistan', 'P2936_language_used', 'Q7737_Russian'], ['Q265_Uzbekistan', 'P122_basic_form_of_government', 'Q49892_presidential_system'], ['Q265_Uzbekistan', 'P530_diplomatic_relation', 'Q874_Turkmenistan'], ['Q230_Georgia', 'P530_diplomatic_relation', 'Q874_Turkmenistan'], ['Q865_Taiwan', 'P530_diplomatic_relation', 'Q874_Turkmenistan'], ['Q600364_Swept_Away', 'P495_country_of_origin', 'Q30_United_States_of_America'], ['Q221249_Tootsie', 'P495_country_of_origin', 'Q30_United_States_of_America'], ['Q574651_anti-folk', 'P495_country_of_origin', 'Q30_United_States_of_America'], ['Q32_Luxembourg', 'P530_diplomatic_relation', 'Q159_Russia'], ['Q159_Russia', 'P530_diplomatic_relation', 'Q34_Sweden'], ['Q185729_War_on_Terror', 'P710_participant', 'Q159_Russia'], ['Q739_Colombia', 'P30_continent', 'Q828_Americas'], ['Q8663_Korean_War', 'P710_participant', 'Q739_Colombia'], ['Q739_Colombia', 'P47_shares_border_with', 'Q736_Ecuador'], ['Q17167_Roman_Republic', 'P31_instance_of', 'Q7270_republic'], ['Q403_Serbia', 'P530_diplomatic_relation', 'Q869_Thailand'], ['Q403_Serbia', 'P530_diplomatic_relation', 'Q34_Sweden'], ['Q221_North_Macedonia', 'P47_shares_border_with', 'Q403_Serbia'], ['Q224_Croatia', 'P122_basic_form_of_government', 'Q7270_republic'], ['Q889_Afghanistan', 'P122_basic_form_of_government', 'Q7270_republic'], ['Q172640_North_Vietnam', 'P36_capital', 'Q1858_Hanoi'], ['Q172640_North_Vietnam', 'P37_official_language', 'Q9199_Vietnamese'], ['Q8740_Vietnam_War', 'P710_participant', 'Q172640_North_Vietnam']]","[['Q49892_presidential_system', 'P279_subclass_of', 'Q7270_republic'], ['Q30_United_States_of_America', 'P530_diplomatic_relation', 'Q874_Turkmenistan'], ['Q739_Colombia', 'P31_instance_of', 'Q7270_republic'], ['Q736_Ecuador', 'P122_basic_form_of_government', 'Q7270_republic'], ['Q403_Serbia', 'P530_diplomatic_relation', 'Q874_Turkmenistan']]"
3,"[['Q27306_Kingdom_of_Prussia', 'P122_basic_form_of_government', 'Q41614_constitutional_monarchy']]","[['Q131964_Austrian_Empire', 'P47_shares_border_with', 'Q27306_Kingdom_of_Prussia'], ['Q27306_Kingdom_of_Prussia', 'P150_contains_administrative_territorial_entity', 'Q64_Berlin'], ['Q270_Warsaw', 'P17_country', 'Q27306_Kingdom_of_Prussia'], ['Q161885_Kingdom_of_Great_Britain', 'P122_basic_form_of_government', 'Q41614_constitutional_monarchy'], ['Q17_Japan', 'P122_basic_form_of_government', 'Q41614_constitutional_monarchy'], ['Q31_Belgium', 'P122_basic_form_of_government', 'Q41614_constitutional_monarchy']]","[['Q1780_Bratislava', 'P17_country', 'Q131964_Austrian_Empire'], ['Q171150_Kingdom_of_Hungary', 'P131_located_in_the_administrative_territorial_entity', 'Q131964_Austrian_Empire'], ['Q12560_Ottoman_Empire', 'P47_shares_border_with', 'Q131964_Austrian_Empire'], ['Q9358_Friedrich_Nietzsche', 'P27_country_of_citizenship', 'Q27306_Kingdom_of_Prussia'], ['Q204398_Octopussy', 'P840_narrative_location', 'Q64_Berlin'], ['Q7724_August_Strindberg', 'P551_residence', 'Q64_Berlin'], ['Q102720_Hertha_BSC', 'P131_located_in_the_administrative_territorial_entity', 'Q64_Berlin'], ['Q270_Warsaw', 'P190_twinned_administrative_body', 'Q1781_Budapest'], ['Q270_Warsaw', 'P1376_capital_of', 'Q207272_Second_Polish_Republic'], ['Q1524_Athens', 'P190_twinned_administrative_body', 'Q270_Warsaw'], ['Q1733_Magdeburg', 'P131_located_in_the_administrative_territorial_entity', 'Q27306_Kingdom_of_Prussia'], ['Q161885_Kingdom_of_Great_Britain', 'P1365_replaces', 'Q230791_Kingdom_of_Scotland'], ['Q161885_Kingdom_of_Great_Britain', 'P150_contains_administrative_territorial_entity', 'Q21_England'], ['Q161885_Kingdom_of_Great_Britain', 'P1366_replaced_by', 'Q174193_United_Kingdom_of_Great_Britain_and_Ireland'], ['Q1028_Morocco', 'P31_instance_of', 'Q41614_constitutional_monarchy'], ['Q1387050_Japan_Academy_Prize_for_Director_of_the_Year', 'P17_country', 'Q17_Japan'], ['Q35581_Hokkaidō', 'P17_country', 'Q17_Japan'], ['Q909452_Imperial_House_of_Japan', 'P17_country', 'Q17_Japan'], ['Q193619_Union_of_South_Africa', 'P122_basic_form_of_government', 'Q41614_constitutional_monarchy'], ['Q31_Belgium', 'P463_member_of', 'Q7825_World_Trade_Organization'], ['Q96_Mexico', 'P530_diplomatic_relation', 'Q31_Belgium'], ['Q376635_S.V._Zulte_Waregem', 'P17_country', 'Q31_Belgium'], ['Q34_Sweden', 'P122_basic_form_of_government', 'Q41614_constitutional_monarchy']]","[['Q64_Berlin', 'P131_located_in_the_administrative_territorial_entity', 'Q27306_Kingdom_of_Prussia'], ['Q64_Berlin', 'P1376_capital_of', 'Q27306_Kingdom_of_Prussia'], ['Q64_Berlin', 'P17_country', 'Q27306_Kingdom_of_Prussia']]"
4,"[['Q212_Ukraine', 'P122_basic_form_of_government', 'Q7270_republic']]","[['Q212_Ukraine', 'P155_follows', 'Q133356_Ukrainian_Soviet_Socialist_Republic'], ['Q114_Kenya', 'P530_diplomatic_relation', 'Q212_Ukraine'], ['Q212_Ukraine', 'P463_member_of', 'Q1065_United_Nations'], ['Q739_Colombia', 'P122_basic_form_of_government', 'Q7270_republic'], ['Q403_Serbia', 'P31_instance_of', 'Q7270_republic'], ['Q172640_North_Vietnam', 'P122_basic_form_of_government', 'Q7270_republic']]","[['Q833_Malaysia', 'P530_diplomatic_relation', 'Q212_Ukraine'], ['Q133356_Ukrainian_Soviet_Socialist_Republic', 'P156_followed_by', 'Q212_Ukraine'], ['Q1899_Kiev', 'P1336_territory_claimed_by', 'Q133356_Ukrainian_Soviet_Socialist_Republic'], ['Q133356_Ukrainian_Soviet_Socialist_Republic', 'P37_official_language', 'Q7737_Russian'], ['Q114_Kenya', 'P47_shares_border_with', 'Q924_Tanzania'], ['Q1036_Uganda', 'P530_diplomatic_relation', 'Q114_Kenya'], ['Q114_Kenya', 'P530_diplomatic_relation', 'Q40_Austria'], ['Q212_Ukraine', 'P36_capital', 'Q1899_Kiev'], ['Q33946_Czechoslovakia', 'P47_shares_border_with', 'Q212_Ukraine'], ['Q928_Philippines', 'P463_member_of', 'Q1065_United_Nations'], ['Q739_Colombia', 'P30_continent', 'Q828_Americas'], ['Q8663_Korean_War', 'P710_participant', 'Q739_Colombia'], ['Q739_Colombia', 'P47_shares_border_with', 'Q736_Ecuador'], ['Q17167_Roman_Republic', 'P31_instance_of', 'Q7270_republic'], ['Q403_Serbia', 'P530_diplomatic_relation', 'Q869_Thailand'], ['Q403_Serbia', 'P530_diplomatic_relation', 'Q34_Sweden'], ['Q221_North_Macedonia', 'P47_shares_border_with', 'Q403_Serbia'], ['Q224_Croatia', 'P122_basic_form_of_government', 'Q7270_republic'], ['Q889_Afghanistan', 'P122_basic_form_of_government', 'Q7270_republic'], ['Q172640_North_Vietnam', 'P36_capital', 'Q1858_Hanoi'], ['Q172640_North_Vietnam', 'P37_official_language', 'Q9199_Vietnamese'], ['Q8740_Vietnam_War', 'P710_participant', 'Q172640_North_Vietnam']]","[['Q1899_Kiev', 'P131_located_in_the_administrative_territorial_entity', 'Q212_Ukraine'], ['Q133356_Ukrainian_Soviet_Socialist_Republic', 'P1366_replaced_by', 'Q212_Ukraine'], ['Q1899_Kiev', 'P17_country', 'Q212_Ukraine'], ['Q924_Tanzania', 'P31_instance_of', 'Q7270_republic'], ['Q1036_Uganda', 'P31_instance_of', 'Q7270_republic'], ['Q40_Austria', 'P31_instance_of', 'Q7270_republic'], ['Q40_Austria', 'P530_diplomatic_relation', 'Q212_Ukraine'], ['Q928_Philippines', 'P530_diplomatic_relation', 'Q212_Ukraine'], ['Q739_Colombia', 'P31_instance_of', 'Q7270_republic'], ['Q736_Ecuador', 'P122_basic_form_of_government', 'Q7270_republic'], ['Q34_Sweden', 'P530_diplomatic_relation', 'Q212_Ukraine'], ['Q221_North_Macedonia', 'P530_diplomatic_relation', 'Q212_Ukraine']]"
5,"[['Q71092_Second_French_Empire', 'P122_basic_form_of_government', 'Q41614_constitutional_monarchy']]","[['Q70802_French_Third_Republic', 'P1365_replaces', 'Q71092_Second_French_Empire'], ['Q71092_Second_French_Empire', 'P36_capital', 'Q90_Paris'], ['Q71092_Second_French_Empire', 'P37_official_language', 'Q150_French'], ['Q161885_Kingdom_of_Great_Britain', 'P122_basic_form_of_government', 'Q41614_constitutional_monarchy'], ['Q193619_Union_of_South_Africa', 'P122_basic_form_of_government', 'Q41614_constitutional_monarchy'], ['Q31_Belgium', 'P122_basic_form_of_government', 'Q41614_constitutional_monarchy']]","[['Q70802_French_Third_Republic', 'P36_capital', 'Q90_Paris'], ['Q71092_Second_French_Empire', 'P1366_replaced_by', 'Q70802_French_Third_Republic'], ['Q101625_Marrakesh', 'P17_country', 'Q70802_French_Third_Republic'], ['Q71092_Second_French_Empire', 'P17_country', 'Q142_France'], ['Q71092_Second_French_Empire', 'P30_continent', 'Q46_Europe'], ['Q90_Paris', 'P190_twinned_administrative_body', 'Q220_Rome'], ['Q160560_The_Da_Vinci_Code', 'P915_filming_location', 'Q90_Paris'], [""Q504053_Ocean's_Twelve"", 'P915_filming_location', 'Q90_Paris'], ['Q161885_Kingdom_of_Great_Britain', 'P1365_replaces', 'Q230791_Kingdom_of_Scotland'], ['Q161885_Kingdom_of_Great_Britain', 'P150_contains_administrative_territorial_entity', 'Q21_England'], ['Q161885_Kingdom_of_Great_Britain', 'P1366_replaced_by', 'Q174193_United_Kingdom_of_Great_Britain_and_Ireland'], ['Q1028_Morocco', 'P31_instance_of', 'Q41614_constitutional_monarchy'], ['Q17_Japan', 'P122_basic_form_of_government', 'Q41614_constitutional_monarchy'], ['Q5465_Cape_Town', 'P1376_capital_of', 'Q193619_Union_of_South_Africa'], ['Q193619_Union_of_South_Africa', 'P37_official_language', 'Q1860_English'], ['Q193619_Union_of_South_Africa', 'P37_official_language', 'Q7411_Dutch'], ['Q31_Belgium', 'P463_member_of', 'Q7825_World_Trade_Organization'], ['Q96_Mexico', 'P530_diplomatic_relation', 'Q31_Belgium'], ['Q376635_S.V._Zulte_Waregem', 'P17_country', 'Q31_Belgium'], ['Q34_Sweden', 'P122_basic_form_of_government', 'Q41614_constitutional_monarchy']]","[['Q90_Paris', 'P1376_capital_of', 'Q71092_Second_French_Empire'], ['Q101625_Marrakesh', 'P17_country', 'Q71092_Second_French_Empire']]"
6,"[['Q38872_Prussia', 'P122_basic_form_of_government', 'Q7270_republic']]","[['Q183_Germany', 'P138_named_after', 'Q38872_Prussia'], ['Q605977_War_of_the_Fourth_Coalition', 'P276_location', 'Q38872_Prussia'], ['Q38872_Prussia', 'P140_religion', 'Q23540_Protestantism'], ['Q17167_Roman_Republic', 'P31_instance_of', 'Q7270_republic'], ['Q224_Croatia', 'P122_basic_form_of_government', 'Q7270_republic'], ['Q889_Afghanistan', 'P122_basic_form_of_government', 'Q7270_republic']]","[['Q1028_Morocco', 'P530_diplomatic_relation', 'Q183_Germany'], ['Q141882_FC_Erzgebirge_Aue', 'P17_country', 'Q183_Germany'], ['Q183_Germany', 'P530_diplomatic_relation', 'Q1041_Senegal'], ['Q103801_East_Prussia', 'P17_country', 'Q38872_Prussia'], ['Q41585_David_Hilbert', 'P27_country_of_citizenship', 'Q38872_Prussia'], ['Q605977_War_of_the_Fourth_Coalition', 'P276_location', 'Q1202_Saxony'], ['Q605977_War_of_the_Fourth_Coalition', 'P276_location', 'Q103801_East_Prussia'], ['Q605977_War_of_the_Fourth_Coalition', 'P276_location', 'Q36_Poland'], ['Q38872_Prussia', 'P37_official_language', 'Q188_German'], ['Q220_Rome', 'P1376_capital_of', 'Q17167_Roman_Republic'], ['Q6271_Second_Punic_War', 'P710_participant', 'Q17167_Roman_Republic'], ['Q17167_Roman_Republic', 'P30_continent', 'Q5401_Eurasia'], ['Q739_Colombia', 'P122_basic_form_of_government', 'Q7270_republic'], ['Q403_Serbia', 'P31_instance_of', 'Q7270_republic'], ['Q172640_North_Vietnam', 'P122_basic_form_of_government', 'Q7270_republic'], ['Q1435_Zagreb', 'P131_located_in_the_administrative_territorial_entity', 'Q224_Croatia'], ['Q224_Croatia', 'P47_shares_border_with', 'Q215_Slovenia'], ['Q224_Croatia', 'P47_shares_border_with', 'Q225_Bosnia_and_Herzegovina'], ['Q889_Afghanistan', 'P36_capital', 'Q5838_Kabul'], ['Q794_Iran', 'P47_shares_border_with', 'Q889_Afghanistan'], ['Q20_Norway', 'P530_diplomatic_relation', 'Q889_Afghanistan']]","[['Q183_Germany', 'P31_instance_of', 'Q7270_republic']]"
7,"[['Q27_Ireland', 'P122_basic_form_of_government', 'Q7270_republic']]","[['Q27_Ireland', 'P530_diplomatic_relation', 'Q16_Canada'], ['Q106775_Richard_Harris', 'P27_country_of_citizenship', 'Q27_Ireland'], ['Q463869_The_Informer', 'P840_narrative_location', 'Q27_Ireland'], ['Q739_Colombia', 'P122_basic_form_of_government', 'Q7270_republic'], ['Q403_Serbia', 'P31_instance_of', 'Q7270_republic'], ['Q172640_North_Vietnam', 'P122_basic_form_of_government', 'Q7270_republic']]","[['Q27_Ireland', 'P706_located_on_terrain_feature', 'Q22890_Ireland'], ['Q525415_My_Big_Fat_Greek_Wedding', 'P495_country_of_origin', 'Q16_Canada'], ['Q218678_North_African_Campaign', 'P710_participant', 'Q16_Canada'], ['Q732022_Mr._Nobody', 'P495_country_of_origin', 'Q16_Canada'], ['Q706586_The_Cassandra_Crossing', 'P161_cast_member', 'Q106775_Richard_Harris'], ['Q102244_Harry_Potter_and_the_Chamber_of_Secrets', 'P161_cast_member', 'Q106775_Richard_Harris'], ['Q106775_Richard_Harris', 'P1412_languages_spoken,_written_or_signed', 'Q1860_English'], ['Q453939_Kirsten_Sheridan', 'P27_country_of_citizenship', 'Q27_Ireland'], ['Q463869_The_Informer', 'P462_color', 'Q838368_black-and-white'], ['Q463869_The_Informer', 'P2515_costume_designer', 'Q711664_Walter_Plunkett'], ['Q463869_The_Informer', 'P31_instance_of', 'Q11424_film'], ['Q801_Israel', 'P530_diplomatic_relation', 'Q27_Ireland'], ['Q739_Colombia', 'P30_continent', 'Q828_Americas'], ['Q8663_Korean_War', 'P710_participant', 'Q739_Colombia'], ['Q739_Colombia', 'P47_shares_border_with', 'Q736_Ecuador'], ['Q17167_Roman_Republic', 'P31_instance_of', 'Q7270_republic'], ['Q403_Serbia', 'P530_diplomatic_relation', 'Q869_Thailand'], ['Q403_Serbia', 'P530_diplomatic_relation', 'Q34_Sweden'], ['Q221_North_Macedonia', 'P47_shares_border_with', 'Q403_Serbia'], ['Q224_Croatia', 'P122_basic_form_of_government', 'Q7270_republic'], ['Q889_Afghanistan', 'P122_basic_form_of_government', 'Q7270_republic'], ['Q172640_North_Vietnam', 'P36_capital', 'Q1858_Hanoi'], ['Q172640_North_Vietnam', 'P37_official_language', 'Q9199_Vietnamese'], ['Q8740_Vietnam_War', 'P710_participant', 'Q172640_North_Vietnam']]","[['Q16_Canada', 'P530_diplomatic_relation', 'Q27_Ireland'], ['Q739_Colombia', 'P31_instance_of', 'Q7270_republic'], ['Q739_Colombia', 'P530_diplomatic_relation', 'Q27_Ireland'], ['Q736_Ecuador', 'P122_basic_form_of_government', 'Q7270_republic']]"
8,"[['Q408_Australia', 'P122_basic_form_of_government', 'Q41614_constitutional_monarchy']]","[['Q408_Australia', 'P530_diplomatic_relation', 'Q1027_Mauritius'], ['Q408_Australia', 'P463_member_of', 'Q7785_Commonwealth_of_Nations'], ['Q570652_Get_Smart', 'P495_country_of_origin', 'Q408_Australia'], ['Q161885_Kingdom_of_Great_Britain', 'P122_basic_form_of_government', 'Q41614_constitutional_monarchy'], ['Q193619_Union_of_South_Africa', 'P122_basic_form_of_government', 'Q41614_constitutional_monarchy'], ['Q31_Belgium', 'P122_basic_form_of_government', 'Q41614_constitutional_monarchy']]","[[""Q148_People's_Republic_of_China"", 'P530_diplomatic_relation', 'Q408_Australia'], ['Q185165_Olivia_Newton-John', 'P27_country_of_citizenship', 'Q408_Australia'], ['Q403_Serbia', 'P530_diplomatic_relation', 'Q1027_Mauritius'], ['Q1027_Mauritius', 'P530_diplomatic_relation', 'Q902_Bangladesh'], ['Q1027_Mauritius', 'P530_diplomatic_relation', 'Q403_Serbia'], ['Q35715_South_Australia', 'P17_country', 'Q408_Australia'], ['Q683_Samoa', 'P463_member_of', 'Q7785_Commonwealth_of_Nations'], ['Q757_Saint_Vincent_and_the_Grenadines', 'P463_member_of', 'Q7785_Commonwealth_of_Nations'], ['Q570652_Get_Smart', 'P161_cast_member', 'Q343564_Patrick_Warburton'], ['Q570652_Get_Smart', 'P915_filming_location', 'Q340_Montreal'], ['Q570652_Get_Smart', 'P161_cast_member', 'Q271464_Terry_Crews'], ['Q161885_Kingdom_of_Great_Britain', 'P1365_replaces', 'Q230791_Kingdom_of_Scotland'], ['Q161885_Kingdom_of_Great_Britain', 'P150_contains_administrative_territorial_entity', 'Q21_England'], ['Q161885_Kingdom_of_Great_Britain', 'P1366_replaced_by', 'Q174193_United_Kingdom_of_Great_Britain_and_Ireland'], ['Q1028_Morocco', 'P31_instance_of', 'Q41614_constitutional_monarchy'], ['Q17_Japan', 'P122_basic_form_of_government', 'Q41614_constitutional_monarchy'], ['Q5465_Cape_Town', 'P1376_capital_of', 'Q193619_Union_of_South_Africa'], ['Q193619_Union_of_South_Africa', 'P37_official_language', 'Q1860_English'], ['Q193619_Union_of_South_Africa', 'P37_official_language', 'Q7411_Dutch'], ['Q31_Belgium', 'P463_member_of', 'Q7825_World_Trade_Organization'], ['Q96_Mexico', 'P530_diplomatic_relation', 'Q31_Belgium'], ['Q376635_S.V._Zulte_Waregem', 'P17_country', 'Q31_Belgium'], ['Q34_Sweden', 'P122_basic_form_of_government', 'Q41614_constitutional_monarchy']]","[['Q1027_Mauritius', 'P530_diplomatic_relation', 'Q408_Australia'], ['Q902_Bangladesh', 'P530_diplomatic_relation', 'Q408_Australia'], ['Q683_Samoa', 'P530_diplomatic_relation', 'Q408_Australia'], ['Q757_Saint_Vincent_and_the_Grenadines', 'P122_basic_form_of_government', 'Q41614_constitutional_monarchy'], ['Q174193_United_Kingdom_of_Great_Britain_and_Ireland', 'P156_followed_by', 'Q408_Australia'], ['Q31_Belgium', 'P530_diplomatic_relation', 'Q408_Australia'], ['Q96_Mexico', 'P530_diplomatic_relation', 'Q408_Australia']]"
9,"[['Q229_Cyprus', 'P122_basic_form_of_government', 'Q7270_republic']]","[['Q219_Bulgaria', 'P530_diplomatic_relation', 'Q229_Cyprus'], ['Q229_Cyprus', 'P463_member_of', 'Q7825_World_Trade_Organization'], ['Q27_Ireland', 'P530_diplomatic_relation', 'Q229_Cyprus'], ['Q17167_Roman_Republic', 'P31_instance_of', 'Q7270_republic'], ['Q224_Croatia', 'P122_basic_form_of_government', 'Q7270_republic'], ['Q889_Afghanistan', 'P122_basic_form_of_government', 'Q7270_republic']]","[['Q399_Armenia', 'P530_diplomatic_relation', 'Q219_Bulgaria'], ['Q219_Bulgaria', 'P530_diplomatic_relation', 'Q408_Australia'], ['Q218_Romania', 'P530_diplomatic_relation', 'Q219_Bulgaria'], ['Q280814_Olympiakos_Nicosia_FC', 'P17_country', 'Q229_Cyprus'], ['Q750_Bolivia', 'P463_member_of', 'Q7825_World_Trade_Organization'], ['Q27_Ireland', 'P530_diplomatic_relation', 'Q16_Canada'], ['Q106775_Richard_Harris', 'P27_country_of_citizenship', 'Q27_Ireland'], ['Q463869_The_Informer', 'P840_narrative_location', 'Q27_Ireland'], ['Q458_European_Union', 'P527_has_part', 'Q229_Cyprus'], ['Q220_Rome', 'P1376_capital_of', 'Q17167_Roman_Republic'], ['Q6271_Second_Punic_War', 'P710_participant', 'Q17167_Roman_Republic'], ['Q17167_Roman_Republic', 'P30_continent', 'Q5401_Eurasia'], ['Q739_Colombia', 'P122_basic_form_of_government', 'Q7270_republic'], ['Q403_Serbia', 'P31_instance_of', 'Q7270_republic'], ['Q172640_North_Vietnam', 'P122_basic_form_of_government', 'Q7270_republic'], ['Q1435_Zagreb', 'P131_located_in_the_administrative_territorial_entity', 'Q224_Croatia'], ['Q224_Croatia', 'P47_shares_border_with', 'Q215_Slovenia'], ['Q224_Croatia', 'P47_shares_border_with', 'Q225_Bosnia_and_Herzegovina'], ['Q889_Afghanistan', 'P36_capital', 'Q5838_Kabul'], ['Q794_Iran', 'P47_shares_border_with', 'Q889_Afghanistan'], ['Q20_Norway', 'P530_diplomatic_relation', 'Q889_Afghanistan']]","[['Q399_Armenia', 'P530_diplomatic_relation', 'Q229_Cyprus'], ['Q399_Armenia', 'P122_basic_form_of_government', 'Q7270_republic'], ['Q408_Australia', 'P530_diplomatic_relation', 'Q229_Cyprus'], ['Q750_Bolivia', 'P31_instance_of', 'Q7270_republic'], ['Q27_Ireland', 'P122_basic_form_of_government', 'Q7270_republic'], ['Q16_Canada', 'P530_diplomatic_relation', 'Q229_Cyprus'], ['Q20_Norway', 'P530_diplomatic_relation', 'Q229_Cyprus']]"
