,zerohop,onehop,twohop,connecting
0,"[['Q843131_Super_Smash_Bros._Brawl', 'P404_game_mode', 'Q208850_single-player_video_game']]","[['Q843131_Super_Smash_Bros._Brawl', 'P725_voice_actor', 'Q1323029_Minami_Takayama'], ['Q843131_Super_Smash_Bros._Brawl', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q843131_Super_Smash_Bros._Brawl', 'P136_genre', 'Q846224_fighting_game'], ['Q208850_single-player_video_game', 'P279_subclass_of', 'Q7889_video_game'], ['Q1798154_Guitar_Hero_II', 'P404_game_mode', 'Q208850_single-player_video_game'], ['Q6895044_multiplayer_video_game', 'P461_opposite_of', 'Q208850_single-player_video_game']]","[['Q843131_Super_Smash_Bros._Brawl', 'P31_instance_of', 'Q7889_video_game'], ['Q843131_Super_Smash_Bros._Brawl', 'P400_platform', 'Q8079_Wii'], ['Q843131_Super_Smash_Bros._Brawl', 'P725_voice_actor', 'Q719326_Shin-ichiro_Miki'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q27107_DC_Universe_Online', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q6895044_multiplayer_video_game', 'P279_subclass_of', 'Q7889_video_game'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P136_genre', 'Q846224_fighting_game'], ['Q2539517_Spider-Man', 'P404_game_mode', 'Q208850_single-player_video_game'], ['Q1047938_Guitar_Hero_III:_Legends_of_Rock', 'P404_game_mode', 'Q208850_single-player_video_game'], ['Q1759208_Guitar_Hero_World_Tour', 'P404_game_mode', 'Q208850_single-player_video_game'], ['Q1955682_Guitar_Hero_5', 'P31_instance_of', 'Q7889_video_game'], ['Q2660542_Spider-Man_2', 'P31_instance_of', 'Q7889_video_game'], ['Q1798154_Guitar_Hero_II', 'P400_platform', 'Q48263_Xbox_360'], ['Q1798154_Guitar_Hero_II', 'P136_genre', 'Q584105_music_video_game'], ['Q1047938_Guitar_Hero_III:_Legends_of_Rock', 'P155_follows', 'Q1798154_Guitar_Hero_II']]","[['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P404_game_mode', 'Q208850_single-player_video_game'], ['Q1955682_Guitar_Hero_5', 'P404_game_mode', 'Q208850_single-player_video_game'], ['Q2660542_Spider-Man_2', 'P404_game_mode', 'Q208850_single-player_video_game']]"
1,"[['Q2076560_Band_Hero', 'P404_game_mode', 'Q6895044_multiplayer_video_game']]","[['Q2076560_Band_Hero', 'P123_publisher', 'Q200491_Activision_Publishing,_Inc.'], ['Q2076560_Band_Hero', 'P437_distribution', 'Q5294_DVD'], ['Q2076560_Band_Hero', 'P400_platform', 'Q10683_PlayStation_3'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q843131_Super_Smash_Bros._Brawl', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q2569492_Rock_Band_2', 'P404_game_mode', 'Q6895044_multiplayer_video_game']]","[['Q2076560_Band_Hero', 'P136_genre', 'Q584105_music_video_game'], ['Q2076560_Band_Hero', 'P400_platform', 'Q8079_Wii'], ['Q2569492_Rock_Band_2', 'P437_distribution', 'Q5294_DVD'], ['Q1047938_Guitar_Hero_III:_Legends_of_Rock', 'P400_platform', 'Q10683_PlayStation_3'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P178_developer', 'Q14428_Capcom'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P750_distributor', 'Q1200552_Marvel_Entertainment'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P495_country_of_origin', 'Q17_Japan'], ['Q1798154_Guitar_Hero_II', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q27107_DC_Universe_Online', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q6895044_multiplayer_video_game', 'P279_subclass_of', 'Q7889_video_game'], ['Q843131_Super_Smash_Bros._Brawl', 'P725_voice_actor', 'Q1323029_Minami_Takayama'], ['Q843131_Super_Smash_Bros._Brawl', 'P400_platform', 'Q8079_Wii'], ['Q843131_Super_Smash_Bros._Brawl', 'P725_voice_actor', 'Q719326_Shin-ichiro_Miki'], ['Q2569492_Rock_Band_2', 'P840_narrative_location', 'Q17_Japan'], ['Q2569492_Rock_Band_2', 'P400_platform', 'Q48263_Xbox_360'], ['Q2569492_Rock_Band_2', 'P840_narrative_location', 'Q142_France']]","[['Q1047938_Guitar_Hero_III:_Legends_of_Rock', 'P404_game_mode', 'Q6895044_multiplayer_video_game']]"
2,"[['Q2337769_Spider-Man_3', 'P404_game_mode', 'Q208850_single-player_video_game']]","[['Q2337769_Spider-Man_3', 'P725_voice_actor', 'Q277978_Topher_Grace'], ['Q2337769_Spider-Man_3', 'P725_voice_actor', 'Q837676_Dee_Bradley_Baker'], ['Q2337769_Spider-Man_3', 'P437_distribution', 'Q47770_Blu-ray_Disc'], ['Q208850_single-player_video_game', 'P279_subclass_of', 'Q7889_video_game'], ['Q1798154_Guitar_Hero_II', 'P404_game_mode', 'Q208850_single-player_video_game'], ['Q6895044_multiplayer_video_game', 'P461_opposite_of', 'Q208850_single-player_video_game']]","[['Q2337769_Spider-Man_3', 'P495_country_of_origin', 'Q30_United_States_of_America'], ['Q2337769_Spider-Man_3', 'P2438_narrator', 'Q309932_Bruce_Campbell'], ['Q2604715_Eddie_Brock', 'P175_performer', 'Q277978_Topher_Grace'], ['Q2660542_Spider-Man_2', 'P725_voice_actor', 'Q837676_Dee_Bradley_Baker'], ['Q2539517_Spider-Man', 'P404_game_mode', 'Q208850_single-player_video_game'], ['Q1047938_Guitar_Hero_III:_Legends_of_Rock', 'P404_game_mode', 'Q208850_single-player_video_game'], ['Q1759208_Guitar_Hero_World_Tour', 'P404_game_mode', 'Q208850_single-player_video_game'], ['Q1955682_Guitar_Hero_5', 'P31_instance_of', 'Q7889_video_game'], ['Q2660542_Spider-Man_2', 'P31_instance_of', 'Q7889_video_game'], ['Q1798154_Guitar_Hero_II', 'P400_platform', 'Q48263_Xbox_360'], ['Q1798154_Guitar_Hero_II', 'P136_genre', 'Q584105_music_video_game'], ['Q1047938_Guitar_Hero_III:_Legends_of_Rock', 'P155_follows', 'Q1798154_Guitar_Hero_II'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q843131_Super_Smash_Bros._Brawl', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q6895044_multiplayer_video_game', 'P279_subclass_of', 'Q7889_video_game']]","[['Q2604715_Eddie_Brock', 'P1441_present_in_work', 'Q2337769_Spider-Man_3'], ['Q2660542_Spider-Man_2', 'P156_followed_by', 'Q2337769_Spider-Man_3'], ['Q2660542_Spider-Man_2', 'P404_game_mode', 'Q208850_single-player_video_game'], ['Q1955682_Guitar_Hero_5', 'P404_game_mode', 'Q208850_single-player_video_game'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P404_game_mode', 'Q208850_single-player_video_game'], ['Q843131_Super_Smash_Bros._Brawl', 'P404_game_mode', 'Q208850_single-player_video_game']]"
3,"[['Q1141627_Mario_&_Sonic_at_the_Olympic_Games', 'P404_game_mode', 'Q6895044_multiplayer_video_game']]","[['Q1141627_Mario_&_Sonic_at_the_Olympic_Games', 'P31_instance_of', 'Q7889_video_game'], ['Q1141627_Mario_&_Sonic_at_the_Olympic_Games', 'P400_platform', 'Q8079_Wii'], ['Q1141627_Mario_&_Sonic_at_the_Olympic_Games', 'P404_game_mode', 'Q208850_single-player_video_game'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q843131_Super_Smash_Bros._Brawl', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q2569492_Rock_Band_2', 'P404_game_mode', 'Q6895044_multiplayer_video_game']]","[['Q208850_single-player_video_game', 'P279_subclass_of', 'Q7889_video_game'], ['Q1955682_Guitar_Hero_5', 'P31_instance_of', 'Q7889_video_game'], ['Q2569492_Rock_Band_2', 'P400_platform', 'Q8079_Wii'], ['Q843131_Super_Smash_Bros._Brawl', 'P400_platform', 'Q8079_Wii'], ['Q1759208_Guitar_Hero_World_Tour', 'P400_platform', 'Q8079_Wii'], ['Q1798154_Guitar_Hero_II', 'P404_game_mode', 'Q208850_single-player_video_game'], ['Q1759208_Guitar_Hero_World_Tour', 'P404_game_mode', 'Q208850_single-player_video_game'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P178_developer', 'Q14428_Capcom'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P750_distributor', 'Q1200552_Marvel_Entertainment'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P495_country_of_origin', 'Q17_Japan'], ['Q1798154_Guitar_Hero_II', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q27107_DC_Universe_Online', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q6895044_multiplayer_video_game', 'P279_subclass_of', 'Q7889_video_game'], ['Q843131_Super_Smash_Bros._Brawl', 'P725_voice_actor', 'Q1323029_Minami_Takayama'], ['Q843131_Super_Smash_Bros._Brawl', 'P725_voice_actor', 'Q719326_Shin-ichiro_Miki'], ['Q2569492_Rock_Band_2', 'P840_narrative_location', 'Q17_Japan'], ['Q2569492_Rock_Band_2', 'P400_platform', 'Q48263_Xbox_360'], ['Q2569492_Rock_Band_2', 'P840_narrative_location', 'Q142_France']]","[['Q208850_single-player_video_game', 'P461_opposite_of', 'Q6895044_multiplayer_video_game'], ['Q1955682_Guitar_Hero_5', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q1759208_Guitar_Hero_World_Tour', 'P404_game_mode', 'Q6895044_multiplayer_video_game']]"
4,"[['Q1759208_Guitar_Hero_World_Tour', 'P404_game_mode', 'Q208850_single-player_video_game']]","[['Q1759208_Guitar_Hero_World_Tour', 'P437_distribution', 'Q5294_DVD'], ['Q1759208_Guitar_Hero_World_Tour', 'P400_platform', 'Q48263_Xbox_360'], ['Q1047938_Guitar_Hero_III:_Legends_of_Rock', 'P156_followed_by', 'Q1759208_Guitar_Hero_World_Tour'], ['Q208850_single-player_video_game', 'P279_subclass_of', 'Q7889_video_game'], ['Q1798154_Guitar_Hero_II', 'P404_game_mode', 'Q208850_single-player_video_game'], ['Q6895044_multiplayer_video_game', 'P461_opposite_of', 'Q208850_single-player_video_game']]","[['Q1759208_Guitar_Hero_World_Tour', 'P400_platform', 'Q1406_Microsoft_Windows'], ['Q1759208_Guitar_Hero_World_Tour', 'P123_publisher', 'Q200491_Activision_Publishing,_Inc.'], ['Q1047938_Guitar_Hero_III:_Legends_of_Rock', 'P400_platform', 'Q48263_Xbox_360'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P400_platform', 'Q48263_Xbox_360'], ['Q1047938_Guitar_Hero_III:_Legends_of_Rock', 'P400_platform', 'Q10680_PlayStation_2'], ['Q1047938_Guitar_Hero_III:_Legends_of_Rock', 'P31_instance_of', 'Q7889_video_game'], ['Q1047938_Guitar_Hero_III:_Legends_of_Rock', 'P155_follows', 'Q1798154_Guitar_Hero_II'], ['Q2539517_Spider-Man', 'P404_game_mode', 'Q208850_single-player_video_game'], ['Q1047938_Guitar_Hero_III:_Legends_of_Rock', 'P404_game_mode', 'Q208850_single-player_video_game'], ['Q1955682_Guitar_Hero_5', 'P31_instance_of', 'Q7889_video_game'], ['Q2660542_Spider-Man_2', 'P31_instance_of', 'Q7889_video_game'], ['Q1798154_Guitar_Hero_II', 'P400_platform', 'Q48263_Xbox_360'], ['Q1798154_Guitar_Hero_II', 'P136_genre', 'Q584105_music_video_game'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q843131_Super_Smash_Bros._Brawl', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q6895044_multiplayer_video_game', 'P279_subclass_of', 'Q7889_video_game']]","[['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P404_game_mode', 'Q208850_single-player_video_game'], ['Q1955682_Guitar_Hero_5', 'P155_follows', 'Q1759208_Guitar_Hero_World_Tour'], ['Q1955682_Guitar_Hero_5', 'P404_game_mode', 'Q208850_single-player_video_game'], ['Q2660542_Spider-Man_2', 'P404_game_mode', 'Q208850_single-player_video_game'], ['Q843131_Super_Smash_Bros._Brawl', 'P404_game_mode', 'Q208850_single-player_video_game']]"
5,"[['Q2569492_Rock_Band_2', 'P404_game_mode', 'Q6895044_multiplayer_video_game']]","[['Q2569492_Rock_Band_2', 'P840_narrative_location', 'Q17_Japan'], ['Q2569492_Rock_Band_2', 'P400_platform', 'Q48263_Xbox_360'], ['Q2569492_Rock_Band_2', 'P840_narrative_location', 'Q142_France'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q843131_Super_Smash_Bros._Brawl', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q6895044_multiplayer_video_game', 'P279_subclass_of', 'Q7889_video_game']]","[['Q2569492_Rock_Band_2', 'P400_platform', 'Q10680_PlayStation_2'], ['Q2569492_Rock_Band_2', 'P437_distribution', 'Q5294_DVD'], ['Q1955682_Guitar_Hero_5', 'P400_platform', 'Q48263_Xbox_360'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P400_platform', 'Q48263_Xbox_360'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P178_developer', 'Q14428_Capcom'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P750_distributor', 'Q1200552_Marvel_Entertainment'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P495_country_of_origin', 'Q17_Japan'], ['Q1798154_Guitar_Hero_II', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q27107_DC_Universe_Online', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q843131_Super_Smash_Bros._Brawl', 'P725_voice_actor', 'Q1323029_Minami_Takayama'], ['Q843131_Super_Smash_Bros._Brawl', 'P400_platform', 'Q8079_Wii'], ['Q843131_Super_Smash_Bros._Brawl', 'P725_voice_actor', 'Q719326_Shin-ichiro_Miki'], ['Q208850_single-player_video_game', 'P279_subclass_of', 'Q7889_video_game'], ['Q1955682_Guitar_Hero_5', 'P31_instance_of', 'Q7889_video_game']]","[['Q1955682_Guitar_Hero_5', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q208850_single-player_video_game', 'P461_opposite_of', 'Q6895044_multiplayer_video_game']]"
6,"[['Q27107_DC_Universe_Online', 'P404_game_mode', 'Q6895044_multiplayer_video_game']]","[['Q27107_DC_Universe_Online', 'P179_part_of_the_series', 'Q2924461_DC_Comics'], ['Q27107_DC_Universe_Online', 'P31_instance_of', 'Q7889_video_game'], ['Q27107_DC_Universe_Online', 'P750_distributor', 'Q959672_Daybreak_Game_Company'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q843131_Super_Smash_Bros._Brawl', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q6895044_multiplayer_video_game', 'P279_subclass_of', 'Q7889_video_game']]","[['Q27107_DC_Universe_Online', 'P144_based_on', 'Q1152150_DC_Universe'], ['Q1152150_DC_Universe', 'P4969_derivative_work', 'Q27107_DC_Universe_Online'], ['Q208850_single-player_video_game', 'P279_subclass_of', 'Q7889_video_game'], ['Q1047938_Guitar_Hero_III:_Legends_of_Rock', 'P31_instance_of', 'Q7889_video_game'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P178_developer', 'Q14428_Capcom'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P750_distributor', 'Q1200552_Marvel_Entertainment'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P495_country_of_origin', 'Q17_Japan'], ['Q1798154_Guitar_Hero_II', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q843131_Super_Smash_Bros._Brawl', 'P725_voice_actor', 'Q1323029_Minami_Takayama'], ['Q843131_Super_Smash_Bros._Brawl', 'P400_platform', 'Q8079_Wii'], ['Q843131_Super_Smash_Bros._Brawl', 'P725_voice_actor', 'Q719326_Shin-ichiro_Miki'], ['Q2569492_Rock_Band_2', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q1955682_Guitar_Hero_5', 'P31_instance_of', 'Q7889_video_game']]","[['Q208850_single-player_video_game', 'P461_opposite_of', 'Q6895044_multiplayer_video_game'], ['Q1047938_Guitar_Hero_III:_Legends_of_Rock', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q1955682_Guitar_Hero_5', 'P404_game_mode', 'Q6895044_multiplayer_video_game']]"
7,"[['Q843131_Super_Smash_Bros._Brawl', 'P404_game_mode', 'Q6895044_multiplayer_video_game']]","[['Q843131_Super_Smash_Bros._Brawl', 'P725_voice_actor', 'Q1323029_Minami_Takayama'], ['Q843131_Super_Smash_Bros._Brawl', 'P400_platform', 'Q8079_Wii'], ['Q843131_Super_Smash_Bros._Brawl', 'P725_voice_actor', 'Q719326_Shin-ichiro_Miki'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q27107_DC_Universe_Online', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q6895044_multiplayer_video_game', 'P279_subclass_of', 'Q7889_video_game']]","[['Q843131_Super_Smash_Bros._Brawl', 'P31_instance_of', 'Q7889_video_game'], ['Q2569492_Rock_Band_2', 'P400_platform', 'Q8079_Wii'], ['Q1141627_Mario_&_Sonic_at_the_Olympic_Games', 'P400_platform', 'Q8079_Wii'], ['Q1759208_Guitar_Hero_World_Tour', 'P400_platform', 'Q8079_Wii'], ['Q843131_Super_Smash_Bros._Brawl', 'P136_genre', 'Q846224_fighting_game'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P178_developer', 'Q14428_Capcom'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P750_distributor', 'Q1200552_Marvel_Entertainment'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P495_country_of_origin', 'Q17_Japan'], ['Q1798154_Guitar_Hero_II', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q27107_DC_Universe_Online', 'P179_part_of_the_series', 'Q2924461_DC_Comics'], ['Q27107_DC_Universe_Online', 'P31_instance_of', 'Q7889_video_game'], ['Q27107_DC_Universe_Online', 'P750_distributor', 'Q959672_Daybreak_Game_Company'], ['Q2569492_Rock_Band_2', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q208850_single-player_video_game', 'P279_subclass_of', 'Q7889_video_game'], ['Q1955682_Guitar_Hero_5', 'P31_instance_of', 'Q7889_video_game']]","[['Q1141627_Mario_&_Sonic_at_the_Olympic_Games', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q1759208_Guitar_Hero_World_Tour', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q208850_single-player_video_game', 'P461_opposite_of', 'Q6895044_multiplayer_video_game'], ['Q1955682_Guitar_Hero_5', 'P404_game_mode', 'Q6895044_multiplayer_video_game']]"
8,"[['Q1798154_Guitar_Hero_II', 'P404_game_mode', 'Q6895044_multiplayer_video_game']]","[['Q1798154_Guitar_Hero_II', 'P400_platform', 'Q48263_Xbox_360'], ['Q1798154_Guitar_Hero_II', 'P136_genre', 'Q584105_music_video_game'], ['Q1798154_Guitar_Hero_II', 'P404_game_mode', 'Q208850_single-player_video_game'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q27107_DC_Universe_Online', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q6895044_multiplayer_video_game', 'P279_subclass_of', 'Q7889_video_game']]","[['Q1798154_Guitar_Hero_II', 'P437_distribution', 'Q5294_DVD'], ['Q1798154_Guitar_Hero_II', 'P31_instance_of', 'Q7889_video_game'], ['Q1955682_Guitar_Hero_5', 'P400_platform', 'Q48263_Xbox_360'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P400_platform', 'Q48263_Xbox_360'], ['Q1955682_Guitar_Hero_5', 'P136_genre', 'Q584105_music_video_game'], ['Q2076560_Band_Hero', 'P136_genre', 'Q584105_music_video_game'], ['Q1047938_Guitar_Hero_III:_Legends_of_Rock', 'P155_follows', 'Q1798154_Guitar_Hero_II'], ['Q208850_single-player_video_game', 'P279_subclass_of', 'Q7889_video_game'], ['Q1047938_Guitar_Hero_III:_Legends_of_Rock', 'P404_game_mode', 'Q208850_single-player_video_game'], ['Q1759208_Guitar_Hero_World_Tour', 'P404_game_mode', 'Q208850_single-player_video_game'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P178_developer', 'Q14428_Capcom'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P750_distributor', 'Q1200552_Marvel_Entertainment'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P495_country_of_origin', 'Q17_Japan'], ['Q27107_DC_Universe_Online', 'P179_part_of_the_series', 'Q2924461_DC_Comics'], ['Q27107_DC_Universe_Online', 'P31_instance_of', 'Q7889_video_game'], ['Q27107_DC_Universe_Online', 'P750_distributor', 'Q959672_Daybreak_Game_Company'], ['Q843131_Super_Smash_Bros._Brawl', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q2569492_Rock_Band_2', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q1955682_Guitar_Hero_5', 'P31_instance_of', 'Q7889_video_game']]","[['Q1955682_Guitar_Hero_5', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q2076560_Band_Hero', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q208850_single-player_video_game', 'P461_opposite_of', 'Q6895044_multiplayer_video_game'], ['Q1047938_Guitar_Hero_III:_Legends_of_Rock', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q1759208_Guitar_Hero_World_Tour', 'P404_game_mode', 'Q6895044_multiplayer_video_game']]"
9,"[['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P404_game_mode', 'Q6895044_multiplayer_video_game']]","[['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P178_developer', 'Q14428_Capcom'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P750_distributor', 'Q1200552_Marvel_Entertainment'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P495_country_of_origin', 'Q17_Japan'], ['Q1798154_Guitar_Hero_II', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q27107_DC_Universe_Online', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q6895044_multiplayer_video_game', 'P279_subclass_of', 'Q7889_video_game']]","[['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P400_platform', 'Q10680_PlayStation_2'], ['Q383700_Marvel_vs._Capcom_2:_New_Age_of_Heroes', 'P404_game_mode', 'Q208850_single-player_video_game'], ['Q1798154_Guitar_Hero_II', 'P400_platform', 'Q48263_Xbox_360'], ['Q1798154_Guitar_Hero_II', 'P136_genre', 'Q584105_music_video_game'], ['Q1798154_Guitar_Hero_II', 'P404_game_mode', 'Q208850_single-player_video_game'], ['Q27107_DC_Universe_Online', 'P179_part_of_the_series', 'Q2924461_DC_Comics'], ['Q27107_DC_Universe_Online', 'P31_instance_of', 'Q7889_video_game'], ['Q27107_DC_Universe_Online', 'P750_distributor', 'Q959672_Daybreak_Game_Company'], ['Q843131_Super_Smash_Bros._Brawl', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q2569492_Rock_Band_2', 'P404_game_mode', 'Q6895044_multiplayer_video_game'], ['Q208850_single-player_video_game', 'P279_subclass_of', 'Q7889_video_game'], ['Q1955682_Guitar_Hero_5', 'P31_instance_of', 'Q7889_video_game']]","[['Q208850_single-player_video_game', 'P461_opposite_of', 'Q6895044_multiplayer_video_game'], ['Q1955682_Guitar_Hero_5', 'P404_game_mode', 'Q6895044_multiplayer_video_game']]"
